TimeSec	Probe2mm	Mixermm	ConductivityP2V	TemperatureP2V
344.813	274.000	1.276	2.032	0.391
345.013	274.000	1.130	2.038	0.426
345.213	274.000	7.861	2.049	0.417
345.413	274.000	17.482	2.028	0.422
345.613	274.000	26.765	2.021	0.398
345.813	274.000	36.055	2.031	0.429
345.913	274.000	44.971	2.036	0.410
346.113	274.000	53.937	2.006	0.411
346.313	274.000	63.602	2.034	0.430
346.513	274.000	73.387	2.018	0.406
346.713	274.000	82.576	2.015	0.427
346.913	274.000	90.088	2.004	0.405
347.113	274.000	90.081	2.028	0.428
347.313	274.000	89.751	2.008	0.404
347.513	274.000	80.537	2.018	0.434
347.713	274.000	70.828	1.987	0.402
347.913	274.000	60.116	2.002	0.409
348.114	274.000	46.787	2.023	0.424
348.313	274.000	36.405	1.967	0.409
348.513	274.000	26.289	1.996	0.409
348.713	274.000	16.739	1.992	0.438
348.914	274.000	7.106	2.000	0.424
349.113	274.000	0.845	1.961	0.400
349.313	274.000	0.933	1.995	0.432
349.513	274.000	6.274	1.985	0.414
349.613	274.000	14.567	1.968	0.412
349.813	274.000	23.978	1.991	0.421
350.013	274.000	33.776	1.967	0.438
350.213	274.000	43.059	1.995	0.407
350.413	274.000	52.235	1.955	0.427
350.613	274.000	61.722	1.989	0.407
350.713	274.000	70.212	1.998	0.412
350.913	274.000	80.080	1.985	0.443
351.113	274.000	89.376	1.991	0.423
351.314	274.000	90.100	1.991	0.418
351.513	274.000	90.024	1.996	0.424
351.713	274.000	87.300	1.999	0.414
351.913	274.000	77.318	2.000	0.430
352.113	274.000	66.821	2.010	0.397
352.314	274.000	57.061	2.030	0.439
352.413	274.000	48.368	2.030	0.407
352.613	274.000	39.103	2.018	0.413
352.813	274.000	29.496	2.053	0.417
353.013	274.000	20.034	2.019	0.408
353.213	274.000	10.655	2.051	0.420
353.413	274.000	1.530	2.052	0.410
353.513	274.000	0.895	2.057	0.455
353.713	274.000	0.959	2.056	0.396
353.913	274.000	3.588	2.051	0.405
354.113	274.000	13.252	2.079	0.418
354.313	274.000	22.650	2.037	0.414
354.413	274.000	31.502	2.077	0.417
354.613	274.000	40.551	2.070	0.421
354.813	274.000	50.248	2.068	0.427
355.014	274.000	59.849	2.070	0.419
355.214	274.000	69.018	2.045	0.408
355.413	274.000	78.969	2.062	0.432
355.614	274.000	89.065	2.053	0.399
355.813	274.000	90.094	2.059	0.426
356.013	274.000	90.030	2.050	0.404
356.216	274.000	83.738	2.050	0.420
356.413	274.000	74.086	2.053	0.423
356.513	274.000	65.475	1.990	0.380
356.713	274.000	55.696	2.073	0.436
356.913	274.000	46.063	2.060	0.422
357.113	274.000	37.021	2.050	0.424
357.314	274.000	27.305	2.060	0.406
357.513	274.000	17.621	2.046	0.432
357.713	274.000	7.633	2.050	0.411
357.914	274.000	0.857	2.039	0.403
358.113	274.000	0.946	2.045	0.426
358.313	274.000	7.118	2.044	0.407
358.513	274.000	16.510	2.042	0.441
358.715	274.000	30.550	2.033	0.405
358.915	274.000	40.983	2.028	0.413
359.113	274.000	50.095	2.061	0.418
359.313	274.000	59.931	2.040	0.419
359.513	274.000	69.564	2.107	0.424
359.713	274.000	78.708	1.986	0.402
359.913	274.000	88.538	1.940	0.431
360.114	274.000	90.107	1.889	0.411
360.313	274.000	89.840	1.900	0.434
360.513	274.000	82.372	1.867	0.420
360.713	274.000	71.730	1.850	0.433
360.913	274.000	61.881	1.873	0.419
361.113	274.000	51.607	1.860	0.445
361.313	274.000	37.484	1.865	0.430
361.513	274.000	28.512	1.830	0.403
361.713	274.000	18.593	1.855	0.452
361.913	274.000	8.954	1.875	0.417
362.113	274.000	1.156	1.947	0.424
362.313	274.000	0.902	1.974	0.432
362.513	274.000	4.718	1.969	0.397
362.713	274.000	15.215	1.998	0.442
362.913	274.000	25.743	1.969	0.407
363.113	274.000	35.897	2.014	0.435
363.313	274.000	45.352	1.998	0.400
363.513	274.000	58.757	1.925	0.434
363.714	274.000	68.993	1.915	0.412
363.913	274.000	78.302	1.953	0.425
364.114	274.000	87.916	1.995	0.403
364.313	274.000	90.088	1.979	0.420
364.513	274.000	89.732	1.984	0.428
364.713	274.000	81.610	1.991	0.405
364.913	274.000	71.603	2.025	0.440
365.013	274.000	62.998	2.057	0.436
365.213	274.000	53.683	2.014	0.373
365.413	274.000	44.139	2.041	0.450
365.613	274.000	34.900	2.027	0.408
365.813	274.000	25.514	2.026	0.430
365.913	274.000	16.694	2.053	0.419
366.113	274.000	7.728	2.047	0.417
366.314	274.000	0.857	2.040	0.427
366.513	274.000	0.927	2.032	0.411
366.713	274.000	1.067	2.040	0.406
366.913	274.000	7.855	2.040	0.441
367.014	274.000	16.440	2.025	0.379
367.213	274.000	25.394	2.029	0.440
367.413	274.000	35.135	2.024	0.418
367.614	274.000	44.679	2.000	0.399
367.813	274.000	53.626	2.051	0.436
367.913	274.000	62.313	2.037	0.410
368.113	274.000	71.488	2.003	0.420
368.313	274.000	80.994	2.037	0.419
368.513	274.000	89.745	2.000	0.415
368.713	274.000	90.094	2.057	0.432
368.913	274.000	90.018	2.028	0.402
369.113	274.000	83.903	2.029	0.425
369.313	274.000	74.314	2.013	0.405
369.414	274.000	66.053	2.055	0.419
369.613	274.000	56.153	2.005	0.430
369.813	274.000	46.622	2.009	0.401
370.013	274.000	37.567	1.996	0.423
370.214	274.000	27.794	1.994	0.420
370.414	274.000	18.161	1.955	0.390
370.513	274.000	10.027	1.999	0.465
370.713	274.000	1.334	2.005	0.424
