TimeSec	Probe2mm	Mixermm	ConductivityP2V	TemperatureP2V
989.980	274.000	49.371	-2.231	0.597
990.180	274.000	37.821	-2.212	0.611
990.380	274.000	25.203	-2.229	0.605
990.580	274.000	13.094	-2.226	0.624
990.780	274.000	0.914	-2.213	0.599
990.980	274.000	0.933	-2.231	0.612
991.180	274.000	6.242	-2.210	0.609
991.380	274.000	17.659	-2.220	0.616
991.580	274.000	28.607	-2.223	0.606
991.780	274.000	40.342	-2.238	0.618
991.980	274.000	52.699	-2.200	0.618
992.180	274.000	65.323	-2.218	0.598
992.380	274.000	76.302	-2.220	0.607
992.580	274.000	88.576	-2.210	0.625
992.780	274.000	90.056	-2.214	0.593
992.980	274.000	87.186	-2.222	0.621
993.180	274.000	74.073	-2.214	0.617
993.380	274.000	62.897	-2.212	0.600
993.580	274.000	51.295	-2.232	0.599
993.780	274.000	39.751	-2.239	0.624
993.980	274.000	28.823	-2.202	0.623
994.180	274.000	17.189	-2.216	0.592
994.380	274.000	4.616	-2.208	0.624
994.580	274.000	0.876	-2.214	0.606
994.780	274.000	3.029	-2.202	0.612
994.980	274.000	15.577	-2.239	0.598
995.180	274.000	26.600	-2.211	0.621
995.380	274.000	38.132	-2.203	0.610
995.580	274.000	49.435	-2.218	0.598
995.780	274.000	60.744	-2.216	0.612
995.980	274.000	72.428	-2.215	0.621
996.180	274.000	85.135	-2.211	0.605
996.380	274.000	90.062	-2.221	0.613
996.580	274.000	90.050	-2.216	0.607
996.780	274.000	84.360	-2.226	0.607
996.980	274.000	71.571	-2.226	0.605
997.180	274.000	55.131	-2.215	0.635
997.380	274.000	44.228	-2.220	0.599
997.580	274.000	31.756	-2.239	0.601
997.780	274.000	20.250	-2.245	0.603
997.980	274.000	8.687	-2.230	0.628
998.180	274.000	0.870	-2.225	0.608
998.380	274.000	0.921	-2.242	0.612
998.580	274.000	1.257	-2.233	0.618
998.680	274.000	9.792	-2.247	0.615
998.880	274.000	21.247	-2.230	0.590
999.080	274.000	32.353	-2.238	0.613
999.280	274.000	43.644	-2.221	0.617
999.480	274.000	55.150	-2.220	0.597
999.680	274.000	68.015	-2.235	0.614
999.880	274.000	79.032	-2.209	0.629
1000.080	274.000	89.897	-2.217	0.589
1000.280	274.000	90.081	-2.223	0.605
1000.480	274.000	89.427	-2.228	0.616
1000.680	274.000	73.787	-2.218	0.609
1000.880	274.000	62.656	-2.216	0.603
1001.080	274.000	49.949	-2.230	0.615
1001.280	274.000	38.405	-2.213	0.615
1001.480	274.000	27.127	-2.203	0.608
1001.680	274.000	15.837	-2.208	0.610
1001.880	274.000	4.210	-2.197	0.632
1002.080	274.000	0.870	-2.194	0.605
1002.280	274.000	1.067	-2.206	0.600
1002.480	274.000	9.627	-2.205	0.599
1002.680	274.000	21.952	-2.169	0.627
1002.880	274.000	34.500	-2.187	0.594
1003.080	274.000	50.337	-2.201	0.611
1003.280	274.000	62.922	-2.200	0.615
1003.480	274.000	74.981	-2.185	0.601
1003.680	274.000	86.455	-2.207	0.602
1003.880	274.000	90.138	-2.201	0.625
1004.080	274.000	89.726	-2.197	0.607
1004.280	274.000	80.391	-2.217	0.605
1004.480	274.000	68.345	-2.209	0.628
1004.680	274.000	56.699	-2.219	0.623
1004.880	274.000	44.361	-2.213	0.607
1005.080	274.000	32.988	-2.244	0.600
1005.180	274.000	22.377	-2.244	0.595
1005.380	274.000	11.570	-2.216	0.632
1005.580	274.000	1.378	-2.216	0.594
1005.780	274.000	0.889	-2.262	0.604
1005.980	274.000	1.086	-2.230	0.624
1006.180	274.000	8.839	-2.217	0.612
1006.280	274.000	19.056	-2.214	0.607
1006.480	274.000	30.118	-2.243	0.608
1006.680	274.000	41.802	-2.215	0.622
1006.880	274.000	53.213	-2.201	0.610
1007.080	274.000	64.021	-2.238	0.602
1007.280	274.000	75.933	-2.222	0.624
1007.380	274.000	86.462	-2.233	0.608
1007.580	274.000	90.062	-2.212	0.604
1007.780	274.000	90.050	-2.252	0.605
1007.980	274.000	89.649	-2.229	0.614
1008.180	274.000	80.436	-2.221	0.612
1008.380	274.000	68.225	-2.234	0.603
1008.580	274.000	56.706	-2.233	0.620
1008.780	274.000	44.571	-2.213	0.624
1008.980	274.000	33.153	-2.224	0.599
1009.080	274.000	22.530	-2.225	0.624
1009.280	274.000	11.608	-2.237	0.616
1009.480	274.000	1.372	-2.215	0.612
1009.680	274.000	0.908	-2.238	0.607
1009.880	274.000	1.130	-2.228	0.598
1010.080	274.000	8.807	-2.243	0.605
1010.180	274.000	19.190	-2.241	0.605
1010.380	274.000	30.239	-2.243	0.598
1010.580	274.000	41.999	-2.273	0.618
1010.780	274.000	53.575	-2.247	0.623
1010.980	274.000	64.383	-2.244	0.600
1011.180	274.000	76.353	-2.274	0.605
1011.380	274.000	88.564	-2.264	0.624
1011.580	274.000	90.113	-2.244	0.614
1011.780	274.000	90.024	-2.268	0.593
1011.980	274.000	83.268	-2.263	0.624
1012.080	274.000	72.460	-2.254	0.634
1012.280	274.000	61.373	-2.227	0.629
1012.480	274.000	49.829	-2.264	0.596
1012.680	274.000	38.284	-2.251	0.605
1012.880	274.000	27.362	-2.240	0.625
1013.080	274.000	15.488	-2.236	0.609
1013.280	274.000	4.153	-2.249	0.610
1013.380	274.000	0.876	-2.284	0.591
1013.580	274.000	0.946	-2.222	0.618
1013.780	274.000	1.257	-2.230	0.591
1013.980	274.000	10.630	-2.239	0.619
1014.180	274.000	22.523	-2.232	0.620
1014.380	274.000	33.979	-2.221	0.608
1014.580	274.000	46.368	-2.231	0.598
1014.780	274.000	57.658	-2.242	0.624
1014.880	274.000	68.510	-2.233	0.606
1015.080	274.000	79.509	-2.209	0.614
1015.280	274.000	89.815	-2.244	0.590
1015.480	274.000	90.075	-2.217	0.622
1015.680	274.000	89.808	-2.237	0.608
1015.880	274.000	81.877	-2.224	0.607
1016.080	274.000	70.282	-2.246	0.605
1016.280	274.000	58.661	-2.232	0.627
1016.480	274.000	46.387	-2.230	0.613
1016.680	274.000	34.614	-2.260	0.599
1016.780	274.000	24.352	-2.273	0.629
1016.980	274.000	13.005	-2.242	0.625
1017.180	274.000	1.918	-2.249	0.602
1017.380	274.000	0.933	-2.245	0.614
1017.580	274.000	0.946	-2.255	0.630
1017.780	274.000	6.433	-2.235	0.618
1017.980	274.000	18.828	-2.260	0.597
1018.180	274.000	31.661	-2.271	0.610
1018.380	274.000	42.710	-2.261	0.630
1018.580	274.000	55.182	-2.253	0.601
1018.780	274.000	71.615	-2.260	0.616
1018.980	274.000	84.360	-2.248	0.623
1019.180	274.000	90.050	-2.242	0.610
1019.380	274.000	90.043	-2.269	0.589
1019.580	274.000	84.296	-2.250	0.625
1019.780	274.000	72.517	-2.270	0.626
1019.980	274.000	61.347	-2.264	0.607
1020.180	274.000	49.702	-2.283	0.608
1020.380	274.000	38.043	-2.293	0.607
1020.580	274.000	25.895	-2.246	0.625
1020.780	274.000	13.729	-2.259	0.608
1020.980	274.000	1.981	-2.255	0.617
1021.180	274.000	0.889	-2.261	0.610
1021.380	274.000	1.607	-2.223	0.611
1021.580	274.000	16.967	-2.243	0.599
1021.780	274.000	29.629	-2.246	0.624
1021.980	274.000	40.399	-2.210	0.629
1022.180	274.000	52.076	-2.228	0.605
1022.380	274.000	63.513	-2.244	0.604
1022.580	274.000	74.479	-2.216	0.635
1022.780	274.000	86.214	-2.212	0.604
1022.980	274.000	90.107	-2.222	0.620
1023.180	274.000	89.719	-2.240	0.604
1023.380	274.000	79.235	-2.223	0.630
1023.580	274.000	66.796	-2.243	0.601
1023.780	274.000	55.175	-2.242	0.608
1023.980	274.000	42.850	-2.242	0.620
1024.180	274.000	26.632	-2.237	0.619
1024.380	274.000	14.491	-2.246	0.595
1024.580	274.000	2.711	-2.275	0.610
1024.780	274.000	0.946	-2.273	0.617
1024.980	274.000	3.620	-2.260	0.600
1025.180	274.000	15.342	-2.262	0.608
1025.380	274.000	26.391	-2.273	0.615
1025.480	274.000	37.097	-2.261	0.607
1025.680	274.000	47.854	-2.253	0.629
1025.880	274.000	59.430	-2.286	0.589
1026.080	274.000	71.126	-2.284	0.623
1026.280	274.000	82.036	-2.273	0.609
1026.480	274.000	90.062	-2.264	0.614
1026.680	274.000	90.056	-2.284	0.618
1026.880	274.000	89.649	-2.271	0.613
1027.080	274.000	79.407	-2.246	0.625
1027.280	274.000	67.723	-2.284	0.602
1027.480	274.000	55.131	-2.292	0.614
1027.680	274.000	39.154	-2.304	0.624
1027.880	274.000	26.607	-2.278	0.612
1028.080	274.000	15.792	-2.305	0.604
1028.280	274.000	4.032	-2.311	0.620
1028.480	274.000	0.895	-2.290	0.622
1028.680	274.000	1.149	-2.258	0.597
1028.880	274.000	9.525	-2.269	0.615
1029.080	274.000	21.965	-2.248	0.606
1029.280	274.000	34.188	-2.247	0.610
1029.480	274.000	50.121	-2.253	0.594
1029.680	274.000	62.459	-2.279	0.623
1029.880	274.000	74.581	-2.254	0.625
1030.080	274.000	86.087	-2.272	0.600
1030.280	274.000	90.126	-2.296	0.597
1030.480	274.000	89.719	-2.341	0.617
1030.680	274.000	80.417	-2.270	0.624
1030.880	274.000	68.371	-2.285	0.598
1031.080	274.000	56.858	-2.271	0.611
1031.280	274.000	44.793	-2.268	0.629
1031.480	274.000	33.522	-2.263	0.614
1031.580	274.000	22.809	-2.260	0.610
1031.780	274.000	11.951	-2.290	0.605
1031.980	274.000	1.581	-2.300	0.623
1032.180	274.000	0.895	-2.281	0.610
1032.380	274.000	1.149	-2.282	0.608
1032.580	274.000	9.525	-2.279	0.599
1032.780	274.000	21.977	-2.252	0.621
1032.980	274.000	33.363	-2.237	0.608
1033.180	274.000	45.872	-2.267	0.601
1033.380	274.000	61.525	-2.265	0.613
1033.580	274.000	73.736	-2.251	0.633
1033.780	274.000	85.878	-2.260	0.589
1033.980	274.000	89.999	-2.283	0.598
1034.180	274.000	89.776	-2.275	0.607
1034.380	274.000	81.852	-2.251	0.632
1034.580	274.000	70.231	-2.288	0.594
1034.780	274.000	57.658	-2.277	0.612
1034.980	274.000	46.768	-2.261	0.626
1035.180	274.000	34.290	-2.270	0.596
1035.380	274.000	21.711	-2.272	0.604
1035.580	274.000	5.626	-2.287	0.619
1035.780	274.000	0.864	-2.254	0.639
1035.979	274.000	1.086	-2.299	0.588
1036.180	274.000	8.858	-2.277	0.603
1036.380	274.000	20.104	-2.284	0.623
1036.580	274.000	31.394	-2.251	0.613
1036.780	274.000	42.882	-2.251	0.601
1036.980	274.000	55.429	-2.263	0.612
1037.180	274.000	67.863	-2.260	0.621
1037.380	274.000	79.312	-2.248	0.606
1037.580	274.000	89.827	-2.278	0.602
1037.780	274.000	90.069	-2.250	0.634
1037.980	274.000	88.849	-2.257	0.605
1038.180	274.000	77.623	-2.257	0.618
1038.380	274.000	65.310	-2.306	0.587
1038.580	274.000	49.448	-2.290	0.619
1038.780	274.000	36.811	-2.274	0.620
1038.980	274.000	25.419	-2.257	0.614
1039.180	274.000	13.862	-2.282	0.597
1039.380	274.000	2.756	-2.275	0.623
