TimeSec	Probe2mm	Mixermm	ConductivityP2V	TemperatureP2V
620.414	274.000	31.033	2.907	0.558
620.614	274.000	36.741	2.904	0.547
620.814	274.000	42.189	2.886	0.543
620.914	274.000	47.403	2.880	0.567
621.114	274.000	53.048	2.907	0.569
621.314	274.000	58.680	2.912	0.545
621.514	274.000	64.351	2.892	0.535
621.714	274.000	69.996	2.895	0.546
621.914	274.000	75.705	2.899	0.560
622.014	274.000	81.058	2.905	0.559
622.214	274.000	86.519	2.918	0.562
622.414	274.000	90.132	2.911	0.546
622.614	274.000	90.056	2.919	0.560
622.814	274.000	89.846	2.893	0.540
623.014	274.000	85.065	2.912	0.558
623.214	274.000	79.102	2.908	0.560
623.414	274.000	72.720	2.901	0.543
623.614	274.000	66.694	2.889	0.531
623.814	274.000	60.922	2.898	0.575
624.014	274.000	54.591	2.919	0.567
624.214	274.000	46.552	2.926	0.560
624.414	274.000	40.354	2.894	0.531
624.614	274.000	34.938	2.898	0.553
624.814	274.000	28.905	2.884	0.554
625.014	274.000	23.139	2.917	0.572
625.214	274.000	17.666	2.911	0.553
625.414	274.000	11.709	2.900	0.536
625.614	274.000	5.588	2.882	0.552
625.814	274.000	0.838	2.896	0.554
626.014	274.000	1.251	2.911	0.570
626.214	274.000	7.125	2.905	0.557
626.414	274.000	12.910	2.891	0.537
626.614	274.000	20.980	2.890	0.560
626.814	274.000	27.089	2.886	0.551
627.014	274.000	32.722	2.896	0.555
627.214	274.000	38.310	2.880	0.539
627.414	274.000	43.923	2.887	0.568
627.614	274.000	50.191	2.871	0.550
627.814	274.000	56.191	2.906	0.573
628.014	274.000	61.875	2.872	0.534
628.214	274.000	68.091	2.877	0.542
628.414	274.000	76.041	2.859	0.554
628.614	274.000	82.449	2.874	0.576
628.814	274.000	87.935	2.886	0.560
629.014	274.000	90.119	2.880	0.540
629.214	274.000	87.808	2.861	0.543
629.414	274.000	81.744	2.856	0.548
629.614	274.000	75.870	2.866	0.566
629.814	274.000	69.990	2.881	0.569
630.014	274.000	63.570	2.870	0.536
630.214	274.000	58.045	2.854	0.555
630.414	274.000	51.715	2.835	0.540
630.614	274.000	46.031	2.873	0.562
630.814	274.000	39.681	2.858	0.555
631.014	274.000	31.242	2.870	0.548
631.214	274.000	25.762	2.840	0.551
631.414	274.000	20.034	2.862	0.554
631.614	274.000	14.262	2.866	0.575
631.814	274.000	8.776	2.866	0.554
632.014	274.000	3.054	2.858	0.544
632.114	274.000	0.832	2.869	0.547
632.314	274.000	0.953	2.844	0.554
632.514	274.000	4.648	2.865	0.568
632.714	274.000	10.224	2.872	0.560
632.914	274.000	15.754	2.878	0.545
633.114	274.000	22.041	2.859	0.551
633.314	274.000	27.870	2.850	0.550
633.414	274.000	32.938	2.875	0.573
633.614	274.000	38.830	2.874	0.552
633.814	274.000	44.310	2.885	0.540
634.013	274.000	49.632	2.867	0.538
634.214	274.000	55.537	2.857	0.556
634.414	274.000	61.709	2.878	0.561
634.614	274.000	67.748	2.897	0.560
634.814	274.000	73.876	2.879	0.545
635.014	274.000	79.667	2.870	0.548
635.214	274.000	87.662	2.869	0.555
635.414	274.000	90.018	2.890	0.569
635.614	274.000	89.662	2.886	0.564
635.814	274.000	84.239	2.895	0.561
636.015	274.000	78.156	2.880	0.542
636.215	274.000	72.276	2.883	0.560
636.415	274.000	66.834	2.882	0.553
636.614	274.000	60.744	2.905	0.549
636.814	274.000	54.623	2.868	0.545
637.014	274.000	48.336	2.886	0.553
637.214	274.000	42.177	2.888	0.575
637.414	274.000	36.608	2.892	0.551
637.614	274.000	28.562	2.886	0.552
637.814	274.000	22.612	2.879	0.539
638.014	274.000	16.891	2.882	0.562
638.214	274.000	11.265	2.881	0.575
638.414	274.000	5.493	2.901	0.558
638.614	274.000	0.832	2.887	0.541
638.814	274.000	1.060	2.858	0.533
639.014	274.000	6.001	2.869	0.550
639.114	274.000	11.284	2.895	0.582
639.314	274.000	16.821	2.882	0.541
639.514	274.000	22.428	2.890	0.555
639.714	274.000	28.181	2.867	0.528
639.914	274.000	33.630	2.876	0.574
640.114	274.000	39.567	2.870	0.557
640.214	274.000	44.952	2.875	0.533
640.414	274.000	50.311	2.885	0.569
640.614	274.000	55.994	2.873	0.543
640.814	274.000	61.671	2.879	0.557
641.014	274.000	67.297	2.855	0.553
641.214	274.000	73.501	2.875	0.556
641.414	274.000	79.464	2.882	0.550
641.514	274.000	84.417	2.890	0.567
641.714	274.000	89.935	2.858	0.523
641.914	274.000	90.088	2.854	0.561
642.114	274.000	89.745	2.866	0.556
642.314	274.000	84.366	2.889	0.579
642.514	274.000	78.340	2.873	0.534
642.714	274.000	72.028	2.875	0.555
642.914	274.000	65.602	2.839	0.539
643.114	274.000	60.217	2.877	0.570
643.314	274.000	54.058	2.873	0.553
643.514	274.000	45.923	2.878	0.559
643.714	274.000	39.719	2.864	0.542
643.914	274.000	33.458	2.866	0.556
644.114	274.000	28.150	2.865	0.549
644.314	274.000	22.193	2.886	0.565
644.514	274.000	16.453	2.873	0.538
644.714	274.000	11.163	2.877	0.557
644.914	274.000	5.264	2.853	0.544
645.014	274.000	0.895	2.863	0.566
645.214	274.000	0.908	2.887	0.570
645.414	274.000	4.515	2.881	0.551
645.614	274.000	10.281	2.881	0.536
645.814	274.000	15.824	2.863	0.537
645.914	274.000	21.025	2.870	0.580
646.114	274.000	26.778	2.888	0.569
646.314	274.000	32.480	2.888	0.556
646.514	274.000	37.992	2.881	0.539
646.714	274.000	43.498	2.860	0.536
646.914	274.000	49.543	2.883	0.556
647.114	274.000	55.798	2.894	0.568
647.314	274.000	62.065	2.905	0.552
647.514	274.000	70.053	2.905	0.545
647.714	274.000	76.295	2.884	0.531
647.914	274.000	81.909	2.885	0.561
648.114	274.000	87.751	2.898	0.549
648.314	274.000	90.113	2.917	0.570
648.514	274.000	89.827	2.891	0.533
648.714	274.000	85.046	2.907	0.562
648.914	274.000	79.083	2.871	0.543
649.114	274.000	73.470	2.887	0.558
649.315	274.000	67.259	2.884	0.559
649.514	274.000	61.259	2.881	0.554
649.715	274.000	55.017	2.864	0.544
649.914	274.000	48.673	2.857	0.555
650.114	274.000	42.685	2.865	0.550
650.314	274.000	37.014	2.866	0.553
650.514	274.000	28.969	2.859	0.539
650.714	274.000	22.873	2.847	0.554
650.914	274.000	17.132	2.834	0.550
651.114	274.000	11.455	2.860	0.578
651.314	274.000	5.753	2.846	0.539
651.514	274.000	0.819	2.858	0.548
651.714	274.000	1.029	2.843	0.535
651.914	274.000	6.109	2.839	0.551
652.114	274.000	12.427	2.846	0.560
652.314	274.000	18.142	2.870	0.558
652.514	274.000	24.225	2.858	0.542
652.714	274.000	30.378	2.843	0.535
652.914	274.000	38.284	2.846	0.556
653.114	274.000	44.310	2.868	0.570
653.314	274.000	49.867	2.877	0.554
653.514	274.000	55.518	2.881	0.549
653.714	274.000	61.170	2.868	0.528
653.914	274.000	67.005	2.881	0.560
654.114	274.000	73.387	2.876	0.554
654.314	274.000	79.445	2.921	0.574
654.514	274.000	85.058	2.894	0.552
654.614	274.000	90.056	2.878	0.508
654.814	274.000	89.821	2.894	0.569
655.015	274.000	85.027	2.890	0.547
655.216	274.000	79.096	2.909	0.586
655.416	274.000	73.368	2.919	0.545
655.615	274.000	67.558	2.905	0.541
655.815	274.000	61.614	2.892	0.540
656.015	274.000	55.271	2.889	0.569
810.914	258.992	80.709	2.674	0.596
811.114	258.992	86.773	2.662	0.567
811.314	258.992	90.138	2.670	0.576
811.514	258.992	88.310	2.668	0.574
811.714	258.992	79.839	2.684	0.582
811.914	258.992	73.470	2.683	0.553
812.114	258.992	67.951	2.681	0.551
812.314	258.992	62.014	2.662	0.549
812.514	258.992	56.210	2.673	0.558
812.714	258.992	50.787	2.674	0.571
812.914	258.992	44.914	2.684	0.564
813.114	258.992	39.161	2.698	0.579
813.314	258.992	33.115	2.694	0.558
813.514	258.992	26.988	2.700	0.553
813.714	258.992	20.695	2.675	0.551
813.914	258.992	14.884	2.671	0.547
814.114	258.992	8.655	2.677	0.565
814.314	258.992	2.559	2.699	0.578
814.514	258.992	2.051	2.704	0.579
814.714	258.992	7.976	2.701	0.575
814.914	258.992	14.154	2.702	0.550
815.114	258.992	19.964	2.698	0.559
815.314	258.992	25.559	2.671	0.541
815.514	258.992	31.356	2.680	0.570
815.714	258.992	36.760	2.674	0.552
815.914	258.992	42.831	2.712	0.590
816.014	258.992	47.816	2.720	0.579
816.214	258.992	53.454	2.696	0.545
816.414	258.992	58.947	2.699	0.554
816.614	258.992	64.605	2.687	0.556
816.814	258.992	70.206	2.691	0.566
817.014	258.992	76.537	2.688	0.571
817.214	258.992	82.410	2.696	0.576
817.414	258.992	88.665	2.698	0.559
817.614	258.992	90.011	2.694	0.564
817.714	258.992	89.611	2.714	0.587
817.914	258.992	84.354	2.706	0.561
818.114	258.992	78.429	2.693	0.548
818.314	258.992	72.435	2.682	0.555
818.514	258.992	66.967	2.671	0.555
818.714	258.992	60.966	2.708	0.587
818.914	258.992	55.251	2.706	0.575
819.014	258.992	50.229	2.719	0.570
819.214	258.992	44.634	2.714	0.568
819.414	258.992	38.945	2.701	0.554
819.614	258.992	33.338	2.711	0.560
819.814	258.992	27.705	2.690	0.558
820.014	258.992	21.387	2.696	0.565
820.214	258.992	15.297	2.687	0.570
820.414	258.992	9.258	2.700	0.569
820.614	258.992	3.461	2.708	0.562
820.814	258.992	0.845	2.718	0.569
821.014	258.992	3.042	2.711	0.535
821.214	258.992	9.944	2.703	0.571
821.414	258.992	15.710	2.695	0.547
821.614	258.992	21.393	2.695	0.577
821.814	258.992	27.000	2.680	0.566
822.014	258.992	32.588	2.709	0.588
822.214	258.992	38.557	2.701	0.554
822.414	258.992	44.755	2.725	0.568
822.614	258.992	50.489	2.694	0.551
822.814	258.992	56.820	2.704	0.553
823.014	258.992	62.840	2.689	0.561
823.214	258.992	70.872	2.695	0.570
823.414	258.992	77.178	2.692	0.572
823.614	258.992	82.925	2.707	0.572
823.814	258.992	88.500	2.704	0.557
824.014	258.992	90.113	2.712	0.560
824.214	258.992	90.037	2.684	0.544
824.414	258.992	89.738	2.686	0.547
824.614	258.992	84.246	2.680	0.559
824.814	258.992	77.762	2.687	0.590
825.014	258.992	71.939	2.687	0.564
825.214	258.992	65.481	2.718	0.585
825.414	258.992	59.265	2.690	0.549
825.614	258.992	53.670	2.696	0.553
825.814	258.992	47.396	2.663	0.547
826.014	258.992	39.415	2.657	0.558
826.214	258.992	33.090	2.644	0.568
826.414	258.992	27.007	2.678	0.585
826.614	258.992	21.342	2.684	0.583
826.814	258.992	15.570	2.701	0.576
827.014	258.992	10.097	2.681	0.559
827.214	258.992	4.267	2.675	0.553
827.414	258.992	0.838	2.638	0.541
827.614	258.992	1.257	2.667	0.568
827.714	258.992	6.166	2.660	0.562
827.914	258.992	11.798	2.655	0.557
828.114	258.992	17.386	2.675	0.580
828.314	258.992	23.057	2.671	0.558
828.514	258.992	28.740	2.682	0.565
828.614	258.992	33.757	2.660	0.536
828.814	258.992	39.408	2.653	0.555
829.014	258.992	45.193	2.647	0.563
829.214	258.992	50.572	2.647	0.571
829.414	258.992	56.521	2.661	0.588
829.614	258.992	62.675	2.670	0.575
829.814	258.992	69.088	2.672	0.560
830.014	258.992	74.651	2.668	0.554
830.214	258.992	80.855	2.660	0.548
830.414	258.992	89.034	2.671	0.570
830.614	258.992	90.100	2.648	0.564
830.814	258.992	88.145	2.683	0.578
831.014	258.992	82.099	2.668	0.574
831.214	258.992	75.978	2.694	0.572
831.414	258.992	70.104	2.669	0.557
831.614	258.992	64.637	2.674	0.545
831.814	258.992	58.712	2.675	0.566
832.014	258.992	52.940	2.671	0.558
832.214	258.992	47.466	2.671	0.579
832.414	258.992	41.116	2.672	0.580
832.614	258.992	35.274	2.697	0.577
832.714	258.992	30.258	2.674	0.560
832.914	258.992	24.486	2.698	0.573
833.114	258.992	18.739	2.688	0.549
833.314	258.992	13.214	2.682	0.553
833.514	258.992	7.353	2.668	0.551
833.714	258.992	1.295	2.672	0.566
833.914	258.992	0.902	2.691	0.581
834.114	258.992	1.054	2.697	0.579
834.314	258.992	6.560	2.691	0.561
834.514	258.992	12.370	2.721	0.571
834.714	258.992	20.606	2.678	0.550
834.914	258.992	26.753	2.678	0.553
835.114	258.992	32.226	2.657	0.557
835.314	258.992	37.662	2.672	0.574
835.514	258.992	43.466	2.684	0.580
835.714	258.992	49.517	2.690	0.576
835.914	258.992	55.772	2.691	0.561
836.114	258.992	61.074	2.688	0.556
836.314	258.992	67.456	2.674	0.539
836.514	258.992	75.660	2.671	0.562
836.714	258.992	81.953	2.661	0.562
836.914	258.992	87.624	2.685	0.583
837.114	258.992	90.075	2.673	0.580
837.314	258.992	90.056	2.705	0.579
837.514	258.992	89.719	2.669	0.552
837.714	258.992	84.265	2.681	0.548
837.914	258.992	78.264	2.670	0.554
838.114	258.992	72.346	2.665	0.559
838.314	258.992	66.364	2.655	0.582
838.514	258.992	60.052	2.660	0.574
838.714	258.992	53.937	2.683	0.588
838.914	258.992	48.216	2.678	0.560
839.114	258.992	39.770	2.674	0.555
839.314	258.992	33.566	2.666	0.555
839.514	258.992	27.489	2.658	0.555
839.714	258.992	21.857	2.661	0.570
839.914	258.992	16.154	2.653	0.571
840.114	258.992	10.579	2.671	0.580
840.314	258.992	4.839	2.675	0.570
840.514	258.992	0.806	2.667	0.563
840.614	258.992	1.010	2.697	0.589
840.814	258.992	5.690	2.669	0.553
841.014	258.992	11.316	2.681	0.565
841.214	258.992	16.789	2.643	0.554
841.414	258.992	22.384	2.667	0.575
841.514	258.992	27.775	2.690	0.600
841.714	258.992	33.166	2.684	0.580
841.914	258.992	38.945	2.692	0.566
842.114	258.992	44.622	2.696	0.555
842.314	258.992	50.070	2.699	0.554
842.414	258.992	55.207	2.704	0.573
842.614	258.992	60.668	2.679	0.552
842.814	258.992	66.453	2.669	0.565
843.014	258.992	72.054	2.681	0.566
843.214	258.992	77.623	2.685	0.581
843.414	258.992	83.776	2.719	0.585
843.614	258.992	89.719	2.699	0.559
843.814	258.992	90.088	2.712	0.553
844.014	258.992	89.732	2.694	0.565
844.114	258.992	84.665	2.694	0.562
844.314	258.992	78.797	2.707	0.565
844.514	258.992	73.165	2.672	0.558
844.714	258.992	67.456	2.695	0.568
844.914	258.992	61.525	2.711	0.584
845.114	258.992	55.245	2.720	0.573
845.314	258.992	49.816	2.718	0.568
845.514	258.992	43.548	2.713	0.552
845.714	258.992	37.402	2.707	0.548
845.914	258.992	29.362	2.694	0.551
846.114	258.992	23.247	2.695	0.566
846.314	258.992	17.139	2.703	0.577
846.514	258.992	11.468	2.714	0.574
846.714	258.992	5.823	2.732	0.579
846.914	258.992	0.864	2.705	0.560
847.114	258.992	0.908	2.712	0.553
847.314	258.992	5.061	2.701	0.551
847.514	258.992	11.220	2.684	0.555
847.714	258.992	17.336	2.676	0.570
847.914	258.992	23.539	2.703	0.578
848.114	258.992	29.458	2.705	0.577
848.314	258.992	37.370	2.711	0.575
848.514	258.992	43.434	2.696	0.561
848.714	258.992	49.486	2.692	0.553
848.914	258.992	55.042	2.678	0.552
849.114	258.992	60.592	2.671	0.563
849.314	258.992	66.186	2.676	0.573
849.514	258.992	72.263	2.703	0.589
849.714	258.992	78.588	2.693	0.572
849.914	258.992	84.195	2.707	0.567
850.114	258.992	89.973	2.687	0.549
850.314	258.992	90.050	2.688	0.536
850.514	258.992	87.795	2.673	0.561
850.714	258.992	81.147	2.666	0.550
850.914	258.992	75.572	2.678	0.574
851.114	258.992	69.571	2.701	0.582
851.314	258.992	63.678	2.703	0.578
851.514	258.992	58.287	2.704	0.566
851.714	258.992	52.369	2.680	0.543
851.914	258.992	46.571	2.684	0.556
852.014	258.992	41.567	2.678	0.559
852.214	258.992	35.897	2.664	0.553
852.414	258.992	30.169	2.670	0.568
852.614	258.992	24.492	2.678	0.581
852.814	258.992	18.707	2.699	0.581
853.014	258.992	12.452	2.685	0.572
853.214	258.992	6.998	2.692	0.562
853.414	258.992	1.092	2.673	0.551
853.614	258.992	0.914	2.672	0.532
853.814	258.992	3.734	2.671	0.565
854.014	258.992	10.097	2.676	0.557
854.214	258.992	15.792	2.676	0.570
854.414	258.992	21.400	2.698	0.577
854.614	258.992	27.242	2.714	0.580
854.814	258.992	32.772	2.703	0.558
855.014	258.992	38.773	2.688	0.560
855.214	258.992	45.085	2.678	0.541
855.414	258.992	51.168	2.666	0.563
855.614	258.992	59.265	2.686	0.576
855.814	258.992	65.418	2.686	0.581
856.014	258.992	71.158	2.707	0.584
856.214	258.992	77.051	2.690	0.558
856.414	258.992	82.925	2.709	0.553
856.614	258.992	88.265	2.674	0.544
856.814	258.992	90.119	2.682	0.547
857.014	258.992	87.789	2.682	0.573
857.214	258.992	81.115	2.674	0.559
857.414	258.992	75.343	2.692	0.588
857.614	258.992	69.450	2.693	0.575
857.714	258.992	64.319	2.680	0.553
857.914	258.992	58.522	2.713	0.573
858.114	258.992	52.743	2.699	0.551
858.314	258.992	47.200	2.696	0.554
858.514	258.992	41.574	2.674	0.551
858.713	258.992	35.960	2.674	0.562
858.814	258.992	30.982	2.694	0.588
859.014	258.992	25.133	2.697	0.582
859.214	258.992	19.552	2.717	0.569
859.414	258.992	13.919	2.706	0.579
859.614	258.992	8.147	2.700	0.551
859.814	258.992	2.140	2.692	0.557
860.014	258.992	0.883	2.701	0.555
860.214	258.992	1.257	2.686	0.547
860.414	258.992	9.163	2.705	0.573
860.614	258.992	14.770	2.696	0.572
860.814	258.992	20.917	2.714	0.570
861.014	258.992	26.689	2.711	0.568
861.214	258.992	32.163	2.721	0.568
861.414	258.992	37.827	2.695	0.548
861.614	258.992	43.866	2.695	0.555
861.814	258.992	49.956	2.687	0.565
862.014	258.992	55.950	2.690	0.557
862.214	258.992	63.875	2.692	0.573
862.414	258.992	69.901	2.707	0.568
862.614	258.992	75.845	2.709	0.580
862.814	258.992	81.502	2.709	0.557
863.014	258.992	87.167	2.701	0.557
863.214	258.992	90.030	2.686	0.540
863.414	258.992	89.649	2.691	0.544
863.615	258.992	83.636	2.681	0.561
863.814	258.992	77.724	2.682	0.575
864.015	258.992	71.730	2.703	0.585
864.215	258.992	65.399	2.704	0.580
864.414	258.992	59.182	2.715	0.572
864.614	258.992	53.505	2.689	0.552
864.814	258.992	45.466	2.688	0.556
865.014	258.992	39.230	2.670	0.550
865.214	258.992	33.585	2.657	0.553
865.414	258.992	28.010	2.676	0.579
865.614	258.992	22.263	2.692	0.576
865.814	258.992	16.643	2.712	0.582
866.014	258.992	10.560	2.709	0.564
866.214	258.992	4.420	2.704	0.551
866.414	258.992	0.851	2.691	0.545
866.614	258.992	3.842	2.691	0.550
866.814	258.992	10.192	2.697	0.567
867.014	258.992	16.605	2.680	0.562
867.214	258.992	21.990	2.720	0.588
867.414	258.992	27.851	2.718	0.578
867.614	258.992	33.426	2.724	0.562
867.814	258.992	38.799	2.702	0.542
868.014	258.992	45.110	2.695	0.557
868.214	258.992	50.813	2.694	0.559
868.314	258.992	55.772	2.709	0.581
868.514	258.992	61.551	2.696	0.557
868.714	258.992	67.469	2.696	0.582
868.914	258.992	72.936	2.700	0.568
869.114	258.992	78.931	2.731	0.583
869.314	258.992	84.766	2.711	0.554
869.514	258.992	90.018	2.722	0.565
869.714	258.992	90.024	2.705	0.550
869.914	258.992	86.341	2.697	0.549
870.014	258.992	81.255	2.678	0.570
870.214	258.992	75.203	2.682	0.566
870.414	258.992	69.361	2.701	0.578
870.614	258.992	63.754	2.699	0.566
870.814	258.992	57.899	2.702	0.562
900.314	243.980	63.183	2.591	0.575
900.514	243.980	69.368	2.548	0.580
900.714	243.980	75.178	2.503	0.554
900.914	243.980	83.261	2.486	0.572
901.114	243.980	89.294	2.487	0.554
901.314	243.980	90.062	2.489	0.557
901.514	243.980	90.043	2.484	0.548
901.714	243.980	86.303	2.537	0.591
901.914	243.980	80.417	2.550	0.570
902.114	243.980	74.721	2.585	0.589
902.314	243.980	68.821	2.573	0.577
902.514	243.980	62.897	2.577	0.573
902.614	243.980	57.893	2.565	0.551
902.814	243.980	52.127	2.583	0.558
903.014	243.980	46.539	2.593	0.569
903.214	243.980	40.875	2.568	0.559
903.414	243.980	35.192	2.554	0.564
903.614	243.980	28.937	2.584	0.580
903.814	243.980	22.949	2.587	0.575
904.014	243.980	17.380	2.600	0.575
904.214	243.980	11.036	2.599	0.574
904.414	243.980	3.061	2.592	0.554
904.614	243.980	0.902	2.576	0.571
904.814	243.980	1.149	2.557	0.533
905.014	243.980	5.734	2.573	0.560
905.214	243.980	11.430	2.571	0.553
905.414	243.980	17.640	2.568	0.581
905.614	243.980	23.000	2.575	0.585
905.714	243.980	28.118	2.597	0.591
905.914	243.980	33.700	2.581	0.570
906.114	243.980	39.376	2.589	0.568
906.314	243.980	45.009	2.570	0.561
906.514	243.980	50.578	2.572	0.572
906.714	243.980	56.725	2.541	0.551
906.814	243.980	61.754	2.545	0.550
907.014	243.980	67.209	2.540	0.581
907.214	243.980	72.917	2.531	0.561
907.414	243.980	78.658	2.550	0.601
907.614	243.980	84.049	2.547	0.581
907.814	243.980	89.935	2.558	0.579
908.014	243.980	90.081	2.533	0.557
908.214	243.980	86.195	2.531	0.574
908.414	243.980	79.978	2.506	0.555
908.614	243.980	73.806	2.507	0.556
908.814	243.980	67.710	2.485	0.565
909.014	243.980	61.982	2.484	0.587
909.214	243.980	53.956	2.495	0.585
909.414	243.980	47.758	2.509	0.584
909.614	243.980	42.202	2.509	0.576
909.814	243.980	36.614	2.536	0.580
910.014	243.980	30.918	2.520	0.549
910.214	243.980	24.765	2.537	0.568
910.414	243.980	19.336	2.506	0.542
910.514	243.980	14.008	2.519	0.548
910.714	243.980	8.338	2.511	0.577
910.914	243.980	2.870	2.501	0.575
911.114	243.980	0.857	2.518	0.599
911.314	243.980	1.257	2.506	0.572
911.414	243.980	6.083	2.509	0.579
911.614	243.980	11.760	2.527	0.574
911.814	243.980	17.170	2.539	0.572
912.014	243.980	22.758	2.541	0.563
912.214	243.980	28.512	2.554	0.558
912.314	243.980	33.547	2.498	0.528
912.514	243.980	39.135	2.544	0.575
912.714	243.980	44.882	2.530	0.569
912.914	243.980	50.260	2.546	0.582
913.114	243.980	56.490	2.537	0.581
913.314	243.980	62.059	2.549	0.571
913.414	243.980	67.228	2.580	0.598
913.614	243.980	73.133	2.552	0.571
913.814	243.980	78.969	2.563	0.564
914.014	243.980	84.423	2.529	0.545
914.214	243.980	89.999	2.541	0.561
914.414	243.980	90.081	2.525	0.564
914.614	243.980	89.834	2.548	0.565
914.814	243.980	84.760	2.529	0.584
915.014	243.980	78.213	2.549	0.592
915.214	243.980	72.289	2.549	0.576
