TimeSec	Probe2mm	Mixermm	ConductivityP2V	TemperatureP2V
183.776	258.980	17.786	0.419	0.344
183.976	258.980	9.506	0.439	0.339
184.176	258.980	1.664	0.444	0.337
184.375	258.980	0.895	0.446	0.352
184.576	258.980	6.267	0.453	0.350
184.675	258.980	13.132	0.444	0.340
184.875	258.980	20.428	0.459	0.339
185.076	258.980	27.870	0.421	0.332
185.276	258.980	35.325	0.444	0.351
185.476	258.980	43.225	0.422	0.325
185.676	258.980	51.302	0.429	0.345
185.876	258.980	59.411	0.402	0.345
186.075	258.980	67.685	0.416	0.335
186.276	258.980	78.543	0.398	0.329
186.476	258.980	86.855	0.387	0.332
186.675	258.980	90.030	0.406	0.365
186.875	258.980	90.030	0.407	0.352
187.075	258.980	87.452	0.380	0.319
187.275	258.980	79.496	0.366	0.346
187.476	258.980	71.869	0.356	0.345
187.676	258.980	64.230	0.376	0.349
187.876	258.980	55.842	0.346	0.342
188.075	258.980	47.758	0.335	0.343
188.275	258.980	39.738	0.343	0.337
188.475	258.980	31.433	0.336	0.327
188.676	258.980	20.987	0.320	0.333
188.875	258.980	12.852	0.327	0.358
189.076	258.980	5.372	0.335	0.342
189.276	258.980	0.857	0.308	0.317
189.476	258.980	0.940	0.283	0.337
189.575	258.980	0.978	0.289	0.371
189.776	258.980	5.398	0.283	0.335
189.975	258.980	12.865	0.287	0.339
190.176	258.980	20.060	0.250	0.330
190.375	258.980	28.346	0.277	0.355
190.575	258.980	36.513	0.285	0.345
190.775	258.980	44.463	0.274	0.325
190.976	258.980	52.756	0.264	0.336
191.175	258.980	60.420	0.283	0.342
191.376	258.980	69.101	0.283	0.335
191.576	258.980	76.664	0.292	0.341
191.776	258.980	87.554	0.272	0.341
191.976	258.980	90.119	0.283	0.344
192.175	258.980	87.992	0.265	0.329
192.375	258.980	80.137	0.275	0.342
192.576	258.980	72.346	0.259	0.341
192.776	258.980	64.567	0.292	0.349
192.976	258.980	57.239	0.266	0.323
193.176	258.980	49.435	0.263	0.341
193.276	258.980	42.666	0.295	0.378
193.476	258.980	35.122	0.271	0.338
193.676	258.980	27.432	0.276	0.327
193.876	258.980	19.971	0.247	0.334
194.076	258.980	12.427	0.270	0.344
194.276	258.980	4.794	0.282	0.355
194.375	258.980	0.826	0.252	0.300
194.576	258.980	0.953	0.254	0.331
194.775	258.980	3.378	0.257	0.360
194.977	258.980	11.443	0.268	0.337
195.176	258.980	19.368	0.255	0.325
195.378	258.980	27.724	0.242	0.329
195.576	258.980	35.744	0.259	0.344
195.776	258.980	46.304	0.266	0.340
195.976	258.980	54.528	0.256	0.334
196.176	258.980	62.529	0.264	0.351
196.376	258.980	70.047	0.265	0.340
196.576	258.980	77.705	0.276	0.335
196.775	258.980	85.154	0.269	0.338
196.976	258.980	90.100	0.286	0.347
197.176	258.980	90.069	0.301	0.341
197.375	258.980	89.732	0.293	0.325
197.576	258.980	81.909	0.292	0.345
197.776	258.980	74.111	0.301	0.338
197.875	258.980	66.758	0.348	0.361
198.075	258.980	59.569	0.290	0.331
198.276	258.980	51.791	0.283	0.331
198.475	258.980	44.075	0.284	0.358
198.676	258.980	36.748	0.254	0.347
198.875	258.980	28.905	0.263	0.325
198.976	258.980	22.060	0.272	0.346
199.176	258.980	14.535	0.315	0.349
199.376	258.980	6.820	0.320	0.337
199.576	258.980	0.832	0.344	0.322
199.775	258.980	0.927	0.285	0.338
199.976	258.980	5.480	0.292	0.352
200.076	258.980	12.357	0.300	0.327
200.275	258.980	19.996	0.311	0.341
200.476	258.980	27.432	0.294	0.341
200.676	258.980	34.690	0.302	0.352
200.876	258.980	42.240	0.326	0.343
200.975	258.980	49.194	0.306	0.322
201.176	258.980	56.534	0.323	0.333
201.375	258.980	64.046	0.336	0.354
201.576	258.980	71.717	0.349	0.334
201.776	258.980	79.051	0.344	0.345
201.976	258.980	86.887	0.339	0.332
202.076	258.980	90.024	0.359	0.361
202.275	258.980	90.024	0.350	0.357
202.476	258.980	85.160	0.365	0.340
202.676	258.980	77.534	0.352	0.326
202.876	258.980	70.047	0.368	0.356
203.076	258.980	62.179	0.387	0.348
203.276	258.980	54.515	0.371	0.331
203.476	258.980	46.514	0.366	0.334
203.676	258.980	38.252	0.392	0.344
203.876	258.980	30.417	0.393	0.338
203.976	258.980	23.616	0.370	0.317
204.176	258.980	16.154	0.360	0.347
204.376	258.980	8.439	0.312	0.345
204.576	258.980	1.270	0.325	0.344
204.775	258.980	0.902	0.288	0.321
204.976	258.980	5.652	0.290	0.333
205.076	258.980	12.389	0.307	0.389
205.276	258.980	20.174	0.302	0.335
205.475	258.980	27.718	0.290	0.324
205.676	258.980	35.325	0.271	0.344
205.876	258.980	42.824	0.301	0.349
206.076	258.980	50.318	0.307	0.348
206.176	258.980	57.017	0.285	0.309
206.375	258.980	64.510	0.294	0.339
206.576	258.980	72.320	0.295	0.354
206.776	258.980	79.578	0.306	0.342
206.976	258.980	87.490	0.299	0.323
207.176	258.980	90.113	0.264	0.334
207.375	258.980	89.732	0.295	0.355
207.575	258.980	81.896	0.291	0.354
207.776	258.980	74.105	0.294	0.329
207.976	258.980	65.577	0.270	0.328
208.176	258.980	57.811	0.283	0.347
208.376	258.980	49.708	0.289	0.336
208.576	258.980	39.192	0.278	0.335
208.776	258.980	30.906	0.283	0.350
208.976	258.980	23.317	0.294	0.357
209.176	258.980	15.837	0.285	0.309
209.375	258.980	8.287	0.269	0.335
209.576	258.980	1.118	0.282	0.343
209.776	258.980	0.921	0.313	0.360
209.975	258.980	1.251	0.287	0.310
210.176	258.980	8.852	0.285	0.342
210.376	258.980	19.590	0.297	0.356
210.576	258.980	27.769	0.306	0.335
210.775	258.980	35.909	0.317	0.344
210.976	258.980	43.256	0.311	0.349
211.176	258.980	50.540	0.320	0.331
211.376	258.980	58.065	0.326	0.332
211.576	258.980	66.351	0.316	0.330
211.776	258.980	73.654	0.339	0.357
211.976	258.980	81.985	0.330	0.334
212.076	258.980	88.843	0.339	0.309
212.276	258.980	90.113	0.343	0.341
212.475	258.980	90.018	0.332	0.332
212.676	258.980	85.243	0.347	0.365
212.876	258.980	77.464	0.345	0.321
213.076	258.980	70.168	0.332	0.332
213.276	258.980	62.129	0.328	0.354
213.476	258.980	54.083	0.342	0.343
213.676	258.980	45.796	0.335	0.336
213.876	258.980	37.751	0.320	0.326
214.075	258.980	30.302	0.317	0.353
214.276	258.980	19.444	0.323	0.335
214.476	258.980	11.195	0.327	0.343
214.676	258.980	3.677	0.316	0.345
214.876	258.980	0.870	0.327	0.348
215.076	258.980	0.953	0.322	0.334
215.275	258.980	1.251	0.313	0.324
215.476	258.980	8.769	0.309	0.336
215.675	258.980	16.974	0.313	0.355
215.876	258.980	25.279	0.320	0.330
216.075	258.980	33.471	0.301	0.335
216.276	258.980	43.885	0.296	0.331
216.476	258.980	52.267	0.320	0.362
216.676	258.980	59.576	0.304	0.330
216.876	258.980	67.431	0.303	0.348
217.076	258.980	75.006	0.288	0.332
217.276	258.980	82.436	0.306	0.342
217.476	258.980	89.745	0.284	0.322
217.576	258.980	90.100	0.272	0.339
217.776	258.980	90.018	0.274	0.345
217.976	258.980	85.338	0.295	0.355
218.176	258.980	77.610	0.285	0.331
218.376	258.980	70.339	0.296	0.341
218.576	258.980	62.338	0.306	0.354
218.776	258.980	54.623	0.321	0.336
218.976	258.980	46.609	0.303	0.332
219.176	258.980	38.481	0.311	0.351
219.376	258.980	30.137	0.336	0.350
219.575	258.980	22.498	0.354	0.335
219.776	258.980	11.436	0.344	0.328
219.976	258.980	3.296	0.324	0.329
220.176	258.980	0.876	0.363	0.359
220.376	258.980	0.972	0.362	0.337
220.576	258.980	5.417	0.346	0.322
220.776	258.980	13.011	0.336	0.345
220.976	258.980	20.561	0.356	0.336
221.076	258.980	27.280	0.347	0.350
221.275	258.980	34.531	0.356	0.330
221.476	258.980	41.980	0.355	0.341
221.676	258.980	49.378	0.361	0.342
221.876	258.980	57.430	0.351	0.327
222.076	258.980	65.265	0.354	0.345
222.276	258.980	73.489	0.349	0.353
222.476	258.980	81.452	0.350	0.332
222.675	258.980	89.535	0.332	0.326
222.876	258.980	90.081	0.343	0.346
223.076	258.980	89.872	0.342	0.355
223.275	258.980	83.407	0.339	0.341
223.476	258.980	75.317	0.334	0.324
223.676	258.980	64.542	0.323	0.346
223.876	258.980	56.109	0.334	0.349
224.076	258.980	48.012	0.334	0.338
224.276	258.980	40.469	0.309	0.333
224.476	258.980	32.842	0.319	0.358
224.675	258.980	25.356	0.304	0.330
224.876	258.980	17.850	0.304	0.333
225.076	258.980	10.185	0.299	0.346
225.176	258.980	3.588	0.319	0.340
225.376	258.980	0.864	0.293	0.353
225.575	258.980	3.423	0.327	0.346
225.776	258.980	11.494	0.294	0.331
225.976	258.980	18.726	0.300	0.350
226.075	258.980	25.933	0.267	0.340
226.276	258.980	33.103	0.288	0.346
226.476	258.980	40.894	0.249	0.336
226.676	258.980	48.235	0.226	0.340
226.876	258.980	55.480	0.247	0.338
226.976	258.980	62.211	0.258	0.372
227.176	258.980	69.564	0.211	0.331
227.376	258.980	77.178	0.219	0.346
227.576	258.980	84.716	0.253	0.331
227.776	258.980	90.119	0.313	0.345
227.976	258.980	90.069	0.302	0.334
228.175	258.980	84.671	0.302	0.342
228.376	258.980	77.000	0.320	0.349
228.476	258.980	70.161	0.272	0.332
228.676	258.980	62.332	0.295	0.342
228.876	258.980	54.604	0.272	0.334
229.076	258.980	47.365	0.287	0.349
229.276	258.980	39.573	0.272	0.336
229.476	258.980	31.845	0.264	0.340
229.576	258.980	25.267	0.262	0.338
229.776	258.980	17.856	0.279	0.354
229.976	258.980	10.268	0.289	0.338
230.176	258.980	2.934	0.282	0.336
230.376	258.980	0.857	0.276	0.332
230.475	258.980	0.965	0.272	0.358
230.676	258.980	5.505	0.286	0.346
230.876	258.980	13.005	0.240	0.316
231.076	258.980	20.358	0.253	0.333
231.176	258.980	27.223	0.254	0.360
231.376	258.980	34.557	0.268	0.345
231.576	258.980	42.031	0.267	0.333
231.776	258.980	49.549	0.244	0.331
231.976	258.980	56.915	0.267	0.354
232.076	258.980	63.780	0.290	0.353
232.276	258.980	71.495	0.259	0.326
232.476	258.980	78.740	0.262	0.341
232.676	258.980	86.544	0.261	0.351
232.876	258.980	90.119	0.281	0.338
233.075	258.980	89.834	0.252	0.329
233.276	258.980	83.928	0.257	0.345
233.376	258.980	76.702	0.271	0.373
233.576	258.980	69.533	0.271	0.348
233.776	258.980	61.474	0.241	0.323
233.976	258.980	53.874	0.215	0.338
234.176	258.980	46.711	0.236	0.357
234.376	258.980	38.881	0.238	0.338
234.475	258.980	32.049	0.238	0.322
234.676	258.980	24.638	0.213	0.342
234.876	258.980	17.024	0.235	0.349
235.076	258.980	9.519	0.226	0.340
235.276	258.980	2.140	0.202	0.324
235.376	258.980	0.870	0.220	0.353
235.575	258.980	1.035	0.195	0.339
235.776	258.980	7.017	0.238	0.358
235.976	258.980	14.370	0.207	0.331
236.176	258.980	22.028	0.210	0.333
236.376	258.980	30.017	0.204	0.360
236.576	258.980	38.005	0.228	0.340
236.776	258.980	46.380	0.235	0.329
236.976	258.980	54.540	0.233	0.328
237.175	258.980	62.586	0.257	0.346
237.376	258.980	70.638	0.269	0.343
237.576	258.980	78.270	0.264	0.336
237.776	258.980	88.938	0.284	0.358
310.776	243.972	90.126	0.064	0.335
310.975	243.972	84.519	0.070	0.348
311.176	243.972	76.746	0.080	0.343
311.376	243.972	68.313	0.108	0.355
311.576	243.972	60.960	0.096	0.345
311.776	243.972	53.061	0.071	0.334
311.976	243.972	45.485	0.089	0.347
312.176	243.972	38.056	0.080	0.346
312.376	243.972	29.966	0.084	0.324
312.576	243.972	22.231	0.081	0.359
312.776	243.972	13.919	0.099	0.343
312.976	243.972	5.728	0.101	0.351
313.176	243.972	0.851	0.073	0.311
313.376	243.972	0.953	0.089	0.343
313.575	243.972	6.248	0.079	0.353
313.776	243.972	14.535	0.095	0.355
313.976	243.972	22.663	0.085	0.332
314.176	243.972	30.163	0.084	0.346
314.376	243.972	37.675	0.080	0.350
314.576	243.972	45.168	0.093	0.342
314.776	243.972	52.546	0.086	0.348
314.976	243.972	60.725	0.081	0.340
315.176	243.972	68.650	0.080	0.347
315.276	243.972	75.483	0.075	0.346
315.476	243.972	83.141	0.085	0.334
315.676	243.972	89.980	0.072	0.324
315.876	243.972	90.037	0.065	0.338
316.076	243.972	90.030	0.074	0.351
316.276	243.972	85.287	0.099	0.349
316.476	243.972	77.299	0.065	0.331
316.676	243.972	69.971	0.076	0.347
316.776	243.972	62.630	0.078	0.357
316.976	243.972	55.144	0.081	0.330
317.176	243.972	47.612	0.080	0.345
317.376	243.972	39.738	0.064	0.330
317.576	243.972	32.125	0.058	0.341
317.776	243.972	24.625	0.059	0.332
317.976	243.972	16.993	0.073	0.335
318.076	243.972	10.306	0.080	0.340
318.276	243.972	2.648	0.049	0.341
318.476	243.972	0.889	0.077	0.356
318.676	243.972	1.105	0.076	0.343
318.876	243.972	7.087	0.069	0.331
318.976	243.972	14.008	0.014	0.320
319.176	243.972	21.501	0.064	0.362
319.376	243.972	28.905	0.069	0.349
319.576	243.972	36.341	0.072	0.330
319.776	243.972	43.656	0.034	0.337
319.876	243.972	50.362	0.060	0.375
320.076	243.972	57.696	0.075	0.350
320.275	243.972	65.240	0.048	0.334
320.476	243.972	72.847	0.043	0.320
320.676	243.972	80.372	0.056	0.362
320.876	243.972	88.621	0.055	0.356
321.076	243.972	90.094	0.070	0.356
321.275	243.972	89.453	0.042	0.326
321.376	243.972	82.855	0.025	0.346
321.576	243.972	74.562	0.047	0.363
321.776	243.972	66.808	0.043	0.330
321.976	243.972	59.595	0.043	0.337
322.176	243.972	51.664	0.019	0.321
322.376	243.972	43.917	0.031	0.350
322.576	243.972	35.954	0.043	0.357
322.776	243.972	28.334	0.050	0.343
322.876	243.972	21.253	-0.004	0.313
323.076	243.972	13.989	0.045	0.347
323.276	243.972	6.280	0.059	0.356
323.476	243.972	0.838	0.074	0.341
323.676	243.972	1.067	0.040	0.321
