TimeSec	Probe2mm	Mixermm	ConductivityP2V	TemperatureP2V
98.843	258.993	8.528	3.525	0.302
99.043	258.993	14.357	3.536	0.328
99.243	258.993	20.142	3.555	0.342
99.443	258.993	25.635	3.541	0.319
99.643	258.993	31.363	3.534	0.321
99.843	258.993	37.332	3.526	0.322
100.044	258.993	43.479	3.539	0.344
100.243	258.993	49.384	3.536	0.339
100.443	258.993	55.620	3.520	0.326
100.643	258.993	61.830	3.514	0.330
100.844	258.993	69.983	3.521	0.337
101.043	258.993	76.060	3.504	0.334
101.243	258.993	82.468	3.515	0.343
101.443	258.993	88.011	3.501	0.329
101.643	258.993	90.132	3.497	0.328
101.844	258.993	88.132	3.473	0.338
102.043	258.993	82.252	3.502	0.358
102.243	258.993	76.238	3.499	0.332
102.444	258.993	70.631	3.484	0.318
102.543	258.993	65.411	3.448	0.339
102.743	258.993	59.563	3.495	0.347
102.943	258.993	54.121	3.501	0.327
103.144	258.993	48.412	3.486	0.332
103.343	258.993	42.755	3.488	0.338
103.544	258.993	36.455	3.497	0.341
103.743	258.993	30.880	3.488	0.333
103.943	258.993	24.587	3.503	0.350
104.143	258.993	18.567	3.484	0.319
104.343	258.993	10.541	3.486	0.325
104.543	258.993	4.324	3.489	0.339
104.743	258.993	0.826	3.510	0.346
104.943	258.993	0.953	3.494	0.307
105.143	258.993	4.540	3.474	0.324
105.343	258.993	10.274	3.498	0.340
105.543	258.993	15.767	3.519	0.344
105.743	258.993	22.022	3.500	0.333
105.943	258.993	27.724	3.500	0.347
106.043	258.993	32.823	3.460	0.309
106.243	258.993	38.538	3.512	0.341
106.443	258.993	44.139	3.479	0.328
106.643	258.993	49.397	3.484	0.328
106.844	258.993	55.550	3.492	0.330
107.044	258.993	61.760	3.486	0.336
107.243	258.993	67.990	3.490	0.343
107.443	258.993	73.717	3.497	0.333
107.643	258.993	80.036	3.477	0.322
107.843	258.993	85.814	3.467	0.330
108.043	258.993	90.170	3.476	0.335
108.243	258.993	89.764	3.484	0.327
108.443	258.993	81.217	3.456	0.325
108.643	258.993	75.445	3.480	0.342
108.843	258.993	69.806	3.470	0.332
109.043	258.993	64.002	3.475	0.329
109.243	258.993	58.579	3.486	0.353
109.443	258.993	52.553	3.498	0.336
109.643	258.993	46.527	3.503	0.332
109.843	258.993	40.342	3.496	0.326
110.043	258.993	34.125	3.513	0.337
110.243	258.993	28.105	3.517	0.335
110.443	258.993	22.479	3.520	0.329
110.643	258.993	14.459	3.526	0.343
110.844	258.993	8.338	3.509	0.318
111.043	258.993	2.800	3.510	0.341
111.244	258.993	0.851	3.516	0.347
111.444	258.993	0.959	3.524	0.322
111.543	258.993	0.991	3.495	0.300
111.743	258.993	4.591	3.480	0.325
111.944	258.993	10.331	3.515	0.351
112.143	258.993	15.932	3.521	0.331
112.344	258.993	21.615	3.505	0.310
112.444	258.993	26.613	3.552	0.386
112.643	258.993	32.271	3.527	0.328
112.844	258.993	37.998	3.529	0.326
113.043	258.993	43.364	3.525	0.334
113.243	258.993	48.984	3.529	0.335
113.343	258.993	54.343	3.557	0.329
113.543	258.993	59.658	3.527	0.320
113.743	258.993	65.367	3.555	0.339
113.944	258.993	71.025	3.542	0.343
114.144	258.993	76.480	3.552	0.317
114.243	258.993	81.922	3.552	0.351
114.443	258.993	87.421	3.550	0.326
114.643	258.993	90.151	3.572	0.336
114.843	258.993	90.030	3.558	0.326
115.043	258.993	89.757	3.554	0.321
115.243	258.993	84.296	3.576	0.356
115.443	258.993	78.181	3.577	0.336
115.543	258.993	73.152	3.549	0.284
115.743	258.993	67.374	3.573	0.335
115.943	258.993	61.722	3.576	0.342
116.143	258.993	56.217	3.585	0.328
116.343	258.993	50.444	3.558	0.322
116.543	258.993	44.869	3.559	0.344
116.643	258.993	39.859	3.614	0.344
116.843	258.993	33.934	3.551	0.313
117.044	258.993	28.359	3.543	0.328
117.244	258.993	22.904	3.573	0.345
117.443	258.993	17.069	3.559	0.330
117.643	258.993	10.801	3.564	0.339
117.844	258.993	4.813	3.541	0.330
118.043	258.993	0.851	3.557	0.339
118.243	258.993	1.073	3.552	0.321
118.443	258.993	6.115	3.540	0.324
118.644	258.993	14.002	3.543	0.340
118.843	258.993	20.276	3.551	0.312
119.043	258.993	26.022	3.536	0.323
119.243	258.993	31.388	3.544	0.346
119.443	258.993	37.116	3.551	0.328
119.644	258.993	42.704	3.541	0.336
119.743	258.993	47.822	3.502	0.308
119.943	258.993	53.308	3.555	0.348
120.144	258.993	58.973	3.551	0.334
120.344	258.993	64.618	3.524	0.312
120.543	258.993	70.288	3.547	0.345
120.743	258.993	76.454	3.549	0.331
120.943	258.993	82.423	3.554	0.331
121.143	258.993	88.589	3.533	0.335
121.343	258.993	90.107	3.546	0.332
121.543	258.993	86.309	3.527	0.321
121.743	258.993	80.048	3.520	0.339
121.943	258.993	71.685	3.549	0.353
122.143	258.993	65.583	3.523	0.322
122.343	258.993	59.843	3.522	0.342
122.543	258.993	54.248	3.516	0.331
122.744	258.993	48.641	3.536	0.341
122.943	258.993	43.034	3.528	0.341
123.144	258.993	37.287	3.522	0.334
123.243	258.993	32.214	3.518	0.325
123.443	258.993	26.511	3.527	0.325
123.643	258.993	20.999	3.528	0.334
123.843	258.993	15.475	3.527	0.328
124.043	258.993	9.658	3.523	0.322
124.243	258.993	3.543	3.532	0.329
124.443	258.993	0.838	3.539	0.354
124.643	258.993	1.257	3.548	0.332
124.843	258.993	7.176	3.537	0.326
125.043	258.993	15.151	3.512	0.308
125.243	258.993	21.361	3.548	0.353
125.443	258.993	27.089	3.533	0.332
125.643	258.993	32.601	3.542	0.344
125.843	258.993	38.341	3.529	0.334
126.043	258.993	43.987	3.524	0.334
126.243	258.993	50.152	3.522	0.324
126.443	258.993	56.039	3.518	0.336
126.644	258.993	62.135	3.520	0.347
126.743	258.993	67.399	3.483	0.308
126.943	258.993	73.044	3.514	0.322
127.143	258.993	78.715	3.512	0.344
127.343	258.993	84.601	3.513	0.332
127.544	258.993	89.954	3.500	0.332
127.743	258.993	90.088	3.493	0.339
127.943	258.993	86.208	3.522	0.350
128.043	258.993	81.115	3.533	0.324
128.243	258.993	75.159	3.501	0.318
128.443	258.993	69.469	3.507	0.331
128.643	258.993	64.046	3.514	0.346
128.843	258.993	58.331	3.534	0.319
129.043	258.993	52.616	3.504	0.329
129.143	258.993	47.606	3.521	0.354
129.344	258.993	41.815	3.525	0.326
129.543	258.993	36.049	3.510	0.328
129.744	258.993	30.652	3.507	0.324
129.944	258.993	24.778	3.532	0.358
130.144	258.993	18.821	3.523	0.325
130.344	258.993	12.573	3.529	0.336
130.544	258.993	6.553	3.505	0.327
130.743	258.993	1.124	3.517	0.334
130.943	258.993	0.953	3.506	0.327
131.143	258.993	4.655	3.494	0.328
131.343	258.993	10.420	3.522	0.339
131.544	258.993	16.040	3.518	0.327
131.743	258.993	21.565	3.494	0.329
131.943	258.993	27.642	3.509	0.344
132.144	258.993	33.814	3.511	0.341
132.343	258.993	39.770	3.508	0.333
132.543	258.993	45.771	3.499	0.323
132.744	258.993	51.816	3.521	0.336
132.944	258.993	59.925	3.510	0.328
133.143	258.993	66.142	3.535	0.344
133.343	258.993	72.517	3.506	0.337
133.543	258.993	77.991	3.527	0.317
133.743	258.993	83.985	3.499	0.330
133.944	258.993	89.751	3.516	0.324
134.144	258.993	90.094	3.540	0.342
134.343	258.993	90.018	3.511	0.308
134.544	258.993	87.681	3.512	0.340
134.743	258.993	81.458	3.535	0.336
134.945	258.993	75.197	3.519	0.324
135.143	258.993	69.475	3.521	0.337
135.243	258.993	64.338	3.520	0.326
135.444	258.993	58.706	3.519	0.351
135.643	258.993	52.997	3.521	0.343
135.843	258.993	47.562	3.515	0.340
136.043	258.993	41.859	3.517	0.340
136.143	258.993	36.690	3.478	0.321
136.343	258.993	31.306	3.507	0.323
136.544	258.993	25.457	3.510	0.342
136.744	258.993	19.691	3.500	0.328
136.943	258.993	14.268	3.501	0.330
137.143	258.993	8.274	3.478	0.329
137.243	258.993	3.283	3.500	0.332
137.443	258.993	0.845	3.512	0.354
137.643	258.993	0.965	3.517	0.305
137.843	258.993	1.276	3.505	0.329
138.043	258.993	6.572	3.511	0.353
138.244	258.993	13.030	3.522	0.316
138.444	258.993	18.739	3.494	0.329
138.543	258.993	23.781	3.525	0.350
138.743	258.993	29.458	3.509	0.325
138.944	258.993	35.033	3.511	0.329
139.144	258.993	40.545	3.508	0.324
139.343	258.993	46.279	3.521	0.342
139.443	258.993	51.251	3.498	0.315
139.643	258.993	56.928	3.510	0.333
139.844	258.993	62.675	3.535	0.344
140.044	258.993	68.371	3.515	0.337
140.244	258.993	74.130	3.531	0.331
140.443	258.993	79.940	3.509	0.325
140.644	258.993	86.240	3.513	0.327
140.844	258.993	90.157	3.535	0.357
141.043	258.993	90.030	3.513	0.307
141.244	258.993	86.132	3.496	0.334
141.444	258.993	79.877	3.499	0.336
141.644	258.993	73.539	3.513	0.335
141.843	258.993	67.450	3.506	0.335
142.044	258.993	61.532	3.517	0.340
142.244	258.993	53.480	3.516	0.341
142.443	258.993	47.454	3.500	0.319
142.643	258.993	41.383	3.505	0.342
142.844	258.993	36.017	3.521	0.344
143.043	258.993	30.023	3.521	0.330
143.244	258.993	24.194	3.515	0.336
143.443	258.993	18.777	3.507	0.332
143.644	258.993	12.592	3.519	0.335
143.844	258.993	6.763	3.504	0.332
143.944	258.993	1.797	3.522	0.334
144.143	258.993	0.889	3.522	0.355
144.344	258.993	3.118	3.519	0.319
144.544	258.993	8.985	3.529	0.338
144.744	258.993	14.618	3.513	0.338
144.844	258.993	20.117	3.534	0.346
145.044	258.993	25.495	3.540	0.340
145.244	258.993	31.382	3.520	0.318
145.445	258.993	36.887	3.519	0.344
145.644	258.993	42.291	3.532	0.337
145.843	258.993	48.381	3.525	0.332
145.943	258.993	53.645	3.530	0.328
146.143	258.993	59.188	3.527	0.340
146.343	258.993	65.056	3.537	0.345
146.543	258.993	70.917	3.531	0.333
146.744	258.993	76.435	3.526	0.334
146.943	258.993	82.220	3.530	0.321
147.144	258.993	88.373	3.524	0.330
147.343	258.993	90.075	3.503	0.341
147.543	258.993	89.821	3.526	0.347
147.743	258.993	84.652	3.515	0.332
147.943	258.993	78.658	3.509	0.332
148.144	258.993	72.435	3.497	0.325
148.344	258.993	66.307	3.522	0.356
148.543	258.993	60.344	3.498	0.329
148.743	258.993	52.515	3.512	0.334
148.943	258.993	46.520	3.480	0.323
149.144	258.993	40.970	3.478	0.330
149.344	258.993	35.414	3.466	0.329
149.544	258.993	29.801	3.471	0.353
149.643	258.993	24.479	3.472	0.324
149.843	258.993	19.215	3.470	0.328
150.043	258.993	13.373	3.466	0.338
150.244	258.993	7.703	3.470	0.338
150.443	258.993	2.280	3.474	0.325
150.643	258.993	0.883	3.456	0.326
150.843	258.993	5.163	3.483	0.339
151.043	258.993	10.770	3.522	0.344
151.143	258.993	15.983	3.528	0.309
151.343	258.993	21.774	3.513	0.328
151.543	258.993	27.356	3.525	0.352
151.743	258.993	32.671	3.538	0.338
151.943	258.993	38.678	3.520	0.317
152.144	258.993	44.958	3.509	0.330
152.343	258.993	50.889	3.505	0.335
152.544	258.993	57.150	3.511	0.338
152.743	258.993	63.005	3.489	0.329
152.943	258.993	71.082	3.482	0.336
153.143	258.993	76.975	3.474	0.341
153.343	258.993	83.287	3.474	0.327
153.543	258.993	89.008	3.483	0.348
153.743	258.993	90.107	3.497	0.337
153.944	258.993	86.233	3.504	0.336
154.143	258.993	80.639	3.482	0.321
154.343	258.993	75.025	3.499	0.337
154.443	258.993	69.983	3.526	0.354
154.643	258.993	64.332	3.509	0.329
154.843	258.993	58.617	3.504	0.326
155.044	258.993	52.972	3.524	0.344
155.244	258.993	47.428	3.533	0.330
155.444	258.993	41.453	3.534	0.329
155.544	258.993	36.214	3.497	0.314
155.743	258.993	30.728	3.526	0.340
155.943	258.993	25.076	3.542	0.340
156.144	258.993	19.323	3.508	0.319
156.343	258.993	13.824	3.525	0.341
156.543	258.993	7.722	3.521	0.336
156.744	258.993	1.568	3.539	0.341
156.943	258.993	0.914	3.509	0.328
157.143	258.993	1.600	3.547	0.338
157.343	258.993	9.963	3.513	0.321
157.543	258.993	16.320	3.516	0.320
157.743	258.993	21.787	3.531	0.348
157.943	258.993	27.584	3.542	0.342
158.143	258.993	33.344	3.519	0.325
158.343	258.993	38.735	3.507	0.327
158.544	258.993	44.806	3.516	0.353
158.643	258.993	49.803	3.561	0.355
311.344	243.981	60.624	3.296	0.332
311.544	243.981	54.540	3.286	0.340
311.744	243.981	48.832	3.270	0.327
311.944	243.981	43.085	3.282	0.355
312.144	243.981	37.560	3.282	0.343
312.344	243.981	31.922	3.281	0.339
312.444	243.981	26.568	3.258	0.333
312.644	243.981	21.139	3.268	0.338
312.843	243.981	15.284	3.272	0.344
313.044	243.981	9.690	3.263	0.325
313.244	243.981	4.178	3.259	0.320
313.444	243.981	0.838	3.267	0.341
313.544	243.981	0.933	3.269	0.329
313.744	243.981	0.984	3.252	0.342
313.944	243.981	4.623	3.282	0.339
314.144	243.981	10.306	3.259	0.334
314.344	243.981	15.843	3.278	0.350
314.444	243.981	21.165	3.260	0.326
314.643	243.981	26.556	3.281	0.351
314.844	243.981	32.252	3.290	0.350
315.044	243.981	37.846	3.271	0.332
315.244	243.981	43.504	3.272	0.333
315.444	243.981	49.333	3.269	0.342
315.544	243.981	54.636	3.321	0.357
315.744	243.981	60.058	3.293	0.332
315.944	243.981	65.710	3.278	0.326
316.144	243.981	71.615	3.276	0.337
316.344	243.981	77.172	3.313	0.357
316.544	243.981	83.122	3.302	0.336
316.644	243.981	88.272	3.301	0.315
316.844	243.981	90.138	3.307	0.341
317.043	243.981	90.018	3.300	0.346
317.244	243.981	87.795	3.332	0.343
317.444	243.981	81.668	3.307	0.329
317.644	243.981	75.908	3.303	0.327
317.844	243.981	70.225	3.295	0.347
317.944	243.981	65.081	3.358	0.355
318.144	243.981	59.449	3.324	0.334
318.344	243.981	53.683	3.307	0.329
318.544	243.981	48.279	3.316	0.336
318.744	243.981	42.424	3.325	0.361
318.943	243.981	36.309	3.319	0.333
319.143	243.981	30.023	3.312	0.332
319.344	243.981	24.086	3.295	0.328
319.544	243.981	16.173	3.309	0.352
319.743	243.981	10.033	3.317	0.340
319.944	243.981	3.981	3.314	0.332
320.144	243.981	0.806	3.302	0.334
320.343	243.981	0.984	3.291	0.339
320.544	243.981	5.709	3.317	0.346
320.744	243.981	11.455	3.298	0.337
320.944	243.981	17.710	3.299	0.341
321.144	243.981	23.806	3.296	0.333
321.344	243.981	29.909	3.303	0.328
321.544	243.981	36.049	3.304	0.332
321.744	243.981	41.758	3.293	0.319
321.943	243.981	50.019	3.298	0.352
322.144	243.981	56.350	3.296	0.337
322.344	243.981	61.735	3.317	0.348
322.544	243.981	67.717	3.296	0.313
322.744	243.981	73.298	3.291	0.341
322.944	243.981	78.931	3.295	0.342
323.144	243.981	84.843	3.311	0.343
323.343	243.981	90.177	3.298	0.328
323.544	243.981	90.050	3.294	0.334
323.744	243.981	89.916	3.298	0.334
323.943	243.981	85.071	3.308	0.354
324.144	243.981	78.613	3.298	0.324
324.344	243.981	70.701	3.302	0.349
324.544	243.981	64.510	3.292	0.338
324.744	243.981	58.617	3.311	0.353
324.944	243.981	53.029	3.287	0.313
