TimeSec	Probe2mm	Mixermm	ConductivityP2V	TemperatureP2V
445.928	274.000	44.101	0.704	0.548
446.128	274.000	53.810	0.704	0.582
446.328	274.000	62.852	0.738	0.557
446.528	274.000	72.670	0.702	0.567
446.728	274.000	82.436	0.657	0.557
446.928	274.000	90.088	0.691	0.582
447.127	274.000	90.069	0.657	0.552
447.328	274.000	83.795	0.671	0.582
447.527	274.000	74.238	0.679	0.572
447.628	274.000	65.875	0.659	0.533
447.828	274.000	56.026	0.677	0.558
448.028	274.000	46.419	0.638	0.578
448.228	274.000	37.408	0.659	0.564
448.428	274.000	27.654	0.668	0.557
448.628	274.000	18.053	0.656	0.551
448.828	274.000	7.887	0.707	0.584
449.028	274.000	0.895	0.708	0.551
449.228	274.000	0.927	0.690	0.572
449.427	274.000	6.972	0.699	0.569
449.628	274.000	16.396	0.710	0.557
449.828	274.000	30.493	0.689	0.553
450.028	274.000	40.869	0.705	0.591
450.228	274.000	49.943	0.685	0.554
450.428	274.000	59.760	0.657	0.546
450.628	274.000	69.387	0.662	0.581
450.828	274.000	78.531	0.673	0.563
451.028	274.000	88.252	0.667	0.558
451.228	274.000	90.126	0.650	0.560
451.327	274.000	90.037	0.662	0.585
451.527	274.000	84.658	0.679	0.557
451.728	274.000	75.121	0.638	0.552
451.928	274.000	66.002	0.658	0.559
452.128	274.000	56.210	0.694	0.589
452.328	274.000	46.615	0.671	0.531
452.528	274.000	36.582	0.679	0.586
452.728	274.000	27.191	0.673	0.567
452.828	274.000	18.377	0.675	0.547
453.028	274.000	9.277	0.690	0.566
453.228	274.000	1.067	0.670	0.562
453.428	274.000	0.902	0.699	0.560
453.627	274.000	1.130	0.697	0.561
453.828	274.000	8.509	0.693	0.561
454.028	274.000	18.872	0.710	0.571
454.228	274.000	29.293	0.711	0.554
454.428	274.000	42.456	0.660	0.562
454.628	274.000	52.953	0.689	0.578
454.828	274.000	62.998	0.687	0.559
455.028	274.000	72.676	0.649	0.560
455.228	274.000	82.360	0.686	0.580
455.428	274.000	90.094	0.660	0.555
455.627	274.000	90.075	0.653	0.553
455.828	274.000	84.652	0.654	0.579
456.028	274.000	75.038	0.650	0.560
456.228	274.000	65.900	0.668	0.556
456.428	274.000	55.340	0.647	0.559
456.528	274.000	46.476	0.677	0.590
456.728	274.000	37.408	0.688	0.561
456.928	274.000	27.775	0.677	0.550
457.128	274.000	18.167	0.649	0.554
457.328	274.000	9.081	0.688	0.575
457.528	274.000	0.927	0.694	0.558
457.628	274.000	0.895	0.656	0.551
457.827	274.000	0.972	0.675	0.574
458.028	274.000	6.147	0.702	0.560
458.228	274.000	15.583	0.683	0.566
458.428	274.000	24.575	0.666	0.560
458.628	274.000	35.046	0.696	0.586
458.828	274.000	45.460	0.681	0.539
459.028	274.000	55.804	0.673	0.575
459.228	274.000	66.193	0.693	0.579
459.428	274.000	75.387	0.680	0.550
459.628	274.000	86.017	0.661	0.549
459.828	274.000	90.081	0.669	0.594
460.027	274.000	89.726	0.678	0.554
460.228	274.000	76.086	0.674	0.568
460.428	274.000	66.935	0.650	0.575
460.628	274.000	57.029	0.653	0.574
460.828	274.000	47.396	0.674	0.562
461.028	274.000	38.437	0.618	0.565
461.228	274.000	28.626	0.632	0.577
461.428	274.000	19.101	0.631	0.573
461.528	274.000	10.649	0.576	0.536
461.728	274.000	1.568	0.631	0.572
461.928	274.000	0.895	0.648	0.563
462.128	274.000	0.959	0.652	0.561
462.328	274.000	6.204	0.637	0.549
462.527	274.000	16.320	0.649	0.573
462.728	274.000	26.670	0.643	0.568
462.928	274.000	35.782	0.591	0.551
463.128	274.000	46.361	0.614	0.566
463.328	274.000	59.931	0.649	0.578
463.528	274.000	70.250	0.630	0.544
463.728	274.000	80.956	0.650	0.591
463.928	274.000	89.516	0.650	0.562
464.128	274.000	90.088	0.654	0.553
464.327	274.000	87.319	0.641	0.570
464.528	274.000	77.248	0.659	0.573
464.728	274.000	67.723	0.672	0.578
464.928	274.000	57.925	0.624	0.533
465.128	274.000	48.393	0.649	0.582
465.328	274.000	38.881	0.669	0.571
465.428	274.000	29.997	0.686	0.562
465.628	274.000	20.917	0.648	0.542
465.827	274.000	11.074	0.669	0.585
466.028	274.000	1.803	0.673	0.557
466.228	274.000	0.902	0.671	0.559
466.427	274.000	0.959	0.663	0.564
466.627	274.000	6.007	0.670	0.572
466.727	274.000	14.332	0.677	0.549
466.927	274.000	23.825	0.662	0.553
467.127	274.000	33.319	0.666	0.578
467.328	274.000	42.596	0.689	0.553
467.528	274.000	52.089	0.690	0.564
467.728	274.000	62.497	0.684	0.574
467.928	274.000	72.981	0.701	0.576
468.128	274.000	82.518	0.690	0.541
468.328	274.000	90.094	0.685	0.576
468.528	274.000	90.062	0.712	0.572
468.727	274.000	88.881	0.718	0.570
468.928	274.000	75.267	0.692	0.547
469.128	274.000	65.659	0.702	0.580
469.328	274.000	55.398	0.721	0.575
469.528	274.000	45.745	0.699	0.554
469.728	274.000	35.986	0.696	0.560
469.928	274.000	26.778	0.705	0.595
470.128	274.000	17.075	0.692	0.536
470.328	274.000	7.557	0.692	0.573
470.528	274.000	0.838	0.673	0.571
470.728	274.000	0.933	0.707	0.575
470.827	274.000	5.080	0.675	0.545
471.028	274.000	14.453	0.676	0.553
471.228	274.000	23.920	0.686	0.589
471.428	274.000	33.433	0.698	0.548
471.628	274.000	42.761	0.658	0.556
471.828	274.000	52.864	0.657	0.568
471.928	274.000	61.601	0.722	0.593
472.128	274.000	71.330	0.683	0.543
472.327	274.000	80.791	0.656	0.549
472.528	274.000	89.694	0.682	0.582
472.728	274.000	90.094	0.696	0.581
472.927	274.000	90.024	0.665	0.546
473.128	274.000	84.874	0.667	0.576
473.328	274.000	74.397	0.651	0.554
473.528	274.000	63.799	0.675	0.565
473.728	274.000	54.775	0.635	0.557
473.928	274.000	44.539	0.661	0.591
474.128	274.000	31.102	0.660	0.561
474.328	274.000	20.898	0.658	0.553
474.527	274.000	10.458	0.662	0.565
474.728	274.000	1.797	0.710	0.587
474.928	274.000	0.889	0.684	0.548
475.128	274.000	3.524	0.668	0.554
475.328	274.000	14.135	0.673	0.575
475.528	274.000	24.067	0.685	0.569
475.728	274.000	33.528	0.653	0.557
475.928	274.000	47.492	0.680	0.588
476.128	274.000	56.941	0.686	0.559
476.328	274.000	68.021	0.647	0.546
476.528	274.000	77.388	0.630	0.575
476.728	274.000	86.792	0.685	0.589
476.928	274.000	90.138	0.663	0.542
477.128	274.000	89.757	0.666	0.561
477.328	274.000	81.693	0.665	0.573
477.528	274.000	71.634	0.688	0.570
477.628	274.000	62.973	0.673	0.567
477.828	274.000	53.689	0.646	0.543
478.028	274.000	44.075	0.688	0.593
478.228	274.000	34.709	0.687	0.560
478.428	274.000	25.286	0.693	0.554
478.628	274.000	15.837	0.686	0.580
478.728	274.000	7.455	0.694	0.568
478.928	274.000	0.876	0.705	0.569
479.128	274.000	0.927	0.686	0.566
479.328	274.000	1.105	0.666	0.563
479.528	274.000	7.931	0.711	0.575
479.628	274.000	16.415	0.704	0.574
479.828	274.000	25.489	0.675	0.543
480.028	274.000	35.179	0.698	0.592
480.228	274.000	44.761	0.672	0.552
480.428	274.000	53.861	0.678	0.562
480.628	274.000	64.154	0.635	0.584
480.828	274.000	73.889	0.652	0.559
480.927	274.000	82.277	0.647	0.572
481.128	274.000	90.075	0.633	0.558
481.328	274.000	90.069	0.629	0.562
481.527	274.000	89.815	0.655	0.570
481.728	274.000	82.931	0.664	0.564
481.928	274.000	73.146	0.648	0.557
482.128	274.000	63.684	0.682	0.587
482.328	274.000	54.267	0.705	0.567
482.428	274.000	45.371	0.682	0.540
482.628	274.000	36.347	0.711	0.553
482.828	274.000	26.638	0.733	0.593
483.028	274.000	17.082	0.699	0.547
483.228	274.000	8.096	0.722	0.573
483.428	274.000	0.889	0.674	0.570
483.528	274.000	0.914	0.718	0.550
483.727	274.000	1.124	0.716	0.575
483.928	274.000	7.969	0.679	0.552
484.128	274.000	17.310	0.694	0.576
484.328	274.000	26.524	0.705	0.569
484.528	274.000	36.068	0.686	0.552
484.628	274.000	44.831	0.653	0.575
484.828	274.000	53.791	0.705	0.585
485.028	274.000	63.424	0.700	0.566
485.228	274.000	73.184	0.693	0.545
485.428	274.000	82.455	0.679	0.571
485.628	274.000	90.056	0.715	0.591
485.728	274.000	90.056	0.689	0.547
485.927	274.000	90.030	0.697	0.561
486.128	274.000	84.728	0.697	0.574
486.328	274.000	75.083	0.683	0.574
486.528	274.000	65.843	0.671	0.551
486.728	274.000	55.861	0.648	0.548
486.928	274.000	46.323	0.666	0.584
487.128	274.000	36.201	0.686	0.565
487.328	274.000	26.041	0.689	0.565
487.528	274.000	15.792	0.640	0.558
487.728	274.000	6.058	0.670	0.573
487.928	274.000	0.895	0.666	0.568
488.127	274.000	2.985	0.660	0.564
488.328	274.000	13.392	0.669	0.588
488.528	274.000	22.841	0.670	0.568
488.728	274.000	32.283	0.659	0.544
488.928	274.000	41.561	0.669	0.582
516.028	258.992	0.965	0.454	0.574
516.228	258.992	0.914	0.433	0.571
516.427	258.992	1.073	0.425	0.558
516.628	258.992	7.861	0.426	0.581
516.828	258.992	17.202	0.440	0.571
517.028	258.992	26.486	0.420	0.563
517.228	258.992	36.513	0.410	0.570
517.428	258.992	46.895	0.425	0.595
517.628	258.992	57.220	0.416	0.563
517.828	258.992	67.412	0.377	0.552
518.028	258.992	77.965	0.377	0.580
518.228	258.992	86.982	0.380	0.575
518.428	258.992	90.088	0.394	0.579
518.627	258.992	83.947	0.350	0.548
518.828	258.992	74.314	0.378	0.584
519.028	258.992	63.684	0.380	0.572
519.228	258.992	54.629	0.425	0.569
519.428	258.992	45.053	0.420	0.564
519.628	258.992	35.312	0.452	0.575
519.828	258.992	26.257	0.469	0.599
520.028	258.992	16.554	0.438	0.544
520.127	258.992	8.026	0.483	0.564
520.328	258.992	0.902	0.436	0.588
520.528	258.992	0.914	0.399	0.557
520.727	258.992	1.264	0.412	0.584
520.928	258.992	9.157	0.389	0.560
521.028	258.992	18.123	0.376	0.556
521.228	258.992	27.559	0.389	0.590
521.428	258.992	36.767	0.408	0.565
521.628	258.992	46.304	0.402	0.560
521.828	258.992	55.728	0.372	0.572
522.028	258.992	65.754	0.408	0.583
522.227	258.992	75.476	0.406	0.564
522.328	258.992	84.055	0.384	0.554
522.528	258.992	90.018	0.379	0.562
522.728	258.992	90.024	0.358	0.582
522.927	258.992	89.669	0.382	0.574
523.128	258.992	81.617	0.399	0.577
523.328	258.992	71.565	0.405	0.571
523.529	258.992	61.697	0.426	0.590
523.728	258.992	51.695	0.471	0.561
523.928	258.992	41.504	0.473	0.560
524.128	258.992	31.134	0.449	0.560
524.328	258.992	21.539	0.474	0.597
524.527	258.992	11.049	0.465	0.573
524.728	258.992	1.467	0.507	0.558
524.927	258.992	2.051	0.531	0.573
525.128	258.992	11.538	0.561	0.593
525.328	258.992	21.920	0.564	0.569
525.528	258.992	31.515	0.532	0.558
525.728	258.992	40.919	0.538	0.574
525.928	258.992	50.229	0.548	0.589
526.128	258.992	60.027	0.512	0.540
526.328	258.992	69.469	0.506	0.581
526.528	258.992	79.648	0.475	0.585
526.728	258.992	89.529	0.505	0.579
526.928	258.992	90.030	0.476	0.555
527.128	258.992	89.675	0.441	0.557
527.328	258.992	76.099	0.465	0.575
527.528	258.992	66.897	0.489	0.585
527.728	258.992	56.375	0.476	0.567
527.928	258.992	46.895	0.434	0.554
528.128	258.992	37.414	0.449	0.590
528.328	258.992	28.048	0.447	0.561
528.528	258.992	18.415	0.456	0.563
528.727	258.992	8.001	0.417	0.566
528.928	258.992	0.927	0.420	0.579
529.028	258.992	0.921	0.421	0.570
529.228	258.992	1.270	0.416	0.566
529.428	258.992	9.214	0.386	0.560
529.628	258.992	19.006	0.412	0.585
529.828	258.992	28.556	0.397	0.574
530.028	258.992	38.576	0.427	0.565
530.228	258.992	48.120	0.383	0.568
530.328	258.992	56.991	0.391	0.557
530.528	258.992	66.002	0.421	0.590
530.728	258.992	75.781	0.424	0.576
530.928	258.992	85.592	0.415	0.562
531.128	258.992	90.088	0.391	0.579
531.328	258.992	90.056	0.377	0.573
531.528	258.992	87.948	0.354	0.570
531.628	258.992	78.264	0.371	0.595
531.828	258.992	68.313	0.303	0.550
532.028	258.992	58.661	0.337	0.590
532.228	258.992	49.428	0.325	0.576
532.428	258.992	39.726	0.340	0.560
532.628	258.992	30.144	0.325	0.572
532.828	258.992	21.222	0.324	0.584
532.928	258.992	12.173	0.353	0.574
533.128	258.992	2.819	0.355	0.586
533.328	258.992	0.876	0.351	0.552
533.528	258.992	0.965	0.332	0.573
533.728	258.992	1.238	0.388	0.588
533.928	258.992	10.192	0.367	0.561
534.128	258.992	20.339	0.382	0.558
534.328	258.992	30.702	0.381	0.595
534.528	258.992	40.316	0.411	0.568
534.728	258.992	54.382	0.405	0.563
534.928	258.992	64.834	0.387	0.551
535.128	258.992	73.882	0.402	0.597
535.328	258.992	83.769	0.439	0.590
535.528	258.992	90.037	0.418	0.553
535.728	258.992	89.808	0.417	0.551
535.928	258.992	82.950	0.406	0.573
536.128	258.992	73.228	0.448	0.584
536.328	258.992	62.554	0.435	0.556
536.528	258.992	52.515	0.458	0.557
536.728	258.992	43.123	0.458	0.588
536.928	258.992	32.703	0.502	0.563
537.128	258.992	19.387	0.533	0.582
537.328	258.992	8.858	0.507	0.547
537.528	258.992	1.060	0.545	0.597
537.728	258.992	0.908	0.546	0.570
537.928	258.992	3.613	0.551	0.565
538.128	258.992	13.437	0.550	0.572
538.328	258.992	23.412	0.567	0.593
538.528	258.992	33.909	0.573	0.580
538.728	258.992	44.304	0.541	0.558
538.928	258.992	57.703	0.515	0.565
539.128	258.992	67.990	0.503	0.573
539.328	258.992	77.330	0.518	0.568
539.528	258.992	87.065	0.500	0.559
539.728	258.992	90.062	0.468	0.562
539.928	258.992	89.802	0.477	0.581
540.128	258.992	82.804	0.466	0.569
540.328	258.992	73.031	0.459	0.548
540.528	258.992	63.608	0.456	0.572
540.728	258.992	53.473	0.437	0.583
540.928	258.992	43.002	0.471	0.585
541.128	258.992	33.484	0.445	0.556
541.328	258.992	23.101	0.413	0.551
541.527	258.992	12.973	0.422	0.587
541.728	258.992	1.041	0.437	0.575
541.928	258.992	0.914	0.434	0.566
542.128	258.992	6.064	0.416	0.553
542.328	258.992	15.431	0.445	0.583
542.528	258.992	24.473	0.451	0.580
542.728	258.992	34.335	0.442	0.559
542.928	258.992	44.774	0.431	0.576
543.128	258.992	55.156	0.458	0.591
543.328	258.992	64.256	0.465	0.563
543.528	258.992	74.867	0.452	0.551
543.728	258.992	84.601	0.431	0.573
543.928	258.992	90.030	0.436	0.582
544.127	258.992	87.929	0.476	0.587
544.328	258.992	77.350	0.450	0.551
544.528	258.992	67.723	0.451	0.573
544.728	258.992	58.090	0.424	0.585
544.928	258.992	48.813	0.425	0.575
545.128	258.992	39.395	0.415	0.572
545.328	258.992	29.801	0.383	0.557
545.528	258.992	19.317	0.408	0.589
545.728	258.992	9.201	0.407	0.581
545.928	258.992	1.041	0.414	0.551
546.128	258.992	0.914	0.407	0.582
546.327	258.992	4.509	0.386	0.575
546.528	258.992	15.056	0.441	0.593
546.728	258.992	24.473	0.409	0.545
546.928	258.992	34.074	0.408	0.561
547.128	258.992	43.637	0.415	0.591
547.328	258.992	52.832	0.444	0.568
547.528	258.992	63.062	0.434	0.566
547.728	258.992	72.917	0.418	0.559
547.828	258.992	81.528	0.402	0.580
548.028	258.992	89.770	0.455	0.593
548.228	258.992	90.100	0.436	0.558
548.428	258.992	89.738	0.434	0.566
548.628	258.992	81.598	0.423	0.560
548.828	258.992	71.507	0.461	0.582
549.028	258.992	61.684	0.462	0.577
549.228	258.992	51.632	0.412	0.558
549.428	258.992	42.374	0.405	0.568
549.528	258.992	33.458	0.405	0.603
549.728	258.992	24.422	0.437	0.581
549.928	258.992	14.738	0.433	0.570
550.128	258.992	5.232	0.404	0.558
550.328	258.992	0.864	0.393	0.578
550.527	258.992	0.940	0.424	0.576
550.728	258.992	6.979	0.415	0.572
550.928	258.992	16.351	0.400	0.564
551.028	258.992	24.759	0.394	0.572
551.228	258.992	34.595	0.416	0.595
551.428	258.992	44.018	0.465	0.568
551.628	258.992	53.067	0.437	0.556
551.828	258.992	62.719	0.441	0.564
552.028	258.992	73.095	0.463	0.590
552.228	258.992	83.630	0.480	0.569
552.428	258.992	90.030	0.468	0.567
552.628	258.992	90.030	0.459	0.566
552.828	258.992	88.157	0.470	0.581
553.028	258.992	74.441	0.515	0.572
553.228	258.992	63.691	0.506	0.555
553.428	258.992	54.629	0.532	0.569
553.628	258.992	45.079	0.495	0.601
553.828	258.992	35.465	0.485	0.564
554.028	258.992	26.359	0.523	0.573
554.228	258.992	16.662	0.457	0.540
554.328	258.992	8.090	0.503	0.598
554.528	258.992	0.902	0.503	0.590
554.728	258.992	0.914	0.490	0.551
554.928	258.992	1.245	0.501	0.575
555.128	258.992	9.100	0.505	0.574
555.328	258.992	19.552	0.528	0.577
555.528	258.992	29.864	0.552	0.559
555.728	258.992	40.138	0.530	0.554
555.928	258.992	50.552	0.502	0.569
556.128	258.992	60.503	0.520	0.584
556.328	258.992	73.666	0.549	0.578
556.528	258.992	83.553	0.505	0.545
556.728	258.992	90.107	0.510	0.569
556.928	258.992	89.738	0.521	0.583
557.128	258.992	81.610	0.524	0.559
557.330	258.992	71.431	0.541	0.581
557.528	258.992	61.824	0.505	0.563
557.728	258.992	52.750	0.522	0.585
557.928	258.992	42.393	0.540	0.584
558.130	258.992	32.684	0.524	0.553
558.228	258.992	24.422	0.539	0.570
558.428	258.992	14.808	0.515	0.574
558.628	258.992	5.283	0.522	0.573
558.828	258.992	0.921	0.548	0.585
559.027	258.992	0.940	0.512	0.554
559.127	258.992	2.953	0.501	0.566
559.328	258.992	12.440	0.503	0.583
559.528	258.992	22.092	0.514	0.589
559.728	258.992	31.604	0.483	0.573
559.928	258.992	40.538	0.445	0.552
560.128	258.992	50.946	0.447	0.590
560.328	258.992	61.392	0.429	0.569
560.528	258.992	71.692	0.451	0.583
560.728	258.992	82.220	0.396	0.552
560.928	258.992	90.024	0.444	0.583
561.128	258.992	90.062	0.435	0.573
561.328	258.992	88.100	0.458	0.564
561.528	258.992	74.200	0.459	0.580
561.728	258.992	63.659	0.389	0.572
561.928	258.992	54.566	0.392	0.596
562.128	258.992	45.009	0.392	0.581
562.328	258.992	35.363	0.380	0.555
562.528	258.992	26.327	0.375	0.571
562.728	258.992	16.567	0.361	0.572
562.928	258.992	6.236	0.420	0.594
563.128	258.992	0.889	0.417	0.569
563.328	258.992	2.978	0.409	0.561
563.528	258.992	13.545	0.431	0.598
563.728	258.992	22.898	0.437	0.564
563.928	258.992	32.347	0.433	0.564
564.128	258.992	41.650	0.424	0.570
564.328	258.992	51.048	0.417	0.591
564.528	258.992	60.554	0.446	0.585
564.628	258.992	68.987	0.421	0.561
564.828	258.992	78.816	0.423	0.561
565.028	258.992	88.506	0.428	0.569
565.228	258.992	90.037	0.423	0.577
565.428	258.992	90.037	0.431	0.580
565.627	258.992	87.256	0.431	0.570
565.828	258.992	77.102	0.416	0.556
566.028	258.992	66.885	0.440	0.589
566.228	258.992	56.985	0.462	0.595
566.328	258.992	48.590	0.443	0.562
566.528	258.992	39.211	0.480	0.566
566.728	258.992	29.616	0.450	0.567
566.928	258.992	20.142	0.447	0.563
567.127	258.992	10.763	0.477	0.595
567.328	258.992	1.695	0.464	0.550
567.428	258.992	0.883	0.477	0.546
567.628	258.992	0.953	0.470	0.584
567.827	258.992	3.550	0.472	0.571
568.028	258.992	13.176	0.493	0.579
568.228	258.992	22.593	0.493	0.559
568.328	258.992	31.439	0.463	0.549
568.528	258.992	40.551	0.476	0.580
568.728	258.992	50.273	0.504	0.601
568.928	258.992	59.817	0.506	0.558
569.128	258.992	68.834	0.487	0.558
569.327	258.992	78.740	0.451	0.560
569.528	258.992	89.091	0.493	0.592
569.728	258.992	90.024	0.483	0.575
569.927	258.992	89.796	0.495	0.570
570.128	258.992	82.398	0.447	0.559
570.328	258.992	72.225	0.473	0.580
570.528	258.992	58.661	0.464	0.588
570.728	258.992	48.120	0.469	0.555
570.928	258.992	39.034	0.458	0.568
571.128	258.992	29.140	0.421	0.561
571.328	258.992	19.520	0.460	0.600
571.527	258.992	10.427	0.437	0.563
571.728	258.992	1.346	0.447	0.555
571.928	258.992	0.914	0.432	0.586
572.127	258.992	1.270	0.442	0.575
572.228	258.992	8.719	0.437	0.572
572.428	258.992	18.332	0.445	0.572
572.628	258.992	27.737	0.418	0.551
572.828	258.992	37.135	0.434	0.582
573.028	258.992	46.774	0.439	0.582
573.228	258.992	57.296	0.450	0.568
573.428	258.992	66.535	0.423	0.549
573.628	258.992	77.032	0.424	0.576
573.828	258.992	86.805	0.436	0.593
574.028	258.992	90.094	0.461	0.581
574.228	258.992	89.821	0.417	0.559
574.428	258.992	82.303	0.430	0.565
574.628	258.992	72.079	0.407	0.575
574.828	258.992	58.573	0.447	0.591
575.028	258.992	48.076	0.425	0.572
575.228	258.992	37.935	0.419	0.556
575.428	258.992	28.543	0.408	0.573
575.628	258.992	18.898	0.417	0.572
575.828	258.992	9.595	0.439	0.588
576.028	258.992	1.137	0.418	0.566
715.628	243.984	48.565	0.259	0.556
715.828	243.984	59.068	0.243	0.552
716.028	243.984	68.828	0.251	0.587
716.228	243.984	79.420	0.260	0.585
716.428	243.984	89.148	0.300	0.611
716.628	243.984	90.113	0.275	0.567
716.828	243.984	83.833	0.284	0.575
717.028	243.984	74.003	0.270	0.578
717.228	243.984	63.252	0.243	0.566
717.428	243.984	54.102	0.261	0.587
717.628	243.984	44.456	0.270	0.598
717.828	243.984	34.652	0.292	0.587
718.028	243.984	25.521	0.302	0.590
718.228	243.984	15.824	0.278	0.555
718.428	243.984	6.223	0.278	0.571
718.528	243.984	0.895	0.235	0.572
718.728	243.984	0.921	0.255	0.589
718.928	243.984	1.257	0.235	0.581
719.128	243.984	9.404	0.257	0.595
719.328	243.984	19.399	0.284	0.590
719.528	243.984	28.956	0.246	0.547
719.628	243.984	37.319	0.287	0.568
719.828	243.984	46.920	0.255	0.578
720.028	243.984	56.280	0.282	0.583
720.228	243.984	65.621	0.315	0.605
720.428	243.984	75.527	0.317	0.577
720.628	243.984	85.077	0.332	0.579
720.828	243.984	90.151	0.300	0.557
720.928	243.984	90.056	0.302	0.589
721.128	243.984	89.884	0.292	0.570
721.328	243.984	82.772	0.312	0.589
721.528	243.984	72.904	0.311	0.581
721.728	243.984	63.233	0.326	0.598
721.927	243.984	53.994	0.303	0.558
722.128	243.984	44.374	0.306	0.570
722.328	243.984	33.909	0.256	0.566
722.528	243.984	23.755	0.288	0.587
722.728	243.984	14.351	0.269	0.596
722.928	243.984	3.791	0.293	0.576
723.128	243.984	0.895	0.274	0.582
723.328	243.984	2.946	0.279	0.563
723.528	243.984	12.503	0.261	0.586
723.728	243.984	22.104	0.245	0.576
723.928	243.984	31.642	0.285	0.602
724.128	243.984	41.707	0.288	0.592
724.328	243.984	51.080	0.280	0.571
724.428	243.984	59.881	0.308	0.585
724.628	243.984	69.044	0.269	0.556
724.828	243.984	78.829	0.265	0.569
725.028	243.984	88.481	0.263	0.577
725.228	243.984	90.107	0.264	0.594
725.427	243.984	90.043	0.292	0.583
725.628	243.984	87.332	0.289	0.594
725.728	243.984	78.346	0.261	0.538
725.928	243.984	68.644	0.286	0.577
726.128	243.984	59.011	0.252	0.565
726.328	243.984	49.943	0.270	0.581
726.528	243.984	40.240	0.262	0.601
726.728	243.984	29.978	0.289	0.587
726.928	243.984	19.469	0.292	0.592
727.128	243.984	10.478	0.281	0.554
727.328	243.984	1.099	0.280	0.576
727.528	243.984	0.933	0.273	0.592
727.727	243.984	4.413	0.264	0.589
727.928	243.984	14.751	0.279	0.584
728.128	243.984	24.213	0.297	0.578
728.328	243.984	33.611	0.279	0.563
728.528	243.984	42.888	0.273	0.567
728.728	243.984	53.226	0.253	0.569
728.928	243.984	63.208	0.268	0.596
729.128	243.984	72.784	0.278	0.592
729.328	243.984	83.293	0.292	0.594
