TimeSec	Probe2mm	Mixermm	ConductivityP2V	TemperatureP2V
356.088	274.000	87.294	-0.485	0.611
356.288	274.000	90.119	-0.474	0.624
356.488	274.000	89.745	-0.487	0.619
356.688	274.000	78.004	-0.478	0.614
356.888	274.000	59.087	-0.475	0.624
357.088	274.000	45.206	-0.466	0.633
357.288	274.000	30.639	-0.505	0.613
357.488	274.000	17.297	-0.520	0.631
357.688	274.000	4.172	-0.508	0.618
357.888	274.000	0.864	-0.517	0.634
358.088	274.000	1.257	-0.508	0.612
358.288	274.000	11.354	-0.539	0.618
358.388	274.000	23.781	-0.485	0.664
358.588	274.000	36.843	-0.518	0.622
358.788	274.000	50.070	-0.554	0.615
358.988	274.000	63.754	-0.507	0.631
359.188	274.000	77.070	-0.511	0.625
359.388	274.000	89.103	-0.486	0.637
359.588	274.000	90.100	-0.494	0.612
359.788	274.000	89.751	-0.477	0.634
359.888	274.000	80.347	-0.449	0.639
360.088	274.000	66.491	-0.504	0.607
360.288	274.000	53.105	-0.477	0.639
360.488	274.000	39.815	-0.468	0.629
360.688	274.000	26.359	-0.488	0.614
360.888	274.000	13.189	-0.474	0.624
361.089	274.000	1.353	-0.495	0.610
361.288	274.000	0.908	-0.477	0.633
361.488	274.000	1.600	-0.487	0.599
361.688	274.000	19.310	-0.490	0.628
361.888	274.000	34.093	-0.484	0.619
362.088	274.000	46.679	-0.491	0.617
362.288	274.000	60.300	-0.478	0.638
362.488	274.000	73.838	-0.475	0.612
362.688	274.000	86.697	-0.499	0.629
362.888	274.000	90.132	-0.482	0.618
363.088	274.000	90.030	-0.493	0.625
363.288	274.000	89.738	-0.480	0.626
363.488	274.000	78.035	-0.483	0.628
363.688	274.000	64.516	-0.490	0.636
363.888	274.000	49.759	-0.473	0.612
364.088	274.000	31.045	-0.502	0.638
364.288	274.000	16.243	-0.473	0.621
364.488	274.000	3.785	-0.511	0.609
364.688	274.000	0.864	-0.475	0.635
364.888	274.000	3.677	-0.490	0.608
365.088	274.000	17.056	-0.487	0.628
365.288	274.000	30.118	-0.478	0.621
365.488	274.000	43.669	-0.490	0.619
365.588	274.000	55.328	-0.487	0.633
365.788	274.000	68.967	-0.464	0.626
365.988	274.000	82.652	-0.506	0.617
366.188	274.000	90.043	-0.451	0.648
366.388	274.000	90.037	-0.504	0.601
366.588	274.000	87.148	-0.472	0.648
366.788	274.000	73.247	-0.498	0.611
366.988	274.000	59.703	-0.486	0.641
367.088	274.000	47.244	-0.500	0.627
367.288	274.000	34.703	-0.505	0.609
367.488	274.000	21.031	-0.505	0.637
367.688	274.000	7.506	-0.498	0.623
367.888	274.000	0.895	-0.526	0.604
368.088	274.000	0.927	-0.488	0.651
368.288	274.000	6.617	-0.523	0.610
368.388	274.000	18.599	-0.510	0.643
368.588	274.000	31.864	-0.517	0.635
368.788	274.000	45.257	-0.513	0.607
368.988	274.000	58.407	-0.531	0.630
369.188	274.000	71.704	-0.519	0.620
369.388	274.000	85.484	-0.528	0.619
369.588	274.000	90.126	-0.508	0.629
369.788	274.000	89.840	-0.533	0.607
369.988	274.000	80.518	-0.531	0.637
370.188	274.000	66.605	-0.520	0.608
370.388	274.000	51.956	-0.532	0.633
370.588	274.000	37.313	-0.504	0.623
370.788	274.000	23.190	-0.522	0.619
370.988	274.000	10.077	-0.529	0.623
371.188	274.000	0.845	-0.504	0.637
371.388	274.000	0.965	-0.524	0.609
371.588	274.000	3.645	-0.489	0.634
371.788	274.000	17.024	-0.516	0.618
371.988	274.000	30.042	-0.513	0.642
372.188	274.000	43.498	-0.502	0.628
372.388	274.000	57.950	-0.534	0.617
372.588	274.000	70.726	-0.518	0.640
372.688	274.000	83.287	-0.525	0.611
372.888	274.000	90.170	-0.529	0.624
373.088	274.000	90.050	-0.565	0.630
373.288	274.000	84.188	-0.580	0.617
373.488	274.000	70.460	-0.558	0.645
373.688	274.000	57.817	-0.514	0.617
373.889	274.000	44.190	-0.574	0.622
374.089	274.000	29.718	-0.561	0.623
374.289	274.000	15.005	-0.547	0.614
374.489	274.000	2.127	-0.559	0.637
374.688	274.000	0.889	-0.542	0.603
374.888	274.000	7.690	-0.550	0.629
375.088	274.000	22.219	-0.518	0.627
375.288	274.000	35.547	-0.531	0.620
375.488	274.000	48.190	-0.533	0.625
375.688	274.000	61.722	-0.539	0.623
375.888	274.000	75.260	-0.564	0.622
376.088	274.000	88.653	-0.526	0.634
376.288	274.000	90.107	-0.544	0.624
376.388	274.000	90.037	-0.562	0.625
376.588	274.000	89.840	-0.536	0.637
376.788	274.000	81.401	-0.557	0.630
376.988	274.000	67.672	-0.562	0.632
377.188	274.000	54.331	-0.584	0.620
377.388	274.000	41.193	-0.583	0.628
377.588	274.000	27.781	-0.578	0.629
377.788	274.000	13.119	-0.567	0.608
377.988	274.000	1.308	-0.567	0.638
378.188	274.000	0.902	-0.535	0.635
378.388	274.000	7.861	-0.560	0.612
378.588	274.000	26.708	-0.555	0.637
378.788	274.000	41.161	-0.559	0.610
378.988	274.000	55.740	-0.582	0.636
