TimeSec	Probe2mm	Mixermm	ConductivityP2V	TemperatureP2V
106.183	274.000	0.857	-0.056	0.412
106.382	274.000	0.921	-0.051	0.407
106.582	274.000	6.020	-0.058	0.409
106.782	274.000	14.459	-0.054	0.406
106.982	274.000	22.917	-0.065	0.402
107.182	274.000	30.372	-0.061	0.400
107.382	274.000	38.189	-0.058	0.412
107.582	274.000	45.999	-0.055	0.393
107.783	274.000	53.486	-0.066	0.397
107.982	274.000	61.189	-0.064	0.407
108.182	274.000	69.031	-0.046	0.408
108.382	274.000	76.543	-0.074	0.403
108.582	274.000	84.735	-0.056	0.394
108.682	274.000	90.138	-0.084	0.406
108.882	274.000	90.062	-0.068	0.396
109.082	274.000	85.744	-0.049	0.405
109.282	274.000	77.927	-0.077	0.399
109.482	274.000	69.990	-0.033	0.413
109.682	274.000	61.963	-0.055	0.397
109.882	274.000	54.102	-0.063	0.396
110.082	274.000	46.317	-0.039	0.405
110.282	274.000	38.405	-0.044	0.405
110.482	274.000	30.639	-0.022	0.413
110.683	274.000	22.784	-0.055	0.392
110.882	274.000	14.865	-0.041	0.408
110.982	274.000	7.995	-0.012	0.401
111.182	274.000	0.883	-0.054	0.389
111.382	274.000	0.927	-0.034	0.423
111.582	274.000	1.022	-0.032	0.380
111.782	274.000	7.258	-0.050	0.407
111.982	274.000	15.107	-0.025	0.396
112.182	274.000	22.771	-0.058	0.388
112.382	274.000	30.626	-0.011	0.413
112.583	274.000	38.494	-0.040	0.396
112.783	274.000	46.958	-0.033	0.403
112.982	274.000	55.004	-0.044	0.396
113.182	274.000	62.783	-0.042	0.396
113.283	274.000	69.977	-0.005	0.407
113.482	274.000	77.597	-0.026	0.403
113.683	274.000	85.490	-0.031	0.402
113.883	274.000	90.157	-0.006	0.418
114.082	274.000	89.884	-0.055	0.370
114.282	274.000	83.801	-0.024	0.419
114.483	274.000	75.851	-0.052	0.381
114.682	274.000	67.996	-0.045	0.413
114.882	274.000	60.058	-0.038	0.398
115.082	274.000	52.254	-0.055	0.389
115.282	274.000	44.558	-0.047	0.411
115.482	274.000	36.849	-0.038	0.396
115.582	274.000	29.578	-0.060	0.366
115.783	274.000	22.142	-0.026	0.427
115.982	274.000	14.053	-0.047	0.393
116.182	274.000	6.058	-0.030	0.406
116.382	274.000	0.864	-0.027	0.391
116.582	274.000	0.933	-0.035	0.401
116.782	274.000	3.753	-0.010	0.413
116.983	274.000	11.995	-0.030	0.382
117.182	274.000	19.761	-0.020	0.401
117.382	274.000	27.635	-0.023	0.404
117.582	274.000	36.093	-0.015	0.397
117.782	274.000	44.342	-0.000	0.413
117.982	274.000	52.102	-0.031	0.385
118.182	274.000	60.484	-0.012	0.409
118.382	274.000	71.285	-0.045	0.391
118.582	274.000	78.937	-0.021	0.409
118.782	274.000	87.306	-0.045	0.399
118.982	274.000	90.113	-0.052	0.396
119.182	274.000	87.040	-0.026	0.422
119.382	274.000	78.874	-0.027	0.385
119.582	274.000	70.942	-0.017	0.414
119.782	274.000	62.871	0.002	0.382
119.982	274.000	55.137	-0.033	0.403
120.182	274.000	47.339	0.005	0.409
120.382	274.000	39.643	-0.011	0.398
120.582	274.000	31.763	-0.030	0.396
120.782	274.000	23.978	-0.028	0.402
120.982	274.000	16.002	-0.042	0.407
121.182	274.000	7.404	-0.036	0.423
121.382	274.000	0.870	-0.042	0.390
121.582	274.000	0.940	-0.057	0.410
121.783	274.000	5.937	-0.030	0.392
121.982	274.000	13.735	-0.036	0.405
122.182	274.000	21.927	-0.027	0.402
122.382	274.000	32.830	-0.030	0.401
122.582	274.000	40.646	-0.056	0.400
122.782	274.000	48.997	-0.029	0.408
122.982	274.000	57.353	-0.051	0.409
123.182	274.000	64.884	-0.054	0.395
123.382	274.000	73.063	-0.064	0.392
123.582	274.000	81.134	-0.067	0.405
123.782	274.000	88.583	-0.053	0.409
123.982	274.000	90.107	-0.052	0.421
124.183	274.000	87.656	-0.050	0.400
124.383	274.000	79.597	-0.058	0.392
124.583	274.000	71.361	-0.063	0.403
124.782	274.000	63.246	-0.044	0.410
124.982	274.000	55.671	-0.070	0.401
125.183	274.000	47.638	-0.060	0.400
125.282	274.000	40.513	-0.043	0.398
125.482	274.000	32.626	-0.067	0.398
125.682	274.000	24.721	-0.053	0.394
125.882	274.000	17.056	-0.058	0.401
126.082	274.000	9.227	-0.055	0.410
126.282	274.000	1.619	-0.051	0.407
126.482	274.000	0.902	-0.122	0.400
126.682	274.000	0.972	-0.054	0.417
126.882	274.000	5.988	-0.112	0.388
127.082	274.000	14.230	-0.090	0.404
127.282	274.000	21.711	-0.091	0.397
127.482	274.000	30.144	-0.090	0.406
127.682	274.000	37.929	-0.065	0.421
127.782	274.000	44.850	-0.089	0.396
127.982	274.000	52.559	-0.074	0.390
128.182	274.000	60.230	-0.036	0.421
128.382	274.000	67.761	-0.060	0.379
128.582	274.000	75.597	-0.037	0.412
128.783	274.000	83.477	-0.047	0.393
128.982	274.000	90.145	-0.031	0.416
129.182	274.000	90.075	-0.035	0.397
129.382	274.000	84.995	-0.032	0.394
129.582	274.000	76.429	-0.038	0.408
129.782	274.000	68.644	-0.023	0.406
129.982	274.000	60.738	-0.046	0.404
130.082	274.000	53.435	-0.049	0.382
130.282	274.000	45.885	-0.025	0.406
130.483	274.000	37.840	-0.030	0.405
130.682	274.000	29.915	-0.019	0.390
130.883	274.000	22.435	-0.046	0.390
131.082	274.000	14.453	-0.022	0.409
131.282	274.000	6.541	-0.019	0.409
131.483	274.000	0.870	-0.028	0.405
131.682	274.000	0.927	-0.028	0.410
131.882	274.000	3.772	-0.020	0.377
131.982	274.000	11.189	0.008	0.421
132.182	274.000	18.771	-0.036	0.392
132.382	274.000	26.378	-0.028	0.404
132.582	274.000	34.004	-0.028	0.418
132.783	274.000	41.783	-0.033	0.400
132.982	274.000	49.486	-0.063	0.399
133.182	274.000	57.137	-0.027	0.397
133.283	274.000	64.173	0.007	0.407
133.482	274.000	71.850	-0.020	0.407
133.682	274.000	79.788	0.010	0.401
133.882	274.000	87.535	0.012	0.411
134.082	274.000	90.126	0.022	0.410
134.282	274.000	90.037	0.018	0.391
134.482	274.000	85.757	0.010	0.395
134.682	274.000	77.788	0.049	0.420
134.882	274.000	69.907	0.020	0.393
135.082	274.000	61.811	0.013	0.410
135.283	274.000	53.213	0.016	0.388
135.483	274.000	45.676	-0.001	0.409
135.682	274.000	37.719	0.035	0.407
135.882	274.000	29.318	0.027	0.383
136.082	274.000	20.599	0.005	0.390
136.282	274.000	13.125	0.036	0.400
136.482	274.000	5.042	0.009	0.399
136.682	274.000	0.902	0.033	0.407
136.882	274.000	3.226	-0.005	0.384
137.082	274.000	11.246	0.010	0.406
137.282	274.000	19.247	0.020	0.408
137.482	274.000	26.797	0.001	0.396
137.682	274.000	34.436	0.012	0.400
137.882	274.000	42.304	-0.011	0.387
138.082	274.000	49.930	-0.004	0.414
138.283	274.000	58.103	-0.006	0.411
138.482	274.000	65.951	-0.019	0.391
138.682	274.000	74.498	-0.002	0.404
138.882	274.000	82.385	-0.025	0.381
139.082	274.000	89.916	-0.012	0.419
139.282	274.000	90.050	-0.006	0.400
139.482	274.000	84.855	-0.030	0.387
139.682	274.000	76.689	-0.013	0.408
139.882	274.000	69.164	-0.025	0.400
140.082	274.000	60.890	-0.020	0.425
165.183	274.000	30.099	-0.019	0.361
165.382	274.000	21.761	0.005	0.413
165.582	274.000	13.932	0.005	0.399
165.782	274.000	5.975	-0.006	0.390
165.982	274.000	0.851	-0.004	0.404
166.182	274.000	0.940	-0.002	0.395
166.382	274.000	4.991	-0.016	0.407
166.582	274.000	12.573	-0.012	0.398
166.782	274.000	20.968	0.003	0.392
166.983	274.000	29.045	-0.025	0.410
167.182	274.000	37.605	-0.008	0.411
167.382	274.000	45.390	-0.026	0.415
167.582	274.000	53.112	-0.025	0.400
167.782	274.000	61.487	-0.034	0.400
167.983	274.000	72.498	-0.044	0.406
168.183	274.000	80.137	-0.019	0.406
168.382	274.000	88.595	-0.033	0.402
168.582	274.000	90.100	-0.040	0.409
168.782	274.000	87.744	-0.031	0.400
168.983	274.000	79.578	-0.047	0.405
169.182	274.000	71.044	-0.031	0.409
169.382	274.000	62.929	-0.040	0.400
169.583	274.000	55.461	-0.050	0.394
169.782	274.000	47.555	-0.028	0.414
169.982	274.000	39.624	-0.062	0.398
170.183	274.000	32.099	-0.022	0.415
170.382	274.000	24.282	-0.065	0.380
170.582	274.000	15.799	-0.055	0.405
170.782	274.000	8.001	-0.062	0.420
170.982	274.000	0.933	-0.071	0.396
171.082	274.000	0.908	-0.092	0.406
171.282	274.000	1.003	-0.083	0.427
171.482	274.000	7.144	-0.101	0.383
171.682	274.000	15.069	-0.107	0.409
171.882	274.000	22.657	-0.105	0.390
172.082	274.000	30.512	-0.099	0.405
172.282	274.000	38.113	-0.100	0.414
172.483	274.000	45.739	-0.074	0.406
172.683	274.000	54.058	-0.099	0.401
172.882	274.000	62.389	-0.084	0.401
173.082	274.000	70.415	-0.069	0.406
173.282	274.000	78.867	-0.082	0.414
173.482	274.000	86.519	-0.078	0.409
173.682	274.000	90.113	-0.100	0.387
173.882	274.000	89.332	-0.090	0.420
174.082	274.000	80.442	-0.085	0.394
174.282	274.000	72.936	-0.084	0.410
174.482	274.000	64.719	-0.064	0.403
174.682	274.000	56.210	-0.089	0.394
174.882	274.000	48.457	-0.080	0.406
175.082	274.000	37.764	-0.066	0.422
175.282	274.000	29.661	-0.093	0.377
175.482	274.000	21.165	-0.080	0.418
175.682	274.000	13.411	-0.064	0.388
175.882	274.000	5.652	-0.051	0.412
