TimeSec	Probe2mm	Mixermm	ConductivityP2V	TemperatureP2V
8611.874	274.000	1.340	0.043	0.288
8612.074	274.000	9.938	0.070	0.292
8612.273	274.000	20.333	0.103	0.296
8612.474	274.000	30.258	0.084	0.271
8612.674	274.000	39.815	0.086	0.280
8612.873	274.000	49.949	0.094	0.289
8613.074	274.000	60.071	0.093	0.271
8613.274	274.000	69.653	0.087	0.278
8613.473	274.000	80.004	0.062	0.284
8613.674	274.000	89.542	0.096	0.297
8613.874	274.000	90.069	0.109	0.284
8614.073	274.000	90.037	0.073	0.268
8614.274	274.000	87.433	0.085	0.277
8614.373	274.000	77.946	0.126	0.309
8614.574	274.000	67.761	0.096	0.288
8614.773	274.000	57.709	0.102	0.271
8614.973	274.000	47.955	0.076	0.271
8615.174	274.000	37.948	0.079	0.299
8615.374	274.000	28.035	0.096	0.298
8615.574	274.000	18.193	0.095	0.282
8615.774	274.000	8.115	0.047	0.259
8615.974	274.000	0.870	0.062	0.298
8616.173	274.000	0.927	0.078	0.305
8616.373	274.000	5.632	0.044	0.288
8616.574	274.000	16.243	0.043	0.265
8616.774	274.000	25.857	0.064	0.294
8616.974	274.000	36.068	0.078	0.289
8617.073	274.000	45.199	0.096	0.300
8617.273	274.000	55.067	0.058	0.274
8617.473	274.000	65.018	-0.008	0.272
8617.673	274.000	74.981	0.039	0.300
8617.874	274.000	84.989	0.060	0.289
8618.073	274.000	90.018	0.040	0.275
8618.273	274.000	89.796	0.030	0.274
8618.473	274.000	82.480	0.055	0.283
8618.674	274.000	72.041	0.113	0.297
8618.874	274.000	62.033	0.097	0.270
8619.074	274.000	52.159	0.079	0.278
8619.274	274.000	42.018	0.057	0.312
8619.474	274.000	32.004	0.043	0.268
8619.674	274.000	22.162	0.050	0.285
8619.873	274.000	12.071	-0.002	0.265
8620.074	274.000	2.292	0.040	0.310
8620.274	274.000	0.902	0.035	0.283
8620.474	274.000	0.972	0.042	0.281
8620.673	274.000	1.359	0.002	0.259
8620.873	274.000	11.132	0.027	0.292
8621.074	274.000	21.006	0.031	0.298
8621.273	274.000	31.077	0.047	0.277
8621.473	274.000	41.955	0.011	0.284
8621.673	274.000	51.454	0.033	0.289
8621.873	274.000	61.659	0.033	0.293
8622.074	274.000	72.250	0.026	0.270
8622.273	274.000	82.264	-0.001	0.285
8622.473	274.000	90.113	-0.004	0.299
8622.673	274.000	90.075	-0.018	0.277
8622.873	274.000	87.408	-0.013	0.285
8623.073	274.000	77.197	-0.041	0.275
8623.273	274.000	66.935	-0.032	0.299
8623.473	274.000	56.083	-0.011	0.290
8623.673	274.000	46.279	0.005	0.282
8623.874	274.000	36.487	-0.037	0.268
8624.073	274.000	26.454	-0.026	0.289
8624.274	274.000	16.669	0.009	0.298
8624.474	274.000	6.807	-0.005	0.271
8624.674	274.000	0.845	0.006	0.281
8624.873	274.000	1.372	0.000	0.298
8625.074	274.000	10.071	0.016	0.290
8625.274	274.000	20.320	0.047	0.292
8625.474	274.000	30.340	-0.013	0.256
8625.674	274.000	39.986	0.043	0.309
8625.874	274.000	50.102	0.024	0.289
8626.073	274.000	60.192	0.028	0.270
8626.274	274.000	69.812	-0.020	0.270
8626.474	274.000	80.074	-0.003	0.288
8626.674	274.000	89.573	0.021	0.304
8626.873	274.000	90.050	0.031	0.286
8627.073	274.000	90.037	-0.004	0.264
8627.274	274.000	87.459	0.019	0.291
8627.374	274.000	77.299	0.041	0.311
8627.573	274.000	67.799	0.033	0.294
8627.774	274.000	57.861	0.022	0.254
8627.973	274.000	47.917	0.001	0.280
8628.174	274.000	37.871	0.008	0.289
8628.374	274.000	27.940	0.026	0.301
8628.574	274.000	18.104	0.011	0.271
8628.774	274.000	8.020	-0.014	0.284
8628.973	274.000	0.819	-0.008	0.292
8629.173	274.000	0.940	0.000	0.305
8629.374	274.000	5.734	-0.006	0.278
8629.574	274.000	16.199	-0.005	0.294
8629.774	274.000	25.870	-0.015	0.293
8629.974	274.000	36.100	0.033	0.271
8630.174	274.000	46.927	0.037	0.283
8630.374	274.000	56.750	0.020	0.272
8630.573	274.000	66.745	0.053	0.313
8630.773	274.000	76.943	0.057	0.280
8630.973	274.000	86.849	0.060	0.270
8631.173	274.000	90.081	0.026	0.265
8631.373	274.000	84.011	0.057	0.290
8631.573	274.000	73.666	0.074	0.298
8631.774	274.000	64.053	0.053	0.276
8631.974	274.000	53.778	0.025	0.284
8632.173	274.000	43.713	0.008	0.302
8632.374	274.000	34.125	0.021	0.284
8632.574	274.000	23.793	0.059	0.273
8632.774	274.000	13.640	0.040	0.286
8632.974	274.000	4.096	0.078	0.297
8633.173	274.000	0.895	0.084	0.288
8633.373	274.000	4.197	0.089	0.282
8633.574	274.000	14.262	0.064	0.279
8633.773	274.000	24.200	0.073	0.287
8633.974	274.000	34.227	0.104	0.301
8634.173	274.000	44.044	0.084	0.271
8634.374	274.000	53.937	0.064	0.281
8634.574	274.000	63.926	0.070	0.290
8634.774	274.000	73.901	0.085	0.285
8634.974	274.000	83.992	0.078	0.286
8635.173	274.000	90.107	0.038	0.275
8635.373	274.000	89.662	0.030	0.292
8635.573	274.000	80.753	0.025	0.289
8635.774	274.000	70.218	-0.014	0.268
8635.973	274.000	60.065	-0.040	0.279
8636.173	274.000	49.435	-0.024	0.308
8636.373	274.000	39.542	-0.001	0.288
8636.574	274.000	29.534	-0.011	0.280
8636.773	274.000	18.555	-0.073	0.260
8636.973	274.000	9.068	-0.035	0.305
8637.173	274.000	0.895	0.003	0.305
8637.374	274.000	0.953	0.014	0.283
8637.573	274.000	3.416	-0.008	0.264
8637.774	274.000	13.437	0.037	0.293
8637.974	274.000	23.533	0.019	0.288
8638.173	274.000	34.385	0.042	0.277
8638.373	274.000	44.171	0.004	0.292
8638.574	274.000	53.969	0.005	0.290
8638.773	274.000	64.084	0.030	0.307
8638.974	274.000	73.997	0.007	0.270
8639.174	274.000	84.131	0.025	0.273
8639.373	274.000	90.030	0.025	0.291
8639.573	274.000	89.796	0.046	0.298
8639.773	274.000	82.557	0.032	0.278
8639.973	274.000	72.206	0.069	0.281
8640.174	274.000	62.205	0.050	0.298
8640.374	274.000	52.356	0.082	0.281
8640.573	274.000	42.310	0.056	0.306
8640.773	274.000	32.417	-0.044	0.257
8640.974	274.000	22.619	-0.046	0.301
8641.174	274.000	12.617	-0.049	0.293
8641.374	274.000	2.140	-0.008	0.281
8641.574	274.000	0.883	-0.010	0.292
8641.774	274.000	0.972	-0.018	0.280
8641.973	274.000	2.280	-0.008	0.308
8642.174	274.000	12.236	0.012	0.297
8642.373	274.000	22.644	0.002	0.278
8642.573	274.000	32.588	0.095	0.287
8642.774	274.000	42.609	0.147	0.304
8642.973	274.000	56.629	0.107	0.276
8643.173	274.000	66.205	0.044	0.263
8643.374	274.000	76.435	0.027	0.280
8643.573	274.000	86.487	0.054	0.291
8643.774	274.000	90.126	0.076	0.283
8643.973	274.000	90.037	0.080	0.280
8644.173	274.000	86.582	0.055	0.269
8644.374	274.000	76.226	0.095	0.288
8644.573	274.000	66.186	0.126	0.290
8644.774	274.000	56.147	0.105	0.266
8644.973	274.000	46.368	0.098	0.292
8645.173	274.000	36.532	0.101	0.301
8645.374	274.000	26.537	0.112	0.287
8645.574	274.000	16.720	0.052	0.264
8645.774	274.000	7.017	-0.007	0.282
8645.974	274.000	0.870	-0.008	0.301
8646.173	274.000	1.118	-0.004	0.287
8646.374	274.000	8.928	-0.030	0.290
8646.574	274.000	19.202	-0.014	0.274
8646.774	274.000	29.756	0.012	0.300
8646.974	274.000	39.599	0.030	0.287
8647.173	274.000	49.301	-0.004	0.276
8647.373	274.000	60.211	-0.001	0.292
8647.574	274.000	74.003	0.000	0.300
8647.773	274.000	83.623	0.004	0.283
8647.973	274.000	90.094	-0.020	0.277
8648.174	274.000	90.056	-0.030	0.291
8648.373	274.000	87.351	-0.024	0.296
8648.573	274.000	77.273	-0.009	0.287
8648.774	274.000	66.783	0.004	0.269
8648.973	274.000	56.699	0.021	0.285
8649.174	274.000	47.155	0.057	0.288
8649.374	274.000	36.900	0.108	0.306
8649.573	274.000	26.892	0.075	0.258
8649.774	274.000	17.437	0.090	0.292
8649.974	274.000	7.163	0.070	0.292
8650.174	274.000	0.864	0.101	0.280
8650.374	274.000	1.099	0.082	0.284
8650.574	274.000	8.401	0.081	0.262
8650.774	274.000	18.390	0.086	0.298
8650.974	274.000	28.302	0.121	0.279
8651.173	274.000	38.138	0.091	0.269
8651.373	274.000	48.228	0.102	0.275
8651.574	274.000	59.023	0.119	0.309
8651.774	274.000	68.536	0.137	0.284
8651.973	274.000	78.797	0.137	0.276
8652.174	274.000	88.703	0.121	0.278
8652.374	274.000	90.056	0.129	0.280
8652.574	274.000	90.037	0.169	0.298
8652.773	274.000	89.313	0.150	0.264
8652.973	274.000	78.537	0.158	0.286
8653.174	274.000	69.755	0.157	0.294
8653.374	274.000	59.531	0.164	0.274
8653.573	274.000	48.571	0.161	0.280
8653.773	274.000	39.167	0.127	0.273
8692.873	258.993	90.018	-0.170	0.333
8693.074	258.993	83.414	-0.184	0.279
8693.273	258.993	73.184	-0.150	0.295
8693.473	258.993	63.354	-0.185	0.288
8693.673	258.993	53.480	-0.140	0.305
8693.873	258.993	43.390	-0.134	0.303
8694.074	258.993	29.166	-0.150	0.269
8694.273	258.993	19.622	-0.151	0.300
8694.473	258.993	9.373	-0.152	0.295
8694.674	258.993	0.921	-0.133	0.304
8694.873	258.993	0.933	-0.137	0.295
8695.073	258.993	0.984	-0.159	0.277
8695.274	258.993	6.966	-0.166	0.296
8695.473	258.993	16.802	-0.155	0.311
8695.674	258.993	26.327	-0.150	0.282
8695.873	258.993	36.665	-0.180	0.274
8696.074	258.993	46.761	-0.179	0.303
8696.274	258.993	56.255	-0.168	0.308
8696.474	258.993	66.516	-0.150	0.306
8696.674	258.993	76.721	-0.181	0.270
8696.874	258.993	86.227	-0.198	0.282
8697.074	258.993	90.075	-0.206	0.294
8697.274	258.993	90.050	-0.161	0.319
8697.474	258.993	89.815	-0.198	0.283
8697.674	258.993	82.525	-0.187	0.293
8697.873	258.993	72.073	-0.213	0.292
8698.074	258.993	61.963	-0.203	0.306
8698.274	258.993	52.064	-0.207	0.291
8698.474	258.993	41.853	-0.210	0.288
8698.674	258.993	31.991	-0.226	0.293
8698.874	258.993	22.136	-0.197	0.311
8699.073	258.993	12.173	-0.200	0.296
8699.274	258.993	2.324	-0.190	0.287
8699.474	258.993	0.876	-0.183	0.297
8699.674	258.993	0.972	-0.182	0.302
8699.873	258.993	1.378	-0.176	0.305
8699.974	258.993	9.296	-0.176	0.320
8700.174	258.993	19.209	-0.190	0.286
8700.374	258.993	29.020	-0.203	0.306
8700.574	258.993	38.957	-0.220	0.304
8700.774	258.993	48.978	-0.212	0.303
8700.974	258.993	58.947	-0.195	0.283
8701.174	258.993	69.088	-0.214	0.273
8701.373	258.993	79.299	-0.215	0.311
8701.574	258.993	88.951	-0.195	0.308
8701.773	258.993	90.088	-0.202	0.288
8701.973	258.993	84.919	-0.167	0.279
8702.174	258.993	74.962	-0.180	0.286
8702.373	258.993	64.865	-0.153	0.306
8702.574	258.993	54.591	-0.093	0.319
8702.774	258.993	44.672	-0.101	0.275
8702.974	258.993	34.620	-0.076	0.286
8703.174	258.993	24.562	-0.084	0.301
8703.373	258.993	14.580	-0.043	0.294
8703.574	258.993	4.782	-0.029	0.308
8703.774	258.993	0.883	-0.040	0.268
8703.973	258.993	1.727	-0.073	0.294
8704.174	258.993	12.268	-0.080	0.285
8704.374	258.993	21.654	-0.091	0.295
8704.574	258.993	31.934	-0.100	0.276
8704.774	258.993	42.570	-0.128	0.285
8704.974	258.993	52.407	-0.095	0.311
8705.174	258.993	62.262	-0.103	0.300
8705.374	258.993	75.718	-0.126	0.271
8705.573	258.993	86.678	-0.147	0.286
8705.774	258.993	90.081	-0.157	0.292
8705.974	258.993	90.050	-0.129	0.319
8706.173	258.993	87.433	-0.149	0.285
8706.374	258.993	77.413	-0.148	0.290
8706.574	258.993	66.872	-0.185	0.283
8706.773	258.993	56.782	-0.167	0.310
8706.973	258.993	47.320	-0.174	0.303
8707.174	258.993	36.995	-0.186	0.275
8707.373	258.993	27.007	-0.192	0.299
8707.574	258.993	17.482	-0.211	0.296
8707.774	258.993	7.303	-0.167	0.307
8707.974	258.993	0.870	-0.190	0.283
8708.173	258.993	1.124	-0.173	0.291
8708.373	258.993	8.376	-0.195	0.297
8708.574	258.993	18.326	-0.172	0.300
8708.774	258.993	29.096	-0.172	0.296
8708.973	258.993	38.500	-0.185	0.269
8709.173	258.993	48.686	-0.193	0.294
8709.374	258.993	58.674	-0.185	0.302
8709.574	258.993	69.387	-0.154	0.314
8709.773	258.993	79.324	-0.173	0.279
8709.974	258.993	89.040	-0.184	0.285
8710.173	258.993	90.018	-0.192	0.293
8710.373	258.993	90.018	-0.178	0.308
8710.574	258.993	84.163	-0.166	0.299
8710.773	258.993	74.092	-0.177	0.280
8710.974	258.993	64.376	-0.169	0.302
8711.173	258.993	53.448	-0.178	0.307
8711.373	258.993	43.383	-0.165	0.288
8711.573	258.993	29.293	-0.164	0.293
8711.773	258.993	19.749	-0.206	0.271
8711.973	258.993	9.766	-0.191	0.319
8712.174	258.993	1.092	-0.200	0.305
8712.374	258.993	0.921	-0.206	0.275
8712.573	258.993	0.972	-0.206	0.296
8712.774	258.993	6.706	-0.228	0.291
8712.974	258.993	16.205	-0.237	0.306
8713.174	258.993	25.743	-0.227	0.303
8713.374	258.993	35.954	-0.210	0.274
8713.573	258.993	45.942	-0.239	0.297
8713.774	258.993	55.410	-0.235	0.289
8713.974	258.993	65.615	-0.181	0.331
8714.174	258.993	75.845	-0.202	0.278
8714.373	258.993	85.370	-0.194	0.298
8714.574	258.993	90.113	-0.232	0.285
8714.774	258.993	90.062	-0.232	0.303
8714.974	258.993	89.834	-0.237	0.312
8715.173	258.993	82.499	-0.240	0.287
8715.374	258.993	72.155	-0.264	0.286
8715.574	258.993	62.198	-0.244	0.324
8715.774	258.993	52.400	-0.254	0.304
8715.873	258.993	43.161	-0.254	0.295
8716.073	258.993	33.515	-0.231	0.303
8716.274	258.993	23.432	-0.287	0.275
8716.473	258.993	13.386	-0.262	0.303
8716.674	258.993	3.835	-0.272	0.315
8716.873	258.993	0.883	-0.238	0.292
8717.073	258.993	4.089	-0.264	0.285
8717.274	258.993	14.357	-0.244	0.295
8717.474	258.993	24.219	-0.251	0.311
8717.674	258.993	34.208	-0.239	0.289
8717.874	258.993	43.777	-0.235	0.294
8718.074	258.993	53.639	-0.244	0.284
8718.273	258.993	63.621	-0.215	0.313
8718.474	258.993	73.527	-0.195	0.311
8718.674	258.993	83.585	-0.199	0.282
8718.874	258.993	90.100	-0.206	0.275
8719.073	258.993	89.662	-0.202	0.299
8719.274	258.993	79.705	-0.189	0.303
8719.473	258.993	70.269	-0.199	0.306
8719.673	258.993	59.385	-0.206	0.285
8719.874	258.993	49.467	-0.266	0.275
8720.074	258.993	39.580	-0.233	0.298
8720.274	258.993	29.477	-0.182	0.303
8720.474	258.993	18.536	-0.214	0.308
8720.674	258.993	8.865	-0.225	0.279
8720.873	258.993	0.851	-0.203	0.301
8721.074	258.993	0.927	-0.201	0.291
8721.273	258.993	1.060	-0.186	0.315
8721.474	258.993	12.478	-0.252	0.274
8721.673	258.993	22.168	-0.216	0.292
8721.873	258.993	33.122	-0.235	0.311
8722.073	258.993	42.882	-0.209	0.304
8722.274	258.993	52.762	-0.252	0.289
8722.473	258.993	62.808	-0.285	0.272
8722.673	258.993	72.771	-0.297	0.300
8722.874	258.993	82.772	-0.271	0.315
8723.074	258.993	90.024	-0.235	0.307
8723.274	258.993	90.050	-0.249	0.281
8723.473	258.993	90.030	-0.272	0.283
8723.674	258.993	85.116	-0.273	0.313
8723.873	258.993	75.070	-0.309	0.294
8724.074	258.993	64.980	-0.263	0.304
8724.274	258.993	54.782	-0.258	0.292
8724.474	258.993	44.945	-0.259	0.285
8724.674	258.993	34.950	-0.225	0.310
8724.874	258.993	24.829	-0.192	0.306
8725.074	258.993	14.897	-0.182	0.289
8725.274	258.993	4.940	-0.196	0.296
8725.474	258.993	0.876	-0.198	0.291
8725.673	258.993	1.327	-0.176	0.300
8725.874	258.993	11.024	-0.162	0.279
8726.074	258.993	21.050	-0.120	0.298
8726.274	258.993	31.172	-0.149	0.296
8726.474	258.993	41.967	-0.142	0.303
8726.674	258.993	51.486	-0.160	0.309
8726.873	258.993	61.570	-0.160	0.270
8727.074	258.993	71.806	-0.187	0.288
8727.274	258.993	85.719	-0.170	0.303
8727.474	258.993	90.024	-0.145	0.309
8727.674	258.993	90.024	-0.135	0.298
8727.873	258.993	87.427	-0.132	0.291
8728.074	258.993	77.254	-0.182	0.280
8728.274	258.993	66.840	-0.200	0.306
8728.473	258.993	56.775	-0.171	0.312
8728.673	258.993	47.257	-0.168	0.278
8728.874	258.993	37.129	-0.162	0.289
8729.073	258.993	27.007	-0.211	0.279
8729.274	258.993	17.488	-0.184	0.312
8729.474	258.993	7.334	-0.189	0.297
8729.674	258.993	0.857	-0.210	0.282
8729.873	258.993	1.086	-0.217	0.286
8730.073	258.993	8.401	-0.211	0.292
8730.273	258.993	18.390	-0.188	0.302
8730.474	258.993	28.181	-0.173	0.285
8730.674	258.993	38.062	-0.193	0.286
8730.874	258.993	48.095	-0.193	0.300
8731.073	258.993	59.030	-0.175	0.321
8731.274	258.993	68.606	-0.168	0.292
8731.473	258.993	78.912	-0.181	0.280
8731.674	258.993	88.741	-0.193	0.282
8731.874	258.993	90.107	-0.194	0.301
8732.074	258.993	90.037	-0.149	0.304
8732.273	258.993	89.681	-0.169	0.298
8732.373	258.993	81.572	-0.185	0.278
8732.574	258.993	71.184	-0.166	0.295
8732.774	258.993	61.106	-0.208	0.304
8732.974	258.993	51.308	-0.165	0.308
8733.173	258.993	41.383	-0.180	0.301
8733.374	258.993	31.458	-0.203	0.255
8733.574	258.993	21.673	-0.206	0.307
8733.773	258.993	11.722	-0.222	0.285
8733.974	258.993	2.102	-0.166	0.327
8734.173	258.993	0.895	-0.193	0.287
8734.374	258.993	5.683	-0.192	0.300
8734.574	258.993	15.558	-0.228	0.289
8734.774	258.993	25.546	-0.202	0.304
8734.873	258.993	35.052	-0.167	0.328
8735.073	258.993	44.602	-0.213	0.279
8735.273	258.993	54.864	-0.225	0.275
8735.474	258.993	64.859	-0.224	0.307
8735.673	258.993	74.575	-0.201	0.309
8735.874	258.993	84.957	-0.187	0.301
8736.074	258.993	90.126	-0.198	0.280
8736.273	258.993	89.846	-0.229	0.279
8736.473	258.993	82.474	-0.215	0.306
8736.674	258.993	72.149	-0.249	0.291
8736.874	258.993	62.065	-0.190	0.301
8737.074	258.993	52.184	-0.248	0.290
8737.274	258.993	42.094	-0.247	0.279
8737.473	258.993	32.182	-0.221	0.328
8737.674	258.993	22.365	-0.223	0.282
8737.873	258.993	12.230	-0.185	0.306
8738.074	258.993	2.438	-0.211	0.274
8738.274	258.993	0.902	-0.165	0.297
8738.474	258.993	0.959	-0.161	0.298
8738.673	258.993	1.092	-0.130	0.301
8738.874	258.993	9.011	-0.153	0.285
8739.074	258.993	19.291	-0.168	0.290
8739.274	258.993	29.324	-0.164	0.319
8739.473	258.993	39.669	-0.156	0.294
8739.674	258.993	49.689	-0.162	0.288
8739.873	258.993	59.677	-0.195	0.273
8740.074	258.993	70.676	-0.174	0.305
8740.274	258.993	79.712	-0.178	0.318
8740.473	258.993	89.434	-0.179	0.302
8740.674	258.993	90.024	-0.195	0.285
8740.874	258.993	90.024	-0.216	0.277
8741.073	258.993	84.036	-0.221	0.298
8741.274	258.993	69.812	-0.181	0.300
8741.474	258.993	59.811	-0.171	0.299
8741.674	258.993	49.943	-0.186	0.283
8741.874	258.993	39.910	-0.204	0.298
8742.074	258.993	28.905	-0.196	0.305
8742.274	258.993	19.907	-0.184	0.293
8742.473	258.993	9.030	-0.183	0.289
8742.674	258.993	0.870	-0.213	0.293
8742.873	258.993	1.092	-0.202	0.297
8743.074	258.993	8.388	-0.200	0.302
8743.274	258.993	18.415	-0.206	0.280
8743.474	258.993	28.283	-0.201	0.278
8743.673	258.993	37.979	-0.208	0.297
8743.874	258.993	47.835	-0.175	0.302
8744.074	258.993	57.601	-0.138	0.317
8744.274	258.993	67.570	-0.162	0.271
8744.473	258.993	77.756	-0.163	0.282
8744.674	258.993	87.586	-0.191	0.291
8744.874	258.993	90.030	-0.176	0.306
8745.074	258.993	90.030	-0.163	0.311
8745.273	258.993	89.796	-0.183	0.274
8745.473	258.993	82.601	-0.208	0.273
8745.574	258.993	72.974	-0.195	0.306
8745.773	258.993	63.418	-0.186	0.303
8745.973	258.993	53.372	-0.172	0.303
8746.174	258.993	43.282	-0.203	0.265
8746.374	258.993	33.649	-0.209	0.293
8746.574	258.993	23.387	-0.225	0.306
8746.774	258.993	13.291	-0.169	0.322
8746.974	258.993	3.689	-0.167	0.292
8747.173	258.993	0.883	-0.199	0.274
8747.374	258.993	4.115	-0.179	0.293
8747.574	258.993	14.034	-0.202	0.306
8747.774	258.993	23.717	-0.205	0.293
8747.974	258.993	33.852	-0.195	0.303
8748.174	258.993	43.536	-0.222	0.281
8748.374	258.993	53.378	-0.215	0.313
8748.574	258.993	63.405	-0.204	0.303
8748.774	258.993	74.390	-0.198	0.289
8748.974	258.993	84.023	-0.211	0.285
8749.174	258.993	90.062	-0.223	0.295
8749.373	258.993	89.656	-0.230	0.299
8749.474	258.993	81.464	-0.222	0.286
8749.674	258.993	71.088	-0.206	0.314
8749.874	258.993	60.960	-0.215	0.273
8750.074	258.993	51.175	-0.208	0.292
8750.274	258.993	41.224	-0.224	0.310
8750.474	258.993	31.414	-0.195	0.306
8750.674	258.993	21.565	-0.195	0.306
8750.873	258.993	11.487	-0.205	0.275
8751.074	258.993	2.007	-0.212	0.307
8751.273	258.993	0.902	-0.213	0.303
8751.474	258.993	5.664	-0.229	0.297
8751.673	258.993	15.392	-0.198	0.279
8751.874	258.993	25.337	-0.217	0.293
8751.974	258.993	34.614	-0.203	0.298
8752.174	258.993	44.120	-0.216	0.306
8752.374	258.993	54.153	-0.195	0.305
8752.574	258.993	63.945	-0.174	0.294
8752.774	258.993	73.679	-0.189	0.293
8752.974	258.993	83.833	-0.175	0.290
8802.174	243.982	51.638	-0.471	0.306
8802.374	243.982	41.491	-0.334	0.324
8802.574	243.982	31.318	-0.375	0.295
8802.774	243.982	21.050	-0.387	0.289
8802.974	243.982	11.055	-0.388	0.315
8803.174	243.982	1.575	-0.393	0.310
8803.373	243.982	2.292	-0.433	0.312
8803.574	243.982	12.281	-0.394	0.313
8803.773	243.982	22.962	-0.345	0.294
8803.973	243.982	32.811	-0.330	0.288
8804.173	243.982	42.513	-0.442	0.321
8804.373	243.982	53.486	-0.479	0.339
8804.574	243.982	63.208	-0.546	0.298
8804.773	243.982	73.774	-0.573	0.303
8804.973	243.982	83.776	-0.572	0.288
8805.174	243.982	90.107	-0.559	0.324
8805.374	243.982	89.643	-0.515	0.324
8805.574	243.982	80.264	-0.521	0.326
8805.774	243.982	70.174	-0.523	0.291
8805.974	243.982	59.506	-0.572	0.309
8806.174	243.982	49.397	-0.535	0.297
8806.374	243.982	39.630	-0.427	0.352
8806.574	243.982	29.077	-0.413	0.302
8806.774	243.982	19.050	-0.396	0.306
8806.974	243.982	8.198	-0.423	0.284
8807.174	243.982	0.883	-0.398	0.314
8807.373	243.982	2.794	-0.408	0.310
8807.574	243.982	14.205	-0.379	0.315
8807.774	243.982	23.838	-0.392	0.316
8807.974	243.982	33.776	-0.405	0.282
8808.173	243.982	44.133	-0.404	0.334
8808.374	243.982	54.058	-0.401	0.306
8808.574	243.982	63.938	-0.345	0.319
8808.774	243.982	75.190	-0.346	0.298
8808.974	243.982	84.519	-0.357	0.286
8809.174	243.982	90.037	-0.386	0.311
