24.451	154.771	-4.962	-0.074
24.551	155.789	-4.971	-0.069
24.651	156.809	-4.950	-0.057
24.751	157.824	-4.954	-0.063
24.851	158.841	-4.966	-0.087
24.951	159.858	-4.953	-0.057
25.051	160.876	-4.946	-0.055
25.151	161.895	-4.948	-0.062
25.251	162.911	-4.979	-0.082
25.351	163.926	-4.965	-0.063
25.451	164.943	-4.953	-0.062
25.551	165.960	-4.950	-0.067
25.651	166.981	-4.958	-0.063
25.751	167.998	-4.964	-0.047
25.851	169.015	-4.946	-0.056
25.951	170.034	-4.957	-0.076
26.050	171.046	-4.965	-0.067
26.151	172.069	-4.958	-0.063
26.251	173.086	-4.951	-0.043
26.351	174.103	-4.958	-0.059
26.451	175.118	-4.960	-0.057
26.551	176.135	-4.959	-0.047
26.651	177.153	-4.950	-0.048
26.751	178.172	-4.969	-0.063
26.851	179.187	-4.972	-0.059
26.951	180.205	-4.951	-0.037
27.051	181.223	-4.952	-0.039
27.151	182.242	-4.955	-0.053
27.251	183.259	-4.979	-0.057
27.351	184.273	-4.949	-0.046
27.451	185.290	-4.960	-0.061
27.551	186.307	-4.959	-0.051
27.651	187.326	-4.962	-0.044
27.751	188.343	-4.951	-0.023
27.851	189.360	-4.955	-0.052
27.951	190.376	-4.968	-0.066
28.051	191.391	-4.970	-0.052
28.150	192.406	-4.954	-0.045
28.251	193.428	-4.952	-0.040
28.351	194.443	-4.965	-0.052
28.451	195.461	-4.960	-0.041
28.551	196.478	-4.963	-0.041
28.651	197.494	-4.959	-0.057
28.751	198.514	-4.977	-0.057
28.851	199.532	-4.964	-0.039
28.951	200.550	-4.942	-0.039
29.051	201.564	-4.955	-0.044
29.151	202.583	-4.971	-0.050
29.251	203.601	-4.967	-0.045
29.351	204.618	-4.961	-0.042
29.451	205.635	-4.962	-0.058
29.551	206.652	-4.975	-0.051
29.651	207.667	-4.954	-0.031
29.751	208.687	-4.949	-0.032
29.851	209.705	-4.960	-0.056
29.951	210.724	-4.972	-0.045
30.051	211.739	-4.964	-0.042
30.150	212.752	-4.958	-0.050
30.251	213.777	-4.968	-0.060
30.351	214.789	-4.963	-0.040
30.451	215.808	-4.951	-0.035
30.551	216.826	-4.953	-0.039
30.651	217.842	-4.969	-0.055
30.751	218.858	-4.971	-0.056
30.851	219.877	-4.959	-0.035
30.951	220.894	-4.953	-0.040
31.051	221.907	-4.967	-0.044
31.151	222.927	-4.972	-0.035
31.251	223.947	-4.955	-0.037
31.351	224.960	-4.964	-0.047
31.451	225.977	-4.970	-0.059
31.551	226.997	-4.971	-0.043
31.651	228.013	-4.952	-0.030
31.751	229.029	-4.958	-0.039
31.851	230.046	-4.957	-0.049
31.951	231.066	-4.967	-0.046
32.051	232.081	-4.957	-0.039
32.151	233.098	-4.971	-0.051
32.250	234.110	-4.973	-0.052
32.351	235.135	-4.959	-0.040
32.451	236.148	-4.946	-0.024
32.551	237.168	-4.961	-0.046
32.651	238.186	-4.974	-0.059
32.751	239.201	-4.970	-0.043
32.851	240.220	-4.967	-0.043
32.951	241.237	-4.960	-0.050
33.051	242.255	-4.977	-0.047
33.151	243.274	-4.952	-0.025
33.251	244.289	-4.959	-0.044
33.351	245.307	-4.962	-0.047
33.451	246.322	-4.975	-0.054
33.551	247.340	-4.965	-0.036
33.651	248.359	-4.962	-0.040
33.751	249.375	-4.963	-0.053
33.851	250.392	-4.963	-0.039
33.951	251.410	-4.964	-0.028
34.050	252.425	-4.959	-0.042
34.151	253.446	-4.980	-0.074
34.251	254.463	-4.975	-0.045
34.350	255.478	-4.956	-0.041
34.450	256.494	-4.949	-0.034
34.551	257.512	-4.972	-0.048
34.651	258.529	-4.970	-0.053
34.751	259.546	-4.958	-0.053
34.851	260.564	-4.958	-0.062
34.951	261.581	-4.976	-0.076
35.051	262.599	-4.962	-0.065
35.151	263.614	-4.947	-0.071
35.251	264.632	-4.947	-0.100
35.351	265.650	-4.961	-0.113
35.451	266.665	-4.965	-0.141
35.551	267.686	-4.968	-0.173
35.651	268.699	-1.680	-0.194
35.751	269.718	-0.920	-0.084
35.851	270.736	-0.675	-0.071
35.951	271.753	-0.510	-0.075
36.051	272.771	-0.506	-0.110
36.151	273.785	-0.481	-0.120
36.251	274.803	-0.544	-0.106
36.351	275.822	-0.655	-0.102
36.451	276.840	-0.800	-0.113
36.551	277.857	-0.899	-0.119
36.651	278.877	-0.920	-0.111
36.751	279.895	-0.922	-0.126
36.851	280.908	-0.945	-0.133
36.951	281.928	-0.937	-0.140
37.051	282.947	-0.912	-0.126
37.151	283.964	-0.876	-0.135
37.251	284.982	-0.914	-0.142
37.351	285.999	-0.860	-0.138
37.451	287.016	-0.596	-0.141
37.551	288.033	-0.631	-0.147
37.651	289.050	-0.637	-0.158
37.751	290.069	-0.680	-0.150
37.851	291.083	-0.541	-0.134
37.951	292.100	-0.819	-0.145
38.051	293.118	-0.848	-0.171
38.151	294.134	-0.469	-0.159
38.251	295.151	-0.396	-0.157
38.351	296.169	-0.001	-0.160
38.451	297.186	0.384	-0.174
38.551	298.203	0.597	-0.148
38.651	299.220	0.794	-0.151
38.751	300.238	0.843	-0.166
38.851	301.255	0.886	-0.178
38.951	302.274	0.543	-0.161
39.051	303.290	0.468	-0.154
39.151	304.307	0.457	-0.162
39.251	305.324	0.200	-0.168
39.351	306.342	-0.066	-0.154
39.451	307.358	0.164	-0.155
39.551	308.376	0.144	-0.178
39.651	309.393	0.285	-0.178
39.751	310.410	0.543	-0.165
39.851	311.428	0.677	-0.156
39.951	312.447	0.725	-0.184
40.051	313.462	0.678	-0.168
40.151	314.483	0.507	-0.157
40.251	315.500	0.427	-0.171
40.351	316.517	0.118	-0.182
40.451	317.532	0.220	-0.175
40.551	318.549	0.334	-0.146
40.650	319.564	0.368	-0.141
40.750	320.582	0.501	-0.162
40.851	321.601	0.454	-0.154
40.951	322.619	0.644	-0.154
41.051	323.637	0.717	-0.153
41.151	324.654	0.713	-0.152
41.251	325.672	0.766	-0.150
41.351	326.687	0.819	-0.129
41.451	327.705	0.796	-0.156
41.551	328.722	0.750	-0.156
41.651	329.739	0.712	-0.157
41.751	330.756	0.788	-0.145
41.851	331.774	0.774	-0.149
41.951	332.794	0.817	-0.168
42.051	333.809	0.748	-0.144
42.151	334.826	0.721	-0.149
42.251	335.841	0.598	-0.160
42.351	336.858	0.290	-0.167
42.451	337.875	0.178	-0.155
42.551	338.893	0.120	-0.151
42.651	339.911	0.258	-0.142
42.750	340.926	0.543	-0.162
42.850	341.944	0.706	-0.141
42.951	342.961	0.815	-0.155
43.051	343.983	0.984	-0.168
43.151	345.000	1.033	-0.167
43.251	346.017	0.939	-0.143
43.351	347.030	0.672	-0.143
43.451	348.048	0.299	-0.158
43.551	349.066	0.108	-0.156
43.651	350.084	-0.204	-0.160
43.751	351.101	-0.412	-0.165
43.851	352.118	-0.462	-0.173
43.951	353.136	-0.612	-0.163
44.051	354.154	-0.767	-0.153
44.151	355.172	-0.864	-0.144
44.251	356.190	-0.950	-0.181
44.350	357.203	-1.042	-0.163
44.451	358.222	-1.101	-0.159
44.551	359.240	-1.122	-0.164
44.651	360.258	-1.174	-0.163
44.751	361.272	-1.195	-0.167
44.851	362.289	-1.192	-0.144
44.950	363.306	-1.220	-0.160
45.051	364.326	-1.234	-0.174
45.151	365.343	-1.228	-0.171
45.251	366.359	-1.165	-0.155
45.351	367.376	-1.137	-0.164
45.451	368.391	-1.031	-0.164
45.551	369.412	-1.095	-0.161
45.651	370.430	-1.141	-0.150
45.751	371.446	-1.158	-0.172
45.851	372.461	-1.173	-0.172
45.951	373.479	-1.179	-0.157
46.051	374.494	-1.177	-0.156
46.151	375.517	-1.195	-0.155
46.251	376.531	-1.221	-0.175
46.351	377.548	-1.206	-0.155
46.451	378.563	-1.200	-0.173
46.551	379.583	-1.210	-0.172
46.651	380.601	-1.223	-0.169
46.751	381.619	-1.211	-0.153
46.851	382.633	-1.187	-0.151
46.951	383.654	-1.150	-0.157
47.050	384.668	-1.106	-0.164
47.151	385.690	-1.019	-0.149
47.251	386.706	-0.915	-0.146
47.351	387.723	-0.845	-0.150
47.451	388.738	-0.808	-0.134
47.551	389.692	-0.736	-0.123
47.651	390.448	-0.701	-0.126
47.751	391.000	-0.657	-0.143
47.851	391.349	-0.598	-0.123
47.951	391.500	-0.528	-0.109
119.150	250.000	-4.816	-0.032
119.351	250.125	-4.823	-0.037
119.451	250.458	-4.822	-0.030
119.551	250.989	-4.819	-0.030
119.651	251.719	-4.811	-0.026
119.751	252.648	-4.820	-0.036
119.851	253.669	-4.835	-0.045
119.951	254.687	-4.815	-0.029
120.051	255.707	-4.799	-0.023
120.151	256.720	-4.815	-0.043
120.251	257.736	-4.821	-0.034
120.350	258.750	-4.815	-0.032
120.451	259.769	-4.816	-0.038
120.551	260.790	-3.396	-0.064
120.651	261.806	-1.848	-0.084
120.751	262.823	-1.819	-0.086
120.851	263.838	-1.793	-0.084
120.951	264.855	-1.796	-0.105
121.051	265.870	-1.794	-0.109
121.151	266.888	-1.766	-0.107
121.251	267.908	-1.759	-0.114
121.351	268.925	-1.748	-0.120
121.451	269.941	-1.747	-0.111
121.551	270.958	-1.720	-0.106
121.650	271.976	-1.723	-0.125
121.751	272.996	-1.722	-0.139
121.851	274.009	-1.716	-0.126
121.951	275.029	-1.692	-0.125
122.051	276.046	-1.692	-0.131
122.151	277.062	-1.683	-0.143
122.251	278.080	-1.666	-0.130
122.350	279.098	-1.646	-0.131
122.450	280.112	-1.645	-0.154
122.550	281.133	-1.663	-0.162
122.651	282.150	-1.625	-0.143
122.751	283.166	-1.616	-0.144
122.851	284.184	-1.600	-0.146
122.951	285.205	-1.623	-0.155
123.051	286.221	-1.606	-0.141
123.151	287.241	-1.601	-0.163
123.251	288.256	-1.602	-0.169
123.351	289.274	-1.598	-0.169
123.451	290.291	-1.576	-0.148
123.551	291.306	-1.566	-0.160
123.651	292.323	-1.576	-0.178
123.751	293.340	-1.576	-0.180
123.851	294.357	-1.570	-0.168
123.951	295.375	-1.556	-0.171
124.051	296.392	-1.567	-0.192
124.151	297.414	-1.551	-0.170
124.251	298.428	-1.544	-0.164
124.351	299.443	-1.538	-0.167
124.450	300.458	-1.564	-0.191
124.551	301.478	-1.557	-0.180
124.651	302.495	-1.539	-0.175
124.751	303.512	-1.530	-0.179
124.851	304.527	-1.529	-0.174
124.951	305.546	-1.538	-0.181
125.051	306.566	-1.523	-0.172
125.151	307.584	-1.541	-0.194
125.251	308.597	-1.543	-0.180
125.351	309.617	-1.536	-0.163
125.451	310.634	-1.514	-0.150
125.551	311.652	-1.520	-0.162
125.651	312.670	-1.526	-0.171
125.751	313.685	-1.523	-0.154
125.851	314.703	-1.517	-0.166
125.951	315.723	-1.533	-0.174
126.051	316.738	-1.532	-0.168
126.151	317.754	-1.513	-0.154
126.251	318.771	-1.505	-0.152
126.351	319.789	-1.507	-0.153
126.451	320.807	-1.527	-0.172
126.550	321.821	-1.508	-0.151
126.651	322.841	-1.507	-0.164
126.751	323.856	-1.503	-0.166
126.851	324.875	-1.505	-0.156
126.951	325.893	-1.477	-0.138
127.051	326.910	-1.487	-0.156
127.151	327.928	-1.505	-0.170
127.251	328.944	-1.505	-0.170
127.351	329.963	-1.488	-0.163
127.451	330.980	-1.465	-0.157
127.551	331.997	-1.475	-0.169
127.651	333.015	-1.455	-0.150
127.751	334.028	-1.436	-0.148
127.851	335.047	-1.435	-0.158
127.951	336.064	-1.432	-0.182
128.051	337.078	-1.412	-0.162
128.151	338.099	-1.392	-0.150
128.251	339.116	-1.379	-0.150
128.351	340.133	-1.387	-0.166
128.451	341.152	-1.384	-0.156
128.551	342.169	-1.377	-0.156
128.650	343.182	-1.378	-0.167
128.751	344.202	-1.383	-0.176
128.851	345.220	-1.375	-0.150
128.951	346.239	-1.350	-0.150
129.051	347.253	-1.356	-0.168
129.151	348.271	-1.366	-0.169
129.251	349.288	-1.358	-0.165
129.351	350.306	-1.357	-0.162
129.451	351.324	-1.358	-0.178
129.551	352.341	-1.364	-0.159
129.651	353.359	-1.348	-0.150
129.751	354.374	-1.342	-0.153
129.851	355.393	-1.361	-0.171
129.951	356.411	-1.370	-0.172
130.051	357.428	-1.357	-0.160
130.151	358.445	-1.349	-0.161
130.251	359.463	-1.348	-0.172
130.351	360.481	-1.348	-0.158
130.451	361.497	-1.334	-0.150
130.551	362.515	-1.333	-0.167
130.651	363.532	-1.348	-0.176
130.750	364.544	-1.329	-0.177
130.851	365.564	-1.315	-0.150
130.951	366.581	-1.317	-0.165
131.051	367.598	-1.318	-0.167
131.151	368.617	-1.331	-0.159
131.251	369.635	-1.312	-0.162
131.351	370.652	-1.327	-0.170
131.451	371.670	-1.329	-0.175
131.551	372.687	-1.334	-0.166
131.651	373.706	-1.309	-0.152
131.751	374.722	-1.310	-0.159
131.851	375.737	-1.330	-0.173
131.951	376.754	-1.318	-0.163
132.051	377.770	-1.316	-0.166
132.151	378.789	-1.309	-0.163
132.251	379.807	-1.319	-0.180
132.351	380.824	-1.288	-0.150
132.451	381.842	-1.292	-0.161
132.551	382.859	-1.288	-0.162
132.651	383.874	-1.327	-0.181
132.751	384.893	-1.266	-0.163
132.850	385.908	-1.131	-0.159
132.951	386.928	-0.981	-0.160
133.051	387.946	-0.871	-0.140
133.151	388.963	-0.811	-0.123
133.251	389.877	-0.749	-0.125
133.351	390.586	-0.721	-0.153
133.451	391.094	-0.638	-0.128
133.551	391.400	-0.593	-0.112
133.651	391.508	-0.585	-0.128
239.150	0.001	-4.822	0.087
239.251	0.115	-4.817	0.094
239.351	0.440	-4.825	0.081
239.451	0.962	-4.824	0.080
239.550	1.678	-4.819	0.078
239.651	2.604	-4.812	0.092
239.751	3.623	-4.811	0.077
239.851	4.640	-4.816	0.069
239.951	5.658	-4.823	0.075
240.051	6.677	-4.809	0.077
240.151	7.693	-4.830	0.073
240.251	8.711	-4.831	0.059
240.351	9.728	-4.829	0.071
240.451	10.745	-4.807	0.091
240.551	11.763	-4.812	0.077
240.651	12.779	-4.829	0.078
240.751	13.795	-4.828	0.077
240.851	14.813	-4.818	0.085
240.951	15.830	-4.824	0.083
241.051	16.847	-4.837	0.065
241.151	17.865	-4.822	0.094
241.251	18.882	-4.820	0.081
241.351	19.898	-4.808	0.089
241.451	20.917	-4.838	0.062
241.551	21.933	-4.829	0.069
241.650	22.949	-4.818	0.083
241.751	23.970	-4.823	0.078
241.851	24.987	-4.822	0.078
241.951	26.005	-4.822	0.087
242.051	27.022	-4.809	0.087
242.151	28.038	-4.824	0.067
242.251	29.057	-4.835	0.057
242.351	30.075	-4.830	0.075
242.451	31.092	-4.810	0.087
242.551	32.107	-4.816	0.064
242.651	33.123	-4.815	0.074
242.751	34.143	-4.819	0.081
242.851	35.159	-4.805	0.084
242.951	36.179	-4.832	0.063
243.051	37.194	-4.834	0.065
243.151	38.213	-4.821	0.092
261.751	0.001	-4.819	0.127
261.851	0.102	-4.820	0.137
261.951	0.416	-4.806	0.124
262.051	0.926	-4.815	0.130
262.151	1.637	-4.831	0.101
262.251	2.548	-4.813	0.130
262.351	3.568	-4.799	0.138
262.451	4.583	-4.815	0.135
262.550	5.598	-4.830	0.108
262.650	6.613	-4.827	0.122
262.750	7.635	-4.811	0.136
262.850	8.651	-4.810	0.136
262.950	9.668	-4.826	0.129
263.050	10.683	-4.818	0.133
263.150	11.700	-4.807	0.132
263.250	12.718	-4.824	0.126
263.351	13.745	-4.835	0.117
263.451	14.759	-4.825	0.134
263.551	15.777	-4.811	0.144
263.651	16.788	-4.810	0.135
263.751	17.807	-4.825	0.138
263.851	18.822	-4.823	0.135
263.951	19.840	-4.817	0.146
264.051	20.861	-4.827	0.126
264.150	21.874	-4.830	0.133
264.251	22.896	-4.817	0.147
264.351	23.914	-4.805	0.143
264.450	24.928	-4.824	0.135
264.551	25.950	-4.828	0.127
264.651	26.964	-4.826	0.132
264.751	27.979	-4.816	0.141
264.851	28.998	-4.816	0.129
264.951	30.016	-4.825	0.132
265.051	31.035	-4.813	0.148
265.151	32.049	-4.803	0.150
265.251	33.069	-4.821	0.130
265.351	34.086	-4.834	0.118
265.451	35.103	-4.812	0.140
265.551	36.120	-4.816	0.131
265.651	37.138	-4.816	0.134
265.751	38.152	-4.833	0.138
265.851	39.171	-4.814	0.143
265.951	40.188	-4.818	0.133
266.051	41.207	-4.825	0.119
266.151	42.220	-4.833	0.121
266.251	43.242	-4.810	0.147
266.351	44.257	-4.809	0.134
266.451	45.275	-4.816	0.122
266.551	46.288	-4.822	0.129
266.651	47.307	-4.812	0.134
266.751	48.323	-4.816	0.126
266.850	49.336	-4.834	0.107
266.951	50.356	-4.823	0.135
267.051	51.377	-4.803	0.141
267.150	52.393	-4.796	0.139
267.251	53.411	-4.830	0.120
267.351	54.427	-4.825	0.132
267.451	55.442	-4.821	0.128
267.551	56.460	-4.813	0.134
267.651	57.478	-4.824	0.127
267.751	58.497	-4.818	0.140
290.250	0.001	-4.820	0.186
290.351	0.089	-4.814	0.190
290.451	0.388	-4.809	0.206
290.551	0.884	-4.808	0.203
290.651	1.580	-4.816	0.181
290.751	2.476	-4.823	0.184
290.851	3.497	-4.806	0.211
290.951	4.513	-4.803	0.216
291.051	5.531	-4.809	0.202
291.151	6.546	-4.834	0.190
291.251	7.566	-4.821	0.208
291.351	8.585	-4.812	0.207
291.451	9.601	-4.817	0.196
291.551	10.615	-4.827	0.195
291.651	11.633	-4.810	0.212
291.751	12.650	-4.802	0.208
291.851	13.668	-4.817	0.194
291.951	14.685	-4.831	0.191
292.050	15.700	-4.817	0.203
292.151	16.720	-4.807	0.202
292.251	17.738	-4.811	0.193
292.351	18.755	-4.816	0.196
292.451	19.772	-4.805	0.203
292.551	20.788	-4.809	0.197
292.651	21.808	-4.819	0.178
292.751	22.824	-4.825	0.188
292.851	23.842	-4.809	0.205
292.951	24.859	-4.801	0.203
293.051	25.877	-4.820	0.190
293.151	26.895	-4.822	0.191
293.251	27.912	-4.805	0.202
293.351	28.931	-4.810	0.192
293.451	29.948	-4.828	0.177
293.551	30.963	-4.823	0.204
293.651	31.981	-4.807	0.205
293.751	32.998	-4.801	0.207
293.851	34.014	-4.823	0.191
293.951	35.031	-4.823	0.190
294.051	36.050	-4.813	0.197
294.150	37.066	-4.819	0.183
294.251	38.085	-4.812	0.183
294.351	39.101	-4.824	0.194
294.451	40.119	-4.791	0.210
294.551	41.134	-4.818	0.186
294.651	42.152	-4.824	0.177
294.751	43.169	-4.822	0.179
294.851	44.186	-4.811	0.189
294.951	45.203	-4.810	0.179
295.051	46.220	-4.813	0.178
295.151	47.238	-4.807	0.192
295.251	48.255	-4.802	0.190
295.351	49.272	-4.821	0.170
295.451	50.290	-4.830	0.155
295.551	51.303	-4.820	0.184
295.651	52.324	-4.806	0.178
295.751	53.342	-4.801	0.186
295.851	54.358	-4.823	0.168
295.951	55.375	-4.801	0.186
296.051	56.393	-4.818	0.171
296.151	57.410	-4.814	0.172
296.250	58.426	-4.827	0.169
296.351	59.445	-4.809	0.193
296.451	60.464	-4.799	0.179
296.551	61.481	-4.809	0.171
296.651	62.498	-4.821	0.171
296.751	63.516	-4.813	0.170
296.851	64.530	-4.811	0.174
296.951	65.552	-4.819	0.154
297.051	66.569	-4.811	0.167
297.150	67.579	-4.806	0.183
297.251	68.603	-4.796	0.182
297.351	69.619	-4.816	0.155
297.451	70.636	-4.814	0.159
297.551	71.654	-4.809	0.164
297.651	72.672	-4.804	0.166
297.751	73.690	-4.815	0.152
297.851	74.706	-4.817	0.165
297.951	75.721	-4.806	0.169
298.051	76.738	-4.802	0.170
298.151	77.755	-4.824	0.147
298.251	78.773	-4.819	0.147
298.350	79.788	-4.808	0.164
298.451	80.808	-4.804	0.155
298.551	81.823	-4.809	0.154
298.651	82.843	-4.822	0.162
298.751	83.858	-4.807	0.167
298.851	84.876	-4.811	0.152
298.951	85.892	-4.823	0.148
299.051	86.910	-4.816	0.155
299.151	87.928	-4.796	0.169
299.251	88.945	-4.806	0.168
299.351	89.964	-4.812	0.157
299.451	90.979	-4.812	0.166
299.551	91.994	-4.802	0.168
299.651	93.014	-4.820	0.159
299.751	94.032	-4.819	0.145
299.851	95.048	-4.814	0.163
299.951	96.067	-4.786	0.185
300.051	97.085	-4.799	0.156
300.150	98.097	-4.820	0.147
300.251	99.120	-4.817	0.162
300.351	100.137	-4.815	0.166
300.450	101.149	-4.811	0.162
300.551	102.169	-4.819	0.152
300.651	103.188	-4.804	0.178
300.751	104.204	-4.805	0.171
300.851	105.222	-4.807	0.157
300.951	106.239	-4.829	0.141
301.051	107.256	-4.814	0.169
301.151	108.275	-4.800	0.170
301.251	109.293	-4.812	0.157
301.351	110.310	-4.811	0.158
301.451	111.327	-4.814	0.175
301.551	112.342	-4.796	0.166
301.651	113.360	-4.824	0.138
301.751	114.376	-4.821	0.152
301.851	115.393	-4.808	0.162
301.951	116.410	-4.799	0.175
302.051	117.429	-4.811	0.149
302.151	118.445	-4.814	0.157
302.251	119.462	-4.808	0.165
302.351	120.478	-4.806	0.166
302.451	121.495	-4.830	0.146
302.551	122.512	-4.825	0.146
302.651	123.530	-4.803	0.167
302.751	124.547	-4.799	0.166
302.851	125.566	-4.804	0.149
302.951	126.583	-4.832	0.150
303.051	127.601	-4.808	0.170
303.151	128.614	-4.817	0.154
303.251	129.636	-4.816	0.156
303.351	130.650	-4.818	0.160
303.451	131.669	-4.798	0.179
303.551	132.686	-4.794	0.171
303.651	133.705	-4.815	0.160
303.751	134.721	-4.825	0.159
303.851	135.739	-4.810	0.168
303.951	136.754	-4.810	0.168
304.051	137.776	-4.815	0.164
304.151	138.795	-4.807	0.176
304.251	139.811	-4.796	0.178
304.351	140.825	-4.810	0.173
304.451	141.843	-4.822	0.151
304.551	142.858	-4.826	0.168
304.650	143.876	-4.805	0.171
304.751	144.896	-4.802	0.181
304.851	145.912	-4.814	0.160
304.951	146.928	-4.809	0.177
305.051	147.945	-4.804	0.189
305.151	148.965	-4.805	0.167
305.251	149.982	-4.829	0.161
305.351	150.997	-4.816	0.176
305.451	152.015	-4.808	0.178
305.551	153.033	-4.794	0.187
305.651	154.048	-4.817	0.158
305.751	155.067	-4.817	0.181
