TimeSec	Probe1mm	ConductivityP1V	TemperatureP1V
592.500	119.809	-4.061	-0.143
592.700	121.869	-4.079	-0.155
592.900	123.985	-4.086	-0.150
593.100	126.009	-4.084	-0.149
593.299	128.055	-4.041	-0.137
593.500	130.061	-4.055	-0.166
593.699	132.046	-4.049	-0.165
593.799	133.150	-4.069	-0.182
594.000	135.141	-4.048	-0.131
594.199	137.261	-4.022	-0.158
594.400	139.274	-4.001	-0.150
594.600	141.253	-4.050	-0.201
594.800	143.360	-4.027	-0.165
595.000	145.349	-4.032	-0.157
595.200	147.324	-3.992	-0.172
595.400	149.405	-3.990	-0.180
595.599	151.432	-3.997	-0.181
595.800	153.426	-4.001	-0.179
596.000	155.558	-3.983	-0.172
596.200	157.533	-3.976	-0.197
596.400	159.602	-3.981	-0.179
596.600	161.589	-3.994	-0.186
596.800	163.566	-3.957	-0.163
597.000	165.650	-3.952	-0.195
597.200	167.675	-3.953	-0.198
597.400	169.672	-3.971	-0.204
597.600	171.807	-3.961	-0.165
597.799	173.820	-3.918	-0.167
598.000	175.881	-3.928	-0.186
598.199	177.799	-3.939	-0.239
598.400	179.823	-3.927	-0.178
598.500	180.989	-3.936	-0.166
598.700	182.885	-3.911	-0.187
598.900	185.034	-3.887	-0.182
599.100	187.066	-3.921	-0.222
599.300	189.095	-3.891	-0.181
599.500	191.081	-3.924	-0.188
599.699	193.056	-3.866	-0.193
599.799	194.158	-3.890	-0.203
600.000	196.118	-3.867	-0.198
600.200	198.215	-3.878	-0.211
600.399	200.215	-3.881	-0.188
600.600	202.382	-3.849	-0.189
600.800	204.288	-3.839	-0.209
601.000	206.282	-3.859	-0.223
601.099	207.388	-3.853	-0.210
601.300	209.344	-3.854	-0.180
601.500	211.371	-3.833	-0.190
601.699	213.458	-3.807	-0.186
601.900	215.441	-3.844	-0.217
602.100	217.467	-3.841	-0.216
602.300	219.542	-3.805	-0.185
602.499	221.570	-3.802	-0.195
602.700	223.575	-3.788	-0.222
602.900	225.616	-3.789	-0.195
603.100	227.655	-3.822	-0.221
603.300	229.651	-3.763	-0.173
603.500	231.858	-3.782	-0.218
603.700	233.895	-3.758	-0.206
603.899	235.876	-3.781	-0.222
604.099	237.874	-3.760	-0.201
604.300	239.873	-3.737	-0.188
604.500	241.892	-3.734	-0.216
604.700	243.908	-3.751	-0.238
604.799	245.023	-3.758	-0.202
605.000	247.096	-3.755	-0.212
605.200	249.074	-3.707	-0.184
605.399	251.043	-3.713	-0.221
605.600	253.144	-3.726	-0.234
605.800	255.210	-3.711	-0.213
606.000	257.232	-3.721	-0.201
606.200	259.175	-3.696	-0.213
606.400	261.200	-3.681	-0.223
606.500	262.361	-3.685	-0.219
606.699	264.245	-3.696	-0.229
606.800	265.360	-3.705	-0.230
607.000	267.404	-3.671	-0.193
607.200	269.449	-3.659	-0.199
607.400	271.453	-3.635	-0.209
607.600	273.471	-3.685	-0.235
607.800	275.444	-3.661	-0.218
607.999	277.635	-3.661	-0.208
608.200	279.640	-3.625	-0.218
608.400	281.606	-3.632	-0.221
608.600	283.639	-3.648	-0.233
608.799	285.651	-3.626	-0.198
609.000	287.757	-3.616	-0.208
609.200	289.824	-3.614	-0.234
609.400	291.820	-3.617	-0.221
609.600	293.789	-3.633	-0.227
609.800	295.911	-3.586	-0.193
609.999	297.915	-3.610	-0.224
610.200	299.996	-3.570	-0.215
610.399	301.920	-3.616	-0.219
610.600	303.928	-3.616	-0.225
610.700	305.094	-3.568	-0.216
610.899	307.097	-3.569	-0.195
611.100	309.101	-3.569	-0.246
611.300	311.114	-3.563	-0.216
611.499	313.131	-3.612	-0.247
611.700	315.116	-3.546	-0.200
611.800	316.243	-3.534	-0.206
