TimeSec	Probe1mm	ConductivityP1V	TemperatureP1V
20.835	60.010	-2.333	-0.160
20.935	61.028	-2.335	-0.173
21.036	62.047	-2.306	-0.150
21.135	63.060	-2.277	-0.161
21.235	64.076	-2.292	-0.168
21.336	65.098	-2.284	-0.167
21.435	66.114	-2.270	-0.164
21.536	67.132	-2.259	-0.163
21.636	68.151	-2.277	-0.189
21.735	69.169	-2.274	-0.187
21.835	70.184	-2.263	-0.167
21.936	71.201	-2.241	-0.160
22.035	72.218	-2.252	-0.187
22.135	73.233	-2.242	-0.183
22.236	74.252	-2.226	-0.171
22.335	75.269	-2.214	-0.166
22.435	76.286	-2.231	-0.201
22.536	77.301	-2.231	-0.187
22.635	78.320	-2.200	-0.171
22.735	79.334	-2.176	-0.156
22.836	80.358	-2.191	-0.184
22.936	81.373	-2.207	-0.196
23.036	82.388	-2.180	-0.160
23.136	83.408	-2.157	-0.134
23.236	84.423	-2.170	-0.147
23.336	85.441	-2.184	-0.163
23.436	86.460	-2.155	-0.153
23.536	87.473	-2.129	-0.147
23.636	88.491	-2.127	-0.149
23.736	89.511	-2.147	-0.167
23.836	90.526	-2.140	-0.173
23.936	91.545	-2.114	-0.174
24.036	92.564	-2.095	-0.169
24.135	93.576	-2.121	-0.165
24.235	94.595	-2.106	-0.170
24.336	95.615	-2.091	-0.177
24.435	96.631	-2.067	-0.179
24.535	97.648	-2.095	-0.179
24.636	98.669	-2.082	-0.168
24.735	99.682	-2.074	-0.185
24.835	100.698	-2.068	-0.195
24.936	101.719	-2.055	-0.188
25.035	102.736	-2.052	-0.171
25.136	103.754	-2.026	-0.175
25.236	104.770	-2.034	-0.199
25.335	105.785	-2.034	-0.209
25.435	106.804	-2.035	-0.187
25.536	107.822	-2.008	-0.185
25.635	108.839	-2.007	-0.204
25.735	109.856	-2.009	-0.210
25.836	110.873	-1.994	-0.200
25.935	111.891	-1.986	-0.192
26.035	112.904	-1.980	-0.207
26.136	113.925	-2.000	-0.222
26.235	114.939	-1.990	-0.207
26.335	115.957	-1.961	-0.196
26.436	116.977	-1.951	-0.200
26.535	117.991	-1.954	-0.214
26.635	119.008	-1.961	-0.205
26.736	120.028	-1.934	-0.191
26.836	121.042	-1.931	-0.223
26.935	122.058	-1.925	-0.219
27.036	123.078	-1.939	-0.211
27.135	124.095	-1.921	-0.204
27.235	125.145	-1.912	-0.214
27.436	127.367	-1.892	-0.203
27.635	129.324	-1.898	-0.229
27.835	131.289	-1.888	-0.219
28.035	133.387	-1.863	-0.200
28.235	135.372	-1.855	-0.218
28.436	137.519	-1.849	-0.225
28.635	139.396	-1.846	-0.219
28.836	141.527	-1.801	-0.205
29.035	143.521	-1.827	-0.228
29.235	145.534	-1.792	-0.221
29.436	147.495	-1.815	-0.232
29.635	149.599	-1.766	-0.211
29.835	151.677	-1.770	-0.241
30.035	153.701	-1.756	-0.214
30.236	155.704	-1.749	-0.246
30.436	157.772	-1.723	-0.200
30.635	159.833	-1.710	-0.238
30.836	161.735	-1.710	-0.214
30.935	162.805	-1.683	-0.213
31.135	164.810	-1.685	-0.230
31.335	166.935	-1.687	-0.215
31.535	168.980	-1.682	-0.252
31.735	170.971	-1.648	-0.192
31.935	173.038	-1.635	-0.238
32.135	174.974	-1.645	-0.217
32.336	177.129	-1.644	-0.233
32.535	179.030	-1.609	-0.204
32.735	181.096	-1.608	-0.226
32.935	183.200	-1.602	-0.233
33.135	185.268	-1.609	-0.227
33.335	187.235	-1.568	-0.213
33.535	189.384	-1.576	-0.220
33.735	191.267	-1.546	-0.220
33.935	193.389	-1.571	-0.240
34.135	195.395	-1.509	-0.203
34.335	197.462	-1.524	-0.249
34.535	199.368	-1.506	-0.207
34.736	201.511	-1.520	-0.247
34.935	203.493	-1.488	-0.217
35.135	205.672	-1.471	-0.218
35.335	207.572	-1.465	-0.241
35.535	209.658	-1.454	-0.230
35.735	211.652	-1.432	-0.229
35.935	213.649	-1.433	-0.212
36.135	215.851	-1.412	-0.230
36.335	217.784	-1.409	-0.241
36.535	219.762	-1.379	-0.213
36.735	221.880	-1.373	-0.235
36.935	223.881	-1.368	-0.218
37.135	225.915	-1.337	-0.234
37.335	227.975	-1.352	-0.228
37.535	229.970	-1.320	-0.215
37.735	231.987	-1.327	-0.225
37.935	234.000	-1.280	-0.218
38.135	236.005	-1.295	-0.253
38.335	238.220	-1.278	-0.227
38.536	240.187	-1.267	-0.236
38.735	242.153	-1.220	-0.220
38.935	244.237	-1.246	-0.230
39.135	246.239	-1.217	-0.246
39.336	248.204	-1.225	-0.216
39.535	250.375	-1.163	-0.224
39.735	252.332	-1.200	-0.230
39.935	254.406	-1.163	-0.244
40.135	256.475	-1.165	-0.227
40.335	258.421	-1.134	-0.219
40.535	260.438	-1.123	-0.240
40.735	262.522	-1.128	-0.249
40.935	264.508	-1.110	-0.235
41.135	266.516	-1.072	-0.233
41.235	267.680	-1.108	-0.268
41.435	269.613	-1.070	-0.236
41.635	271.684	-1.041	-0.246
41.836	273.672	-1.070	-0.246
42.035	275.746	-1.021	-0.255
42.235	277.764	-1.037	-0.249
42.435	279.799	-0.995	-0.241
42.635	281.822	-0.987	-0.242
42.836	283.829	-0.989	-0.260
43.036	285.853	-0.974	-0.244
43.235	287.895	-0.983	-0.258
43.435	290.043	-0.933	-0.218
43.635	292.132	-0.922	-0.263
43.836	294.138	-0.934	-0.260
44.035	296.018	-0.894	-0.234
44.235	298.170	-0.891	-0.262
44.436	300.174	-0.890	-0.246
44.636	302.197	-0.869	-0.267
44.835	304.182	-0.866	-0.264
45.036	306.262	-0.839	-0.234
45.236	308.233	-0.813	-0.257
45.436	310.306	-0.824	-0.250
45.636	312.494	-0.797	-0.239
45.835	314.320	-0.800	-0.250
46.036	316.461	-0.785	-0.236
46.235	318.501	-0.769	-0.269
46.435	320.546	-0.767	-0.253
46.635	322.558	-0.756	-0.258
46.835	324.629	-0.724	-0.239
47.035	326.657	-0.735	-0.258
47.235	328.740	-0.687	-0.234
47.435	330.642	-0.742	-0.285
47.635	332.634	-0.702	-0.231
47.735	333.796	-0.661	-0.257
47.935	335.692	-0.710	-0.272
48.135	337.782	-0.673	-0.238
48.335	339.812	-0.673	-0.267
48.535	341.826	-0.655	-0.244
48.735	343.854	-0.645	-0.257
48.935	345.927	-0.646	-0.258
49.135	348.000	-0.659	-0.268
49.335	350.011	-0.614	-0.239
49.535	351.978	-0.620	-0.269
49.635	353.081	-0.619	-0.227
49.835	355.044	-0.600	-0.259
50.035	357.128	-0.594	-0.267
50.236	359.095	-0.605	-0.253
50.435	361.197	-0.573	-0.253
50.635	363.174	-0.574	-0.258
50.835	365.225	-0.561	-0.252
51.036	367.220	-0.544	-0.260
51.235	369.332	-0.561	-0.252
51.435	371.352	-0.544	-0.255
51.635	373.339	-0.541	-0.263
51.835	375.454	-0.518	-0.239
52.035	377.455	-0.529	-0.267
52.236	379.628	-0.522	-0.262
52.435	381.502	-0.513	-0.246
52.635	383.508	-0.462	-0.258
52.735	384.662	-0.527	-0.302
52.936	386.681	-0.444	-0.236
53.135	388.665	-0.428	-0.267
53.336	390.406	-0.410	-0.270
53.535	391.319	-0.405	-0.244
53.736	391.506	-0.364	-0.255
313.935	0.000	-4.807	0.442
314.135	0.194	-4.783	0.498
314.335	1.134	-4.794	0.440
314.535	2.865	-4.800	0.456
314.735	4.881	-4.797	0.480
314.835	5.975	-4.791	0.459
315.035	8.024	-4.767	0.489
315.236	10.010	-4.804	0.449
315.436	12.175	-4.770	0.474
315.636	14.052	-4.804	0.457
315.836	16.161	-4.781	0.469
316.035	18.123	-4.793	0.450
316.135	19.216	-4.798	0.457
316.336	21.278	-4.790	0.452
316.535	23.302	-4.783	0.463
316.736	25.268	-4.787	0.437
316.935	27.400	-4.797	0.464
317.135	29.297	-4.786	0.456
317.235	30.386	-4.822	0.429
317.436	32.350	-4.770	0.441
317.535	33.455	-4.806	0.375
317.736	35.470	-3.782	0.257
317.936	37.475	-2.571	-0.008
318.136	39.537	-2.571	-0.063
318.336	41.600	-2.546	-0.061
318.535	43.594	-2.540	-0.064
318.735	45.713	-2.507	-0.102
318.935	47.719	-2.453	-0.127
319.135	49.699	-2.414	-0.136
319.335	51.769	-2.407	-0.133
319.535	53.747	-2.380	-0.158
319.736	55.922	-2.366	-0.165
319.936	57.801	-2.351	-0.164
320.136	59.927	-2.336	-0.174
320.336	61.938	-2.293	-0.192
320.536	63.953	-2.290	-0.221
320.736	66.001	-2.279	-0.223
320.935	67.971	-2.273	-0.224
321.136	70.077	-2.246	-0.232
321.335	72.080	-2.230	-0.221
321.535	74.085	-2.234	-0.235
321.735	76.171	-2.216	-0.241
321.936	78.139	-2.197	-0.248
322.135	80.211	-2.181	-0.238
322.336	82.396	-2.167	-0.224
322.535	84.336	-2.154	-0.172
322.736	86.321	-2.159	-0.176
322.935	88.390	-2.162	-0.177
323.136	90.411	-2.122	-0.148
323.335	92.358	-2.110	-0.155
323.536	94.413	-2.083	-0.163
323.736	96.432	-2.120	-0.168
323.836	97.603	-2.090	-0.139
324.036	99.536	-2.068	-0.156
324.236	101.528	-2.062	-0.170
324.335	102.695	-2.089	-0.204
324.536	104.592	-2.038	-0.152
324.736	106.594	-2.003	-0.165
324.836	107.753	-2.042	-0.207
325.035	109.649	-1.993	-0.178
325.236	111.814	-2.017	-0.203
325.436	113.859	-1.990	-0.182
325.635	115.853	-1.972	-0.203
325.835	117.881	-1.948	-0.208
326.035	119.933	-1.955	-0.201
326.236	121.924	-1.925	-0.188
326.436	123.897	-1.913	-0.225
326.636	125.930	-1.926	-0.223
326.836	127.998	-1.918	-0.223
327.035	130.175	-1.865	-0.186
327.236	132.119	-1.876	-0.223
327.436	134.092	-1.866	-0.219
327.635	136.155	-1.878	-0.234
327.836	138.184	-1.815	-0.201
328.035	140.176	-1.827	-0.223
328.235	142.322	-1.822	-0.229
328.436	144.339	-1.822	-0.212
328.636	146.392	-1.777	-0.212
328.836	148.312	-1.805	-0.242
329.035	150.470	-1.777	-0.213
329.236	152.496	-1.756	-0.211
329.436	154.529	-1.730	-0.217
329.636	156.544	-1.740	-0.244
329.835	158.583	-1.739	-0.219
330.036	160.618	-1.727	-0.230
330.236	162.626	-1.682	-0.208
330.436	164.578	-1.682	-0.237
330.635	166.664	-1.679	-0.225
330.836	168.792	-1.666	-0.208
331.035	170.807	-1.645	-0.220
331.236	172.807	-1.660	-0.242
331.435	174.779	-1.644	-0.191
331.635	176.793	-1.620	-0.232
331.835	178.877	-1.617	-0.219
332.036	180.904	-1.646	-0.256
332.236	182.889	-1.603	-0.207
332.336	183.995	-1.565	-0.199
332.536	185.983	-1.591	-0.248
332.736	187.982	-1.571	-0.229
332.935	190.114	-1.588	-0.212
333.136	192.122	-1.544	-0.201
333.336	194.094	-1.547	-0.239
333.535	196.241	-1.523	-0.237
333.735	198.243	-1.539	-0.226
333.935	200.189	-1.501	-0.213
334.136	202.224	-1.496	-0.232
334.336	204.348	-1.491	-0.237
334.536	206.373	-1.483	-0.218
334.736	208.409	-1.447	-0.225
334.936	210.394	-1.455	-0.237
335.136	212.387	-1.442	-0.237
335.235	213.591	-1.453	-0.253
335.436	215.570	-1.418	-0.201
335.635	217.493	-1.401	-0.236
335.835	219.597	-1.389	-0.223
336.035	221.579	-1.382	-0.235
336.235	223.688	-1.360	-0.217
336.435	225.779	-1.365	-0.260
336.636	227.746	-1.351	-0.225
336.836	229.699	-1.346	-0.238
337.035	231.802	-1.304	-0.206
337.236	233.820	-1.315	-0.247
337.436	235.932	-1.289	-0.242
337.636	237.849	-1.306	-0.234
337.835	239.974	-1.245	-0.211
338.036	241.885	-1.251	-0.235
338.235	243.925	-1.254	-0.246
338.435	246.072	-1.229	-0.231
338.635	248.143	-1.220	-0.226
338.836	250.055	-1.189	-0.254
339.036	252.232	-1.201	-0.233
339.236	254.098	-1.175	-0.229
339.335	255.220	-1.170	-0.234
339.536	257.205	-1.140	-0.231
339.736	259.216	-1.159	-0.252
339.936	261.316	-1.141	-0.223
340.135	263.261	-1.132	-0.239
340.235	264.364	-1.073	-0.210
340.435	266.312	-1.066	-0.249
340.635	268.493	-1.107	-0.247
340.835	270.383	-1.077	-0.244
341.035	272.401	-1.061	-0.231
341.136	273.509	-1.008	-0.216
341.335	275.606	-1.061	-0.267
341.536	277.582	-1.031	-0.219
341.735	279.706	-1.004	-0.239
341.936	281.572	-0.974	-0.226
342.136	283.676	-1.009	-0.278
342.336	285.701	-0.965	-0.211
342.536	287.794	-0.971	-0.246
342.735	289.785	-0.926	-0.240
342.935	291.827	-0.958	-0.268
343.135	293.847	-0.917	-0.235
343.335	295.991	-0.901	-0.233
343.535	297.875	-0.896	-0.265
343.735	300.008	-0.911	-0.267
343.936	302.048	-0.878	-0.230
344.136	304.071	-0.842	-0.238
344.335	306.050	-0.841	-0.262
344.536	308.063	-0.850	-0.267
344.736	310.053	-0.827	-0.228
344.935	312.098	-0.794	-0.243
345.135	314.228	-0.787	-0.258
345.336	316.229	-0.809	-0.275
345.535	318.344	-0.774	-0.231
345.735	320.326	-0.762	-0.262
345.936	322.435	-0.752	-0.258
346.135	324.417	-0.750	-0.258
346.335	326.349	-0.724	-0.224
346.535	328.487	-0.716	-0.253
346.735	330.489	-0.720	-0.271
346.936	332.454	-0.742	-0.266
347.136	334.528	-0.678	-0.221
347.336	336.618	-0.674	-0.263
347.536	338.638	-0.674	-0.267
347.736	340.568	-0.700	-0.267
347.936	342.740	-0.668	-0.245
348.136	344.803	-0.650	-0.255
348.336	346.693	-0.648	-0.266
348.535	348.815	-0.633	-0.240
348.736	350.813	-0.616	-0.228
348.936	352.849	-0.613	-0.278
349.136	354.925	-0.627	-0.268
349.336	356.995	-0.601	-0.258
349.536	359.003	-0.580	-0.225
349.735	361.118	-0.589	-0.286
349.936	363.022	-0.582	-0.248
350.136	365.106	-0.585	-0.266
350.335	367.140	-0.557	-0.242
350.535	369.074	-0.544	-0.262
350.735	371.114	-0.546	-0.246
350.935	373.145	-0.548	-0.259
351.136	375.278	-0.531	-0.247
351.336	377.270	-0.528	-0.266
351.536	379.295	-0.521	-0.253
351.736	381.290	-0.510	-0.254
351.936	383.427	-0.477	-0.244
352.136	385.490	-0.474	-0.273
352.335	387.490	-0.451	-0.265
352.535	389.468	-0.457	-0.251
352.735	390.873	-0.396	-0.242
352.935	391.482	-0.384	-0.258
353.136	391.507	-0.408	-0.268
613.936	0.000	-4.776	0.509
614.136	0.216	-4.761	0.515
614.336	1.214	-4.768	0.509
614.536	3.066	-4.766	0.520
614.736	5.049	-4.779	0.516
614.936	7.056	-4.746	0.532
615.136	9.163	-4.784	0.523
615.336	11.232	-4.761	0.525
615.536	13.178	-4.792	0.537
615.735	15.288	-4.760	0.535
615.936	17.331	-4.776	0.535
616.136	19.392	-4.766	0.529
616.336	21.270	-4.775	0.520
616.536	23.380	-4.787	0.516
616.736	25.518	-4.769	0.521
616.936	27.500	-4.748	0.539
617.136	29.508	-4.744	0.496
617.336	31.495	-4.762	0.513
617.536	33.557	-4.782	0.461
617.736	35.543	-3.456	0.296
617.936	37.543	-2.573	0.026
618.035	38.709	-2.555	-0.057
618.236	40.622	-2.549	-0.039
618.436	42.634	-2.551	-0.073
618.636	44.693	-2.526	-0.071
618.836	46.730	-2.483	-0.088
619.036	48.841	-2.439	-0.142
619.236	50.825	-2.403	-0.125
619.436	52.804	-2.407	-0.163
619.536	53.959	-2.367	-0.114
619.736	55.973	-2.370	-0.159
619.936	57.945	-2.351	-0.190
620.136	59.929	-2.318	-0.200
620.336	61.942	-2.325	-0.203
620.436	63.038	-2.270	-0.208
620.636	64.983	-2.279	-0.238
620.735	66.085	-2.247	-0.197
620.936	68.070	-2.241	-0.218
621.136	70.086	-2.258	-0.248
621.337	72.160	-2.234	-0.229
621.536	74.272	-2.236	-0.248
621.736	76.196	-2.180	-0.235
621.936	78.403	-2.187	-0.286
622.136	80.313	-2.150	-0.252
622.336	82.371	-2.191	-0.272
622.536	84.418	-2.146	-0.171
622.736	86.379	-2.133	-0.171
622.935	88.491	-2.098	-0.199
623.136	90.498	-2.116	-0.194
623.336	92.493	-2.099	-0.186
623.536	94.648	-2.077	-0.162
623.736	96.600	-2.080	-0.189
623.936	98.578	-2.056	-0.187
624.136	100.664	-2.062	-0.169
624.336	102.667	-2.051	-0.179
624.436	103.820	-2.030	-0.168
624.636	105.697	-2.028	-0.174
624.836	107.823	-1.990	-0.176
625.036	109.849	-2.010	-0.212
625.236	111.837	-1.996	-0.192
625.436	113.856	-1.989	-0.184
625.636	115.929	-1.931	-0.165
625.836	117.909	-1.943	-0.197
625.937	119.069	-1.932	-0.233
626.138	121.041	-1.934	-0.207
626.337	123.038	-1.943	-0.203
626.536	125.129	-1.900	-0.185
626.736	127.057	-1.894	-0.208
626.836	128.156	-1.897	-0.221
627.036	130.128	-1.885	-0.227
627.236	132.238	-1.875	-0.206
627.436	134.300	-1.860	-0.216
627.636	136.323	-1.849	-0.201
627.836	138.319	-1.831	-0.226
628.036	140.379	-1.833	-0.219
628.236	142.404	-1.838	-0.228
628.436	144.414	-1.815	-0.189
628.636	146.462	-1.794	-0.222
628.836	148.465	-1.767	-0.212
629.036	150.504	-1.809	-0.256
629.236	152.552	-1.761	-0.212
629.436	154.555	-1.755	-0.203
629.636	156.599	-1.720	-0.211
629.836	158.644	-1.730	-0.227
630.035	160.711	-1.723	-0.240
630.236	162.748	-1.712	-0.220
630.436	164.725	-1.702	-0.211
630.636	166.820	-1.679	-0.201
630.837	168.818	-1.649	-0.206
631.037	170.904	-1.650	-0.238
631.236	172.887	-1.662	-0.218
631.436	174.894	-1.650	-0.217
631.636	176.993	-1.622	-0.199
631.836	178.922	-1.617	-0.233
632.036	181.083	-1.626	-0.220
632.236	183.068	-1.609	-0.220
632.436	185.152	-1.617	-0.216
632.635	187.185	-1.577	-0.214
632.836	189.100	-1.571	-0.217
633.036	191.182	-1.570	-0.241
633.236	193.215	-1.555	-0.214
633.436	195.299	-1.551	-0.229
633.636	197.358	-1.493	-0.204
633.836	199.381	-1.512	-0.245
634.036	201.423	-1.502	-0.230
634.236	203.432	-1.513	-0.233
634.436	205.437	-1.457	-0.204
634.636	207.482	-1.440	-0.208
634.836	209.457	-1.453	-0.249
635.036	211.670	-1.445	-0.241
635.237	213.526	-1.438	-0.230
635.437	215.648	-1.414	-0.225
635.637	217.676	-1.394	-0.198
635.837	219.658	-1.368	-0.245
636.037	221.662	-1.372	-0.228
636.136	222.834	-1.383	-0.235
636.336	224.814	-1.371	-0.229
636.535	226.838	-1.339	-0.220
636.736	228.899	-1.343	-0.234
636.936	230.903	-1.312	-0.235
637.136	232.890	-1.327	-0.242
637.336	234.976	-1.295	-0.218
637.536	236.973	-1.298	-0.231
637.736	239.114	-1.240	-0.207
637.936	241.128	-1.273	-0.247
638.136	243.147	-1.255	-0.236
638.336	245.238	-1.253	-0.241
638.536	247.245	-1.213	-0.207
638.736	249.215	-1.206	-0.234
638.936	251.221	-1.155	-0.213
639.136	253.217	-1.209	-0.258
639.336	255.386	-1.177	-0.232
639.536	257.292	-1.178	-0.209
639.736	259.306	-1.119	-0.221
639.936	261.498	-1.143	-0.249
640.136	263.424	-1.103	-0.247
640.336	265.399	-1.117	-0.235
640.536	267.413	-1.097	-0.223
640.736	269.540	-1.082	-0.230
640.936	271.513	-1.054	-0.227
641.136	273.650	-1.063	-0.254
641.336	275.695	-1.042	-0.227
641.536	277.690	-1.042	-0.250
641.736	279.706	-0.996	-0.214
641.936	281.758	-1.005	-0.256
642.136	283.694	-0.977	-0.237
642.335	285.834	-1.009	-0.255
642.536	287.980	-0.961	-0.206
642.736	289.827	-0.958	-0.249
642.937	291.981	-0.928	-0.241
643.136	293.885	-0.937	-0.254
643.336	295.929	-0.912	-0.221
643.536	297.955	-0.920	-0.233
643.736	299.984	-0.876	-0.226
643.936	302.020	-0.885	-0.252
644.136	304.159	-0.870	-0.259
644.336	306.265	-0.881	-0.254
644.536	308.305	-0.849	-0.222
644.735	310.290	-0.823	-0.224
644.936	312.299	-0.810	-0.248
645.136	314.299	-0.805	-0.268
645.336	316.326	-0.813	-0.244
645.536	318.299	-0.792	-0.256
645.736	320.387	-0.761	-0.217
645.936	322.424	-0.761	-0.265
646.136	324.496	-0.733	-0.238
646.336	326.633	-0.767	-0.282
646.536	328.482	-0.723	-0.224
646.736	330.507	-0.739	-0.255
646.936	332.569	-0.696	-0.233
647.136	334.683	-0.702	-0.259
647.336	336.677	-0.699	-0.254
647.536	338.781	-0.702	-0.250
647.736	340.819	-0.658	-0.234
647.936	342.784	-0.674	-0.250
648.136	344.859	-0.654	-0.254
648.336	346.881	-0.667	-0.263
648.536	348.854	-0.639	-0.239
648.735	350.943	-0.643	-0.247
648.936	352.936	-0.620	-0.246
649.136	354.909	-0.607	-0.260
649.335	357.023	-0.609	-0.252
649.535	359.034	-0.607	-0.260
649.735	361.053	-0.603	-0.230
649.935	363.151	-0.557	-0.241
650.136	365.157	-0.577	-0.259
650.336	367.133	-0.581	-0.286
650.536	369.219	-0.557	-0.227
650.736	371.184	-0.550	-0.245
650.936	373.269	-0.508	-0.228
651.136	375.376	-0.543	-0.268
651.336	377.332	-0.525	-0.258
651.536	379.493	-0.543	-0.240
651.736	381.433	-0.513	-0.243
651.935	383.440	-0.479	-0.232
652.137	385.507	-0.464	-0.251
652.336	387.558	-0.453	-0.263
652.536	389.539	-0.462	-0.271
652.736	390.906	-0.427	-0.258
652.937	391.485	-0.385	-0.226
653.136	391.507	-0.387	-0.266
914.036	0.000	-4.785	0.568
914.236	0.214	-4.770	0.598
914.436	1.158	-4.765	0.568
914.636	2.811	-4.737	0.598
914.736	3.970	-4.795	0.586
914.936	5.941	-4.774	0.573
915.136	8.015	-4.776	0.580
915.336	10.045	-4.781	0.584
915.536	11.970	-4.783	0.596
915.636	13.157	-4.747	0.613
915.836	15.106	-4.763	0.595
916.036	17.103	-4.787	0.569
916.236	19.231	-4.758	0.579
916.436	21.232	-4.783	0.581
916.636	23.278	-4.782	0.578
916.836	25.193	-4.763	0.590
916.936	26.309	-4.772	0.572
917.136	28.337	-4.749	0.569
917.336	30.364	-4.774	0.563
917.536	32.343	-4.751	0.526
917.736	34.350	-4.763	0.517
917.936	36.531	-2.558	0.125
918.136	38.496	-2.571	0.067
918.336	40.593	-2.576	0.028
918.536	42.555	-2.559	-0.006
918.736	44.665	-2.548	-0.059
918.936	46.572	-2.499	-0.041
919.036	47.666	-2.490	-0.090
919.236	49.731	-2.458	-0.076
919.436	51.696	-2.371	-0.076
919.636	53.774	-2.386	-0.116
919.836	55.786	-2.356	-0.130
920.036	57.771	-2.376	-0.159
920.236	59.928	-2.334	-0.158
920.436	61.893	-2.307	-0.150
920.636	63.995	-2.274	-0.173
920.836	65.980	-2.264	-0.185
921.036	68.079	-2.254	-0.196
921.236	70.116	-2.255	-0.204
921.436	72.106	-2.232	-0.214
921.636	74.093	-2.231	-0.225
921.836	76.197	-2.189	-0.221
922.036	78.196	-2.190	-0.232
922.236	80.147	-2.158	-0.249
922.436	82.267	-2.149	-0.251
922.636	84.248	-2.148	-0.190
922.836	86.397	-2.150	-0.185
923.036	88.281	-2.107	-0.169
923.236	90.383	-2.092	-0.162
923.436	92.354	-2.068	-0.201
923.536	93.450	-2.091	-0.212
923.736	95.381	-2.054	-0.184
923.936	97.433	-2.068	-0.197
924.136	99.526	-2.045	-0.179
924.336	101.624	-2.032	-0.195
924.536	103.569	-2.026	-0.191
924.736	105.673	-2.001	-0.201
924.936	107.637	-2.003	-0.183
925.136	109.644	-2.009	-0.208
925.336	111.830	-1.981	-0.157
925.536	113.784	-1.985	-0.185
925.736	115.907	-1.934	-0.157
925.936	117.888	-1.959	-0.215
926.136	119.912	-1.913	-0.198
926.336	121.954	-1.941	-0.210
926.536	123.880	-1.925	-0.195
926.736	125.892	-1.909	-0.190
926.836	127.048	-1.900	-0.206
927.036	128.956	-1.869	-0.187
927.136	130.058	-1.851	-0.199
927.336	132.074	-1.867	-0.219
927.536	134.118	-1.872	-0.225
927.736	136.100	-1.857	-0.208
927.936	138.120	-1.851	-0.210
928.136	140.196	-1.828	-0.188
928.236	141.324	-1.855	-0.230
928.436	143.201	-1.796	-0.187
928.636	145.347	-1.790	-0.229
928.836	147.289	-1.800	-0.228
929.036	149.435	-1.766	-0.213
929.236	151.398	-1.783	-0.214
929.436	153.426	-1.758	-0.217
929.636	155.497	-1.742	-0.195
929.836	157.644	-1.724	-0.225
930.036	159.486	-1.704	-0.215
930.236	161.496	-1.729	-0.229
930.436	163.621	-1.718	-0.239
930.636	165.637	-1.682	-0.201
930.836	167.628	-1.684	-0.209
931.036	169.771	-1.646	-0.210
931.236	171.791	-1.655	-0.215
931.436	173.735	-1.625	-0.221
931.636	175.816	-1.663	-0.230
931.836	177.799	-1.629	-0.220
931.936	178.964	-1.654	-0.198
932.136	180.857	-1.597	-0.202
932.336	182.996	-1.598	-0.229
932.536	185.020	-1.600	-0.221
932.736	187.042	-1.593	-0.232
932.936	189.062	-1.573	-0.223
933.136	191.143	-1.574	-0.220
933.336	193.142	-1.544	-0.188
933.536	195.118	-1.518	-0.212
933.736	197.133	-1.508	-0.222
933.936	199.219	-1.519	-0.247
934.136	201.164	-1.510	-0.218
934.336	203.317	-1.501	-0.232
934.536	205.235	-1.475	-0.211
934.736	207.337	-1.461	-0.228
934.936	209.440	-1.418	-0.198
935.136	211.505	-1.444	-0.251
935.336	213.429	-1.418	-0.224
935.536	215.434	-1.443	-0.248
935.736	217.506	-1.397	-0.198
935.936	219.572	-1.409	-0.219
