TimeSec	Probe1mm	ConductivityP1V	TemperatureP1V
340.168	345.789	-1.193	-0.455
340.367	347.771	-1.159	-0.463
340.567	349.786	-1.202	-0.487
340.767	352.002	-1.162	-0.452
340.967	353.982	-1.149	-0.479
341.167	355.971	-1.140	-0.480
341.367	357.936	-1.147	-0.457
341.567	359.938	-1.107	-0.445
341.767	362.115	-1.114	-0.491
341.968	364.045	-1.136	-0.470
342.167	366.104	-1.095	-0.457
342.368	368.112	-1.067	-0.460
342.467	369.252	-1.087	-0.505
342.668	371.141	-1.120	-0.494
342.867	373.211	-1.054	-0.449
343.067	375.207	-1.061	-0.486
343.267	377.271	-1.048	-0.465
343.467	379.275	-1.062	-0.482
343.667	381.311	-0.981	-0.454
343.868	383.498	-0.979	-0.489
344.068	385.468	-0.971	-0.470
344.267	387.551	-0.937	-0.453
344.467	389.498	-0.926	-0.491
344.667	390.848	-0.916	-0.493
344.867	391.485	-0.912	-0.446
345.067	391.506	-0.866	-0.469
605.968	0.000	-4.868	0.082
606.167	0.351	-4.888	0.072
606.367	1.410	-4.859	0.099
606.568	3.375	-4.878	0.087
606.768	5.387	-4.851	0.084
606.968	7.381	-4.860	0.079
607.168	9.360	-4.860	0.061
607.368	11.593	-4.872	0.056
607.568	13.584	-4.871	0.070
607.767	15.570	-4.869	0.078
607.968	17.554	-4.884	0.087
608.168	19.651	-4.871	0.083
608.368	21.713	-4.870	0.101
608.568	23.685	-4.871	0.076
608.768	25.816	-4.857	0.100
608.968	27.698	-4.869	0.053
609.168	29.831	-4.864	0.069
609.368	31.849	-4.888	0.038
609.568	33.774	-4.854	0.053
609.768	35.922	-4.318	-0.159
609.969	38.044	-4.151	-0.311
610.169	39.886	-4.063	-0.298
610.369	42.051	-4.021	-0.350
610.569	44.139	-3.926	-0.347
610.769	46.128	-3.889	-0.390
610.968	48.094	-3.783	-0.381
611.168	50.175	-3.764	-0.413
611.368	52.163	-3.696	-0.415
611.568	54.284	-3.688	-0.443
611.767	56.178	-3.614	-0.423
611.969	58.272	-3.567	-0.428
612.168	60.322	-3.539	-0.467
612.369	62.302	-3.472	-0.455
612.568	64.460	-3.474	-0.489
612.768	66.334	-3.424	-0.481
612.968	68.477	-3.441	-0.492
613.168	70.523	-3.409	-0.500
613.368	72.439	-3.409	-0.495
613.568	74.582	-3.362	-0.462
613.767	76.522	-3.333	-0.479
613.868	77.631	-3.315	-0.478
614.069	79.617	-3.315	-0.492
614.269	81.770	-3.285	-0.487
614.468	83.774	-3.271	-0.430
614.669	85.751	-3.278	-0.454
614.869	87.876	-3.247	-0.423
615.068	89.869	-3.252	-0.442
615.268	91.841	-3.186	-0.395
615.468	93.939	-3.201	-0.425
615.667	95.964	-3.139	-0.403
615.867	97.947	-3.147	-0.439
616.068	99.975	-3.119	-0.410
616.269	101.988	-3.131	-0.459
616.468	104.013	-3.105	-0.430
616.667	106.019	-3.113	-0.452
616.869	108.168	-3.071	-0.406
617.068	110.255	-3.070	-0.410
617.269	112.270	-3.023	-0.400
617.469	114.254	-2.997	-0.416
617.669	116.175	-2.982	-0.414
617.867	118.288	-2.961	-0.441
618.070	120.279	-2.965	-0.443
618.269	122.422	-2.956	-0.456
618.469	124.434	-2.952	-0.437
618.669	126.401	-2.920	-0.427
618.869	128.512	-2.914	-0.417
619.069	130.494	-2.877	-0.415
619.268	132.460	-2.850	-0.415
619.468	134.558	-2.833	-0.422
619.668	136.532	-2.819	-0.440
619.768	137.674	-2.793	-0.443
619.967	139.571	-2.812	-0.451
620.168	141.682	-2.810	-0.461
620.368	143.741	-2.773	-0.432
620.567	145.729	-2.801	-0.450
620.767	147.696	-2.738	-0.421
620.968	149.773	-2.737	-0.414
621.168	151.881	-2.679	-0.417
621.368	153.911	-2.672	-0.419
621.568	155.822	-2.656	-0.444
621.668	156.955	-2.649	-0.428
621.868	158.878	-2.639	-0.446
621.967	159.992	-2.643	-0.458
622.168	161.954	-2.621	-0.432
622.368	164.074	-2.617	-0.447
622.568	166.079	-2.583	-0.424
622.768	168.045	-2.578	-0.419
622.968	170.152	-2.536	-0.419
623.168	172.136	-2.539	-0.426
623.268	173.282	-2.493	-0.404
623.468	175.187	-2.484	-0.429
623.668	177.291	-2.455	-0.432
623.867	179.251	-2.489	-0.474
623.967	180.343	-2.449	-0.445
624.168	182.302	-2.459	-0.444
624.368	184.372	-2.436	-0.464
624.568	186.364	-2.427	-0.423
624.667	187.511	-2.411	-0.443
624.868	189.520	-2.383	-0.409
625.068	191.508	-2.361	-0.432
625.268	193.533	-2.310	-0.423
625.468	195.575	-2.293	-0.434
625.668	197.584	-2.309	-0.455
625.867	199.564	-2.279	-0.446
625.967	200.674	-2.283	-0.451
626.167	202.637	-2.297	-0.454
626.368	204.764	-2.249	-0.439
626.568	206.752	-2.266	-0.439
626.768	208.904	-2.205	-0.420
626.968	210.791	-2.195	-0.410
627.168	212.915	-2.144	-0.424
627.368	214.930	-2.156	-0.428
627.568	216.943	-2.126	-0.462
627.767	218.971	-2.142	-0.458
627.968	220.967	-2.091	-0.451
628.168	223.067	-2.104	-0.455
628.368	225.045	-2.083	-0.456
628.568	227.051	-2.072	-0.434
628.768	229.164	-2.050	-0.418
628.968	231.208	-2.033	-0.439
629.168	233.206	-1.989	-0.417
629.368	235.170	-1.975	-0.446
629.568	237.274	-1.944	-0.438
629.768	239.343	-1.955	-0.454
629.967	241.320	-1.945	-0.459
630.168	243.424	-1.948	-0.453
630.368	245.456	-1.920	-0.456
630.568	247.488	-1.904	-0.439
630.768	249.525	-1.891	-0.447
630.968	251.537	-1.857	-0.418
631.168	253.584	-1.836	-0.432
631.368	255.605	-1.794	-0.416
631.568	257.577	-1.806	-0.462
631.768	259.667	-1.794	-0.460
631.968	261.760	-1.774	-0.451
632.168	263.749	-1.789	-0.466
632.367	265.796	-1.743	-0.460
632.568	267.779	-1.760	-0.447
632.768	269.807	-1.706	-0.430
632.968	271.809	-1.708	-0.429
633.168	273.953	-1.653	-0.441
633.368	276.058	-1.666	-0.447
633.568	277.903	-1.624	-0.469
633.768	280.019	-1.636	-0.470
633.968	282.048	-1.620	-0.473
634.168	284.091	-1.634	-0.477
634.368	286.093	-1.588	-0.450
634.568	288.207	-1.613	-0.465
634.768	290.215	-1.553	-0.438
634.968	292.165	-1.574	-0.449
635.168	294.260	-1.510	-0.436
635.368	296.248	-1.512	-0.449
635.568	298.412	-1.478	-0.453
635.768	300.402	-1.493	-0.474
635.967	302.415	-1.469	-0.469
636.168	304.477	-1.479	-0.486
636.368	306.477	-1.461	-0.475
636.568	308.450	-1.448	-0.461
636.768	310.531	-1.437	-0.454
636.968	312.515	-1.399	-0.433
637.067	313.672	-1.391	-0.443
637.268	315.567	-1.365	-0.439
637.468	317.567	-1.361	-0.473
637.568	318.736	-1.338	-0.457
637.768	320.739	-1.326	-0.460
637.968	322.759	-1.339	-0.481
638.169	324.912	-1.339	-0.484
638.369	326.763	-1.325	-0.476
638.568	328.780	-1.335	-0.463
638.768	330.804	-1.282	-0.454
638.970	332.999	-1.308	-0.446
639.168	334.970	-1.253	-0.454
639.368	337.068	-1.242	-0.440
639.568	339.073	-1.223	-0.474
639.768	341.024	-1.219	-0.469
639.967	343.143	-1.212	-0.475
640.168	345.133	-1.239	-0.497
640.368	347.160	-1.199	-0.476
640.568	349.198	-1.213	-0.481
640.768	351.183	-1.186	-0.457
640.968	353.212	-1.199	-0.465
641.168	355.248	-1.139	-0.448
641.368	357.253	-1.145	-0.458
641.567	359.286	-1.108	-0.461
641.768	361.340	-1.121	-0.474
641.968	363.452	-1.107	-0.483
642.168	365.502	-1.121	-0.486
642.368	367.569	-1.104	-0.474
642.568	369.567	-1.125	-0.504
642.768	371.486	-1.104	-0.470
642.967	373.527	-1.104	-0.462
643.168	375.681	-1.065	-0.447
643.368	377.596	-1.060	-0.451
643.568	379.640	-1.029	-0.464
643.768	381.766	-1.008	-0.461
643.967	383.708	-0.989	-0.496
644.067	384.815	-0.990	-0.468
644.268	386.760	-0.965	-0.491
644.468	388.805	-0.967	-0.492
644.668	390.564	-0.936	-0.488
644.868	391.400	-0.928	-0.465
645.068	391.506	-0.915	-0.471
905.968	0.000	-4.868	0.036
906.168	0.034	-4.873	0.041
906.368	0.581	-4.875	0.039
906.568	1.940	-4.854	0.056
906.768	4.016	-4.875	0.048
906.968	6.025	-4.884	0.052
907.168	7.983	-4.890	0.036
907.368	10.065	-4.883	0.050
907.568	12.060	-4.867	0.068
907.668	13.209	-4.867	0.080
907.868	15.078	-4.861	0.054
908.068	17.204	-4.870	0.058
908.268	19.243	-4.850	0.073
908.467	21.290	-4.862	0.069
908.668	23.227	-4.854	0.059
908.868	25.280	-4.865	0.070
909.068	27.384	-4.842	0.074
909.268	29.384	-4.851	0.069
909.468	31.387	-4.847	0.043
909.668	33.479	-4.855	0.044
909.868	35.567	-4.433	-0.143
910.068	37.557	-4.146	-0.322
910.268	39.536	-4.124	-0.365
910.467	41.621	-4.040	-0.344
910.668	43.623	-4.022	-0.393
910.868	45.666	-3.886	-0.366
911.068	47.711	-3.830	-0.434
911.268	49.692	-3.741	-0.402
911.468	51.891	-3.723	-0.450
911.668	53.881	-3.655	-0.428
911.868	55.826	-3.658	-0.477
912.068	57.905	-3.592	-0.454
912.268	59.880	-3.569	-0.472
912.368	60.998	-3.546	-0.469
912.567	62.875	-3.507	-0.459
912.668	63.966	-3.500	-0.470
912.868	65.986	-3.475	-0.477
913.068	68.099	-3.443	-0.494
913.268	70.104	-3.418	-0.473
913.468	72.107	-3.420	-0.530
913.668	74.091	-3.376	-0.493
913.868	76.298	-3.358	-0.508
914.068	78.287	-3.315	-0.484
914.268	80.243	-3.308	-0.509
914.467	82.335	-3.286	-0.470
914.668	84.370	-3.262	-0.419
914.868	86.415	-3.244	-0.434
915.068	88.449	-3.219	-0.421
915.268	90.437	-3.203	-0.446
915.468	92.428	-3.165	-0.416
915.668	94.444	-3.162	-0.443
915.868	96.583	-3.137	-0.426
916.068	98.659	-3.137	-0.453
916.268	100.632	-3.105	-0.428
916.468	102.714	-3.113	-0.450
916.668	104.623	-3.063	-0.403
916.868	106.703	-3.084	-0.449
917.068	108.769	-3.045	-0.432
917.268	110.732	-3.050	-0.451
917.468	112.865	-3.025	-0.425
917.668	114.878	-3.021	-0.442
917.868	116.845	-3.003	-0.428
918.068	118.878	-2.989	-0.428
918.268	120.908	-2.964	-0.421
918.468	123.010	-2.961	-0.434
918.667	125.050	-2.922	-0.436
918.868	127.043	-2.908	-0.418
919.068	129.020	-2.895	-0.415
919.268	131.098	-2.881	-0.411
919.468	133.080	-2.862	-0.416
919.568	134.240	-2.844	-0.408
919.768	136.127	-2.812	-0.415
919.868	137.231	-2.819	-0.390
920.068	139.268	-2.803	-0.416
920.268	141.283	-2.775	-0.412
920.468	143.287	-2.780	-0.416
920.668	145.298	-2.730	-0.419
920.868	147.410	-2.731	-0.414
921.068	149.408	-2.712	-0.440
921.268	151.431	-2.675	-0.406
921.468	153.559	-2.664	-0.444
921.668	155.628	-2.647	-0.420
921.868	157.616	-2.645	-0.452
922.068	159.589	-2.614	-0.422
922.268	161.688	-2.596	-0.443
922.468	163.758	-2.596	-0.444
922.668	165.771	-2.588	-0.453
922.868	167.703	-2.553	-0.428
923.068	169.744	-2.533	-0.455
923.268	171.922	-2.535	-0.455
923.468	173.811	-2.509	-0.464
923.668	175.927	-2.498	-0.451
923.868	177.971	-2.476	-0.466
924.068	179.998	-2.476	-0.465
924.268	181.983	-2.455	-0.466
924.468	183.941	-2.449	-0.443
924.567	185.037	-2.412	-0.453
924.768	187.153	-2.396	-0.431
924.968	189.147	-2.419	-0.466
925.168	191.122	-2.369	-0.447
925.368	193.126	-2.375	-0.445
925.568	195.161	-2.326	-0.416
925.768	197.273	-2.339	-0.443
925.968	199.393	-2.290	-0.422
926.168	201.235	-2.309	-0.429
926.368	203.337	-2.257	-0.426
926.568	205.388	-2.259	-0.440
926.768	207.410	-2.207	-0.429
926.968	209.400	-2.214	-0.420
927.168	211.505	-2.165	-0.418
927.368	213.494	-2.165	-0.415
927.568	215.682	-2.151	-0.441
927.768	217.574	-2.115	-0.408
927.968	219.588	-2.112	-0.436
928.168	221.774	-2.075	-0.417
928.368	223.616	-2.088	-0.466
928.568	225.636	-2.043	-0.423
928.768	227.834	-2.037	-0.447
928.968	229.839	-2.017	-0.437
929.168	231.809	-2.002	-0.447
929.368	233.892	-1.995	-0.452
929.568	235.889	-1.959	-0.455
929.768	237.854	-1.946	-0.453
929.968	239.969	-1.934	-0.477
930.168	241.987	-1.936	-0.458
930.368	243.979	-1.940	-0.481
930.567	246.103	-1.910	-0.432
930.768	248.141	-1.910	-0.481
930.968	250.191	-1.876	-0.450
931.168	252.116	-1.863	-0.482
931.368	254.264	-1.844	-0.448
931.568	256.301	-1.836	-0.485
931.768	258.332	-1.835	-0.452
931.968	260.349	-1.806	-0.474
932.168	262.390	-1.792	-0.453
932.368	264.433	-1.776	-0.461
932.568	266.443	-1.760	-0.438
932.768	268.544	-1.712	-0.430
932.968	270.548	-1.722	-0.444
933.168	272.513	-1.712	-0.438
933.368	274.598	-1.684	-0.433
933.568	276.591	-1.679	-0.439
933.768	278.563	-1.645	-0.426
933.968	280.669	-1.645	-0.436
934.168	282.686	-1.610	-0.436
934.368	284.662	-1.599	-0.415
934.568	286.777	-1.554	-0.440
934.768	288.807	-1.571	-0.439
934.968	290.863	-1.536	-0.444
935.168	292.917	-1.543	-0.431
935.368	294.910	-1.503	-0.427
935.568	296.926	-1.512	-0.449
935.768	298.958	-1.477	-0.448
935.968	300.955	-1.490	-0.449
936.168	302.997	-1.442	-0.442
936.368	305.003	-1.474	-0.452
936.568	307.046	-1.411	-0.465
936.768	309.184	-1.450	-0.479
936.968	311.160	-1.407	-0.463
937.168	313.153	-1.401	-0.466
937.368	315.165	-1.392	-0.491
937.468	316.280	-1.385	-0.471
937.668	318.338	-1.390	-0.482
937.868	320.310	-1.345	-0.482
938.068	322.287	-1.359	-0.490
938.268	324.387	-1.341	-0.502
938.468	326.405	-1.341	-0.485
938.668	328.410	-1.316	-0.452
938.868	330.474	-1.333	-0.498
939.068	332.480	-1.291	-0.472
939.268	334.513	-1.315	-0.504
939.468	336.546	-1.255	-0.447
939.668	338.661	-1.299	-0.510
939.868	340.749	-1.249	-0.464
940.068	342.733	-1.280	-0.508
940.268	344.695	-1.221	-0.460
940.468	346.754	-1.253	-0.467
940.668	348.762	-1.190	-0.455
940.868	350.949	-1.207	-0.464
941.068	352.935	-1.196	-0.464
941.268	354.875	-1.167	-0.447
941.468	356.943	-1.178	-0.458
941.667	358.913	-1.158	-0.459
941.768	360.056	-1.173	-0.472
941.968	362.075	-1.135	-0.440
942.168	364.057	-1.116	-0.442
942.368	366.066	-1.114	-0.455
942.568	368.145	-1.107	-0.476
942.768	370.145	-1.073	-0.449
942.968	372.272	-1.089	-0.461
943.168	374.280	-1.060	-0.449
943.368	376.259	-1.069	-0.468
943.568	378.333	-1.028	-0.441
943.768	380.319	-1.027	-0.448
943.968	382.506	-1.001	-0.465
944.168	384.368	-0.991	-0.452
944.368	386.493	-0.956	-0.482
944.568	388.507	-0.937	-0.459
944.768	390.316	-0.920	-0.488
944.968	391.265	-0.896	-0.460
945.168	391.506	-0.894	-0.502
1206.168	0.000	-4.880	0.001
1206.368	0.139	-4.868	-0.007
1206.568	1.086	-4.873	0.016
1206.768	2.732	-4.880	-0.003
1206.968	4.740	-4.895	-0.002
1207.168	6.912	-4.870	0.020
1207.368	8.870	-4.895	-0.002
1207.568	10.951	-4.877	0.027
1207.768	12.941	-4.890	0.009
1207.968	14.917	-4.874	0.031
1208.168	17.038	-4.887	-0.006
1208.368	19.080	-4.869	0.019
1208.568	21.080	-4.883	-0.001
1208.768	23.146	-4.878	0.023
1208.968	25.166	-4.906	0.001
1209.168	27.210	-4.882	0.032
1209.368	29.250	-4.890	0.004
1209.568	31.228	-4.895	0.012
1209.768	33.282	-4.900	-0.015
1209.968	35.310	-4.515	-0.128
1210.168	37.301	-4.124	-0.296
1210.368	39.416	-4.087	-0.357
1210.568	41.380	-4.051	-0.335
1210.668	42.530	-4.043	-0.365
1210.868	44.415	-3.983	-0.333
1211.068	46.556	-3.912	-0.375
1211.268	48.561	-3.810	-0.364
1211.468	50.565	-3.746	-0.399
1211.668	52.550	-3.681	-0.387
1211.868	54.793	-3.671	-0.427
1212.068	56.616	-3.620	-0.407
1212.268	58.708	-3.595	-0.434
1212.468	60.749	-3.536	-0.408
1212.668	62.764	-3.522	-0.446
1212.868	64.753	-3.478	-0.441
1213.068	66.834	-3.466	-0.459
1213.268	68.959	-3.436	-0.453
1213.468	70.970	-3.418	-0.457
1213.668	73.018	-3.402	-0.483
1213.868	75.010	-3.373	-0.487
1214.068	77.039	-3.336	-0.483
1214.268	79.031	-3.323	-0.485
1214.468	81.214	-3.304	-0.500
1214.668	83.199	-3.264	-0.432
1214.868	85.185	-3.261	-0.411
1215.068	87.206	-3.230	-0.420
1215.268	89.208	-3.225	-0.421
1215.468	91.329	-3.202	-0.409
1215.668	93.381	-3.180	-0.412
1215.868	95.392	-3.160	-0.399
1216.068	97.394	-3.172	-0.423
1216.268	99.508	-3.135	-0.404
1216.468	101.383	-3.120	-0.402
1216.568	102.557	-3.069	-0.391
1216.768	104.468	-3.072	-0.412
1216.968	106.482	-3.087	-0.448
1217.068	107.630	-3.036	-0.406
1217.268	109.516	-3.048	-0.423
1217.468	111.628	-3.015	-0.427
1217.668	113.662	-3.032	-0.447
1217.868	115.689	-2.992	-0.439
1218.068	117.672	-2.981	-0.445
1218.268	119.822	-2.962	-0.442
1218.468	121.805	-2.957	-0.446
1218.668	123.798	-2.942	-0.463
1218.868	125.798	-2.901	-0.440
1219.068	127.911	-2.905	-0.450
1219.268	129.978	-2.886	-0.452
1219.468	131.955	-2.871	-0.453
1219.668	134.081	-2.834	-0.446
1219.868	135.983	-2.845	-0.468
1220.068	138.096	-2.802	-0.452
1220.268	140.123	-2.823	-0.473
1220.468	142.068	-2.765	-0.428
1220.568	143.186	-2.787	-0.434
1220.768	145.240	-2.761	-0.459
1220.968	147.224	-2.732	-0.449
1221.168	149.380	-2.729	-0.466
1221.368	151.254	-2.686	-0.441
1221.568	153.378	-2.688	-0.461
1221.768	155.412	-2.646	-0.436
1221.968	157.429	-2.655	-0.451
1222.168	159.409	-2.605	-0.418
1222.268	160.542	-2.642	-0.475
1222.468	162.419	-2.617	-0.442
1222.568	163.557	-2.566	-0.434
1222.768	165.561	-2.565	-0.446
1222.968	167.525	-2.534	-0.417
1223.169	169.729	-2.538	-0.460
1223.368	171.688	-2.507	-0.422
1223.569	173.634	-2.502	-0.451
1223.768	175.720	-2.465	-0.417
1223.968	177.720	-2.461	-0.449
1224.168	179.876	-2.437	-0.419
1224.368	181.802	-2.421	-0.452
1224.568	183.802	-2.422	-0.435
1224.768	185.871	-2.408	-0.440
1224.968	187.941	-2.386	-0.429
1225.168	189.937	-2.349	-0.420
1225.368	191.964	-2.364	-0.428
1225.568	194.007	-2.312	-0.410
1225.768	195.988	-2.326	-0.435
1225.968	198.017	-2.291	-0.424
1226.168	200.049	-2.294	-0.427
1226.268	201.167	-2.257	-0.403
1226.468	203.223	-2.265	-0.437
1226.668	205.175	-2.251	-0.438
1226.868	207.190	-2.218	-0.438
1227.068	209.200	-2.213	-0.410
1227.168	210.312	-2.186	-0.421
1227.368	212.390	-2.200	-0.432
1227.568	214.374	-2.174	-0.421
1227.768	216.344	-2.164	-0.431
1227.968	218.446	-2.146	-0.426
1228.168	220.428	-2.130	-0.439
1228.368	222.573	-2.104	-0.428
1228.568	224.533	-2.087	-0.456
1228.768	226.557	-2.068	-0.432
1228.968	228.613	-2.077	-0.457
1229.168	230.656	-2.056	-0.442
1229.368	232.661	-2.047	-0.457
1229.568	234.705	-2.017	-0.445
1229.768	236.733	-2.000	-0.467
1229.968	238.732	-1.982	-0.450
1230.168	240.758	-1.951	-0.459
1230.368	242.819	-1.951	-0.452
1230.568	244.977	-1.931	-0.479
1230.768	246.881	-1.916	-0.461
1230.968	249.008	-1.892	-0.463
1231.168	251.021	-1.884	-0.478
1231.368	253.039	-1.858	-0.464
1231.568	255.041	-1.857	-0.476
1231.768	257.095	-1.822	-0.466
1231.968	259.160	-1.816	-0.480
1232.168	261.195	-1.774	-0.464
1232.368	263.186	-1.778	-0.467
1232.568	265.171	-1.735	-0.457
1232.768	267.193	-1.742	-0.487
1232.968	269.260	-1.707	-0.484
1233.168	271.281	-1.695	-0.482
1233.368	273.410	-1.684	-0.476
1233.568	275.524	-1.659	-0.483
1233.768	277.516	-1.645	-0.478
1233.968	279.488	-1.621	-0.477
1234.168	281.599	-1.612	-0.462
1234.368	283.601	-1.578	-0.472
1234.568	285.591	-1.605	-0.472
1234.768	287.598	-1.561	-0.450
1234.968	289.576	-1.568	-0.469
1235.168	291.602	-1.522	-0.453
1235.368	293.775	-1.533	-0.474
1235.568	295.729	-1.489	-0.445
1235.768	297.789	-1.514	-0.472
1235.968	299.787	-1.461	-0.425
1236.168	301.954	-1.496	-0.473
1236.368	303.859	-1.460	-0.430
1236.568	305.841	-1.466	-0.459
1236.768	307.898	-1.425	-0.437
1236.968	309.968	-1.436	-0.465
1237.168	311.988	-1.409	-0.436
1237.368	314.025	-1.423	-0.448
1237.568	316.035	-1.387	-0.430
1237.768	318.177	-1.393	-0.453
1237.968	320.277	-1.376	-0.439
