TimeSec	Probe1mm	ConductivityP1V	TemperatureP1V
202.906	75.327	-2.277	-0.245
203.106	77.471	-2.255	-0.274
203.306	79.520	-2.224	-0.311
203.506	81.508	-2.222	-0.288
203.706	83.443	-2.201	-0.282
203.906	85.438	-2.170	-0.206
204.006	86.586	-2.192	-0.198
204.206	88.560	-2.150	-0.206
204.406	90.497	-2.141	-0.218
204.606	92.598	-2.123	-0.225
204.806	94.671	-2.084	-0.192
205.006	96.733	-2.098	-0.240
205.206	98.735	-2.072	-0.229
205.406	100.682	-2.060	-0.220
205.606	102.723	-2.034	-0.232
205.706	103.830	-2.068	-0.247
205.906	105.878	-2.011	-0.243
206.106	107.861	-1.993	-0.221
206.306	109.842	-2.001	-0.248
206.506	111.864	-1.955	-0.229
206.706	114.061	-1.954	-0.241
206.906	116.026	-1.936	-0.243
207.106	118.093	-1.937	-0.258
207.306	120.093	-1.860	-0.228
207.506	122.075	-1.920	-0.275
207.706	124.186	-1.874	-0.254
207.906	126.126	-1.861	-0.254
208.106	128.149	-1.823	-0.233
208.206	129.257	-1.886	-0.281
208.406	131.202	-1.824	-0.257
208.606	133.327	-1.794	-0.251
208.806	135.373	-1.794	-0.255
209.006	137.413	-1.768	-0.255
209.206	139.415	-1.746	-0.242
209.406	141.394	-1.742	-0.258
209.506	142.518	-1.721	-0.256
209.706	144.500	-1.724	-0.251
209.906	146.620	-1.695	-0.262
210.106	148.614	-1.648	-0.233
210.306	150.568	-1.686	-0.285
210.506	152.661	-1.620	-0.257
210.706	154.639	-1.636	-0.244
210.906	156.800	-1.600	-0.251
211.106	158.677	-1.599	-0.278
211.206	159.763	-1.557	-0.248
211.406	161.712	-1.579	-0.260
211.506	162.793	-1.569	-0.277
211.606	163.905	-1.543	-0.284
211.806	165.890	-1.542	-0.268
212.006	167.923	-1.511	-0.257
212.206	169.911	-1.490	-0.257
212.406	171.993	-1.513	-0.277
212.606	174.077	-1.468	-0.266
212.806	176.014	-1.447	-0.249
213.006	178.116	-1.442	-0.280
213.206	180.105	-1.422	-0.248
213.406	182.190	-1.389	-0.268
213.606	184.211	-1.399	-0.267
213.806	186.123	-1.365	-0.256
213.906	187.284	-1.382	-0.245
214.106	189.308	-1.344	-0.275
214.306	191.286	-1.371	-0.275
214.506	193.303	-1.271	-0.237
214.706	195.335	-1.338	-0.268
214.906	197.335	-1.281	-0.292
215.106	199.538	-1.287	-0.258
215.306	201.523	-1.247	-0.258
215.506	203.483	-1.271	-0.277
215.706	205.495	-1.230	-0.286
215.906	207.558	-1.218	-0.255
216.106	209.569	-1.194	-0.263
216.306	211.644	-1.216	-0.304
216.506	213.728	-1.165	-0.255
216.706	215.706	-1.176	-0.265
216.906	217.772	-1.145	-0.281
217.106	219.754	-1.139	-0.278
217.306	221.839	-1.130	-0.283
217.506	223.874	-1.087	-0.245
217.706	225.877	-1.086	-0.271
217.906	227.849	-1.105	-0.307
218.106	229.926	-1.067	-0.267
218.306	231.897	-1.045	-0.275
218.406	233.055	-1.090	-0.296
218.606	234.961	-1.026	-0.271
218.806	237.075	-1.013	-0.270
219.006	239.101	-1.013	-0.266
219.206	241.100	-1.028	-0.295
219.406	243.098	-0.956	-0.250
219.606	245.148	-0.996	-0.300
219.806	247.271	-0.948	-0.268
220.006	249.387	-0.961	-0.289
220.206	251.309	-0.900	-0.257
220.406	253.414	-0.934	-0.285
220.606	255.298	-0.890	-0.297
220.806	257.402	-0.896	-0.264
221.006	259.423	-0.851	-0.283
221.206	261.509	-0.884	-0.285
221.406	263.513	-0.839	-0.293
221.606	265.649	-0.831	-0.266
221.806	267.651	-0.792	-0.289
222.006	269.608	-0.807	-0.302
222.206	271.684	-0.764	-0.278
222.407	273.663	-0.793	-0.290
222.606	275.833	-0.710	-0.286
222.806	277.715	-0.758	-0.281
223.006	279.706	-0.730	-0.301
223.106	280.849	-0.717	-0.295
223.306	282.917	-0.682	-0.281
223.506	284.845	-0.683	-0.290
223.706	286.888	-0.663	-0.265
223.906	288.872	-0.671	-0.306
224.006	290.036	-0.629	-0.263
224.206	291.918	-0.618	-0.295
224.306	293.045	-0.658	-0.305
224.506	294.994	-0.603	-0.290
224.706	297.163	-0.595	-0.307
224.906	299.140	-0.576	-0.285
225.106	301.227	-0.568	-0.305
225.306	303.229	-0.547	-0.300
225.506	305.296	-0.530	-0.289
225.706	307.218	-0.543	-0.306
225.906	309.230	-0.490	-0.291
226.006	310.393	-0.486	-0.300
226.206	312.276	-0.466	-0.299
226.306	313.390	-0.493	-0.307
226.506	315.430	-0.462	-0.294
226.706	317.474	-0.437	-0.281
226.906	319.456	-0.426	-0.304
227.106	321.467	-0.427	-0.312
227.306	323.534	-0.393	-0.278
227.506	325.662	-0.398	-0.317
227.706	327.565	-0.370	-0.285
227.906	329.687	-0.385	-0.308
228.106	331.792	-0.349	-0.297
228.306	333.701	-0.340	-0.291
228.506	335.817	-0.326	-0.301
228.706	337.834	-0.327	-0.312
228.906	339.839	-0.314	-0.309
229.106	341.884	-0.279	-0.283
229.306	343.804	-0.314	-0.298
229.506	345.828	-0.274	-0.324
229.606	347.022	-0.279	-0.280
229.806	349.033	-0.269	-0.302
230.006	350.991	-0.272	-0.298
230.206	353.096	-0.233	-0.306
230.406	355.077	-0.236	-0.279
230.606	357.025	-0.240	-0.321
230.806	359.128	-0.226	-0.301
231.006	361.117	-0.184	-0.285
231.106	362.239	-0.243	-0.327
231.306	364.302	-0.201	-0.295
231.506	366.225	-0.159	-0.303
231.706	368.294	-0.197	-0.311
231.906	370.255	-0.156	-0.309
232.006	371.342	-0.179	-0.299
232.206	373.347	-0.162	-0.312
232.406	375.450	-0.151	-0.290
232.606	377.538	-0.140	-0.314
232.806	379.553	-0.128	-0.313
233.006	381.461	-0.122	-0.299
233.206	383.562	-0.116	-0.319
233.406	385.565	-0.102	-0.296
233.606	387.715	-0.069	-0.324
233.806	389.660	-0.041	-0.282
234.006	390.949	-0.048	-0.324
234.206	391.497	0.032	-0.270
234.406	391.507	-0.006	-0.311
494.206	0.001	-4.800	0.468
494.406	0.002	-4.800	0.456
494.606	0.529	-4.799	0.457
494.806	1.906	-4.800	0.462
495.006	3.842	-4.787	0.459
495.106	4.967	-4.837	0.437
495.306	6.832	-4.813	0.447
495.406	7.933	-4.794	0.447
495.607	9.947	-4.787	0.475
495.806	11.938	-4.793	0.429
496.006	14.054	-4.792	0.473
496.206	16.118	-4.805	0.439
496.406	18.125	-4.791	0.462
496.606	20.096	-4.795	0.456
496.807	22.092	-4.792	0.485
496.906	23.204	-4.819	0.440
497.107	25.236	-4.806	0.429
497.306	27.191	-4.787	0.481
497.406	28.279	-4.807	0.440
497.606	30.284	-4.791	0.453
497.806	32.373	-4.797	0.431
498.006	34.474	-4.800	0.435
498.206	36.458	-2.951	0.111
498.406	38.377	-2.875	0.025
498.606	40.526	-2.859	-0.001
498.806	42.467	-2.826	0.005
499.006	44.495	-2.836	-0.044
499.206	46.514	-2.780	-0.076
499.306	47.622	-2.627	-0.013
499.506	49.711	-2.629	-0.094
499.706	51.703	-2.587	-0.125
499.906	53.654	-2.548	-0.127
500.106	55.755	-2.504	-0.134
500.306	57.772	-2.446	-0.156
500.506	59.738	-2.442	-0.174
500.706	61.927	-2.409	-0.181
500.906	63.833	-2.351	-0.190
501.106	65.898	-2.345	-0.202
501.306	67.886	-2.311	-0.194
501.406	69.046	-2.308	-0.234
501.607	71.050	-2.302	-0.224
501.806	73.055	-2.262	-0.217
502.006	75.085	-2.245	-0.247
502.206	77.094	-2.219	-0.265
502.406	79.218	-2.214	-0.260
502.606	81.246	-2.188	-0.256
502.807	83.188	-2.190	-0.240
503.006	85.173	-2.158	-0.197
503.206	87.273	-2.157	-0.196
503.407	89.280	-2.125	-0.227
503.607	91.457	-2.130	-0.219
503.806	93.347	-2.103	-0.200
504.007	95.343	-2.064	-0.223
504.106	96.503	-2.068	-0.228
504.307	98.516	-2.079	-0.235
504.506	100.529	-2.048	-0.222
504.706	102.578	-2.013	-0.231
504.906	104.568	-2.015	-0.255
505.106	106.518	-1.990	-0.204
505.306	108.578	-1.971	-0.243
505.506	110.703	-1.943	-0.244
505.706	112.723	-1.969	-0.245
505.906	114.774	-1.918	-0.228
506.106	116.773	-1.921	-0.259
506.306	118.808	-1.890	-0.236
506.506	120.894	-1.893	-0.243
506.706	122.882	-1.845	-0.253
506.906	124.986	-1.857	-0.244
507.106	126.971	-1.848	-0.233
507.306	128.912	-1.799	-0.247
507.506	130.998	-1.801	-0.255
507.706	132.985	-1.824	-0.264
507.806	134.130	-1.722	-0.191
508.007	136.153	-1.755	-0.244
508.206	138.139	-1.775	-0.292
508.406	140.083	-1.744	-0.237
508.506	141.167	-1.722	-0.229
508.606	142.287	-1.707	-0.250
508.806	144.288	-1.702	-0.254
509.007	146.257	-1.711	-0.267
509.206	148.250	-1.641	-0.238
509.406	150.273	-1.662	-0.279
509.606	152.398	-1.653	-0.269
509.806	154.485	-1.629	-0.229
510.006	156.499	-1.586	-0.270
510.206	158.473	-1.614	-0.280
510.406	160.443	-1.597	-0.276
510.506	161.561	-1.575	-0.253
510.706	163.577	-1.530	-0.246
510.906	165.650	-1.575	-0.309
511.106	167.616	-1.510	-0.232
511.306	169.654	-1.514	-0.270
511.506	171.698	-1.487	-0.282
511.706	173.694	-1.497	-0.253
511.906	175.716	-1.463	-0.263
512.106	177.730	-1.443	-0.280
512.206	178.838	-1.454	-0.279
512.406	180.802	-1.425	-0.260
512.506	181.897	-1.409	-0.258
512.706	183.864	-1.384	-0.267
512.907	185.865	-1.409	-0.288
513.006	186.996	-1.394	-0.225
513.206	189.050	-1.340	-0.264
513.406	190.987	-1.350	-0.271
513.606	193.135	-1.355	-0.292
513.806	195.021	-1.315	-0.238
514.006	197.166	-1.273	-0.269
514.206	199.202	-1.312	-0.309
514.406	201.288	-1.270	-0.258
514.606	203.275	-1.267	-0.273
514.807	205.407	-1.211	-0.280
515.006	207.247	-1.262	-0.279
515.206	209.389	-1.195	-0.270
515.407	211.498	-1.172	-0.275
515.607	213.497	-1.218	-0.317
515.806	215.461	-1.162	-0.248
516.006	217.576	-1.136	-0.263
516.206	219.488	-1.135	-0.311
516.306	220.616	-1.133	-0.257
516.506	222.517	-1.131	-0.295
516.606	223.623	-1.100	-0.286
516.806	225.673	-1.070	-0.270
517.006	227.641	-1.086	-0.292
517.206	229.739	-1.069	-0.266
517.407	231.783	-1.039	-0.297
517.606	233.767	-1.059	-0.296
517.806	235.783	-1.035	-0.274
518.006	237.855	-0.981	-0.266
518.206	239.862	-0.994	-0.311
518.406	241.874	-1.017	-0.295
518.606	243.860	-0.968	-0.283
518.806	245.892	-0.957	-0.267
519.008	247.964	-0.965	-0.317
519.206	249.994	-0.906	-0.245
519.406	251.997	-0.898	-0.315
519.606	254.034	-0.923	-0.315
519.807	256.220	-0.895	-0.284
520.006	258.201	-0.857	-0.261
520.206	260.289	-0.839	-0.311
520.406	262.149	-0.860	-0.295
520.506	263.286	-0.810	-0.257
520.706	265.258	-0.807	-0.283
520.906	267.264	-0.788	-0.291
521.106	269.290	-0.819	-0.324
521.306	271.310	-0.756	-0.259
521.406	272.426	-0.728	-0.290
521.606	274.450	-0.763	-0.320
521.806	276.473	-0.757	-0.309
522.006	278.454	-0.714	-0.276
522.207	280.587	-0.679	-0.312
522.406	282.607	-0.705	-0.315
522.606	284.666	-0.683	-0.284
522.806	286.586	-0.662	-0.299
523.006	288.605	-0.662	-0.309
523.106	289.775	-0.651	-0.312
523.306	291.678	-0.635	-0.277
523.506	293.822	-0.599	-0.306
523.706	295.870	-0.594	-0.297
523.906	297.894	-0.621	-0.313
524.106	299.905	-0.538	-0.275
524.306	301.869	-0.573	-0.319
524.406	302.950	-0.529	-0.288
524.607	304.905	-0.558	-0.303
524.807	306.993	-0.528	-0.319
525.007	308.967	-0.496	-0.313
525.106	310.111	-0.501	-0.312
525.306	312.136	-0.494	-0.288
525.507	314.142	-0.466	-0.305
525.707	316.154	-0.444	-0.306
525.906	318.220	-0.469	-0.318
526.106	320.222	-0.406	-0.281
526.306	322.217	-0.430	-0.321
526.406	323.329	-0.407	-0.316
526.606	325.315	-0.384	-0.308
526.806	327.460	-0.386	-0.298
527.006	329.432	-0.362	-0.316
527.208	331.402	-0.379	-0.319
527.406	333.482	-0.324	-0.262
527.606	335.463	-0.336	-0.332
527.806	337.627	-0.325	-0.314
528.006	339.508	-0.354	-0.313
528.206	341.515	-0.258	-0.273
528.406	343.694	-0.317	-0.357
528.606	345.672	-0.284	-0.327
528.806	347.755	-0.278	-0.293
529.006	349.775	-0.244	-0.308
529.206	351.689	-0.274	-0.333
529.406	353.897	-0.226	-0.274
529.606	355.878	-0.232	-0.315
529.806	357.801	-0.206	-0.325
530.006	359.914	-0.251	-0.325
530.206	361.982	-0.184	-0.290
530.406	363.954	-0.184	-0.304
530.606	366.029	-0.184	-0.328
530.806	368.065	-0.179	-0.300
531.006	370.087	-0.150	-0.308
531.206	372.102	-0.162	-0.344
531.406	374.087	-0.148	-0.282
531.606	376.086	-0.143	-0.312
531.806	378.258	-0.093	-0.324
532.006	380.198	-0.144	-0.326
532.207	382.260	-0.107	-0.297
532.406	384.265	-0.083	-0.307
532.606	386.453	-0.058	-0.305
532.806	388.368	-0.063	-0.320
533.006	390.148	-0.027	-0.316
533.206	391.233	0.009	-0.329
533.406	391.508	-0.019	-0.320
794.406	0.001	-4.751	0.516
794.606	0.221	-4.808	0.448
794.807	1.231	-4.785	0.480
795.007	2.984	-4.782	0.475
795.207	4.956	-4.835	0.466
795.407	6.939	-4.779	0.498
795.607	9.113	-4.791	0.481
795.806	11.048	-4.779	0.452
796.007	13.157	-4.825	0.443
796.207	15.160	-4.826	0.449
796.407	17.123	-4.790	0.473
796.606	19.243	-4.787	0.470
796.807	21.253	-4.802	0.445
797.006	23.215	-4.789	0.454
797.207	25.262	-4.810	0.465
797.307	26.373	-4.773	0.497
797.507	28.466	-4.780	0.457
797.707	30.450	-4.767	0.465
797.906	32.421	-4.825	0.415
798.107	34.501	-4.797	0.446
798.307	36.484	-2.919	0.119
798.407	37.620	-2.866	0.003
798.606	39.636	-2.820	-0.004
798.807	41.585	-2.853	-0.020
799.007	43.664	-2.826	-0.035
799.207	45.647	-2.806	-0.030
799.407	47.791	-2.684	-0.058
799.607	49.659	-2.643	-0.095
799.706	50.770	-2.591	-0.040
799.906	52.765	-2.557	-0.093
800.107	54.810	-2.515	-0.093
800.307	56.795	-2.476	-0.126
800.506	58.905	-2.434	-0.130
800.707	60.925	-2.407	-0.156
800.907	62.905	-2.379	-0.177
801.107	65.027	-2.333	-0.176
801.307	67.031	-2.336	-0.205
801.507	69.197	-2.310	-0.211
801.707	71.078	-2.298	-0.204
801.907	73.068	-2.279	-0.241
802.006	74.218	-2.246	-0.244
802.207	76.235	-2.220	-0.230
802.406	78.277	-2.205	-0.264
802.607	80.270	-2.178	-0.269
802.807	82.251	-2.179	-0.250
803.007	84.388	-2.144	-0.166
803.207	86.407	-2.149	-0.209
803.407	88.374	-2.134	-0.200
803.607	90.396	-2.135	-0.213
803.807	92.418	-2.067	-0.171
804.007	94.425	-2.054	-0.210
804.207	96.446	-2.044	-0.227
804.407	98.521	-2.055	-0.223
804.606	100.517	-2.046	-0.215
804.807	102.656	-1.995	-0.189
805.007	104.658	-1.975	-0.202
805.207	106.628	-1.959	-0.247
805.407	108.722	-1.971	-0.206
805.607	110.710	-1.985	-0.238
805.707	111.859	-1.876	-0.142
805.907	113.872	-1.913	-0.200
806.106	115.865	-1.897	-0.242
806.307	117.868	-1.917	-0.228
806.506	119.936	-1.885	-0.216
806.707	122.058	-1.862	-0.198
806.907	124.012	-1.827	-0.200
807.107	125.995	-1.833	-0.238
807.307	128.032	-1.856	-0.229
807.507	130.036	-1.805	-0.193
807.607	131.155	-1.800	-0.210
807.807	133.248	-1.761	-0.206
808.007	135.250	-1.762	-0.239
808.206	137.213	-1.762	-0.228
808.406	139.193	-1.769	-0.239
808.607	141.220	-1.716	-0.201
808.707	142.386	-1.732	-0.233
808.907	144.320	-1.684	-0.231
809.107	146.334	-1.681	-0.243
809.207	147.488	-1.727	-0.271
809.407	149.370	-1.671	-0.219
809.607	151.510	-1.642	-0.220
809.807	153.546	-1.587	-0.216
810.006	155.582	-1.642	-0.279
810.207	157.565	-1.618	-0.252
810.406	159.525	-1.590	-0.218
810.506	160.624	-1.554	-0.215
810.707	162.704	-1.547	-0.238
810.907	164.725	-1.545	-0.254
811.107	166.710	-1.535	-0.246
811.307	168.714	-1.535	-0.230
811.507	170.740	-1.478	-0.223
811.707	172.860	-1.476	-0.247
811.907	174.965	-1.461	-0.272
812.107	176.925	-1.484	-0.254
812.306	178.863	-1.435	-0.241
812.507	180.920	-1.430	-0.245
812.707	182.937	-1.355	-0.231
812.907	185.143	-1.425	-0.286
813.107	187.028	-1.388	-0.279
813.307	189.028	-1.380	-0.221
813.407	190.195	-1.336	-0.218
813.607	192.095	-1.296	-0.253
813.807	194.102	-1.329	-0.274
813.907	195.268	-1.339	-0.299
814.107	197.287	-1.312	-0.232
814.307	199.189	-1.303	-0.253
814.506	201.386	-1.260	-0.236
814.707	203.377	-1.234	-0.251
814.907	205.333	-1.262	-0.274
815.107	207.415	-1.226	-0.240
815.307	209.413	-1.214	-0.237
815.507	211.581	-1.169	-0.262
815.707	213.490	-1.181	-0.272
815.907	215.514	-1.199	-0.281
816.107	217.695	-1.155	-0.233
816.307	219.618	-1.125	-0.225
816.506	221.620	-1.101	-0.272
816.707	223.673	-1.090	-0.260
816.907	225.765	-1.123	-0.285
817.107	227.781	-1.064	-0.228
817.307	229.821	-1.060	-0.251
817.507	231.831	-1.029	-0.264
817.707	233.836	-1.049	-0.277
817.907	235.880	-1.041	-0.267
818.107	237.906	-1.021	-0.260
818.307	239.950	-0.979	-0.227
818.506	242.041	-0.979	-0.288
818.707	244.011	-0.964	-0.269
818.906	246.159	-0.985	-0.294
819.107	248.144	-0.929	-0.232
819.307	250.085	-0.916	-0.272
819.507	252.166	-0.895	-0.275
819.707	254.136	-0.926	-0.291
819.807	255.299	-0.905	-0.282
820.007	257.205	-0.873	-0.238
820.207	259.216	-0.850	-0.257
820.307	260.391	-0.812	-0.265
820.506	262.294	-0.857	-0.284
820.707	264.420	-0.812	-0.285
820.906	266.322	-0.803	-0.243
821.107	268.368	-0.777	-0.254
821.307	270.510	-0.762	-0.283
821.507	272.605	-0.773	-0.303
821.707	274.613	-0.791	-0.290
821.907	276.577	-0.739	-0.247
822.107	278.661	-0.715	-0.265
822.307	280.628	-0.659	-0.273
822.506	282.717	-0.716	-0.311
822.707	284.635	-0.673	-0.284
822.807	285.744	-0.650	-0.240
823.007	287.809	-0.670	-0.258
823.207	289.773	-0.618	-0.296
823.407	291.896	-0.650	-0.299
823.608	293.899	-0.623	-0.295
823.807	295.853	-0.613	-0.248
824.007	297.869	-0.563	-0.272
824.207	299.911	-0.555	-0.276
824.406	302.012	-0.575	-0.306
824.607	304.014	-0.564	-0.276
824.806	306.075	-0.558	-0.302
825.007	308.103	-0.486	-0.252
825.207	310.106	-0.481	-0.290
825.407	312.222	-0.498	-0.297
825.607	314.277	-0.502	-0.279
825.807	316.253	-0.485	-0.287
826.007	318.407	-0.419	-0.249
826.207	320.270	-0.446	-0.313
826.407	322.325	-0.421	-0.300
826.606	324.489	-0.431	-0.297
826.807	326.461	-0.406	-0.281
827.007	328.535	-0.366	-0.274
827.207	330.539	-0.378	-0.306
827.407	332.517	-0.368	-0.289
827.607	334.501	-0.375	-0.266
827.807	336.686	-0.329	-0.293
828.007	338.639	-0.300	-0.275
828.207	340.736	-0.329	-0.330
828.407	342.802	-0.314	-0.291
828.606	344.793	-0.335	-0.312
828.807	346.724	-0.259	-0.254
829.006	348.718	-0.265	-0.288
829.107	349.892	-0.297	-0.332
829.307	351.784	-0.277	-0.311
829.407	352.892	-0.266	-0.292
829.607	354.917	-0.258	-0.273
829.807	356.953	-0.210	-0.266
830.007	358.949	-0.192	-0.286
830.207	360.960	-0.238	-0.340
830.407	363.150	-0.211	-0.283
830.607	365.108	-0.208	-0.297
830.807	367.114	-0.158	-0.273
831.007	369.180	-0.166	-0.299
831.207	371.252	-0.145	-0.294
831.407	373.215	-0.185	-0.310
831.607	375.362	-0.125	-0.264
831.807	377.245	-0.133	-0.286
832.007	379.248	-0.108	-0.306
832.107	380.406	-0.086	-0.308
832.307	382.314	-0.158	-0.318
832.506	384.388	-0.080	-0.280
832.707	386.390	-0.086	-0.282
832.907	388.466	-0.055	-0.299
833.107	390.252	-0.019	-0.295
833.307	391.273	-0.037	-0.308
833.507	391.507	-0.006	-0.281
1094.407	0.001	-4.775	0.447
1094.607	0.197	-4.798	0.431
1094.707	0.639	-4.775	0.454
1094.907	1.933	-4.772	0.417
1095.107	4.037	-4.813	0.405
1095.307	6.023	-4.811	0.412
1095.507	7.987	-4.815	0.431
1095.707	10.148	-4.800	0.449
1095.907	12.065	-4.808	0.438
1096.107	14.089	-4.771	0.452
1096.207	15.200	-4.818	0.388
1096.407	17.278	-4.836	0.406
1096.607	19.264	-4.808	0.441
1096.807	21.216	-4.839	0.423
1097.007	23.315	-4.790	0.447
1097.207	25.325	-4.811	0.423
1097.407	27.297	-4.775	0.430
1097.607	29.487	-4.817	0.409
1097.807	31.451	-4.800	0.412
1098.007	33.495	-4.808	0.423
1098.207	35.459	-3.817	0.253
1098.307	36.586	-2.842	0.004
1098.507	38.591	-2.816	0.045
1098.707	40.576	-2.833	-0.051
1098.907	42.585	-2.813	0.005
1099.107	44.759	-2.847	-0.059
1099.307	46.676	-2.766	-0.020
1099.507	48.690	-2.694	-0.072
1099.707	50.765	-2.597	-0.065
1099.907	52.816	-2.573	-0.097
1100.107	54.834	-2.515	-0.113
1100.307	56.813	-2.514	-0.121
1100.507	59.020	-2.450	-0.108
1100.707	60.998	-2.429	-0.137
1100.907	62.955	-2.367	-0.158
1101.107	65.027	-2.364	-0.181
1101.307	67.052	-2.334	-0.192
1101.507	69.013	-2.328	-0.214
1101.707	71.185	-2.300	-0.193
1101.907	73.083	-2.266	-0.208
1102.107	75.160	-2.235	-0.227
1102.307	77.262	-2.222	-0.235
1102.507	79.266	-2.204	-0.265
1102.707	81.279	-2.191	-0.235
1102.907	83.357	-2.170	-0.163
1103.107	85.461	-2.138	-0.183
1103.307	87.362	-2.130	-0.174
1103.507	89.366	-2.093	-0.186
1103.707	91.501	-2.091	-0.191
1103.907	93.446	-2.074	-0.196
1104.007	94.614	-2.075	-0.181
1104.207	96.488	-2.011	-0.173
1104.307	97.599	-2.008	-0.204
1104.507	99.603	-2.015	-0.215
1104.707	101.628	-2.013	-0.227
1104.907	103.631	-2.001	-0.194
1105.107	105.642	-1.962	-0.198
1105.307	107.838	-1.942	-0.185
1105.507	109.824	-1.931	-0.208
1105.707	111.805	-1.909	-0.194
1105.907	113.782	-1.925	-0.227
1106.107	115.979	-1.921	-0.206
1106.307	117.951	-1.896	-0.190
1106.507	119.880	-1.864	-0.175
1106.707	121.960	-1.846	-0.202
1106.907	123.974	-1.828	-0.218
1107.107	126.091	-1.845	-0.232
1107.307	128.028	-1.824	-0.203
1107.506	130.148	-1.834	-0.217
1107.707	132.258	-1.787	-0.177
1107.907	134.250	-1.762	-0.200
1108.107	136.202	-1.732	-0.225
1108.307	138.278	-1.767	-0.236
1108.507	140.285	-1.747	-0.242
1108.707	142.249	-1.734	-0.199
1108.907	144.328	-1.716	-0.210
1109.107	146.442	-1.655	-0.198
1109.307	148.421	-1.666	-0.241
1109.507	150.446	-1.649	-0.247
1109.607	151.574	-1.642	-0.208
1109.807	153.579	-1.623	-0.233
1110.007	155.562	-1.646	-0.237
1110.207	157.565	-1.584	-0.215
1110.407	159.700	-1.603	-0.243
1110.607	161.670	-1.532	-0.244
1110.807	163.727	-1.556	-0.253
1111.007	165.728	-1.559	-0.263
1111.207	167.705	-1.536	-0.227
1111.407	169.815	-1.503	-0.238
1111.607	171.808	-1.474	-0.219
1111.807	173.801	-1.490	-0.251
1112.007	175.857	-1.458	-0.269
1112.207	177.979	-1.457	-0.241
1112.407	180.076	-1.462	-0.254
1112.607	182.062	-1.407	-0.205
1112.807	184.026	-1.398	-0.261
1113.007	186.129	-1.347	-0.223
1113.207	188.100	-1.377	-0.275
1113.407	190.204	-1.370	-0.260
1113.607	192.120	-1.346	-0.253
1113.807	194.241	-1.339	-0.238
1114.007	196.262	-1.300	-0.248
1114.207	198.244	-1.292	-0.245
1114.407	200.390	-1.280	-0.289
1114.607	202.271	-1.279	-0.252
1114.707	203.390	-1.300	-0.294
1114.907	205.435	-1.255	-0.239
1115.107	207.472	-1.231	-0.232
1115.307	209.412	-1.178	-0.228
1115.507	211.627	-1.194	-0.266
1115.707	213.474	-1.167	-0.266
1115.907	215.631	-1.184	-0.268
1116.107	217.714	-1.174	-0.248
1116.307	219.707	-1.144	-0.229
1116.507	221.672	-1.104	-0.233
1116.707	223.779	-1.072	-0.248
1116.907	225.779	-1.103	-0.297
1117.107	227.744	-1.085	-0.274
1117.307	229.801	-1.112	-0.267
1117.507	231.811	-1.048	-0.245
1117.707	233.805	-1.052	-0.246
1117.907	235.989	-1.006	-0.261
1118.107	237.956	-0.998	-0.263
1118.307	240.047	-1.004	-0.287
