TimeSec	Probe1mm	ConductivityP1V	TemperatureP1V
317.708	81.658	-2.615	-0.255
317.808	82.675	-2.613	-0.256
317.908	83.692	-2.622	-0.238
318.008	84.713	-2.593	-0.222
318.108	85.727	-2.584	-0.225
318.208	86.744	-2.583	-0.235
318.308	87.762	-2.599	-0.246
318.408	88.780	-2.578	-0.230
318.508	89.795	-2.568	-0.236
318.608	90.816	-2.572	-0.245
318.708	91.831	-2.573	-0.242
318.808	92.848	-2.562	-0.231
318.908	93.866	-2.543	-0.226
319.007	94.881	-2.548	-0.239
319.108	95.902	-2.560	-0.247
319.208	96.919	-2.541	-0.239
319.308	97.938	-2.532	-0.233
319.407	98.951	-2.535	-0.255
319.508	99.971	-2.540	-0.241
319.608	100.989	-2.518	-0.229
319.707	102.002	-2.503	-0.230
319.808	103.023	-2.512	-0.252
319.908	104.039	-2.515	-0.254
320.007	105.054	-2.508	-0.241
320.108	106.071	-2.489	-0.236
320.208	107.092	-2.487	-0.235
320.307	108.105	-2.491	-0.259
320.408	109.125	-2.486	-0.242
320.508	110.143	-2.459	-0.225
320.607	111.156	-2.467	-0.244
320.708	112.173	-2.474	-0.258
320.808	113.193	-2.481	-0.256
320.907	114.205	-2.446	-0.229
321.008	115.225	-2.449	-0.245
321.107	116.242	-2.450	-0.253
321.208	117.263	-2.446	-0.240
321.308	118.279	-2.432	-0.234
321.408	119.293	-2.423	-0.246
321.508	120.310	-2.441	-0.263
321.608	121.328	-2.432	-0.257
321.708	122.343	-2.411	-0.235
321.808	123.362	-2.405	-0.228
321.908	124.380	-2.417	-0.261
322.008	125.397	-2.411	-0.244
322.108	126.412	-2.401	-0.236
322.208	127.434	-2.387	-0.250
322.308	128.454	-2.404	-0.264
322.407	129.464	-2.405	-0.268
322.508	130.486	-2.374	-0.238
322.608	131.502	-2.360	-0.234
322.708	132.520	-2.364	-0.255
322.808	133.538	-2.372	-0.249
322.908	134.554	-2.363	-0.246
323.008	135.569	-2.348	-0.237
323.108	136.588	-2.359	-0.264
323.207	137.605	-2.356	-0.256
323.308	138.626	-2.340	-0.251
323.408	139.644	-2.311	-0.228
323.508	140.661	-2.332	-0.258
323.608	141.676	-2.338	-0.257
323.708	142.693	-2.322	-0.249
323.808	143.711	-2.307	-0.247
323.908	144.728	-2.316	-0.262
324.008	145.746	-2.332	-0.275
324.107	146.760	-2.303	-0.247
324.208	147.777	-2.283	-0.237
324.308	148.797	-2.281	-0.250
324.408	149.813	-2.296	-0.262
324.507	150.828	-2.292	-0.255
324.608	151.849	-2.263	-0.250
324.707	152.866	-2.270	-0.258
324.808	153.882	-2.284	-0.267
324.908	154.899	-2.267	-0.255
325.008	155.916	-2.245	-0.238
325.108	156.932	-2.239	-0.242
325.208	157.951	-2.261	-0.269
325.307	158.965	-2.252	-0.260
325.408	159.984	-2.240	-0.250
325.508	161.002	-2.229	-0.251
325.608	162.019	-2.234	-0.274
325.708	163.035	-2.226	-0.257
325.808	164.053	-2.212	-0.246
325.908	165.072	-2.201	-0.248
326.007	166.084	-2.220	-0.270
326.108	167.107	-2.220	-0.264
326.208	168.124	-2.205	-0.255
326.307	169.140	-2.190	-0.244
326.408	170.160	-2.197	-0.266
326.508	171.178	-2.200	-0.265
326.608	172.192	-2.176	-0.249
326.708	173.209	-2.157	-0.242
326.808	174.230	-2.178	-0.266
326.908	175.246	-2.185	-0.275
327.008	176.262	-2.164	-0.251
327.108	177.277	-2.151	-0.248
327.208	178.294	-2.145	-0.268
327.308	179.314	-2.162	-0.262
327.407	180.330	-2.143	-0.256
327.508	181.347	-2.128	-0.256
327.608	182.368	-2.125	-0.263
327.708	183.383	-2.141	-0.278
327.808	184.399	-2.125	-0.257
327.908	185.417	-2.119	-0.256
328.008	186.434	-2.096	-0.254
328.108	187.450	-2.114	-0.270
328.208	188.468	-2.103	-0.263
328.308	189.485	-2.080	-0.248
328.408	190.500	-2.079	-0.258
328.508	191.519	-2.093	-0.278
328.608	192.534	-2.085	-0.263
328.708	193.552	-2.066	-0.250
328.808	194.568	-2.042	-0.250
328.908	195.587	-2.055	-0.264
329.008	196.605	-2.060	-0.268
329.108	197.623	-2.041	-0.256
329.208	198.641	-2.026	-0.260
329.308	199.656	-2.040	-0.279
329.408	200.675	-2.046	-0.277
329.507	201.691	-2.024	-0.256
329.607	202.706	-1.986	-0.253
329.708	203.726	-2.010	-0.264
329.808	204.742	-2.011	-0.270
329.908	205.761	-1.995	-0.266
330.008	206.779	-1.980	-0.252
330.108	207.796	-1.988	-0.275
330.208	208.812	-1.994	-0.273
330.308	209.831	-1.970	-0.261
330.408	210.850	-1.950	-0.263
330.508	211.866	-1.947	-0.261
330.608	212.886	-1.973	-0.279
330.708	213.901	-1.957	-0.263
330.808	214.918	-1.944	-0.266
330.908	215.934	-1.937	-0.273
331.008	216.952	-1.950	-0.286
331.107	217.967	-1.934	-0.271
331.208	218.987	-1.912	-0.252
331.308	220.005	-1.908	-0.265
331.408	221.018	-1.917	-0.283
331.508	222.038	-1.912	-0.279
331.607	223.053	-1.896	-0.264
331.707	224.068	-1.889	-0.275
331.808	225.090	-1.902	-0.288
331.908	226.105	-1.889	-0.273
332.008	227.120	-1.869	-0.264
332.108	228.140	-1.853	-0.260
332.208	229.157	-1.875	-0.290
332.308	230.172	-1.877	-0.280
332.408	231.190	-1.866	-0.278
332.508	232.209	-1.842	-0.268
332.608	233.226	-1.848	-0.282
332.708	234.242	-1.854	-0.282
332.808	235.259	-1.827	-0.261
332.908	236.276	-1.824	-0.264
333.008	237.295	-1.814	-0.281
333.108	238.312	-1.836	-0.293
333.208	239.328	-1.817	-0.263
333.308	240.349	-1.810	-0.271
333.407	241.364	-1.809	-0.284
333.508	242.382	-1.810	-0.289
333.608	243.402	-1.797	-0.272
333.707	244.414	-1.781	-0.255
333.807	245.433	-1.785	-0.280
333.908	246.452	-1.795	-0.289
334.008	247.470	-1.788	-0.282
334.108	248.485	-1.770	-0.273
334.208	249.503	-1.757	-0.275
334.308	250.521	-1.776	-0.295
334.408	251.534	-1.761	-0.271
334.508	252.554	-1.742	-0.271
334.608	253.574	-1.736	-0.273
334.707	254.590	-1.757	-0.298
334.808	255.604	-1.751	-0.282
334.908	256.623	-1.730	-0.271
335.008	257.640	-1.718	-0.276
335.108	258.659	-1.724	-0.276
335.208	259.672	-1.733	-0.277
335.308	260.690	-1.716	-0.274
335.408	261.710	-1.697	-0.281
335.508	262.727	-1.709	-0.287
335.608	263.742	-1.717	-0.296
335.708	264.759	-1.694	-0.279
335.807	265.772	-1.683	-0.275
335.908	266.794	-1.678	-0.288
336.008	267.810	-1.691	-0.289
336.108	268.830	-1.678	-0.276
336.208	269.845	-1.665	-0.269
336.308	270.864	-1.670	-0.290
336.408	271.882	-1.688	-0.297
336.508	272.894	-1.663	-0.279
336.608	273.915	-1.649	-0.277
336.708	274.932	-1.634	-0.271
336.808	275.947	-1.660	-0.294
336.908	276.966	-1.647	-0.284
337.008	277.985	-1.632	-0.278
337.108	279.004	-1.624	-0.278
337.208	280.019	-1.634	-0.302
337.308	281.034	-1.638	-0.290
337.408	282.057	-1.616	-0.271
337.508	283.074	-1.603	-0.278
337.608	284.091	-1.617	-0.292
337.708	285.108	-1.619	-0.290
337.808	286.121	-1.599	-0.279
337.907	287.140	-1.594	-0.287
338.008	288.156	-1.606	-0.299
338.108	289.177	-1.604	-0.284
338.208	290.193	-1.590	-0.287
338.308	291.208	-1.559	-0.272
338.408	292.226	-1.581	-0.295
338.508	293.246	-1.584	-0.294
338.608	294.257	-1.570	-0.279
338.708	295.279	-1.566	-0.280
338.808	296.293	-1.555	-0.297
338.908	297.310	-1.573	-0.299
339.008	298.329	-1.542	-0.279
339.108	299.349	-1.538	-0.276
339.208	300.362	-1.538	-0.283
339.308	301.381	-1.561	-0.308
339.407	302.398	-1.543	-0.284
339.508	303.412	-1.528	-0.283
339.608	304.434	-1.520	-0.291
339.708	305.451	-1.524	-0.295
339.808	306.469	-1.524	-0.292
339.908	307.486	-1.492	-0.271
340.008	308.501	-1.490	-0.281
340.108	309.523	-1.508	-0.297
340.208	310.540	-1.503	-0.295
340.308	311.556	-1.484	-0.287
340.408	312.573	-1.469	-0.290
340.508	313.591	-1.500	-0.302
340.608	314.608	-1.482	-0.287
340.708	315.624	-1.472	-0.279
340.808	316.644	-1.449	-0.276
340.908	317.660	-1.466	-0.304
341.008	318.676	-1.476	-0.300
341.108	319.693	-1.459	-0.290
341.208	320.710	-1.437	-0.287
341.308	321.726	-1.445	-0.294
341.408	322.745	-1.449	-0.300
341.508	323.763	-1.419	-0.280
341.608	324.778	-1.419	-0.278
341.708	325.798	-1.421	-0.295
341.808	326.813	-1.445	-0.311
341.908	327.831	-1.429	-0.294
342.008	328.849	-1.405	-0.290
342.107	329.863	-1.406	-0.295
342.208	330.880	-1.418	-0.298
342.308	331.900	-1.416	-0.290
342.408	332.918	-1.391	-0.278
342.508	333.932	-1.385	-0.293
342.608	334.952	-1.416	-0.310
342.708	335.966	-1.400	-0.296
342.808	336.984	-1.390	-0.290
342.908	338.001	-1.371	-0.281
343.008	339.020	-1.393	-0.310
343.108	340.035	-1.384	-0.292
343.208	341.055	-1.367	-0.283
343.308	342.074	-1.361	-0.285
343.408	343.087	-1.380	-0.312
343.508	344.108	-1.391	-0.300
343.608	345.126	-1.366	-0.295
343.708	346.140	-1.354	-0.296
343.808	347.158	-1.356	-0.295
343.908	348.174	-1.361	-0.298
344.008	349.192	-1.353	-0.288
344.108	350.210	-1.331	-0.286
344.207	351.224	-1.360	-0.307
344.308	352.245	-1.359	-0.307
344.408	353.263	-1.346	-0.295
344.508	354.281	-1.331	-0.286
344.607	355.297	-1.327	-0.294
344.708	356.315	-1.343	-0.305
344.808	357.332	-1.329	-0.292
344.908	358.350	-1.314	-0.287
345.008	359.367	-1.320	-0.298
345.108	360.385	-1.348	-0.317
345.208	361.398	-1.328	-0.301
345.308	362.418	-1.314	-0.295
345.408	363.433	-1.297	-0.288
345.508	364.450	-1.325	-0.306
345.608	365.468	-1.321	-0.300
345.708	366.485	-1.302	-0.293
345.808	367.502	-1.296	-0.291
345.908	368.524	-1.309	-0.310
346.008	369.539	-1.316	-0.304
346.108	370.554	-1.294	-0.283
346.208	371.573	-1.282	-0.288
346.307	372.589	-1.297	-0.306
346.408	373.606	-1.292	-0.306
346.508	374.626	-1.283	-0.291
346.608	375.641	-1.267	-0.290
346.708	376.657	-1.288	-0.315
346.808	377.674	-1.289	-0.312
346.908	378.692	-1.269	-0.301
347.008	379.707	-1.224	-0.276
347.108	380.728	-1.234	-0.302
347.208	381.743	-1.247	-0.313
347.308	382.760	-1.228	-0.297
347.408	383.781	-1.213	-0.289
347.508	384.799	-1.207	-0.311
347.608	385.815	-1.219	-0.317
347.708	386.832	-1.203	-0.292
347.808	387.850	-1.179	-0.285
347.908	388.866	-1.175	-0.297
348.008	389.796	-1.200	-0.318
348.108	390.525	-1.177	-0.298
348.208	391.052	-1.147	-0.287
348.308	391.379	-1.161	-0.299
348.407	391.505	-1.165	-0.305
609.408	0.000	-4.829	0.302
609.608	0.278	-4.839	0.304
609.708	0.716	-4.835	0.289
609.808	1.349	-4.843	0.307
609.908	2.185	-4.834	0.294
610.008	3.192	-4.816	0.308
610.108	4.206	-4.832	0.295
610.208	5.228	-4.841	0.296
610.308	6.243	-4.837	0.305
610.408	7.260	-4.822	0.320
610.508	8.279	-4.834	0.290
610.608	9.295	-4.840	0.292
610.708	10.311	-4.831	0.306
610.808	11.326	-4.812	0.322
610.908	12.347	-4.825	0.297
611.008	13.363	-4.849	0.294
611.108	14.382	-4.836	0.289
611.208	15.399	-4.837	0.303
611.308	16.415	-4.824	0.311
611.408	17.432	-4.841	0.289
611.508	18.450	-4.836	0.312
611.608	19.463	-4.821	0.314
611.708	20.485	-4.822	0.313
611.808	21.503	-4.839	0.286
611.908	22.519	-4.849	0.296
612.008	23.537	-4.832	0.305
612.108	24.554	-4.821	0.315
612.208	25.570	-4.832	0.294
612.308	26.590	-4.836	0.300
612.408	27.606	-4.830	0.316
612.508	28.623	-4.823	0.320
612.608	29.641	-4.836	0.303
612.708	30.658	-4.839	0.288
612.808	31.672	-4.839	0.290
612.908	32.689	-4.822	0.300
613.008	33.709	-4.830	0.271
613.108	34.727	-4.833	0.266
613.208	35.745	-3.791	0.120
613.308	36.763	-3.128	-0.005
613.408	37.775	-3.117	-0.055
613.508	38.797	-3.118	-0.091
613.608	39.811	-3.084	-0.088
613.708	40.828	-3.040	-0.097
613.808	41.843	-3.007	-0.100
613.908	42.866	-2.989	-0.124
614.008	43.880	-2.976	-0.121
614.108	44.899	-2.932	-0.109
614.208	45.918	-2.922	-0.140
614.308	46.928	-2.900	-0.145
614.408	47.946	-2.916	-0.166
614.508	48.966	-2.876	-0.147
614.608	49.982	-2.857	-0.146
614.708	51.000	-2.841	-0.165
614.808	52.015	-2.845	-0.175
614.908	53.033	-2.831	-0.165
615.008	54.050	-2.809	-0.160
615.107	55.065	-2.810	-0.186
615.208	56.085	-2.819	-0.202
615.308	57.102	-2.801	-0.184
615.408	58.120	-2.782	-0.186
615.508	59.134	-2.764	-0.195
615.608	60.157	-2.765	-0.211
615.708	61.168	-2.759	-0.202
615.808	62.187	-2.741	-0.197
615.908	63.207	-2.726	-0.209
616.008	64.224	-2.735	-0.235
616.108	65.239	-2.733	-0.231
616.208	66.260	-2.707	-0.213
616.308	67.277	-2.689	-0.219
616.408	68.294	-2.688	-0.228
616.508	69.309	-2.703	-0.233
616.608	70.327	-2.678	-0.225
616.708	71.342	-2.676	-0.230
616.808	72.364	-2.672	-0.242
616.908	73.379	-2.678	-0.249
617.008	74.396	-2.661	-0.231
617.108	75.411	-2.637	-0.235
617.208	76.433	-2.632	-0.244
617.308	77.446	-2.646	-0.246
617.408	78.465	-2.641	-0.245
617.508	79.479	-2.618	-0.240
617.608	80.498	-2.619	-0.255
617.708	81.515	-2.631	-0.261
617.808	82.534	-2.619	-0.244
617.908	83.547	-2.606	-0.226
618.008	84.567	-2.584	-0.220
618.108	85.582	-2.607	-0.237
618.208	86.600	-2.594	-0.228
618.308	87.617	-2.587	-0.224
618.408	88.639	-2.577	-0.231
618.508	89.652	-2.584	-0.253
618.608	90.669	-2.588	-0.240
618.708	91.688	-2.555	-0.220
618.808	92.702	-2.540	-0.227
618.908	93.722	-2.546	-0.236
619.008	94.742	-2.565	-0.256
619.108	95.757	-2.543	-0.237
619.208	96.774	-2.534	-0.231
619.308	97.792	-2.532	-0.244
619.408	98.809	-2.544	-0.249
619.508	99.827	-2.533	-0.237
619.608	100.844	-2.503	-0.230
619.708	101.861	-2.505	-0.239
619.808	102.879	-2.513	-0.249
619.908	103.897	-2.508	-0.238
620.008	104.911	-2.493	-0.237
620.108	105.930	-2.485	-0.245
620.208	106.949	-2.506	-0.267
620.308	107.964	-2.490	-0.246
620.408	108.985	-2.469	-0.233
620.508	110.003	-2.456	-0.227
620.608	111.016	-2.473	-0.262
620.708	112.033	-2.466	-0.249
620.808	113.048	-2.465	-0.241
620.908	114.064	-2.451	-0.238
621.008	115.086	-2.454	-0.254
621.108	116.102	-2.464	-0.257
621.208	117.117	-2.435	-0.240
621.308	118.135	-2.423	-0.235
621.408	119.153	-2.422	-0.250
621.508	120.168	-2.438	-0.260
621.608	121.190	-2.433	-0.242
621.708	122.203	-2.409	-0.238
621.808	123.221	-2.411	-0.255
621.908	124.240	-2.421	-0.261
622.008	125.258	-2.415	-0.251
622.108	126.272	-2.385	-0.221
622.208	127.294	-2.389	-0.245
622.308	128.310	-2.395	-0.254
622.408	129.325	-2.401	-0.255
622.508	130.342	-2.375	-0.244
622.608	131.360	-2.367	-0.239
622.708	132.376	-2.375	-0.263
622.808	133.397	-2.365	-0.246
622.908	134.412	-2.348	-0.239
623.008	135.429	-2.334	-0.234
623.108	136.449	-2.350	-0.268
623.208	137.464	-2.365	-0.257
623.308	138.482	-2.332	-0.237
623.408	139.498	-2.328	-0.245
623.508	140.519	-2.327	-0.261
623.608	141.536	-2.337	-0.266
623.708	142.553	-2.319	-0.236
623.808	143.570	-2.300	-0.228
623.908	144.584	-2.309	-0.257
624.008	145.606	-2.312	-0.262
624.108	146.620	-2.315	-0.266
624.208	147.636	-2.274	-0.233
624.308	148.655	-2.288	-0.261
624.408	149.671	-2.284	-0.259
624.508	150.688	-2.280	-0.250
624.608	151.707	-2.258	-0.240
624.708	152.725	-2.248	-0.241
624.808	153.739	-2.269	-0.271
624.908	154.760	-2.269	-0.268
625.008	155.776	-2.250	-0.243
625.108	156.792	-2.238	-0.251
625.208	157.808	-2.240	-0.258
625.308	158.825	-2.248	-0.260
625.408	159.843	-2.229	-0.238
625.508	160.856	-2.213	-0.241
625.608	161.875	-2.211	-0.256
625.708	162.896	-2.231	-0.276
625.808	163.912	-2.208	-0.250
625.908	164.930	-2.198	-0.249
626.008	165.945	-2.199	-0.258
626.108	166.966	-2.199	-0.265
626.208	167.985	-2.194	-0.253
626.308	168.999	-2.170	-0.240
626.408	170.017	-2.172	-0.256
626.508	171.035	-2.189	-0.272
626.608	172.049	-2.181	-0.260
626.708	173.070	-2.163	-0.244
626.808	174.086	-2.155	-0.256
626.908	175.103	-2.162	-0.258
627.008	176.123	-2.150	-0.262
627.108	177.138	-2.138	-0.254
627.208	178.154	-2.127	-0.250
627.308	179.171	-2.130	-0.267
627.408	180.189	-2.140	-0.268
627.508	181.206	-2.124	-0.252
627.608	182.223	-2.115	-0.256
627.708	183.243	-2.107	-0.258
627.808	184.257	-2.119	-0.265
627.908	185.275	-2.101	-0.251
628.008	186.294	-2.094	-0.252
628.108	187.312	-2.085	-0.259
628.208	188.329	-2.115	-0.279
628.308	189.342	-2.092	-0.263
628.408	190.359	-2.075	-0.252
628.508	191.377	-2.063	-0.259
628.608	192.394	-2.070	-0.265
628.708	193.411	-2.066	-0.262
628.808	194.428	-2.050	-0.252
628.908	195.444	-2.041	-0.255
629.008	196.461	-2.057	-0.278
629.108	197.481	-2.060	-0.267
629.208	198.496	-2.047	-0.254
629.308	199.514	-2.017	-0.243
629.408	200.531	-2.033	-0.274
629.508	201.548	-2.037	-0.268
629.608	202.567	-2.028	-0.257
629.708	203.582	-2.004	-0.250
629.808	204.600	-2.000	-0.267
629.908	205.617	-2.019	-0.284
630.008	206.637	-1.998	-0.258
630.108	207.652	-1.977	-0.242
630.208	208.671	-1.979	-0.254
630.308	209.687	-1.994	-0.281
630.408	210.707	-1.988	-0.261
630.508	211.720	-1.967	-0.252
630.608	212.743	-1.965	-0.255
630.708	213.759	-1.974	-0.282
630.808	214.774	-1.979	-0.275
630.908	215.794	-1.952	-0.254
631.008	216.811	-1.939	-0.254
631.108	217.826	-1.948	-0.272
631.208	218.844	-1.950	-0.268
631.308	219.857	-1.935	-0.258
631.408	220.876	-1.925	-0.262
631.508	221.895	-1.928	-0.270
631.608	222.911	-1.921	-0.276
631.708	223.928	-1.913	-0.260
631.808	224.945	-1.899	-0.248
631.908	225.965	-1.899	-0.273
632.008	226.980	-1.893	-0.273
632.108	227.997	-1.899	-0.269
632.208	229.013	-1.884	-0.257
632.308	230.029	-1.888	-0.276
632.408	231.048	-1.889	-0.281
632.508	232.066	-1.889	-0.268
632.608	233.083	-1.861	-0.259
632.708	234.098	-1.850	-0.262
632.808	235.116	-1.851	-0.272
632.908	236.132	-1.856	-0.280
633.008	237.154	-1.835	-0.255
633.108	238.168	-1.832	-0.274
633.208	239.186	-1.833	-0.284
633.308	240.204	-1.838	-0.284
633.408	241.219	-1.816	-0.255
633.508	242.239	-1.806	-0.261
633.608	243.259	-1.811	-0.278
633.708	244.272	-1.825	-0.282
633.808	245.290	-1.809	-0.278
633.908	246.309	-1.788	-0.260
634.008	247.328	-1.788	-0.286
634.108	248.342	-1.803	-0.292
634.208	249.361	-1.777	-0.269
634.308	250.378	-1.767	-0.264
634.408	251.393	-1.753	-0.271
634.508	252.411	-1.767	-0.292
634.608	253.431	-1.764	-0.276
634.708	254.445	-1.750	-0.274
634.808	255.464	-1.748	-0.270
634.908	256.480	-1.742	-0.282
635.008	257.495	-1.757	-0.285
635.108	258.515	-1.726	-0.263
635.208	259.532	-1.718	-0.264
635.308	260.550	-1.719	-0.283
635.408	261.564	-1.732	-0.292
635.508	262.582	-1.716	-0.269
635.608	263.596	-1.698	-0.273
635.708	264.619	-1.690	-0.281
635.808	265.630	-1.709	-0.294
635.908	266.649	-1.686	-0.283
636.008	267.665	-1.673	-0.267
636.108	268.683	-1.671	-0.272
636.208	269.702	-1.682	-0.291
636.308	270.721	-1.681	-0.288
636.408	271.736	-1.664	-0.271
636.508	272.752	-1.657	-0.271
636.608	273.770	-1.661	-0.291
636.708	274.792	-1.660	-0.287
636.808	275.803	-1.634	-0.271
636.908	276.826	-1.617	-0.266
637.008	277.842	-1.632	-0.294
637.108	278.857	-1.643	-0.290
637.208	279.878	-1.627	-0.296
637.308	280.891	-1.604	-0.273
637.408	281.911	-1.609	-0.284
637.508	282.929	-1.622	-0.296
637.608	283.947	-1.606	-0.267
637.708	284.962	-1.581	-0.268
637.808	285.981	-1.592	-0.285
637.908	286.999	-1.600	-0.292
638.008	288.013	-1.595	-0.287
638.108	289.029	-1.580	-0.273
638.208	290.051	-1.567	-0.286
638.308	291.065	-1.584	-0.302
638.408	292.083	-1.571	-0.283
638.508	293.100	-1.544	-0.269
638.608	294.118	-1.544	-0.277
638.708	295.134	-1.550	-0.302
638.808	296.151	-1.555	-0.292
638.908	297.170	-1.540	-0.282
639.008	298.189	-1.530	-0.278
639.108	299.202	-1.534	-0.301
639.208	300.220	-1.542	-0.288
639.308	301.238	-1.517	-0.275
639.408	302.255	-1.515	-0.281
639.508	303.270	-1.507	-0.291
639.608	304.290	-1.517	-0.300
639.708	305.309	-1.512	-0.285
639.808	306.322	-1.499	-0.281
639.908	307.344	-1.495	-0.297
640.008	308.361	-1.492	-0.295
640.108	309.375	-1.492	-0.286
640.208	310.394	-1.466	-0.278
640.308	311.411	-1.471	-0.284
640.408	312.430	-1.475	-0.301
640.508	313.447	-1.481	-0.300
640.608	314.466	-1.462	-0.278
640.708	315.480	-1.456	-0.283
640.808	316.499	-1.461	-0.299
640.908	317.518	-1.461	-0.301
641.008	318.532	-1.450	-0.278
641.108	319.552	-1.433	-0.278
641.208	320.570	-1.445	-0.303
641.308	321.584	-1.451	-0.303
641.408	322.601	-1.440	-0.290
641.508	323.619	-1.427	-0.281
641.608	324.635	-1.417	-0.291
641.708	325.655	-1.436	-0.301
641.808	326.670	-1.421	-0.290
641.908	327.688	-1.412	-0.283
642.008	328.708	-1.402	-0.289
642.108	329.723	-1.425	-0.308
642.208	330.739	-1.420	-0.293
642.308	331.757	-1.401	-0.285
642.408	332.774	-1.392	-0.291
642.508	333.792	-1.398	-0.299
642.608	334.810	-1.410	-0.296
642.708	335.825	-1.390	-0.283
642.808	336.844	-1.368	-0.286
642.908	337.860	-1.386	-0.296
643.008	338.879	-1.396	-0.305
643.108	339.894	-1.383	-0.299
643.208	340.915	-1.363	-0.283
643.308	341.932	-1.364	-0.297
643.408	342.948	-1.379	-0.302
643.508	343.967	-1.364	-0.288
643.608	344.986	-1.354	-0.284
643.708	345.999	-1.355	-0.287
643.808	347.016	-1.375	-0.316
643.908	348.033	-1.364	-0.300
644.008	349.049	-1.355	-0.289
644.108	350.069	-1.332	-0.285
644.208	351.086	-1.352	-0.300
644.308	352.101	-1.351	-0.300
644.408	353.116	-1.337	-0.290
644.508	354.137	-1.334	-0.284
644.608	355.153	-1.341	-0.311
644.708	356.173	-1.348	-0.305
644.808	357.191	-1.328	-0.292
644.908	358.206	-1.314	-0.282
645.008	359.226	-1.324	-0.298
645.108	360.241	-1.329	-0.300
645.208	361.258	-1.321	-0.287
645.308	362.274	-1.308	-0.284
645.408	363.291	-1.320	-0.306
645.508	364.309	-1.326	-0.310
645.608	365.326	-1.323	-0.305
645.708	366.343	-1.291	-0.286
645.808	367.359	-1.294	-0.296
645.908	368.379	-1.305	-0.309
646.008	369.397	-1.305	-0.301
646.108	370.414	-1.294	-0.283
646.208	371.430	-1.287	-0.295
646.308	372.448	-1.302	-0.309
646.408	373.465	-1.296	-0.307
646.508	374.480	-1.282	-0.282
646.608	375.499	-1.276	-0.289
646.708	376.514	-1.276	-0.307
646.808	377.533	-1.284	-0.300
646.908	378.551	-1.260	-0.285
647.008	379.565	-1.248	-0.301
647.108	380.586	-1.252	-0.307
647.208	381.604	-1.264	-0.307
647.308	382.619	-1.248	-0.296
647.408	383.637	-1.214	-0.286
647.508	384.655	-1.210	-0.299
647.608	385.673	-1.208	-0.303
647.708	386.691	-1.220	-0.301
647.808	387.706	-1.194	-0.286
647.908	388.723	-1.184	-0.310
648.008	389.682	-1.204	-0.308
648.108	390.437	-1.187	-0.305
