TimeSec	Probe1mm	ConductivityP1V	TemperatureP1V
3467.653	171.337	-0.953	-0.143
3467.753	172.355	-0.971	-0.149
3467.853	173.371	-0.981	-0.170
3467.953	174.392	-0.940	-0.151
3468.053	175.409	-0.926	-0.136
3468.153	176.421	-0.936	-0.138
3468.253	177.440	-0.941	-0.147
3468.353	178.458	-0.930	-0.145
3468.453	179.473	-0.902	-0.142
3468.553	180.493	-0.919	-0.148
3468.653	181.510	-0.932	-0.148
3468.753	182.524	-0.899	-0.138
3468.853	183.543	-0.898	-0.135
3468.953	184.560	-0.891	-0.136
3469.053	185.578	-0.913	-0.143
3469.153	186.598	-0.882	-0.138
3469.253	187.613	-0.878	-0.132
3469.353	188.630	-0.882	-0.145
3469.453	189.647	-0.893	-0.159
3469.553	190.661	-0.870	-0.139
3469.653	191.680	-0.844	-0.128
3469.753	192.697	-0.851	-0.132
3469.853	193.713	-0.857	-0.147
3469.953	194.731	-0.860	-0.143
3470.053	195.752	-0.827	-0.126
3470.153	196.769	-0.824	-0.130
3470.253	197.780	-0.857	-0.148
3470.353	198.802	-0.850	-0.156
3470.453	199.819	-0.812	-0.134
3470.553	200.834	-0.795	-0.116
3470.653	201.852	-0.813	-0.136
3470.753	202.869	-0.834	-0.153
3470.853	203.884	-0.808	-0.148
3470.953	204.905	-0.790	-0.134
3471.053	205.922	-0.793	-0.133
3471.153	206.937	-0.827	-0.151
3471.253	207.956	-0.800	-0.143
3471.353	208.976	-0.772	-0.141
3471.453	209.992	-0.760	-0.121
3471.553	211.009	-0.796	-0.143
3471.653	212.027	-0.786	-0.151
3471.753	213.041	-0.776	-0.150
3471.853	214.064	-0.755	-0.138
3471.953	215.078	-0.773	-0.139
3472.053	216.096	-0.776	-0.153
3472.153	217.116	-0.747	-0.143
3472.253	218.128	-0.734	-0.143
3472.353	219.146	-0.751	-0.140
3472.453	220.165	-0.746	-0.149
3472.553	221.180	-0.731	-0.152
3472.653	222.194	-0.712	-0.146
3472.753	223.211	-0.724	-0.163
3472.853	224.224	-0.729	-0.149
3472.953	225.242	-0.715	-0.155
3473.053	226.259	-0.677	-0.138
3473.153	227.277	-0.700	-0.151
3473.253	228.293	-0.707	-0.161
3473.353	229.312	-0.696	-0.157
3473.453	230.328	-0.679	-0.152
3473.553	231.343	-0.679	-0.169
3473.653	232.361	-0.694	-0.173
3473.753	233.378	-0.664	-0.154
3473.853	234.400	-0.640	-0.152
3473.953	235.420	-0.640	-0.148
3474.053	236.437	-0.663	-0.177
3474.153	237.451	-0.660	-0.172
3474.253	238.470	-0.628	-0.163
3474.353	239.489	-0.615	-0.158
3474.453	240.504	-0.643	-0.175
3474.553	241.526	-0.642	-0.187
3474.653	242.542	-0.609	-0.161
3474.753	243.557	-0.585	-0.151
3474.853	244.578	-0.604	-0.164
3474.953	245.594	-0.623	-0.173
3475.053	246.609	-0.615	-0.191
3475.153	247.630	-0.569	-0.166
3475.253	248.645	-0.582	-0.176
3475.353	249.663	-0.590	-0.174
3475.453	250.679	-0.574	-0.182
3475.553	251.697	-0.555	-0.175
3475.653	252.713	-0.533	-0.176
3475.753	253.732	-0.564	-0.180
3475.853	254.751	-0.573	-0.184
3475.953	255.765	-0.545	-0.184
3476.053	256.784	-0.533	-0.191
3476.153	257.800	-0.540	-0.180
3476.253	258.816	-0.539	-0.177
3476.353	259.834	-0.519	-0.177
3476.453	260.851	-0.510	-0.183
3476.553	261.865	-0.499	-0.187
3476.653	262.885	-0.521	-0.191
3476.753	263.901	-0.490	-0.189
3476.853	264.917	-0.482	-0.185
3476.953	265.937	-0.489	-0.192
3477.053	266.952	-0.483	-0.190
3477.153	267.970	-0.470	-0.180
3477.253	268.987	-0.452	-0.174
3477.353	270.005	-0.460	-0.195
3477.453	271.023	-0.483	-0.202
3477.553	272.040	-0.464	-0.199
3477.653	273.059	-0.431	-0.190
3477.753	274.072	-0.431	-0.187
3477.853	275.092	-0.455	-0.196
3477.953	276.110	-0.437	-0.179
3478.053	277.129	-0.411	-0.184
3478.153	278.146	-0.394	-0.184
3478.253	279.161	-0.425	-0.202
3478.353	280.179	-0.426	-0.205
3478.453	281.196	-0.404	-0.196
3478.553	282.215	-0.376	-0.192
3478.653	283.231	-0.382	-0.189
3478.753	284.251	-0.405	-0.192
3478.853	285.268	-0.380	-0.189
3478.953	286.283	-0.363	-0.198
3479.053	287.303	-0.361	-0.184
3479.153	288.319	-0.387	-0.199
3479.253	289.334	-0.375	-0.203
3479.353	290.353	-0.342	-0.203
3479.453	291.370	-0.334	-0.192
3479.553	292.387	-0.345	-0.182
3479.653	293.404	-0.341	-0.189
3479.753	294.420	-0.321	-0.193
3479.853	295.436	-0.304	-0.201
3479.953	296.457	-0.326	-0.193
3480.053	297.475	-0.332	-0.193
3480.153	298.490	-0.310	-0.206
3480.253	299.510	-0.283	-0.193
3480.353	300.525	-0.298	-0.202
3480.453	301.542	-0.297	-0.181
3480.553	302.560	-0.286	-0.187
3480.653	303.576	-0.274	-0.193
3480.753	304.592	-0.284	-0.217
3480.853	305.612	-0.290	-0.202
3480.953	306.630	-0.267	-0.191
3481.053	307.643	-0.250	-0.193
3481.153	308.665	-0.261	-0.190
3481.253	309.683	-0.275	-0.203
3481.353	310.697	-0.259	-0.188
3481.453	311.716	-0.242	-0.191
3481.553	312.734	-0.250	-0.201
3481.653	313.752	-0.278	-0.210
3481.753	314.770	-0.263	-0.206
3481.853	315.788	-0.232	-0.199
3481.953	316.801	-0.233	-0.189
3482.053	317.821	-0.250	-0.197
3482.153	318.839	-0.258	-0.202
3482.253	319.854	-0.240	-0.204
3482.353	320.871	-0.214	-0.193
3482.453	321.889	-0.245	-0.204
3482.553	322.906	-0.246	-0.197
3482.653	323.924	-0.239	-0.204
3482.753	324.941	-0.202	-0.187
3482.853	325.954	-0.218	-0.195
3482.953	326.975	-0.236	-0.184
3483.053	327.994	-0.234	-0.201
3483.153	329.010	-0.212	-0.205
3483.253	330.029	-0.210	-0.204
3483.353	331.047	-0.227	-0.198
3483.453	332.062	-0.223	-0.199
3483.553	333.081	-0.204	-0.199
3483.653	334.098	-0.190	-0.211
3483.753	335.112	-0.205	-0.195
3483.853	336.130	-0.206	-0.180
3483.953	337.147	-0.188	-0.188
3484.053	338.165	-0.198	-0.213
3484.153	339.183	-0.189	-0.211
3484.253	340.202	-0.195	-0.199
3484.353	341.216	-0.167	-0.177
3484.453	342.237	-0.168	-0.211
3484.553	343.254	-0.175	-0.210
3484.653	344.269	-0.185	-0.191
3484.753	345.286	-0.170	-0.196
3484.853	346.303	-0.150	-0.193
3484.953	347.315	-0.140	-0.218
3485.053	348.337	-0.121	-0.202
3485.153	349.355	-0.100	-0.189
3485.253	350.371	-0.073	-0.196
3485.353	351.387	-0.069	-0.204
3485.453	352.404	-0.082	-0.205
3485.553	353.424	-0.052	-0.195
3485.653	354.441	-0.030	-0.200
3485.753	355.458	-0.017	-0.199
3485.853	356.475	-0.038	-0.217
3485.953	357.495	-0.040	-0.211
3486.053	358.512	-0.009	-0.199
3486.153	359.528	0.007	-0.198
3486.253	360.547	-0.011	-0.193
3486.353	361.561	-0.034	-0.206
3486.453	362.578	-0.005	-0.212
3486.553	363.596	0.013	-0.219
3486.653	364.613	0.012	-0.196
3486.753	365.629	0.002	-0.204
3486.853	366.648	0.008	-0.199
3486.953	367.666	0.027	-0.209
3487.053	368.679	0.024	-0.203
3487.153	369.698	0.013	-0.196
3487.253	370.717	0.011	-0.208
3487.353	371.732	0.034	-0.214
3487.453	372.748	0.056	-0.218
3487.553	373.769	0.019	-0.203
3487.653	374.781	0.022	-0.201
3487.753	375.801	0.027	-0.204
3487.853	376.818	0.050	-0.202
3487.953	377.834	0.047	-0.209
3488.053	378.855	0.043	-0.200
3488.153	379.872	0.069	-0.210
3488.253	380.888	0.094	-0.210
3488.353	381.903	0.068	-0.219
3488.453	382.921	0.066	-0.197
3488.553	383.939	0.081	-0.196
3488.653	384.959	0.092	-0.203
3488.753	385.975	0.075	-0.218
3488.853	386.993	0.053	-0.207
3488.953	388.009	0.072	-0.203
3489.053	389.028	0.090	-0.206
3489.153	389.925	0.078	-0.217
3489.253	390.623	0.058	-0.215
3489.353	391.117	0.091	-0.186
3489.453	391.412	0.042	-0.213
3489.553	391.507	0.046	-0.202
3878.453	0.001	-4.773	0.309
3878.653	0.280	-4.761	0.315
3878.753	0.718	-4.751	0.329
3878.853	1.357	-4.761	0.313
3878.953	2.191	-4.762	0.305
3879.054	3.201	-4.757	0.299
3879.154	4.220	-4.770	0.308
3879.253	5.233	-4.764	0.329
3879.354	6.254	-4.770	0.316
3879.453	7.271	-4.763	0.286
3879.554	8.290	-4.760	0.314
3879.653	9.303	-4.748	0.332
3879.753	10.319	-4.761	0.329
3879.854	11.339	-4.780	0.278
3879.953	12.352	-4.765	0.295
3880.053	13.373	-4.757	0.325
3880.153	14.387	-4.743	0.341
3880.254	15.407	-4.772	0.302
3880.353	16.422	-4.775	0.284
3880.453	17.442	-4.753	0.320
3880.553	18.457	-4.743	0.337
3880.653	19.474	-4.770	0.307
3880.754	20.494	-4.780	0.290
3880.854	21.510	-4.779	0.300
3880.953	22.529	-4.735	0.336
3881.053	23.546	-4.747	0.323
3881.154	24.563	-4.783	0.308
3881.253	25.579	-4.765	0.304
3881.353	26.595	-4.761	0.308
3881.453	27.613	-4.754	0.307
3881.553	28.631	-4.771	0.289
3881.654	29.652	-4.766	0.300
3881.754	30.668	-4.751	0.304
3881.853	31.685	-4.741	0.294
3881.954	32.702	-4.773	0.261
3882.053	33.719	-4.675	0.266
3882.153	34.737	-1.697	-0.025
3882.254	35.755	-1.654	-0.051
3882.354	36.770	-1.489	-0.032
3882.453	37.787	-1.566	0.013
3882.554	38.806	-1.634	0.017
3882.653	39.821	-1.662	-0.042
3882.753	40.839	-1.688	-0.097
3882.854	41.856	-1.688	-0.107
3882.954	42.874	-1.665	-0.104
3883.053	43.889	-1.649	-0.110
3883.154	44.908	-1.670	-0.141
3883.254	45.925	-1.653	-0.123
3883.353	46.939	-1.626	-0.133
3883.453	47.955	-1.592	-0.090
3883.554	48.976	-1.609	-0.144
3883.653	49.989	-1.621	-0.139
3883.754	51.009	-1.601	-0.130
3883.854	52.027	-1.566	-0.132
3883.953	53.046	-1.561	-0.135
3884.054	54.061	-1.588	-0.155
3884.154	55.080	-1.555	-0.131
3884.253	56.096	-1.538	-0.148
3884.354	57.115	-1.517	-0.139
3884.454	58.132	-1.548	-0.165
3884.553	59.146	-1.537	-0.145
3884.654	60.169	-1.514	-0.156
3884.754	61.183	-1.498	-0.170
3884.853	62.198	-1.496	-0.160
3884.954	63.218	-1.492	-0.165
3885.054	64.235	-1.479	-0.154
3885.153	65.251	-1.475	-0.198
3885.254	66.272	-1.474	-0.183
3885.354	67.290	-1.462	-0.164
3885.453	68.303	-1.462	-0.167
3885.553	69.318	-1.449	-0.191
3885.654	70.342	-1.457	-0.219
3885.753	71.357	-1.432	-0.180
3885.854	72.373	-1.417	-0.178
3885.954	73.392	-1.415	-0.203
3886.053	74.403	-1.439	-0.221
3886.154	75.427	-1.412	-0.206
3886.254	76.445	-1.380	-0.191
3886.353	77.456	-1.379	-0.187
3886.454	78.479	-1.386	-0.217
3886.553	79.492	-1.399	-0.200
3886.653	80.510	-1.362	-0.204
3886.754	81.530	-1.362	-0.151
3886.854	82.545	-1.391	-0.157
3886.953	83.562	-1.382	-0.167
3887.054	84.580	-1.362	-0.137
3887.154	85.597	-1.334	-0.142
3887.253	86.611	-1.354	-0.142
3887.354	87.631	-1.354	-0.150
3887.454	88.649	-1.340	-0.152
3887.553	89.664	-1.328	-0.153
3887.653	90.679	-1.333	-0.165
3887.754	91.703	-1.333	-0.161
3887.853	92.714	-1.302	-0.136
3887.954	93.736	-1.299	-0.144
3888.054	94.753	-1.306	-0.169
3888.154	95.770	-1.317	-0.159
3888.254	96.789	-1.289	-0.146
3888.353	97.803	-1.284	-0.144
3888.453	98.819	-1.309	-0.169
3888.554	99.841	-1.305	-0.179
3888.654	100.858	-1.269	-0.148
3888.753	101.873	-1.242	-0.146
3888.854	102.891	-1.257	-0.161
3888.954	103.912	-1.281	-0.169
3889.053	104.926	-1.251	-0.163
3889.154	105.942	-1.228	-0.155
3889.254	106.960	-1.238	-0.168
3889.353	107.976	-1.250	-0.167
3889.454	108.997	-1.244	-0.168
3889.554	110.015	-1.211	-0.154
3889.653	111.029	-1.199	-0.159
3889.753	112.043	-1.223	-0.160
3889.854	113.064	-1.232	-0.173
3889.953	114.080	-1.203	-0.169
3890.054	115.097	-1.196	-0.173
3890.154	116.203	-1.196	-0.165
3890.353	118.226	-1.193	-0.160
3890.554	120.286	-1.155	-0.152
3890.753	122.323	-1.190	-0.180
3890.953	124.338	-1.159	-0.194
3891.153	126.342	-1.124	-0.121
3891.353	128.357	-1.155	-0.196
3891.553	130.375	-1.145	-0.188
3891.753	132.407	-1.108	-0.160
3891.953	134.551	-1.106	-0.155
3892.153	136.507	-1.104	-0.180
3892.353	138.600	-1.095	-0.171
3892.553	140.617	-1.055	-0.151
3892.753	142.640	-1.076	-0.170
3892.953	144.647	-1.080	-0.182
3893.053	145.796	-1.038	-0.172
3893.253	147.736	-1.063	-0.163
3893.453	149.706	-1.041	-0.169
3893.654	151.868	-1.033	-0.161
3893.853	153.815	-1.030	-0.209
3894.053	155.835	-1.002	-0.139
3894.254	157.986	-1.025	-0.170
3894.453	159.977	-0.990	-0.172
3894.653	161.892	-1.002	-0.178
3894.853	164.079	-0.956	-0.150
3895.053	166.026	-0.966	-0.163
3895.253	168.112	-0.981	-0.196
3895.454	170.123	-0.941	-0.158
3895.654	172.101	-0.939	-0.152
3895.854	174.113	-0.936	-0.187
3896.053	176.142	-0.927	-0.148
3896.254	178.303	-0.907	-0.167
3896.453	180.249	-0.895	-0.161
3896.653	182.342	-0.891	-0.153
3896.853	184.316	-0.890	-0.141
3897.053	186.404	-0.856	-0.144
3897.254	188.443	-0.878	-0.159
3897.453	190.429	-0.835	-0.138
3897.653	192.418	-0.847	-0.145
3897.853	194.493	-0.819	-0.169
3898.053	196.593	-0.847	-0.153
3898.253	198.589	-0.794	-0.132
3898.453	200.600	-0.814	-0.152
3898.653	202.621	-0.793	-0.151
3898.853	204.655	-0.787	-0.142
3899.053	206.681	-0.781	-0.138
3899.253	208.813	-0.768	-0.173
3899.453	210.898	-0.749	-0.139
3899.654	212.880	-0.760	-0.152
3899.853	214.844	-0.730	-0.160
3900.053	216.892	-0.742	-0.178
3900.253	218.892	-0.703	-0.142
3900.453	221.085	-0.697	-0.161
3900.653	223.071	-0.681	-0.157
3900.853	225.021	-0.697	-0.192
3901.053	227.037	-0.668	-0.154
3901.253	229.043	-0.649	-0.163
3901.353	230.156	-0.707	-0.212
3901.554	232.179	-0.639	-0.160
3901.753	234.180	-0.639	-0.168
3901.953	236.169	-0.623	-0.169
3902.153	238.248	-0.621	-0.166
3902.353	240.228	-0.606	-0.168
3902.553	242.376	-0.620	-0.194
3902.753	244.365	-0.593	-0.162
3902.953	246.330	-0.569	-0.166
3903.153	248.429	-0.583	-0.173
3903.353	250.399	-0.554	-0.201
3903.453	251.540	-0.517	-0.131
3903.654	253.544	-0.537	-0.151
3903.853	255.531	-0.576	-0.227
3904.053	257.555	-0.478	-0.138
3904.253	259.605	-0.522	-0.200
3904.353	260.714	-0.505	-0.152
3904.553	262.634	-0.477	-0.186
3904.753	264.748	-0.499	-0.197
3904.953	266.733	-0.484	-0.180
3905.153	268.832	-0.444	-0.172
3905.354	270.767	-0.451	-0.174
3905.554	272.929	-0.474	-0.218
3905.754	274.828	-0.420	-0.168
3905.953	276.939	-0.429	-0.180
3906.153	279.027	-0.408	-0.189
3906.353	281.050	-0.421	-0.207
3906.553	283.057	-0.385	-0.177
3906.753	285.026	-0.381	-0.184
3906.953	287.106	-0.356	-0.183
3907.153	289.079	-0.416	-0.228
3907.253	290.216	-0.301	-0.158
3907.454	292.099	-0.344	-0.191
3907.554	293.218	-0.344	-0.168
3907.754	295.228	-0.325	-0.213
3907.953	297.234	-0.333	-0.180
3908.153	299.281	-0.291	-0.197
3908.354	301.280	-0.307	-0.169
3908.453	302.383	-0.297	-0.184
3908.654	304.367	-0.284	-0.206
3908.853	306.368	-0.293	-0.218
3909.053	308.434	-0.236	-0.184
3909.253	310.501	-0.248	-0.193
3909.453	312.578	-0.233	-0.211
3909.654	314.486	-0.230	-0.203
3909.853	316.647	-0.198	-0.180
3910.054	318.612	-0.219	-0.212
3910.253	320.600	-0.187	-0.188
3910.353	321.719	-0.182	-0.213
3910.554	323.755	-0.200	-0.183
3910.753	325.690	-0.174	-0.218
3910.953	327.836	-0.169	-0.186
3911.153	329.848	-0.144	-0.197
3911.353	331.885	-0.174	-0.206
3911.553	333.870	-0.143	-0.211
3911.753	335.903	-0.131	-0.176
3911.953	337.916	-0.148	-0.212
3912.153	339.950	-0.123	-0.205
3912.356	342.076	-0.113	-0.212
3912.553	344.041	-0.096	-0.189
3912.753	346.197	-0.105	-0.183
3912.953	348.142	-0.112	-0.209
3913.153	350.089	-0.091	-0.174
3913.354	352.249	-0.079	-0.212
3913.554	354.235	-0.085	-0.190
3913.753	356.281	-0.099	-0.231
3913.954	358.306	-0.050	-0.162
3914.153	360.397	-0.070	-0.234
3914.353	362.422	-0.071	-0.185
3914.553	364.427	-0.058	-0.226
3914.754	366.412	-0.034	-0.161
3914.954	368.520	-0.067	-0.241
3915.154	370.501	-0.039	-0.208
3915.354	372.462	-0.035	-0.202
3915.553	374.573	-0.023	-0.186
3915.754	376.559	-0.022	-0.232
3915.953	378.751	0.010	-0.181
3916.154	380.736	0.010	-0.201
3916.353	382.754	0.026	-0.197
3916.553	384.803	0.015	-0.229
3916.753	386.766	0.046	-0.219
3916.953	388.873	0.077	-0.183
3917.153	390.491	0.091	-0.211
3917.354	391.373	0.097	-0.207
3917.553	391.507	0.104	-0.210
4179.953	8.290	-4.784	0.276
4180.153	8.373	-4.776	0.295
4180.354	9.158	-4.785	0.256
4180.453	9.910	-4.759	0.269
4180.653	11.749	-4.788	0.304
4180.753	12.847	-4.789	0.279
4180.954	15.006	-4.781	0.271
4181.154	16.994	-4.797	0.280
4181.353	18.956	-4.776	0.314
4181.553	21.022	-4.759	0.285
4181.753	23.001	-4.778	0.273
4181.953	25.090	-4.805	0.270
4182.154	27.136	-4.741	0.299
4182.354	29.138	-4.795	0.265
4182.553	31.134	-4.775	0.291
4182.754	33.109	-4.770	0.260
4182.954	35.138	-3.060	0.100
4183.153	37.210	-1.740	-0.075
4183.353	39.229	-1.713	-0.077
4183.553	41.356	-1.744	-0.123
4183.753	43.453	-1.709	-0.101
4183.953	45.456	-1.684	-0.130
4184.154	47.408	-1.657	-0.160
4184.354	49.486	-1.605	-0.142
4184.553	51.591	-1.581	-0.187
4184.753	53.578	-1.525	-0.139
4184.954	55.578	-1.562	-0.203
4185.153	57.521	-1.519	-0.167
4185.354	59.740	-1.509	-0.195
4185.553	61.700	-1.466	-0.183
4185.754	63.653	-1.474	-0.198
4185.953	65.750	-1.444	-0.231
4186.153	67.761	-1.449	-0.215
4186.354	69.739	-1.424	-0.196
4186.554	71.865	-1.410	-0.229
4186.755	73.877	-1.412	-0.229
4186.955	75.940	-1.384	-0.232
4187.153	77.998	-1.382	-0.228
4187.355	80.011	-1.370	-0.249
4187.555	82.034	-1.352	-0.167
4187.755	84.072	-1.334	-0.163
4187.954	86.079	-1.352	-0.164
4188.153	88.097	-1.350	-0.141
4188.354	90.128	-1.324	-0.147
4188.554	92.233	-1.287	-0.145
4188.753	94.166	-1.330	-0.159
4188.853	95.265	-1.290	-0.132
4189.053	97.236	-1.271	-0.131
4189.253	99.242	-1.304	-0.185
4189.453	101.315	-1.276	-0.153
4189.653	103.399	-1.258	-0.140
4189.853	105.358	-1.251	-0.184
4190.054	107.468	-1.254	-0.140
4190.253	109.512	-1.226	-0.165
4190.454	111.513	-1.229	-0.175
4190.653	113.516	-1.234	-0.169
4190.753	114.629	-1.215	-0.137
4190.953	116.611	-1.203	-0.172
4191.154	118.746	-1.189	-0.182
4191.353	120.594	-1.186	-0.143
4191.553	122.738	-1.148	-0.155
4191.753	124.836	-1.152	-0.190
4191.953	126.840	-1.186	-0.192
4192.154	128.792	-1.131	-0.139
4192.354	130.870	-1.100	-0.179
4192.553	132.864	-1.136	-0.182
4192.754	134.838	-1.106	-0.175
4192.953	137.001	-1.110	-0.183
4193.154	138.951	-1.087	-0.187
4193.353	140.991	-1.100	-0.154
4193.554	143.112	-1.035	-0.172
4193.754	145.055	-1.062	-0.180
4193.954	147.084	-1.064	-0.186
4194.154	149.080	-1.033	-0.163
4194.353	151.101	-1.006	-0.176
4194.554	153.351	-1.035	-0.186
4194.754	155.343	-1.009	-0.154
4194.954	157.258	-1.018	-0.191
4195.155	159.272	-0.976	-0.173
4195.355	161.479	-0.985	-0.151
4195.556	163.362	-0.941	-0.173
4195.755	165.486	-0.957	-0.182
4195.954	167.494	-0.980	-0.180
4196.154	169.514	-0.911	-0.159
4196.354	171.481	-0.932	-0.180
4196.553	173.554	-0.927	-0.179
4196.754	175.639	-0.907	-0.143
4196.953	177.725	-0.876	-0.179
4197.154	179.688	-0.914	-0.183
4197.354	181.632	-0.890	-0.167
4197.554	183.702	-0.835	-0.165
