TimeSec	Probe1mm	ConductivityP1V	TemperatureP1V
241.243	251.112	-0.888	-0.309
241.443	253.193	-0.871	-0.332
241.644	255.179	-0.846	-0.340
241.844	257.224	-0.880	-0.356
242.044	259.246	-0.861	-0.352
242.244	261.228	-0.837	-0.337
242.444	263.257	-0.832	-0.348
242.644	265.388	-0.843	-0.366
242.844	267.485	-0.843	-0.362
243.044	269.471	-0.827	-0.340
243.244	271.576	-0.805	-0.350
243.444	273.465	-0.821	-0.362
243.644	275.459	-0.790	-0.346
243.743	276.624	-0.817	-0.346
243.944	278.501	-0.781	-0.344
244.043	279.608	-0.815	-0.398
244.244	281.591	-0.788	-0.353
244.444	283.586	-0.768	-0.336
244.643	285.766	-0.777	-0.342
244.843	287.770	-0.762	-0.381
245.043	289.769	-0.782	-0.356
245.243	291.887	-0.752	-0.357
245.444	293.872	-0.743	-0.347
245.643	295.980	-0.723	-0.365
245.843	297.881	-0.742	-0.364
246.044	299.952	-0.746	-0.370
246.244	302.058	-0.740	-0.353
246.444	304.064	-0.700	-0.367
246.644	306.037	-0.733	-0.361
246.844	308.096	-0.709	-0.365
247.044	310.117	-0.704	-0.369
247.244	312.244	-0.706	-0.388
247.444	314.159	-0.703	-0.360
247.644	316.235	-0.687	-0.364
247.843	318.224	-0.670	-0.349
248.043	320.219	-0.691	-0.384
248.243	322.247	-0.690	-0.352
248.343	323.434	-0.660	-0.339
248.543	325.436	-0.680	-0.380
248.743	327.342	-0.658	-0.360
248.943	329.481	-0.692	-0.381
249.144	331.532	-0.663	-0.356
249.343	333.583	-0.653	-0.360
249.544	335.552	-0.646	-0.372
249.744	337.597	-0.677	-0.386
249.944	339.620	-0.646	-0.351
250.143	341.602	-0.635	-0.372
250.344	343.822	-0.622	-0.361
250.544	345.804	-0.649	-0.382
250.743	347.835	-0.619	-0.351
250.944	349.750	-0.634	-0.386
251.143	351.820	-0.605	-0.372
251.344	353.834	-0.639	-0.378
251.543	355.824	-0.586	-0.345
251.643	356.915	-0.624	-0.400
251.844	358.888	-0.607	-0.366
252.044	360.899	-0.597	-0.382
252.243	363.107	-0.601	-0.356
252.444	365.071	-0.583	-0.379
252.644	367.165	-0.608	-0.386
252.844	369.041	-0.588	-0.380
253.044	371.144	-0.579	-0.356
253.244	373.139	-0.558	-0.371
253.444	375.192	-0.572	-0.383
253.644	377.195	-0.582	-0.395
253.843	379.315	-0.539	-0.346
254.044	381.336	-0.535	-0.393
254.243	383.325	-0.555	-0.387
254.443	385.457	-0.531	-0.375
254.644	387.401	-0.532	-0.370
254.843	389.394	-0.529	-0.399
255.044	390.866	-0.522	-0.365
255.244	391.467	-0.518	-0.390
255.343	391.507	-0.506	-0.379
516.244	0.000	-4.749	0.331
516.444	0.236	-4.779	0.314
516.644	1.224	-4.758	0.281
516.844	3.082	-4.792	0.306
517.044	5.017	-4.769	0.316
517.244	7.007	-4.760	0.324
517.444	9.032	-4.765	0.311
517.644	11.019	-4.765	0.307
517.744	12.133	-4.787	0.305
517.944	14.131	-4.778	0.299
518.144	16.173	-4.743	0.346
518.344	18.321	-4.780	0.300
518.544	20.293	-4.770	0.309
518.744	22.244	-4.771	0.305
518.944	24.326	-4.758	0.334
519.144	26.281	-4.747	0.308
519.244	27.413	-4.776	0.271
519.444	29.411	-4.760	0.309
519.644	31.369	-4.763	0.310
519.844	33.545	-4.750	0.295
520.043	35.549	-3.842	0.193
520.244	37.494	-1.730	-0.044
520.444	39.538	-1.728	-0.075
520.644	41.645	-1.718	-0.088
520.844	43.599	-1.714	-0.101
521.044	45.712	-1.702	-0.112
521.244	47.641	-1.716	-0.121
521.444	49.817	-1.704	-0.133
521.644	51.713	-1.700	-0.120
521.844	53.878	-1.669	-0.132
522.044	55.804	-1.663	-0.146
522.244	57.829	-1.622	-0.178
522.444	59.882	-1.597	-0.177
522.644	61.898	-1.577	-0.206
522.844	63.931	-1.555	-0.227
523.044	65.995	-1.518	-0.209
523.243	67.981	-1.513	-0.233
523.444	70.120	-1.509	-0.254
523.644	72.077	-1.515	-0.289
523.844	74.224	-1.477	-0.266
524.044	76.158	-1.485	-0.291
524.244	78.219	-1.465	-0.304
524.444	80.334	-1.452	-0.286
524.644	82.323	-1.450	-0.334
524.844	84.266	-1.442	-0.228
525.044	86.332	-1.443	-0.238
525.244	88.454	-1.415	-0.227
525.444	90.419	-1.434	-0.248
525.644	92.422	-1.414	-0.240
525.844	94.560	-1.410	-0.251
526.044	96.575	-1.386	-0.246
526.244	98.588	-1.407	-0.269
526.444	100.552	-1.410	-0.265
526.644	102.658	-1.393	-0.252
526.844	104.723	-1.355	-0.241
527.044	106.674	-1.375	-0.282
527.244	108.750	-1.369	-0.263
527.444	110.809	-1.384	-0.274
527.644	112.790	-1.350	-0.252
527.844	114.825	-1.344	-0.258
528.044	116.939	-1.331	-0.272
528.244	118.887	-1.354	-0.278
528.444	120.911	-1.348	-0.276
528.644	123.012	-1.323	-0.269
528.844	125.027	-1.319	-0.266
529.044	127.079	-1.310	-0.284
529.244	129.081	-1.309	-0.261
529.443	131.056	-1.311	-0.280
529.543	132.188	-1.247	-0.224
529.744	134.170	-1.275	-0.283
529.944	136.241	-1.290	-0.294
530.144	138.244	-1.282	-0.285
530.344	140.232	-1.280	-0.281
530.544	142.248	-1.259	-0.280
530.644	143.369	-1.254	-0.297
530.844	145.309	-1.247	-0.293
531.044	147.489	-1.259	-0.290
531.244	149.375	-1.229	-0.281
531.444	151.525	-1.223	-0.292
531.644	153.500	-1.204	-0.300
531.844	155.659	-1.240	-0.308
532.044	157.642	-1.220	-0.288
532.244	159.601	-1.202	-0.283
532.444	161.589	-1.169	-0.291
532.644	163.700	-1.202	-0.332
532.844	165.770	-1.180	-0.299
533.044	167.762	-1.177	-0.288
533.244	169.788	-1.173	-0.301
533.444	171.791	-1.151	-0.309
533.644	173.778	-1.148	-0.305
533.844	175.994	-1.153	-0.304
534.044	177.915	-1.143	-0.296
534.244	179.962	-1.134	-0.315
534.444	181.987	-1.121	-0.308
534.644	184.069	-1.132	-0.318
534.844	186.056	-1.104	-0.297
535.044	188.062	-1.105	-0.315
535.244	190.177	-1.070	-0.317
535.444	192.183	-1.103	-0.314
535.644	194.114	-1.088	-0.310
535.844	196.347	-1.076	-0.291
536.044	198.306	-1.037	-0.312
536.244	200.271	-1.074	-0.333
536.444	202.316	-1.059	-0.335
536.644	204.414	-1.065	-0.312
536.844	206.366	-1.036	-0.315
537.044	208.382	-1.043	-0.319
537.244	210.508	-1.013	-0.329
537.444	212.601	-1.025	-0.315
537.644	214.583	-1.025	-0.328
537.844	216.641	-1.001	-0.313
538.044	218.675	-1.002	-0.343
538.244	220.676	-0.986	-0.314
538.444	222.712	-0.996	-0.322
538.644	224.737	-0.961	-0.335
538.843	226.749	-0.965	-0.339
539.044	228.745	-0.989	-0.377
539.244	230.863	-0.970	-0.328
539.444	232.820	-0.953	-0.315
539.644	234.977	-0.920	-0.341
539.844	236.947	-0.943	-0.354
540.044	239.043	-0.938	-0.359
540.244	241.035	-0.931	-0.326
540.444	242.995	-0.910	-0.332
540.644	245.125	-0.899	-0.331
540.844	247.130	-0.895	-0.355
541.044	249.263	-0.901	-0.338
541.244	251.226	-0.896	-0.358
541.444	253.220	-0.884	-0.332
541.644	255.336	-0.856	-0.346
541.844	257.309	-0.872	-0.340
542.044	259.238	-0.874	-0.355
542.244	261.283	-0.850	-0.325
542.444	263.429	-0.847	-0.350
542.644	265.422	-0.835	-0.344
542.844	267.440	-0.847	-0.366
543.044	269.522	-0.810	-0.326
543.244	271.611	-0.825	-0.354
543.444	273.540	-0.811	-0.363
543.644	275.525	-0.821	-0.356
543.844	277.613	-0.793	-0.350
544.044	279.602	-0.794	-0.344
544.244	281.721	-0.772	-0.349
544.444	283.688	-0.784	-0.376
544.644	285.721	-0.790	-0.355
544.844	287.885	-0.782	-0.360
545.044	289.830	-0.748	-0.336
545.244	291.897	-0.746	-0.378
545.444	293.976	-0.755	-0.367
545.644	295.939	-0.768	-0.378
545.844	297.958	-0.733	-0.338
546.044	300.022	-0.733	-0.365
546.244	301.982	-0.721	-0.353
546.444	304.000	-0.737	-0.373
546.644	306.055	-0.718	-0.346
546.844	308.078	-0.707	-0.372
547.044	310.182	-0.708	-0.351
547.244	312.289	-0.714	-0.384
547.444	314.258	-0.695	-0.351
547.644	316.236	-0.712	-0.382
547.844	318.359	-0.669	-0.341
548.044	320.307	-0.709	-0.392
548.244	322.342	-0.681	-0.364
548.444	324.409	-0.701	-0.365
548.644	326.572	-0.660	-0.361
548.844	328.458	-0.658	-0.357
549.044	330.521	-0.658	-0.381
549.244	332.654	-0.681	-0.376
549.444	334.555	-0.660	-0.358
549.644	336.661	-0.657	-0.363
549.844	338.673	-0.633	-0.373
550.044	340.631	-0.653	-0.377
550.244	342.646	-0.636	-0.353
550.444	344.825	-0.645	-0.379
550.644	346.766	-0.628	-0.368
550.844	348.758	-0.629	-0.372
551.044	350.823	-0.614	-0.352
551.244	352.848	-0.631	-0.378
551.444	355.019	-0.614	-0.361
551.644	357.000	-0.595	-0.381
551.844	358.921	-0.629	-0.380
551.944	360.038	-0.621	-0.392
552.144	361.986	-0.599	-0.360
552.344	364.089	-0.602	-0.373
552.544	366.101	-0.573	-0.362
552.744	368.226	-0.585	-0.382
552.944	370.172	-0.592	-0.383
553.144	372.254	-0.568	-0.359
553.344	374.219	-0.578	-0.391
553.544	376.372	-0.553	-0.375
553.744	378.319	-0.564	-0.374
553.944	380.288	-0.540	-0.366
554.144	382.351	-0.548	-0.361
554.344	384.445	-0.525	-0.391
554.544	386.491	-0.543	-0.377
554.743	388.566	-0.548	-0.398
554.944	390.309	-0.507	-0.353
555.144	391.311	-0.514	-0.387
555.344	391.507	-0.476	-0.366
816.444	0.000	-4.754	0.243
816.644	0.180	-4.788	0.238
816.844	1.033	-4.765	0.267
817.044	2.820	-4.759	0.262
817.244	4.946	-4.774	0.256
817.444	6.864	-4.754	0.251
817.644	8.837	-4.774	0.252
817.844	10.943	-4.780	0.243
818.044	12.916	-4.769	0.277
818.144	14.004	-4.749	0.273
818.344	16.012	-4.761	0.272
818.544	18.080	-4.782	0.241
818.744	20.151	-4.782	0.251
818.944	22.127	-4.760	0.252
819.144	24.205	-4.767	0.259
819.344	26.243	-4.750	0.274
819.544	28.228	-4.766	0.238
819.744	30.190	-4.768	0.243
819.844	31.348	-4.782	0.239
820.044	33.445	-4.771	0.227
820.244	35.358	-4.224	0.197
820.444	37.421	-1.688	-0.033
820.644	39.437	-1.723	-0.106
820.844	41.499	-1.708	-0.097
821.044	43.508	-1.710	-0.111
821.244	45.484	-1.707	-0.109
821.444	47.550	-1.715	-0.132
821.644	49.619	-1.687	-0.110
821.844	51.674	-1.705	-0.151
822.044	53.624	-1.691	-0.136
822.244	55.649	-1.685	-0.133
822.444	57.736	-1.634	-0.138
822.644	59.738	-1.608	-0.160
822.844	61.753	-1.588	-0.194
823.044	63.932	-1.581	-0.200
823.244	65.845	-1.535	-0.211
823.444	67.868	-1.555	-0.227
823.644	69.913	-1.505	-0.228
823.844	71.968	-1.520	-0.256
824.044	73.928	-1.488	-0.266
824.244	76.095	-1.510	-0.304
824.444	78.016	-1.466	-0.292
824.544	79.104	-1.447	-0.271
824.744	81.127	-1.452	-0.300
824.944	83.195	-1.453	-0.275
825.144	85.222	-1.444	-0.234
825.344	87.201	-1.436	-0.228
825.444	88.276	-1.444	-0.237
825.644	90.313	-1.425	-0.241
825.844	92.237	-1.407	-0.239
826.044	94.383	-1.383	-0.246
826.244	96.392	-1.413	-0.268
826.444	98.375	-1.405	-0.264
826.644	100.488	-1.403	-0.249
826.844	102.572	-1.381	-0.255
827.044	104.578	-1.366	-0.249
827.244	106.561	-1.367	-0.271
827.444	108.562	-1.342	-0.252
827.644	110.677	-1.387	-0.280
827.844	112.763	-1.370	-0.265
828.044	114.721	-1.351	-0.253
828.244	116.780	-1.341	-0.258
828.444	118.755	-1.339	-0.254
828.644	120.755	-1.336	-0.267
828.844	122.812	-1.325	-0.247
829.044	124.800	-1.328	-0.259
829.244	126.885	-1.323	-0.262
829.444	128.983	-1.302	-0.266
829.644	130.980	-1.306	-0.283
829.844	133.117	-1.296	-0.272
830.044	135.124	-1.284	-0.277
830.244	137.097	-1.272	-0.267
830.444	139.179	-1.269	-0.283
830.644	141.101	-1.260	-0.287
830.744	142.177	-1.239	-0.302
830.944	144.191	-1.267	-0.290
831.144	146.176	-1.242	-0.299
831.344	148.187	-1.251	-0.290
831.544	150.361	-1.224	-0.292
831.744	152.453	-1.202	-0.287
831.944	154.312	-1.223	-0.305
832.144	156.357	-1.226	-0.317
832.344	158.359	-1.204	-0.282
832.544	160.390	-1.208	-0.299
832.644	161.519	-1.130	-0.242
832.844	163.495	-1.202	-0.319
833.044	165.537	-1.157	-0.301
833.244	167.585	-1.194	-0.317
833.444	169.626	-1.175	-0.299
833.644	171.746	-1.175	-0.292
833.844	173.658	-1.133	-0.293
834.044	175.734	-1.139	-0.311
834.244	177.890	-1.138	-0.318
834.444	179.840	-1.154	-0.322
834.644	181.869	-1.125	-0.304
834.844	183.862	-1.126	-0.307
835.044	185.931	-1.089	-0.295
835.244	187.930	-1.110	-0.320
835.444	189.925	-1.095	-0.323
835.644	192.041	-1.115	-0.316
835.844	194.023	-1.087	-0.315
836.044	196.126	-1.063	-0.291
836.244	198.109	-1.058	-0.312
836.444	200.174	-1.051	-0.322
836.644	202.209	-1.061	-0.327
836.844	204.133	-1.059	-0.330
836.944	205.225	-1.031	-0.279
837.144	207.237	-1.044	-0.339
837.344	209.217	-1.013	-0.309
837.544	211.379	-1.023	-0.342
837.744	213.344	-1.020	-0.332
837.944	215.406	-1.019	-0.323
838.144	217.434	-0.996	-0.318
838.344	219.414	-0.987	-0.325
838.544	221.609	-0.978	-0.339
838.744	223.591	-0.983	-0.343
838.944	225.577	-0.971	-0.339
839.144	227.580	-0.991	-0.330
839.344	229.653	-0.953	-0.312
839.544	231.735	-0.946	-0.324
839.744	233.653	-0.935	-0.335
839.844	234.780	-0.938	-0.342
840.044	236.730	-0.946	-0.354
840.244	238.731	-0.909	-0.337
840.444	240.905	-0.947	-0.353
840.644	242.888	-0.903	-0.332
840.844	244.937	-0.908	-0.321
841.044	246.933	-0.895	-0.347
841.244	248.956	-0.892	-0.346
841.444	250.935	-0.898	-0.351
841.644	252.976	-0.878	-0.338
841.844	254.999	-0.860	-0.342
842.044	257.165	-0.873	-0.354
842.244	259.181	-0.848	-0.355
842.444	261.211	-0.862	-0.357
842.644	263.216	-0.842	-0.344
842.844	265.295	-0.847	-0.345
843.044	267.320	-0.829	-0.342
843.244	269.242	-0.820	-0.360
843.344	270.336	-0.791	-0.300
843.544	272.352	-0.825	-0.380
843.744	274.420	-0.817	-0.334
843.944	276.503	-0.829	-0.363
844.144	278.469	-0.791	-0.332
844.344	280.585	-0.784	-0.357
844.544	282.556	-0.764	-0.335
844.744	284.526	-0.806	-0.385
844.944	286.619	-0.781	-0.352
845.144	288.698	-0.776	-0.340
845.344	290.723	-0.757	-0.337
845.544	292.688	-0.752	-0.352
845.744	294.772	-0.751	-0.374
845.944	296.798	-0.739	-0.355
846.144	298.780	-0.753	-0.361
846.244	299.868	-0.755	-0.366
846.444	301.914	-0.750	-0.349
846.644	303.895	-0.704	-0.349
846.844	306.010	-0.716	-0.359
847.044	307.955	-0.722	-0.376
847.244	309.945	-0.738	-0.374
847.444	312.073	-0.704	-0.350
847.644	314.037	-0.716	-0.344
847.844	316.135	-0.687	-0.365
848.044	318.220	-0.706	-0.382
848.244	320.204	-0.691	-0.371
848.444	322.272	-0.706	-0.367
848.644	324.284	-0.699	-0.378
848.844	326.220	-0.672	-0.349
849.044	328.356	-0.656	-0.352
849.244	330.297	-0.659	-0.376
849.344	331.457	-0.686	-0.358
849.544	333.448	-0.671	-0.388
849.744	335.357	-0.645	-0.344
849.944	337.414	-0.673	-0.380
850.144	339.559	-0.630	-0.368
850.344	341.585	-0.640	-0.381
850.544	343.549	-0.641	-0.373
850.744	345.536	-0.652	-0.370
850.944	347.688	-0.628	-0.360
851.144	349.691	-0.633	-0.368
851.344	351.676	-0.609	-0.364
851.544	353.712	-0.617	-0.388
851.744	355.705	-0.594	-0.369
851.944	357.873	-0.622	-0.381
852.144	359.822	-0.601	-0.368
852.344	361.979	-0.618	-0.367
852.544	363.843	-0.575	-0.363
852.644	364.945	-0.589	-0.366
852.844	367.048	-0.597	-0.386
853.044	369.029	-0.564	-0.382
853.244	371.022	-0.605	-0.382
853.444	373.089	-0.564	-0.380
853.644	375.106	-0.582	-0.373
853.844	377.170	-0.555	-0.376
854.044	379.215	-0.559	-0.372
854.244	381.213	-0.557	-0.403
854.444	383.362	-0.565	-0.391
854.644	385.352	-0.533	-0.365
854.844	387.331	-0.533	-0.374
855.044	389.401	-0.510	-0.381
855.244	390.784	-0.511	-0.379
855.444	391.466	-0.511	-0.387
855.644	391.507	-0.523	-0.378
1116.544	0.000	-4.808	0.229
1116.744	0.117	-4.789	0.249
1116.944	0.972	-4.760	0.241
1117.144	2.644	-4.766	0.266
1117.344	4.626	-4.763	0.259
1117.444	5.686	-4.815	0.233
1117.644	7.693	-4.769	0.252
1117.844	9.756	-4.758	0.249
1118.044	11.783	-4.759	0.247
1118.244	13.727	-4.777	0.250
1118.344	14.867	-4.750	0.272
1118.544	16.863	-4.761	0.252
1118.744	18.859	-4.765	0.268
1118.945	21.043	-4.784	0.237
1119.144	22.871	-4.787	0.245
1119.344	25.052	-4.786	0.245
1119.544	26.987	-4.779	0.253
1119.744	29.073	-4.777	0.255
1119.944	31.118	-4.768	0.241
1120.144	33.142	-4.762	0.239
1120.344	35.125	-4.442	0.194
1120.544	37.303	-1.684	-0.061
1120.744	39.273	-1.703	-0.117
1120.944	41.239	-1.684	-0.128
1121.144	43.314	-1.692	-0.112
1121.344	45.298	-1.687	-0.145
1121.544	47.444	-1.691	-0.134
1121.744	49.318	-1.672	-0.154
1121.844	50.412	-1.677	-0.162
1122.045	52.438	-1.656	-0.133
1122.244	54.406	-1.682	-0.190
1122.444	56.609	-1.640	-0.184
1122.644	58.595	-1.629	-0.190
1122.844	60.557	-1.586	-0.184
1123.044	62.550	-1.560	-0.191
1123.244	64.736	-1.539	-0.208
1123.444	66.641	-1.534	-0.236
1123.644	68.730	-1.521	-0.243
1123.844	70.711	-1.528	-0.270
1123.944	71.793	-1.498	-0.248
1124.144	73.783	-1.500	-0.269
1124.345	75.897	-1.501	-0.279
1124.544	77.913	-1.467	-0.284
1124.744	79.922	-1.476	-0.296
1124.944	81.903	-1.458	-0.282
1125.144	83.907	-1.464	-0.217
1125.344	86.018	-1.430	-0.200
1125.544	88.012	-1.464	-0.208
1125.644	89.121	-1.439	-0.225
1125.844	91.100	-1.401	-0.213
1126.044	93.180	-1.399	-0.226
1126.244	95.179	-1.392	-0.239
1126.444	97.172	-1.408	-0.255
1126.644	99.170	-1.405	-0.274
1126.744	100.289	-1.375	-0.205
1126.944	102.282	-1.380	-0.259
1127.144	104.285	-1.376	-0.257
1127.344	106.381	-1.352	-0.260
1127.544	108.377	-1.353	-0.258
1127.744	110.440	-1.352	-0.272
1127.944	112.444	-1.359	-0.275
1128.144	114.447	-1.360	-0.267
1128.344	116.553	-1.353	-0.252
1128.544	118.573	-1.337	-0.257
1128.744	120.557	-1.334	-0.245
1128.944	122.719	-1.308	-0.243
1129.144	124.704	-1.299	-0.248
1129.344	126.787	-1.316	-0.265
1129.544	128.750	-1.315	-0.262
1129.744	130.734	-1.307	-0.272
1129.944	132.748	-1.301	-0.274
1130.144	134.922	-1.294	-0.261
1130.345	136.824	-1.280	-0.273
1130.545	138.845	-1.253	-0.250
1130.744	140.947	-1.268	-0.301
1130.945	142.921	-1.249	-0.276
1131.145	144.982	-1.261	-0.294
1131.345	147.000	-1.246	-0.288
1131.445	148.169	-1.252	-0.294
1131.645	150.114	-1.227	-0.281
1131.844	152.225	-1.220	-0.299
1132.044	154.171	-1.203	-0.292
1132.244	156.185	-1.236	-0.325
1132.444	158.222	-1.200	-0.293
1132.644	160.214	-1.220	-0.303
1132.844	162.330	-1.181	-0.279
1133.044	164.394	-1.192	-0.301
1133.244	166.315	-1.168	-0.294
1133.344	167.465	-1.170	-0.265
1133.544	169.409	-1.180	-0.308
1133.744	171.520	-1.136	-0.296
1133.944	173.542	-1.183	-0.330
1134.144	175.511	-1.134	-0.293
1134.344	177.660	-1.168	-0.313
1134.544	179.532	-1.114	-0.290
1134.644	180.645	-1.119	-0.285
1134.844	182.646	-1.114	-0.313
1135.044	184.670	-1.092	-0.315
1135.244	186.782	-1.117	-0.328
1135.444	188.797	-1.100	-0.322
1135.644	190.721	-1.090	-0.303
1135.744	191.874	-1.095	-0.316
1135.944	193.798	-1.110	-0.334
1136.144	195.897	-1.054	-0.289
1136.344	197.861	-1.049	-0.302
1136.544	199.997	-1.028	-0.307
1136.744	202.022	-1.071	-0.337
1136.944	204.006	-1.048	-0.330
1137.144	206.037	-1.050	-0.315
1137.344	208.096	-1.035	-0.324
1137.544	210.061	-1.028	-0.313
1137.744	212.106	-1.005	-0.313
1137.944	214.159	-1.013	-0.339
1138.144	216.240	-0.993	-0.343
1138.344	218.291	-1.008	-0.353
1138.544	220.315	-0.983	-0.334
1138.744	222.244	-0.995	-0.332
1138.944	224.302	-0.978	-0.318
1139.144	226.380	-0.971	-0.326
1139.344	228.346	-0.950	-0.315
1139.544	230.523	-0.954	-0.349
1139.744	232.475	-0.957	-0.338
1139.944	234.493	-0.944	-0.350
1140.144	236.618	-0.947	-0.331
1140.344	238.630	-0.920	-0.337
1140.544	240.650	-0.927	-0.322
1140.744	242.631	-0.902	-0.346
1140.944	244.633	-0.900	-0.336
1141.144	246.770	-0.907	-0.379
1141.344	248.835	-0.887	-0.341
1141.544	250.737	-0.899	-0.374
1141.744	252.847	-0.882	-0.327
1141.944	254.930	-0.882	-0.355
1142.144	256.908	-0.851	-0.326
1142.344	258.893	-0.868	-0.367
1142.544	260.899	-0.850	-0.343
1142.644	262.026	-0.827	-0.338
1142.844	264.049	-0.837	-0.351
1143.044	266.101	-0.845	-0.361
1143.244	268.192	-0.837	-0.353
1143.444	270.111	-0.836	-0.358
1143.644	272.219	-0.814	-0.337
1143.844	274.131	-0.801	-0.337
1144.044	276.287	-0.792	-0.359
1144.244	278.260	-0.800	-0.364
1144.444	280.344	-0.804	-0.368
1144.644	282.324	-0.784	-0.353
1144.844	284.451	-0.806	-0.365
1145.044	286.409	-0.768	-0.332
1145.244	288.374	-0.766	-0.348
1145.444	290.476	-0.756	-0.359
1145.644	292.452	-0.761	-0.368
1145.744	293.589	-0.762	-0.350
1145.944	295.547	-0.756	-0.367
1146.144	297.597	-0.736	-0.354
1146.344	299.677	-0.763	-0.372
1146.544	301.662	-0.720	-0.343
1146.744	303.664	-0.732	-0.365
1146.944	305.801	-0.716	-0.361
1147.144	307.775	-0.738	-0.377
