TimeSec	Probe1mm	ConductivityP1V	TemperatureP1V
144.840	0.000	-4.756	0.262
145.040	0.232	-4.782	0.225
145.240	1.214	-4.780	0.252
145.440	2.938	-4.773	0.243
145.640	5.044	-4.774	0.257
145.840	6.974	-4.758	0.248
146.040	9.111	-4.774	0.236
146.240	11.072	-4.782	0.260
146.440	13.244	-4.782	0.252
146.640	15.204	-4.764	0.266
146.840	17.169	-4.755	0.250
147.040	19.176	-4.767	0.252
147.240	21.242	-4.782	0.230
147.440	23.362	-4.761	0.263
147.640	25.376	-4.777	0.249
147.840	27.347	-4.769	0.250
148.040	29.415	-4.779	0.220
148.240	31.490	-4.778	0.240
148.440	33.476	-4.783	0.210
148.640	35.443	-4.753	0.238
148.840	37.601	-4.367	0.160
149.042	39.718	-1.626	-0.103
149.240	41.571	-1.662	-0.153
149.442	43.730	-1.633	-0.145
149.642	45.796	-1.644	-0.175
149.840	47.766	-1.625	-0.191
150.040	49.718	-1.632	-0.195
150.240	51.815	-1.604	-0.197
150.440	53.777	-1.556	-0.205
150.540	54.917	-1.518	-0.210
150.740	56.941	-1.503	-0.227
150.940	58.918	-1.479	-0.229
151.140	60.937	-1.451	-0.245
151.340	62.934	-1.427	-0.254
151.540	64.987	-1.403	-0.288
151.740	66.994	-1.375	-0.289
151.940	69.058	-1.364	-0.306
152.140	71.239	-1.368	-0.284
152.340	73.174	-1.330	-0.315
152.540	75.150	-1.325	-0.319
152.740	77.176	-1.306	-0.342
152.940	79.255	-1.311	-0.354
153.140	81.359	-1.302	-0.352
153.340	83.299	-1.284	-0.338
153.540	85.401	-1.260	-0.299
153.740	87.435	-1.270	-0.285
153.940	89.450	-1.281	-0.280
154.140	91.435	-1.261	-0.281
154.340	93.508	-1.239	-0.275
154.540	95.538	-1.238	-0.292
154.739	97.517	-1.222	-0.299
154.839	98.635	-1.253	-0.312
155.039	100.600	-1.229	-0.283
155.239	102.718	-1.230	-0.266
155.439	104.720	-1.191	-0.278
155.640	106.846	-1.208	-0.296
155.840	108.715	-1.202	-0.305
156.040	110.855	-1.214	-0.291
156.240	112.866	-1.168	-0.274
156.440	114.881	-1.157	-0.292
156.640	116.866	-1.144	-0.310
156.840	118.880	-1.168	-0.326
157.040	120.895	-1.147	-0.307
157.240	123.033	-1.123	-0.304
157.440	125.116	-1.115	-0.320
157.640	127.099	-1.111	-0.342
157.840	129.188	-1.115	-0.336
158.040	131.109	-1.100	-0.346
158.240	133.229	-1.087	-0.324
158.440	135.290	-1.073	-0.357
158.640	137.272	-1.062	-0.340
158.840	139.327	-1.070	-0.374
159.040	141.344	-1.049	-0.323
159.240	143.275	-1.047	-0.345
159.340	144.431	-1.058	-0.367
159.540	146.356	-1.029	-0.355
159.740	148.444	-1.024	-0.369
159.940	150.464	-1.009	-0.349
160.140	152.550	-1.019	-0.364
160.340	154.595	-0.990	-0.357
160.540	156.548	-0.987	-0.367
160.740	158.662	-0.988	-0.383
160.940	160.591	-0.980	-0.372
161.140	162.606	-0.995	-0.374
161.340	164.643	-0.960	-0.369
161.540	166.710	-0.924	-0.370
161.740	168.715	-0.959	-0.390
161.940	170.762	-0.940	-0.372
162.140	172.785	-0.945	-0.369
162.340	174.906	-0.888	-0.364
162.540	176.924	-0.930	-0.402
162.740	178.887	-0.907	-0.406
162.840	180.035	-0.917	-0.365
163.040	182.041	-0.913	-0.379
163.240	184.032	-0.889	-0.373
163.440	186.070	-0.874	-0.379
163.640	188.114	-0.865	-0.408
163.840	190.104	-0.859	-0.381
164.040	192.110	-0.885	-0.413
164.239	194.160	-0.853	-0.381
164.340	195.280	-0.867	-0.401
164.540	197.242	-0.831	-0.390
164.740	199.283	-0.829	-0.410
164.940	201.347	-0.847	-0.412
165.140	203.390	-0.821	-0.398
165.340	205.487	-0.802	-0.390
165.540	207.469	-0.784	-0.404
165.740	209.483	-0.782	-0.399
165.940	211.468	-0.793	-0.412
166.140	213.526	-0.791	-0.411
166.340	215.611	-0.771	-0.400
166.540	217.553	-0.749	-0.413
166.740	219.617	-0.742	-0.407
166.940	221.662	-0.757	-0.431
167.140	223.662	-0.744	-0.400
167.340	225.760	-0.742	-0.423
167.540	227.764	-0.688	-0.391
167.740	229.739	-0.720	-0.443
167.940	231.816	-0.695	-0.420
168.140	233.819	-0.716	-0.415
168.240	234.971	-0.687	-0.422
168.440	236.858	-0.684	-0.421
168.640	238.972	-0.651	-0.426
168.840	240.970	-0.665	-0.442
169.040	242.974	-0.669	-0.433
169.240	245.105	-0.680	-0.435
169.440	247.205	-0.643	-0.415
169.640	249.207	-0.629	-0.437
169.840	251.160	-0.622	-0.456
170.040	253.260	-0.633	-0.452
170.240	255.242	-0.639	-0.429
170.440	257.311	-0.613	-0.439
170.640	259.384	-0.614	-0.428
170.840	261.351	-0.593	-0.464
171.040	263.366	-0.587	-0.437
171.240	265.446	-0.585	-0.456
171.440	267.394	-0.578	-0.429
171.640	269.528	-0.568	-0.463
171.840	271.563	-0.551	-0.439
172.040	273.525	-0.575	-0.468
172.240	275.511	-0.552	-0.430
172.340	276.666	-0.535	-0.449
172.540	278.637	-0.553	-0.457
172.740	280.696	-0.512	-0.440
172.940	282.701	-0.523	-0.476
173.140	284.801	-0.510	-0.457
173.340	286.885	-0.521	-0.452
173.540	288.758	-0.516	-0.447
173.740	290.947	-0.500	-0.460
173.940	292.852	-0.469	-0.451
174.140	294.855	-0.490	-0.479
174.340	297.065	-0.481	-0.446
174.540	298.989	-0.480	-0.463
174.740	300.992	-0.436	-0.444
174.940	303.164	-0.466	-0.493
175.140	305.040	-0.446	-0.468
175.340	307.170	-0.468	-0.478
175.540	309.194	-0.431	-0.441
175.740	311.218	-0.427	-0.463
175.940	313.204	-0.403	-0.492
176.140	315.232	-0.435	-0.495
176.340	317.255	-0.430	-0.474
176.540	319.386	-0.425	-0.464
176.740	321.311	-0.396	-0.463
176.839	322.406	-0.389	-0.479
177.040	324.383	-0.383	-0.471
177.240	326.396	-0.391	-0.493
177.440	328.491	-0.401	-0.475
177.640	330.556	-0.369	-0.467
177.840	332.522	-0.382	-0.473
178.040	334.585	-0.348	-0.483
178.240	336.710	-0.383	-0.490
178.440	338.656	-0.346	-0.486
178.640	340.619	-0.360	-0.474
178.740	341.725	-0.391	-0.525
178.940	343.732	-0.326	-0.480
179.140	345.720	-0.329	-0.479
179.340	347.800	-0.336	-0.509
179.540	349.798	-0.340	-0.481
179.740	351.956	-0.358	-0.507
179.940	353.983	-0.305	-0.450
180.140	355.990	-0.312	-0.499
180.340	357.956	-0.308	-0.493
180.540	360.091	-0.325	-0.519
180.740	362.086	-0.300	-0.476
180.940	364.043	-0.301	-0.502
181.140	366.123	-0.283	-0.485
181.340	368.103	-0.279	-0.507
181.440	369.264	-0.294	-0.504
181.640	371.266	-0.307	-0.515
181.840	373.261	-0.291	-0.492
182.040	375.271	-0.256	-0.473
182.240	377.290	-0.253	-0.503
182.440	379.269	-0.256	-0.510
182.640	381.311	-0.295	-0.540
182.840	383.492	-0.264	-0.479
183.040	385.470	-0.256	-0.512
183.240	387.455	-0.222	-0.485
183.440	389.432	-0.232	-0.528
183.540	390.337	-0.197	-0.529
