TimeSec	Probe1mm	ConductivityP1V	TemperatureP1V
610.914	0.000	-4.950	-0.176
611.114	0.001	-4.953	-0.183
611.314	0.533	-4.960	-0.187
611.513	1.803	-4.963	-0.166
611.714	3.798	-4.955	-0.161
611.916	5.763	-4.943	-0.191
612.114	7.766	-4.967	-0.173
612.214	8.876	-5.000	-0.222
612.414	10.939	-4.980	-0.165
612.614	12.905	-4.945	-0.141
612.814	15.049	-4.952	-0.185
613.014	16.948	-4.961	-0.191
613.214	19.074	-4.982	-0.206
613.413	21.059	-4.945	-0.160
613.614	23.013	-4.965	-0.175
613.714	24.135	-4.933	-0.191
613.914	26.254	-4.952	-0.183
614.114	28.229	-4.970	-0.206
614.314	30.207	-4.956	-0.183
614.514	32.294	-4.981	-0.176
614.714	34.267	-4.942	-0.198
614.914	36.439	-4.834	-0.218
615.113	38.292	-2.578	-0.171
615.214	39.383	-2.299	-0.114
615.413	41.324	-2.372	-0.218
615.513	42.406	-2.229	-0.186
615.714	44.518	-2.261	-0.207
615.914	46.524	-2.354	-0.251
616.114	48.474	-2.313	-0.239
616.314	50.661	-2.282	-0.255
616.514	52.636	-2.210	-0.238
616.714	54.570	-2.019	-0.265
616.914	56.687	-1.561	-0.273
617.114	58.697	-1.831	-0.290
617.313	60.794	-1.980	-0.293
617.513	62.757	-1.764	-0.287
617.714	64.773	-1.668	-0.313
617.914	66.839	-1.640	-0.348
618.114	68.885	-1.325	-0.323
618.314	70.888	-0.807	-0.367
618.514	72.901	-0.984	-0.337
618.714	74.935	-1.266	-0.376
618.914	76.940	-1.651	-0.367
619.114	79.155	-1.627	-0.389
619.313	81.161	-1.234	-0.374
619.514	83.141	-0.934	-0.396
619.714	85.190	-0.933	-0.386
619.914	87.175	-1.377	-0.348
620.114	89.187	-1.780	-0.356
620.314	91.201	-1.521	-0.306
620.514	93.322	-1.316	-0.337
620.714	95.409	-1.179	-0.354
620.914	97.407	-1.129	-0.386
621.114	99.381	-1.457	-0.348
621.314	101.498	-1.745	-0.357
621.513	103.504	-2.109	-0.352
621.714	105.563	-2.163	-0.408
621.914	107.509	-2.190	-0.392
622.114	109.514	-2.219	-0.414
622.214	110.667	-2.216	-0.382
622.414	112.570	-2.172	-0.352
622.614	114.577	-2.194	-0.406
622.714	115.754	-2.205	-0.398
622.914	117.656	-2.216	-0.427
623.114	119.783	-2.237	-0.423
623.314	121.798	-2.217	-0.412
623.514	123.876	-2.182	-0.397
623.714	125.837	-2.184	-0.425
623.914	127.912	-2.180	-0.438
624.114	129.918	-2.186	-0.435
624.314	131.880	-2.216	-0.396
624.514	133.968	-2.199	-0.423
624.714	135.972	-2.197	-0.420
624.814	137.117	-2.206	-0.463
625.014	139.045	-2.236	-0.462
625.214	141.057	-2.244	-0.428
625.413	143.215	-2.235	-0.430
625.614	145.191	-2.220	-0.430
625.814	147.223	-2.244	-0.446
626.014	149.279	-2.245	-0.451
626.214	151.321	-2.259	-0.446
626.414	153.321	-2.253	-0.439
626.614	155.366	-2.210	-0.422
626.814	157.416	-2.197	-0.442
627.014	159.414	-2.206	-0.470
627.214	161.440	-2.208	-0.457
627.413	163.511	-2.181	-0.444
627.614	165.451	-2.165	-0.441
627.814	167.535	-2.149	-0.469
628.014	169.530	-2.155	-0.472
628.114	170.691	-2.166	-0.493
628.314	172.558	-2.150	-0.461
628.514	174.685	-2.145	-0.452
628.714	176.722	-2.093	-0.443
628.914	178.794	-2.087	-0.475
629.114	180.827	-2.084	-0.477
629.313	182.821	-2.105	-0.483
629.514	184.810	-2.068	-0.464
629.713	186.829	-2.054	-0.469
629.914	188.898	-2.013	-0.466
630.114	190.950	-2.027	-0.497
630.314	192.973	-2.018	-0.495
630.514	195.038	-2.016	-0.474
630.714	197.078	-1.993	-0.459
630.913	199.065	-1.974	-0.484
631.114	201.094	-1.948	-0.471
631.314	203.158	-1.981	-0.507
631.514	205.272	-1.956	-0.491
631.714	207.275	-1.928	-0.472
631.913	209.237	-1.895	-0.474
632.113	211.223	-1.922	-0.528
632.314	213.410	-1.897	-0.499
632.514	215.357	-1.911	-0.496
632.714	217.460	-1.851	-0.460
632.914	219.446	-1.859	-0.494
633.114	221.428	-1.831	-0.523
633.314	223.411	-1.838	-0.510
633.413	224.518	-1.806	-0.479
633.614	226.568	-1.816	-0.485
633.813	228.625	-1.807	-0.478
634.014	230.600	-1.752	-0.483
634.214	232.614	-1.782	-0.527
634.414	234.635	-1.756	-0.519
634.614	236.751	-1.774	-0.498
634.814	238.838	-1.728	-0.489
635.014	240.809	-1.711	-0.482
635.214	242.889	-1.713	-0.528
635.414	244.779	-1.716	-0.517
635.514	245.901	-1.673	-0.513
635.714	247.966	-1.696	-0.508
635.914	249.933	-1.678	-0.501
636.114	252.083	-1.623	-0.501
636.314	253.937	-1.612	-0.515
636.414	255.044	-1.660	-0.588
636.614	257.047	-1.632	-0.508
636.814	259.091	-1.629	-0.501
637.014	261.078	-1.572	-0.486
637.213	263.079	-1.579	-0.533
637.313	264.189	-1.593	-0.535
637.514	266.139	-1.537	-0.511
637.714	268.276	-1.587	-0.525
637.914	270.272	-1.548	-0.516
638.113	272.428	-1.523	-0.493
638.314	274.301	-1.496	-0.530
638.514	276.423	-1.492	-0.534
638.714	278.438	-1.503	-0.557
638.914	280.445	-1.488	-0.514
639.114	282.482	-1.438	-0.500
639.314	284.485	-1.448	-0.525
639.514	286.599	-1.438	-0.526
639.714	288.605	-1.463	-0.554
639.914	290.616	-1.425	-0.512
640.114	292.591	-1.426	-0.510
640.314	294.797	-1.359	-0.506
640.514	296.768	-1.382	-0.551
640.714	298.746	-1.386	-0.568
640.914	300.851	-1.405	-0.532
641.114	302.909	-1.353	-0.506
641.313	304.929	-1.327	-0.510
641.514	306.854	-1.338	-0.550
641.714	308.878	-1.322	-0.544
641.813	310.046	-1.344	-0.537
642.014	311.920	-1.337	-0.550
642.114	313.033	-1.302	-0.498
642.314	315.041	-1.293	-0.516
642.514	317.059	-1.275	-0.530
642.714	319.062	-1.247	-0.534
642.914	321.090	-1.299	-0.573
643.114	323.227	-1.286	-0.544
643.314	325.228	-1.253	-0.512
643.514	327.232	-1.246	-0.544
643.714	329.336	-1.226	-0.544
643.914	331.411	-1.238	-0.551
644.114	333.411	-1.249	-0.549
644.314	335.359	-1.228	-0.514
644.514	337.426	-1.206	-0.535
644.714	339.431	-1.161	-0.527
644.914	341.599	-1.204	-0.575
645.114	343.538	-1.194	-0.547
645.313	345.561	-1.203	-0.557
645.514	347.609	-1.154	-0.513
645.714	349.547	-1.156	-0.543
645.814	350.676	-1.121	-0.540
646.014	352.709	-1.151	-0.569
646.214	354.747	-1.171	-0.555
646.414	356.739	-1.159	-0.546
646.614	358.786	-1.136	-0.521
646.813	360.816	-1.105	-0.539
647.014	362.800	-1.097	-0.538
647.213	364.905	-1.152	-0.583
647.414	366.866	-1.102	-0.530
647.514	367.997	-1.111	-0.532
647.714	370.015	-1.085	-0.535
647.914	372.001	-1.054	-0.535
648.114	374.021	-1.096	-0.582
648.314	376.035	-1.081	-0.559
648.514	378.026	-1.096	-0.540
648.714	380.274	-1.031	-0.514
648.914	382.109	-1.033	-0.537
649.114	384.253	-1.029	-0.576
649.313	386.279	-1.043	-0.554
649.514	388.290	-1.033	-0.556
649.714	390.106	-1.004	-0.526
649.914	391.226	-0.984	-0.546
650.114	391.507	-0.924	-0.531
911.213	0.001	-4.838	0.302
911.413	0.465	-4.860	0.286
911.613	1.689	-4.838	0.295
911.713	2.687	-4.816	0.337
911.913	4.737	-4.843	0.315
912.113	6.695	-4.836	0.281
912.314	8.875	-4.842	0.298
912.514	10.857	-4.855	0.291
912.714	12.782	-4.862	0.308
912.914	14.846	-4.857	0.309
913.114	16.949	-4.838	0.326
913.314	18.934	-4.851	0.306
913.514	20.969	-4.817	0.292
913.714	22.959	-4.825	0.290
913.913	25.184	-4.826	0.259
914.113	27.029	-4.835	0.246
914.313	29.215	-4.849	0.259
914.513	31.114	-4.825	0.264
914.713	33.115	-4.863	0.242
914.813	34.254	-4.863	0.196
915.013	36.267	-3.726	0.111
915.213	38.233	-2.998	-0.092
915.414	40.253	-2.958	-0.108
915.613	42.423	-2.982	-0.141
915.813	44.362	-2.932	-0.154
916.013	46.427	-2.927	-0.185
916.213	48.409	-2.920	-0.199
916.413	50.574	-2.873	-0.201
916.613	52.532	-2.864	-0.190
916.813	54.658	-2.841	-0.234
917.013	56.521	-2.797	-0.216
917.113	57.628	-2.816	-0.262
917.313	59.608	-2.768	-0.255
917.513	61.601	-2.740	-0.262
917.613	62.692	-2.756	-0.321
917.813	64.790	-2.690	-0.293
918.013	66.776	-2.718	-0.326
918.213	68.883	-2.674	-0.321
918.413	70.841	-2.691	-0.337
918.613	72.823	-2.642	-0.336
918.813	74.875	-2.662	-0.353
919.013	76.872	-2.613	-0.361
919.113	77.984	-2.601	-0.354
919.313	80.051	-2.594	-0.374
919.513	82.028	-2.575	-0.367
919.713	83.990	-2.588	-0.370
919.913	86.088	-2.563	-0.342
920.114	88.083	-2.573	-0.330
920.313	90.248	-2.540	-0.341
920.513	92.221	-2.518	-0.323
920.713	94.148	-2.503	-0.335
920.913	96.192	-2.484	-0.345
921.013	97.299	-2.484	-0.363
921.213	99.283	-2.470	-0.372
921.413	101.305	-2.450	-0.379
921.613	103.414	-2.469	-0.409
921.814	105.518	-2.460	-0.404
922.013	107.484	-2.457	-0.396
922.213	109.582	-2.432	-0.369
922.413	111.566	-2.425	-0.392
922.613	113.572	-2.385	-0.356
922.813	115.628	-2.393	-0.391
923.013	117.632	-2.341	-0.377
923.213	119.594	-2.363	-0.424
923.413	121.813	-2.334	-0.404
923.613	123.791	-2.354	-0.438
923.813	125.748	-2.337	-0.431
924.013	127.807	-2.363	-0.421
924.213	129.789	-2.316	-0.390
924.413	131.956	-2.316	-0.406
924.613	133.904	-2.301	-0.417
924.813	136.005	-2.274	-0.403
925.013	137.988	-2.264	-0.429
925.213	139.955	-2.264	-0.434
925.413	142.153	-2.249	-0.452
925.613	144.115	-2.258	-0.443
925.813	146.061	-2.266	-0.455
926.013	148.141	-2.250	-0.419
926.213	150.185	-2.242	-0.447
926.413	152.171	-2.192	-0.395
926.613	154.194	-2.207	-0.446
926.813	156.197	-2.178	-0.411
927.013	158.416	-2.169	-0.449
927.213	160.376	-2.146	-0.439
927.413	162.324	-2.157	-0.478
927.613	164.427	-2.134	-0.446
927.813	166.392	-2.160	-0.482
927.913	167.541	-2.141	-0.465
928.113	169.544	-2.130	-0.443
928.313	171.570	-2.126	-0.447
928.513	173.574	-2.091	-0.442
928.713	175.660	-2.089	-0.451
928.914	177.647	-2.051	-0.451
929.113	179.646	-2.045	-0.467
929.313	181.752	-2.028	-0.475
929.513	183.819	-2.057	-0.495
929.713	185.790	-2.024	-0.490
929.913	187.744	-2.059	-0.492
930.113	189.819	-2.018	-0.474
930.313	191.847	-2.027	-0.471
930.513	193.834	-1.951	-0.456
930.713	195.879	-1.967	-0.467
930.813	196.998	-1.912	-0.451
931.013	199.104	-1.929	-0.474
931.213	201.077	-1.924	-0.484
931.413	203.035	-1.910	-0.495
931.613	205.118	-1.912	-0.512
931.813	207.086	-1.901	-0.504
931.913	208.227	-1.904	-0.502
932.113	210.234	-1.904	-0.512
932.313	212.189	-1.880	-0.468
932.513	214.213	-1.872	-0.490
932.713	216.269	-1.856	-0.481
932.913	218.252	-1.810	-0.480
933.113	220.409	-1.813	-0.500
933.313	222.332	-1.785	-0.507
933.514	224.400	-1.786	-0.511
933.713	226.519	-1.807	-0.541
933.913	228.524	-1.781	-0.501
934.114	230.570	-1.785	-0.511
934.313	232.509	-1.765	-0.500
934.514	234.737	-1.739	-0.485
934.714	236.595	-1.704	-0.486
934.914	238.615	-1.711	-0.492
935.114	240.681	-1.682	-0.504
935.314	242.705	-1.665	-0.486
935.514	244.833	-1.656	-0.524
935.714	246.927	-1.667	-0.523
935.914	248.931	-1.664	-0.542
936.114	250.885	-1.643	-0.520
936.314	252.881	-1.646	-0.516
936.514	254.888	-1.639	-0.499
936.714	257.111	-1.592	-0.492
936.914	259.099	-1.582	-0.498
937.114	261.044	-1.555	-0.506
937.314	263.125	-1.548	-0.516
937.514	265.093	-1.537	-0.537
937.714	267.236	-1.542	-0.539
937.914	269.146	-1.555	-0.549
938.114	271.289	-1.531	-0.528
938.314	273.334	-1.524	-0.497
938.514	275.243	-1.514	-0.538
938.714	277.380	-1.486	-0.492
938.914	279.297	-1.474	-0.523
939.114	281.349	-1.417	-0.480
939.314	283.476	-1.450	-0.534
939.514	285.576	-1.408	-0.517
939.714	287.574	-1.431	-0.544
939.914	289.538	-1.397	-0.525
940.114	291.629	-1.430	-0.563
940.314	293.607	-1.397	-0.540
940.513	295.693	-1.413	-0.533
940.714	297.611	-1.384	-0.529
940.914	299.736	-1.378	-0.512
941.114	301.822	-1.339	-0.499
941.314	303.777	-1.340	-0.531
941.514	305.744	-1.303	-0.509
941.714	307.830	-1.317	-0.551
941.914	309.821	-1.291	-0.546
942.014	310.983	-1.380	-0.581
942.214	312.872	-1.313	-0.549
942.414	314.951	-1.302	-0.547
942.614	317.147	-1.306	-0.518
942.814	319.000	-1.281	-0.513
943.014	321.026	-1.292	-0.519
943.214	323.057	-1.249	-0.513
943.414	325.103	-1.245	-0.505
943.614	327.231	-1.217	-0.527
943.814	329.336	-1.219	-0.529
944.014	331.325	-1.213	-0.564
944.214	333.302	-1.220	-0.538
944.414	335.359	-1.257	-0.575
944.614	337.359	-1.214	-0.523
944.814	339.379	-1.208	-0.553
945.014	341.412	-1.200	-0.524
945.214	343.401	-1.181	-0.518
945.414	345.416	-1.163	-0.504
945.614	347.619	-1.155	-0.546
945.814	349.567	-1.133	-0.536
946.014	351.664	-1.148	-0.569
946.214	353.648	-1.134	-0.555
946.414	355.617	-1.181	-0.575
946.614	357.736	-1.126	-0.539
946.815	359.719	-1.146	-0.557
947.015	361.765	-1.120	-0.523
947.214	363.807	-1.147	-0.545
947.415	365.793	-1.089	-0.519
947.615	367.817	-1.108	-0.542
947.815	369.839	-1.065	-0.527
948.014	371.984	-1.078	-0.551
948.214	374.068	-1.043	-0.543
948.414	376.032	-1.078	-0.569
948.614	378.134	-1.075	-0.562
948.816	380.033	-1.062	-0.551
949.015	382.140	-1.050	-0.538
949.216	384.186	-1.077	-0.558
949.414	386.153	-1.014	-0.517
949.615	388.304	-1.007	-0.524
949.816	390.044	-0.968	-0.530
950.014	391.211	-0.955	-0.554
950.214	391.508	-0.945	-0.568
1211.214	0.001	-4.823	0.257
1211.414	0.334	-4.828	0.230
1211.614	1.444	-4.842	0.227
1211.814	3.485	-4.829	0.252
1212.014	5.429	-4.850	0.226
1212.214	7.384	-4.834	0.237
1212.314	8.499	-4.836	0.240
1212.514	10.567	-4.850	0.243
1212.714	12.490	-4.855	0.229
1212.914	14.499	-4.867	0.229
1213.014	15.646	-4.831	0.253
1213.214	17.658	-4.855	0.233
1213.414	19.648	-4.852	0.258
1213.614	21.667	-4.875	0.234
1213.814	23.702	-4.851	0.273
1214.014	25.827	-4.853	0.253
1214.214	27.784	-4.837	0.266
1214.414	29.890	-4.851	0.249
1214.614	31.892	-4.819	0.271
1214.814	33.894	-4.848	0.234
1215.014	35.879	-3.916	0.129
1215.214	38.097	-2.966	-0.098
1215.414	40.072	-2.956	-0.161
1215.614	42.032	-2.964	-0.186
1215.814	44.130	-2.933	-0.197
1216.014	46.129	-2.910	-0.202
