TimeSec	Probe1mm	ConductivityP1V	TemperatureP1V
29.082	166.740	-3.170	-0.214
29.282	168.764	-3.142	-0.217
29.382	169.919	-3.164	-0.252
29.582	171.882	-3.154	-0.225
29.783	173.965	-3.121	-0.221
29.982	175.925	-3.130	-0.237
30.182	178.033	-3.123	-0.243
30.382	180.108	-3.101	-0.219
30.582	182.053	-3.099	-0.234
30.782	184.157	-3.106	-0.237
30.982	186.062	-3.075	-0.231
31.182	188.186	-3.086	-0.233
31.382	190.251	-3.062	-0.240
31.582	192.150	-3.084	-0.253
31.682	193.238	-3.033	-0.222
31.882	195.350	-3.057	-0.240
32.082	197.254	-3.056	-0.253
32.282	199.272	-3.046	-0.241
32.382	200.381	-3.026	-0.226
32.582	202.353	-3.036	-0.262
32.782	204.509	-3.018	-0.223
32.982	206.496	-3.008	-0.264
33.182	208.408	-3.014	-0.239
33.282	209.544	-2.980	-0.245
33.482	211.615	-2.997	-0.262
33.682	213.610	-2.997	-0.254
33.882	215.641	-2.988	-0.255
34.082	217.584	-2.964	-0.229
34.282	219.608	-2.964	-0.260
34.482	221.730	-2.977	-0.264
34.682	223.812	-2.942	-0.253
34.882	225.792	-2.943	-0.260
35.082	227.753	-2.920	-0.267
35.282	229.819	-2.928	-0.254
35.482	231.821	-2.914	-0.258
35.682	234.000	-2.913	-0.262
35.882	236.023	-2.894	-0.267
36.082	237.993	-2.905	-0.284
36.282	240.010	-2.894	-0.243
36.482	242.078	-2.874	-0.276
36.682	244.172	-2.869	-0.255
36.882	246.152	-2.890	-0.294
37.082	248.108	-2.848	-0.231
37.282	250.218	-2.851	-0.278
37.482	252.171	-2.830	-0.268
37.682	254.224	-2.861	-0.293
37.882	256.311	-2.808	-0.231
38.082	258.310	-2.834	-0.282
38.282	260.433	-2.808	-0.256
38.482	262.454	-2.821	-0.284
38.682	264.412	-2.786	-0.260
38.882	266.497	-2.787	-0.271
39.082	268.470	-2.774	-0.275
39.282	270.617	-2.780	-0.287
39.482	272.635	-2.774	-0.277
39.682	274.568	-2.757	-0.271
39.883	276.601	-2.748	-0.283
40.082	278.746	-2.747	-0.276
40.282	280.682	-2.732	-0.290
40.482	282.796	-2.719	-0.254
40.682	284.707	-2.732	-0.300
40.882	286.884	-2.716	-0.258
41.082	288.872	-2.719	-0.305
41.282	290.901	-2.685	-0.258
41.482	292.857	-2.691	-0.300
41.682	294.942	-2.699	-0.294
41.882	296.968	-2.681	-0.290
42.082	299.029	-2.661	-0.267
42.282	301.068	-2.673	-0.294
42.482	303.077	-2.678	-0.287
42.682	305.082	-2.652	-0.299
42.882	307.209	-2.656	-0.293
43.082	309.226	-2.641	-0.301
43.282	311.232	-2.640	-0.289
43.482	313.366	-2.636	-0.299
43.682	315.371	-2.627	-0.282
43.882	317.323	-2.626	-0.297
44.082	319.420	-2.623	-0.294
44.282	321.362	-2.622	-0.276
44.482	323.529	-2.612	-0.298
44.682	325.535	-2.600	-0.295
44.882	327.476	-2.608	-0.303
45.082	329.480	-2.614	-0.302
45.282	331.536	-2.573	-0.274
45.382	332.672	-2.632	-0.340
45.582	334.553	-2.568	-0.275
45.682	335.660	-2.584	-0.316
45.882	337.626	-2.592	-0.312
46.082	339.756	-2.538	-0.271
46.282	341.717	-2.587	-0.321
46.482	343.720	-2.560	-0.295
46.682	345.764	-2.575	-0.309
46.782	346.914	-2.538	-0.299
46.982	348.918	-2.557	-0.309
47.182	350.904	-2.551	-0.300
47.382	352.962	-2.533	-0.306
47.582	355.020	-2.547	-0.314
47.782	357.016	-2.557	-0.313
47.982	359.013	-2.529	-0.297
48.182	361.025	-2.525	-0.303
48.382	363.060	-2.517	-0.315
48.582	365.231	-2.535	-0.311
48.782	367.209	-2.514	-0.314
48.983	369.325	-2.501	-0.294
49.183	371.310	-2.513	-0.321
49.382	373.283	-2.520	-0.312
49.582	375.382	-2.477	-0.296
49.782	377.383	-2.505	-0.319
49.982	379.489	-2.481	-0.316
50.182	381.400	-2.502	-0.321
50.382	383.516	-2.456	-0.288
50.582	385.531	-2.497	-0.320
50.782	387.473	-2.438	-0.311
50.882	388.571	-2.475	-0.303
51.082	390.276	-2.452	-0.316
51.282	391.305	-2.433	-0.310
51.482	391.506	-2.448	-0.319
313.582	6.070	-4.876	0.495
313.782	6.089	-4.853	0.500
313.982	6.625	-4.853	0.483
314.182	7.918	-4.860	0.476
314.282	8.983	-4.885	0.503
314.483	10.979	-4.822	0.509
314.682	12.924	-4.861	0.460
314.883	15.041	-4.854	0.480
315.082	17.029	-4.856	0.498
315.283	19.004	-4.851	0.481
315.483	21.111	-4.870	0.474
315.682	23.239	-4.849	0.490
315.882	25.242	-4.863	0.474
316.082	27.166	-4.857	0.467
316.283	29.383	-4.861	0.486
316.482	31.348	-4.845	0.470
316.682	33.297	-4.864	0.437
316.883	35.356	-4.798	0.433
317.083	37.370	-3.709	0.166
317.283	39.524	-3.720	0.067
317.482	41.450	-3.728	0.060
317.683	43.453	-3.723	0.049
317.883	45.464	-3.707	0.028
318.082	47.508	-3.702	0.010
318.282	49.654	-3.672	0.008
318.483	51.724	-3.660	-0.007
318.682	53.700	-3.634	-0.039
318.882	55.647	-3.632	-0.039
319.082	57.734	-3.624	-0.033
319.283	59.724	-3.598	-0.076
319.382	60.865	-3.593	-0.069
319.582	62.880	-3.587	-0.086
319.782	64.915	-3.554	-0.080
319.982	66.936	-3.561	-0.108
320.183	68.912	-3.550	-0.102
320.383	70.885	-3.549	-0.116
320.582	73.046	-3.522	-0.122
320.782	74.986	-3.523	-0.107
320.982	77.152	-3.505	-0.126
321.183	79.075	-3.516	-0.162
321.382	81.220	-3.505	-0.156
321.583	83.124	-3.498	-0.166
321.782	85.136	-3.463	-0.094
321.883	86.296	-3.487	-0.131
322.083	88.219	-3.480	-0.086
322.282	90.219	-3.446	-0.102
322.483	92.288	-3.452	-0.120
322.682	94.373	-3.453	-0.131
322.882	96.390	-3.441	-0.116
323.083	98.436	-3.440	-0.135
323.282	100.468	-3.412	-0.122
323.482	102.484	-3.417	-0.132
323.683	104.528	-3.387	-0.144
323.883	106.553	-3.424	-0.167
324.083	108.557	-3.377	-0.135
324.283	110.559	-3.383	-0.150
324.482	112.738	-3.377	-0.174
324.682	114.717	-3.379	-0.159
324.883	116.662	-3.354	-0.164
324.982	117.788	-3.347	-0.174
325.183	119.875	-3.356	-0.182
325.382	121.798	-3.348	-0.187
325.583	123.905	-3.320	-0.148
325.782	125.890	-3.337	-0.206
325.983	127.890	-3.316	-0.165
326.182	130.074	-3.313	-0.192
326.383	132.081	-3.302	-0.203
326.583	134.059	-3.315	-0.210
326.783	136.172	-3.264	-0.165
326.983	138.045	-3.263	-0.199
327.183	140.263	-3.271	-0.215
327.382	142.179	-3.295	-0.216
327.583	144.199	-3.236	-0.189
327.783	146.184	-3.259	-0.224
327.982	148.260	-3.232	-0.201
328.182	150.258	-3.236	-0.216
328.282	151.406	-3.232	-0.215
328.483	153.302	-3.220	-0.230
328.682	155.448	-3.218	-0.215
328.883	157.506	-3.194	-0.224
329.083	159.404	-3.209	-0.234
329.283	161.542	-3.201	-0.238
329.482	163.540	-3.169	-0.203
329.683	165.640	-3.169	-0.244
329.882	167.605	-3.163	-0.233
330.083	169.684	-3.179	-0.234
330.283	171.621	-3.121	-0.210
330.483	173.734	-3.156	-0.250
330.683	175.715	-3.130	-0.235
330.883	177.797	-3.129	-0.241
331.083	179.864	-3.113	-0.251
331.282	181.872	-3.138	-0.242
331.483	183.812	-3.090	-0.222
331.683	185.866	-3.081	-0.244
331.882	187.951	-3.104	-0.268
332.083	189.965	-3.088	-0.232
332.283	192.046	-3.047	-0.242
332.482	194.001	-3.062	-0.250
332.683	196.028	-3.055	-0.241
332.882	198.092	-3.035	-0.232
333.083	200.097	-3.050	-0.265
333.283	202.130	-3.056	-0.251
333.483	204.172	-3.033	-0.247
333.683	206.322	-2.988	-0.249
333.883	208.216	-3.039	-0.287
334.083	210.272	-3.003	-0.241
334.282	212.313	-2.980	-0.242
334.483	214.440	-2.986	-0.277
334.682	216.424	-2.993	-0.264
334.882	218.426	-2.961	-0.260
335.082	220.561	-2.962	-0.271
335.283	222.475	-2.967	-0.271
335.482	224.545	-2.944	-0.244
335.683	226.531	-2.929	-0.257
335.782	227.622	-2.962	-0.327
335.983	229.657	-2.945	-0.251
336.183	231.659	-2.907	-0.243
336.383	233.864	-2.908	-0.269
336.583	235.720	-2.927	-0.300
336.782	237.731	-2.906	-0.266
336.982	239.808	-2.854	-0.244
337.182	241.832	-2.883	-0.276
337.382	243.815	-2.899	-0.287
337.582	245.912	-2.859	-0.258
337.783	247.916	-2.873	-0.292
337.983	250.103	-2.854	-0.266
338.183	252.005	-2.854	-0.263
338.383	253.999	-2.813	-0.273
338.482	255.164	-2.853	-0.294
338.683	257.060	-2.850	-0.288
338.883	259.186	-2.799	-0.266
339.082	261.167	-2.828	-0.275
339.182	262.252	-2.791	-0.288
339.383	264.203	-2.814	-0.304
339.582	266.280	-2.797	-0.270
339.783	268.269	-2.784	-0.280
339.982	270.373	-2.784	-0.275
340.183	272.359	-2.777	-0.277
340.382	274.360	-2.750	-0.271
340.583	276.540	-2.774	-0.323
340.782	278.542	-2.766	-0.286
340.983	280.530	-2.742	-0.288
341.183	282.638	-2.722	-0.283
341.382	284.719	-2.753	-0.306
341.582	286.709	-2.732	-0.270
341.783	288.626	-2.714	-0.300
341.983	290.639	-2.715	-0.292
342.183	292.829	-2.715	-0.287
342.383	294.717	-2.669	-0.275
342.583	296.836	-2.692	-0.306
342.782	298.879	-2.694	-0.305
342.982	300.781	-2.691	-0.290
343.183	302.927	-2.650	-0.290
343.383	304.951	-2.691	-0.309
343.583	306.988	-2.664	-0.310
343.782	308.986	-2.651	-0.284
343.983	311.007	-2.628	-0.307
344.182	313.000	-2.648	-0.292
344.282	314.160	-2.634	-0.309
344.483	316.043	-2.629	-0.304
344.682	318.190	-2.616	-0.290
344.882	320.147	-2.640	-0.320
345.082	322.172	-2.598	-0.276
345.283	324.252	-2.614	-0.321
345.483	326.303	-2.617	-0.313
345.683	328.268	-2.622	-0.301
345.883	330.344	-2.567	-0.287
346.083	332.417	-2.611	-0.334
346.282	334.427	-2.600	-0.301
346.482	336.546	-2.586	-0.304
346.682	338.554	-2.564	-0.295
346.883	340.556	-2.601	-0.323
347.083	342.647	-2.558	-0.291
347.282	344.651	-2.569	-0.322
347.483	346.609	-2.569	-0.320
347.683	348.705	-2.589	-0.314
347.883	350.687	-2.525	-0.301
348.083	352.832	-2.541	-0.313
348.283	354.727	-2.559	-0.330
348.483	356.784	-2.551	-0.294
348.682	358.764	-2.511	-0.316
348.782	359.873	-2.535	-0.301
348.983	361.945	-2.543	-0.321
349.183	363.961	-2.529	-0.324
349.383	365.967	-2.497	-0.307
349.583	367.930	-2.527	-0.330
349.783	369.975	-2.517	-0.311
349.983	372.098	-2.510	-0.322
350.183	374.056	-2.496	-0.311
350.383	376.139	-2.515	-0.324
350.583	378.168	-2.496	-0.300
350.783	380.233	-2.488	-0.334
350.982	382.277	-2.493	-0.333
351.183	384.335	-2.498	-0.314
351.382	386.346	-2.447	-0.303
351.583	388.348	-2.479	-0.339
351.783	390.242	-2.452	-0.330
351.983	391.248	-2.439	-0.316
352.183	391.507	-2.428	-0.346
613.782	6.070	-4.864	0.515
613.983	6.289	-4.862	0.496
614.183	7.294	-4.853	0.498
614.383	9.125	-4.859	0.474
614.583	11.159	-4.855	0.497
614.783	13.182	-4.866	0.493
614.983	15.216	-4.841	0.512
615.183	17.221	-4.854	0.498
615.383	19.222	-4.874	0.471
615.583	21.411	-4.867	0.507
615.783	23.360	-4.855	0.492
615.983	25.442	-4.849	0.500
616.183	27.444	-4.863	0.469
616.382	29.410	-4.847	0.481
616.583	31.564	-4.865	0.473
616.782	33.524	-4.828	0.472
616.983	35.576	-4.703	0.411
617.183	37.619	-3.734	0.146
617.383	39.566	-3.730	0.083
617.583	41.693	-3.715	0.075
617.783	43.782	-3.728	0.028
617.983	45.791	-3.724	0.012
618.183	47.798	-3.703	0.009
618.383	49.773	-3.666	0.020
618.583	51.777	-3.665	-0.017
618.782	53.991	-3.637	-0.017
618.983	55.907	-3.654	-0.051
619.183	57.912	-3.628	-0.059
619.383	60.108	-3.601	-0.058
619.583	61.996	-3.574	-0.098
619.783	64.117	-3.578	-0.104
619.983	66.184	-3.570	-0.110
620.183	68.086	-3.554	-0.123
620.383	70.091	-3.537	-0.127
620.483	71.258	-3.526	-0.134
620.683	73.160	-3.523	-0.132
620.883	75.295	-3.551	-0.165
621.082	77.247	-3.490	-0.152
621.182	78.353	-3.494	-0.143
621.383	80.308	-3.500	-0.170
621.583	82.386	-3.487	-0.166
621.783	84.330	-3.492	-0.129
621.883	85.476	-3.463	-0.132
622.083	87.501	-3.476	-0.122
622.283	89.447	-3.454	-0.122
622.483	91.449	-3.471	-0.122
622.683	93.638	-3.439	-0.101
622.883	95.620	-3.418	-0.128
623.083	97.727	-3.428	-0.156
623.283	99.750	-3.453	-0.151
623.482	101.681	-3.427	-0.128
623.683	103.744	-3.392	-0.130
623.883	105.750	-3.399	-0.160
624.083	107.745	-3.398	-0.164
624.282	109.882	-3.401	-0.155
624.483	111.893	-3.380	-0.152
624.683	113.869	-3.357	-0.173
624.883	115.975	-3.346	-0.176
625.083	117.966	-3.355	-0.178
625.283	119.942	-3.361	-0.179
625.483	122.051	-3.331	-0.190
625.683	124.045	-3.313	-0.180
625.882	126.174	-3.324	-0.212
626.083	128.102	-3.325	-0.193
626.283	130.196	-3.311	-0.194
626.483	132.303	-3.275	-0.194
626.683	134.293	-3.313	-0.240
626.883	136.249	-3.280	-0.200
627.083	138.286	-3.278	-0.205
627.283	140.290	-3.244	-0.195
627.383	141.387	-3.306	-0.261
627.583	143.362	-3.235	-0.220
627.783	145.377	-3.266	-0.219
627.883	146.560	-3.286	-0.235
628.083	148.568	-3.228	-0.214
628.283	150.516	-3.218	-0.206
628.483	152.564	-3.198	-0.245
628.683	154.597	-3.228	-0.249
628.883	156.585	-3.208	-0.230
629.083	158.718	-3.206	-0.232
629.283	160.729	-3.185	-0.245
629.483	162.727	-3.188	-0.247
629.683	164.864	-3.179	-0.244
629.883	166.869	-3.161	-0.228
630.083	168.854	-3.163	-0.251
630.283	170.980	-3.136	-0.233
630.483	172.984	-3.166	-0.264
630.682	174.883	-3.135	-0.245
630.883	176.912	-3.141	-0.245
631.083	178.931	-3.098	-0.234
631.183	180.104	-3.127	-0.278
631.383	182.003	-3.132	-0.268
631.583	184.089	-3.096	-0.251
631.783	186.193	-3.097	-0.232
631.983	188.186	-3.078	-0.276
632.183	190.294	-3.083	-0.262
632.383	192.206	-3.069	-0.255
632.583	194.311	-3.056	-0.236
632.783	196.309	-3.048	-0.258
632.983	198.331	-3.051	-0.279
633.182	200.332	-3.047	-0.280
633.383	202.478	-3.057	-0.273
633.583	204.517	-3.020	-0.250
633.783	206.488	-2.994	-0.248
633.983	208.585	-3.008	-0.277
634.183	210.580	-3.006	-0.272
634.383	212.565	-3.016	-0.275
634.583	214.659	-2.966	-0.239
634.783	216.654	-2.982	-0.286
634.983	218.624	-2.954	-0.276
635.183	220.714	-2.989	-0.291
635.383	222.692	-2.951	-0.259
635.582	224.871	-2.947	-0.264
635.783	226.872	-2.923	-0.274
635.983	228.891	-2.935	-0.276
636.183	230.913	-2.927	-0.283
636.383	232.963	-2.919	-0.282
636.583	234.913	-2.889	-0.276
636.783	236.930	-2.907	-0.304
636.983	239.044	-2.890	-0.274
637.183	241.138	-2.898	-0.275
637.383	243.139	-2.859	-0.266
637.583	245.103	-2.877	-0.309
637.783	247.223	-2.875	-0.289
637.982	249.233	-2.865	-0.279
638.184	251.259	-2.851	-0.283
638.383	253.199	-2.819	-0.275
638.583	255.333	-2.819	-0.288
638.783	257.314	-2.850	-0.309
638.985	259.349	-2.836	-0.281
639.183	261.334	-2.816	-0.287
639.383	263.372	-2.774	-0.278
639.583	265.555	-2.814	-0.310
639.783	267.518	-2.784	-0.289
639.983	269.612	-2.791	-0.282
640.183	271.570	-2.773	-0.293
640.383	273.684	-2.755	-0.288
640.583	275.586	-2.767	-0.312
640.783	277.715	-2.766	-0.292
640.983	279.792	-2.747	-0.308
641.183	281.711	-2.737	-0.293
641.383	283.867	-2.735	-0.310
641.583	285.799	-2.740	-0.292
641.783	287.851	-2.730	-0.293
641.983	289.876	-2.708	-0.289
642.183	291.955	-2.694	-0.313
642.383	293.939	-2.710	-0.318
642.583	295.990	-2.703	-0.307
642.783	298.097	-2.685	-0.280
642.982	300.135	-2.671	-0.296
643.183	302.149	-2.661	-0.305
643.383	304.125	-2.695	-0.321
643.583	306.240	-2.670	-0.298
643.783	308.241	-2.658	-0.301
643.983	310.194	-2.633	-0.310
644.183	312.294	-2.648	-0.321
644.383	314.278	-2.647	-0.308
644.583	316.433	-2.648	-0.302
644.783	318.328	-2.622	-0.310
644.983	320.440	-2.628	-0.321
645.183	322.401	-2.619	-0.318
645.282	323.494	-2.636	-0.346
645.483	325.446	-2.634	-0.306
645.683	327.643	-2.609	-0.313
645.883	329.568	-2.584	-0.311
646.083	331.567	-2.625	-0.332
646.283	333.692	-2.595	-0.315
646.483	335.617	-2.597	-0.315
646.683	337.640	-2.575	-0.323
646.782	338.746	-2.533	-0.300
646.983	340.776	-2.589	-0.340
647.183	342.765	-2.577	-0.313
647.383	344.763	-2.586	-0.299
647.582	346.874	-2.541	-0.305
647.783	348.882	-2.568	-0.332
647.983	350.856	-2.562	-0.327
648.183	352.997	-2.574	-0.320
648.383	354.997	-2.523	-0.296
648.583	356.971	-2.556	-0.322
648.783	359.065	-2.520	-0.322
648.983	361.038	-2.555	-0.316
649.083	362.200	-2.546	-0.327
649.283	364.097	-2.531	-0.310
649.483	366.105	-2.506	-0.310
649.583	367.269	-2.523	-0.372
649.783	369.157	-2.529	-0.319
649.883	370.276	-2.511	-0.326
650.082	372.244	-2.531	-0.334
650.182	373.345	-2.499	-0.293
650.383	375.274	-2.491	-0.328
650.583	377.353	-2.496	-0.333
650.783	379.327	-2.511	-0.338
650.883	380.424	-2.519	-0.315
651.083	382.442	-2.470	-0.309
651.283	384.436	-2.481	-0.326
651.483	386.451	-2.466	-0.339
651.683	388.593	-2.475	-0.349
651.883	390.313	-2.444	-0.311
652.083	391.319	-2.422	-0.298
652.283	391.506	-2.414	-0.332
913.983	6.070	-4.857	0.521
914.183	6.476	-4.872	0.528
914.383	7.738	-4.860	0.529
914.583	9.595	-4.864	0.548
914.784	11.586	-4.848	0.555
914.983	13.678	-4.861	0.549
915.183	15.625	-4.846	0.541
915.383	17.727	-4.858	0.525
915.583	19.661	-4.865	0.538
915.783	21.797	-4.870	0.552
915.983	23.854	-4.823	0.568
916.183	25.821	-4.838	0.556
916.383	27.790	-4.847	0.520
916.583	29.942	-4.861	0.546
916.783	32.049	-4.879	0.514
916.983	33.907	-4.865	0.546
917.183	36.120	-4.606	0.440
917.383	38.022	-3.695	0.144
917.583	40.001	-3.744	0.038
917.683	41.168	-3.783	0.012
917.883	43.075	-3.725	0.032
918.083	45.189	-3.717	0.034
918.283	47.178	-3.696	-0.006
918.482	49.175	-3.674	-0.015
918.682	51.302	-3.655	-0.048
918.882	53.365	-3.657	-0.058
919.083	55.348	-3.641	-0.054
919.283	57.298	-3.608	-0.052
919.482	59.401	-3.597	-0.081
919.683	61.493	-3.583	-0.086
919.883	63.557	-3.570	-0.117
920.083	65.561	-3.570	-0.110
920.283	67.514	-3.551	-0.122
920.483	69.634	-3.546	-0.100
920.683	71.576	-3.526	-0.139
920.883	73.738	-3.510	-0.138
921.083	75.724	-3.527	-0.187
921.283	77.709	-3.494	-0.145
921.483	79.830	-3.510	-0.163
921.683	81.854	-3.472	-0.148
921.883	83.765	-3.472	-0.152
922.083	85.817	-3.461	-0.106
922.283	87.857	-3.486	-0.131
922.483	89.866	-3.467	-0.118
922.683	91.946	-3.445	-0.118
922.883	93.977	-3.419	-0.109
923.083	95.948	-3.430	-0.138
923.283	98.057	-3.425	-0.139
923.483	100.055	-3.433	-0.147
923.683	102.221	-3.420	-0.128
923.883	104.106	-3.402	-0.149
924.083	106.115	-3.374	-0.151
924.183	107.259	-3.379	-0.189
924.383	109.323	-3.378	-0.168
924.583	111.248	-3.394	-0.191
924.783	113.317	-3.364	-0.154
924.983	115.321	-3.346	-0.163
925.183	117.414	-3.328	-0.178
925.383	119.440	-3.351	-0.217
925.583	121.383	-3.331	-0.196
925.683	122.535	-3.319	-0.193
925.883	124.498	-3.343	-0.204
926.083	126.461	-3.304	-0.188
926.283	128.565	-3.313	-0.209
926.483	130.568	-3.300	-0.218
926.683	132.689	-3.293	-0.215
926.883	134.638	-3.287	-0.225
927.083	136.655	-3.286	-0.200
927.283	138.703	-3.285	-0.234
927.485	140.747	-3.240	-0.199
927.683	142.867	-3.255	-0.239
927.883	144.927	-3.248	-0.229
928.083	146.932	-3.253	-0.234
928.283	148.904	-3.227	-0.202
928.483	150.982	-3.229	-0.228
928.683	152.969	-3.217	-0.223
928.883	155.139	-3.207	-0.257
929.083	157.030	-3.203	-0.229
929.283	159.113	-3.226	-0.254
929.483	161.132	-3.199	-0.225
929.683	163.113	-3.180	-0.234
929.783	164.241	-3.175	-0.253
929.983	166.263	-3.150	-0.240
930.183	168.179	-3.175	-0.254
930.283	169.334	-3.166	-0.263
930.483	171.241	-3.174	-0.257
930.583	172.341	-3.151	-0.238
930.783	174.337	-3.140	-0.248
930.983	176.331	-3.111	-0.220
931.183	178.373	-3.109	-0.259
931.383	180.429	-3.119	-0.256
931.583	182.445	-3.111	-0.282
931.783	184.563	-3.110	-0.244
931.983	186.563	-3.105	-0.258
932.183	188.575	-3.066	-0.241
932.383	190.690	-3.062	-0.269
932.583	192.680	-3.057	-0.260
932.783	194.658	-3.075	-0.264
932.983	196.762	-3.057	-0.249
933.183	198.756	-3.054	-0.264
933.383	200.733	-3.024	-0.256
933.583	202.818	-3.026	-0.282
933.783	204.865	-3.009	-0.262
933.983	206.855	-3.033	-0.293
934.184	208.990	-2.999	-0.254
934.384	210.967	-3.010	-0.279
934.584	213.069	-2.971	-0.263
934.784	215.004	-2.990	-0.288
934.984	217.171	-2.971	-0.271
935.183	219.081	-2.978	-0.270
935.383	221.078	-2.964	-0.271
935.483	222.224	-2.968	-0.288
935.683	224.140	-2.947	-0.257
935.883	226.244	-2.918	-0.278
936.083	228.286	-2.927	-0.284
936.282	230.219	-2.947	-0.301
936.483	232.400	-2.925	-0.270
936.683	234.306	-2.924	-0.274
936.883	236.374	-2.893	-0.255
937.083	238.400	-2.890	-0.282
937.283	240.448	-2.869	-0.291
937.483	242.520	-2.889	-0.295
937.683	244.525	-2.889	-0.282
937.883	246.567	-2.893	-0.287
938.083	248.616	-2.845	-0.262
938.283	250.615	-2.851	-0.300
938.483	252.623	-2.811	-0.292
938.683	254.714	-2.852	-0.305
938.883	256.849	-2.836	-0.291
939.083	258.831	-2.857	-0.298
939.283	260.849	-2.807	-0.272
939.483	262.976	-2.795	-0.278
939.683	264.928	-2.794	-0.301
939.883	266.842	-2.799	-0.313
940.083	268.943	-2.792	-0.292
940.283	270.952	-2.789	-0.297
940.483	273.067	-2.777	-0.289
940.683	274.992	-2.755	-0.291
940.883	277.015	-2.742	-0.294
940.983	278.193	-2.766	-0.346
941.183	280.147	-2.751	-0.305
941.383	282.161	-2.754	-0.292
941.584	284.239	-2.718	-0.285
941.784	286.304	-2.715	-0.290
941.983	288.328	-2.715	-0.303
942.184	290.393	-2.722	-0.315
942.383	292.297	-2.730	-0.315
942.583	294.442	-2.714	-0.312
942.783	296.470	-2.693	-0.277
942.983	298.500	-2.682	-0.290
943.183	300.527	-2.660	-0.309
943.383	302.537	-2.689	-0.334
943.583	304.616	-2.678	-0.317
943.783	306.561	-2.682	-0.310
943.983	308.593	-2.669	-0.304
944.183	310.597	-2.638	-0.291
944.383	312.710	-2.635	-0.298
944.583	314.725	-2.648	-0.326
944.783	316.708	-2.659	-0.318
944.983	318.894	-2.654	-0.310
945.183	320.900	-2.637	-0.279
945.383	322.881	-2.631	-0.315
945.583	325.005	-2.596	-0.289
945.783	327.020	-2.618	-0.341
945.983	328.966	-2.627	-0.325
946.183	331.011	-2.619	-0.337
946.383	333.014	-2.603	-0.297
946.583	335.044	-2.593	-0.313
946.783	337.163	-2.570	-0.308
946.983	339.170	-2.582	-0.334
947.183	341.155	-2.584	-0.316
947.383	343.282	-2.605	-0.335
947.583	345.270	-2.578	-0.302
947.783	347.219	-2.578	-0.314
947.983	349.317	-2.528	-0.306
