TimeSec	Probe1mm	ConductivityP1V	TemperatureP1V
442.614	158.452	-1.581	-0.089
442.813	160.351	-1.593	-0.137
443.014	162.463	-1.580	-0.128
443.214	164.485	-1.560	-0.111
443.414	166.570	-1.553	-0.126
443.614	168.537	-1.553	-0.138
443.814	170.538	-1.545	-0.123
444.014	172.677	-1.516	-0.137
444.214	174.720	-1.540	-0.132
444.414	176.707	-1.482	-0.117
444.614	178.689	-1.490	-0.147
444.814	180.728	-1.493	-0.161
445.014	182.820	-1.482	-0.121
445.214	184.800	-1.450	-0.156
445.414	186.844	-1.457	-0.136
445.614	188.854	-1.440	-0.141
445.813	190.961	-1.421	-0.143
446.014	192.949	-1.414	-0.157
446.214	194.934	-1.411	-0.139
446.414	197.059	-1.379	-0.150
446.614	199.101	-1.417	-0.168
446.814	201.084	-1.366	-0.139
447.014	203.150	-1.365	-0.159
447.214	205.134	-1.347	-0.158
447.314	206.282	-1.373	-0.162
447.514	208.286	-1.340	-0.146
447.714	210.273	-1.311	-0.161
447.914	212.285	-1.336	-0.162
448.114	214.302	-1.305	-0.165
448.314	216.292	-1.313	-0.173
448.414	217.452	-1.258	-0.145
448.614	219.436	-1.303	-0.168
448.814	221.529	-1.273	-0.176
449.013	223.430	-1.266	-0.176
449.214	225.489	-1.242	-0.156
449.414	227.531	-1.240	-0.170
449.614	229.625	-1.240	-0.185
449.814	231.609	-1.251	-0.178
450.014	233.595	-1.201	-0.156
450.214	235.655	-1.202	-0.188
450.414	237.751	-1.185	-0.177
450.614	239.709	-1.172	-0.161
450.714	240.857	-1.172	-0.180
450.914	242.824	-1.153	-0.179
451.114	244.902	-1.183	-0.183
451.314	246.809	-1.129	-0.180
451.414	247.922	-1.117	-0.162
451.614	250.043	-1.133	-0.193
451.814	252.078	-1.122	-0.174
452.014	254.080	-1.093	-0.183
452.213	256.001	-1.094	-0.193
452.414	258.012	-1.071	-0.170
452.514	259.174	-1.082	-0.188
452.714	261.133	-1.073	-0.201
452.914	263.121	-1.048	-0.172
453.114	265.288	-1.052	-0.190
453.314	267.151	-1.026	-0.190
453.514	269.296	-1.055	-0.199
453.714	271.309	-0.991	-0.166
453.914	273.327	-1.011	-0.216
454.114	275.299	-0.995	-0.202
454.214	276.460	-1.002	-0.166
454.414	278.450	-0.958	-0.188
454.614	280.407	-0.972	-0.210
454.814	282.474	-0.972	-0.200
455.014	284.461	-0.928	-0.173
455.214	286.632	-0.938	-0.207
455.414	288.532	-0.940	-0.217
455.514	289.674	-0.956	-0.212
455.714	291.639	-0.870	-0.179
455.914	293.601	-0.911	-0.221
456.014	294.752	-0.896	-0.193
456.214	296.673	-0.879	-0.194
456.314	297.769	-0.916	-0.232
456.514	299.714	-0.856	-0.200
456.614	300.827	-0.862	-0.209
456.814	302.779	-0.870	-0.206
457.014	304.850	-0.833	-0.196
457.214	306.846	-0.856	-0.226
457.414	309.012	-0.809	-0.193
457.614	310.967	-0.826	-0.213
457.814	313.086	-0.816	-0.219
458.014	315.109	-0.825	-0.206
458.213	317.011	-0.782	-0.200
458.414	319.040	-0.785	-0.208
458.614	321.190	-0.803	-0.219
458.814	323.225	-0.768	-0.201
459.014	325.143	-0.761	-0.202
459.114	326.266	-0.798	-0.273
459.314	328.283	-0.758	-0.204
459.514	330.284	-0.761	-0.212
459.714	332.280	-0.735	-0.210
459.913	334.484	-0.764	-0.224
460.114	336.449	-0.724	-0.212
460.314	338.398	-0.732	-0.236
460.514	340.477	-0.730	-0.218
460.714	342.488	-0.707	-0.202
460.914	344.658	-0.710	-0.225
461.114	346.540	-0.723	-0.231
461.314	348.541	-0.700	-0.203
461.513	350.717	-0.705	-0.233
461.714	352.679	-0.681	-0.227
461.914	354.811	-0.692	-0.222
462.114	356.690	-0.676	-0.223
462.314	358.751	-0.695	-0.241
462.514	360.904	-0.670	-0.212
462.714	362.829	-0.640	-0.206
462.914	364.932	-0.649	-0.245
463.114	366.977	-0.668	-0.220
463.314	368.918	-0.648	-0.217
463.514	371.106	-0.631	-0.213
463.714	372.956	-0.650	-0.230
463.914	375.032	-0.625	-0.214
464.114	377.139	-0.618	-0.236
464.314	379.148	-0.630	-0.236
464.513	381.263	-0.609	-0.214
464.714	383.241	-0.598	-0.230
464.914	385.246	-0.582	-0.234
465.114	387.292	-0.602	-0.238
465.314	389.340	-0.559	-0.226
465.514	390.797	-0.549	-0.235
465.714	391.463	-0.542	-0.224
465.913	391.507	-0.531	-0.217
726.814	0.000	-4.830	0.433
727.014	0.153	-4.824	0.458
727.114	0.530	-4.785	0.434
727.214	1.148	-4.811	0.438
727.414	2.845	-4.821	0.437
727.614	4.934	-4.814	0.450
727.814	6.906	-4.847	0.427
728.014	8.865	-4.815	0.455
728.114	10.008	-4.799	0.468
728.314	12.013	-4.799	0.460
728.514	13.975	-4.811	0.430
728.714	15.989	-4.834	0.434
728.914	18.160	-4.827	0.442
729.114	20.118	-4.818	0.463
729.314	22.166	-4.814	0.457
729.514	24.253	-4.793	0.454
729.714	26.161	-4.812	0.436
729.914	28.225	-4.817	0.424
730.114	30.303	-4.823	0.426
730.314	32.345	-4.819	0.449
730.514	34.346	-4.806	0.448
730.714	36.337	-3.934	0.345
730.914	38.472	-2.338	0.104
731.114	40.475	-2.359	0.062
731.314	42.438	-2.347	0.062
731.514	44.530	-2.337	0.059
731.714	46.514	-2.316	0.055
731.814	47.662	-2.283	0.070
732.014	49.682	-2.278	0.027
732.214	51.666	-2.244	0.011
732.414	53.683	-2.201	0.019
732.614	55.715	-2.186	-0.002
732.814	57.832	-2.130	0.009
733.014	59.917	-2.121	-0.038
733.214	61.922	-2.078	-0.039
733.414	63.882	-2.071	-0.057
733.614	65.991	-2.040	-0.053
733.814	67.952	-2.043	-0.064
734.014	70.031	-2.010	-0.067
734.214	72.011	-2.001	-0.076
734.414	74.102	-1.990	-0.105
734.614	76.121	-1.975	-0.103
734.814	78.061	-1.954	-0.102
734.914	79.234	-1.946	-0.129
735.114	81.218	-1.952	-0.096
735.314	83.180	-1.942	-0.117
735.514	85.232	-1.917	-0.049
735.714	87.189	-1.916	-0.068
735.814	88.354	-1.947	-0.092
736.014	90.369	-1.917	-0.063
736.214	92.383	-1.905	-0.053
736.414	94.363	-1.879	-0.036
736.614	96.352	-1.877	-0.071
736.814	98.507	-1.880	-0.085
737.014	100.421	-1.890	-0.096
737.214	102.487	-1.881	-0.070
737.414	104.489	-1.876	-0.084
737.614	106.706	-1.837	-0.044
737.814	108.692	-1.829	-0.078
738.014	110.643	-1.818	-0.087
738.214	112.720	-1.851	-0.132
738.414	114.691	-1.827	-0.074
738.514	115.849	-1.813	-0.074
738.714	117.735	-1.811	-0.078
738.914	119.878	-1.787	-0.082
739.114	121.900	-1.766	-0.092
739.314	123.914	-1.763	-0.106
739.514	125.956	-1.758	-0.096
739.714	127.946	-1.775	-0.107
739.914	130.003	-1.754	-0.094
740.114	132.048	-1.727	-0.085
740.314	134.049	-1.720	-0.098
740.514	136.142	-1.713	-0.126
740.714	138.107	-1.710	-0.105
740.914	140.213	-1.715	-0.116
741.114	142.159	-1.692	-0.100
741.314	144.163	-1.679	-0.098
741.514	146.283	-1.672	-0.112
741.714	148.306	-1.649	-0.115
741.914	150.309	-1.659	-0.139
742.114	152.490	-1.639	-0.112
742.314	154.414	-1.634	-0.100
742.514	156.423	-1.617	-0.100
742.714	158.529	-1.618	-0.114
742.914	160.496	-1.581	-0.116
743.114	162.532	-1.579	-0.139
743.314	164.585	-1.591	-0.139
743.514	166.659	-1.574	-0.129
743.714	168.677	-1.556	-0.112
743.914	170.715	-1.534	-0.115
744.114	172.731	-1.526	-0.129
744.314	174.731	-1.521	-0.156
744.514	176.755	-1.508	-0.144
744.714	178.779	-1.530	-0.153
744.914	180.915	-1.491	-0.126
745.114	183.001	-1.486	-0.123
745.314	184.982	-1.461	-0.127
745.514	186.927	-1.467	-0.154
745.714	188.981	-1.460	-0.157
745.914	190.951	-1.438	-0.139
746.114	193.147	-1.450	-0.149
746.314	195.069	-1.425	-0.140
746.514	197.217	-1.394	-0.119
746.714	199.221	-1.381	-0.157
746.914	201.186	-1.379	-0.163
747.114	203.189	-1.405	-0.193
747.314	205.217	-1.367	-0.131
747.414	206.322	-1.347	-0.154
747.614	208.373	-1.351	-0.135
747.814	210.313	-1.348	-0.147
747.914	211.441	-1.290	-0.129
748.114	213.432	-1.308	-0.159
748.314	215.430	-1.334	-0.186
748.514	217.556	-1.315	-0.158
748.714	219.544	-1.308	-0.159
748.914	221.639	-1.276	-0.133
749.114	223.626	-1.251	-0.153
749.314	225.647	-1.246	-0.167
749.514	227.683	-1.252	-0.189
749.714	229.611	-1.245	-0.179
749.814	230.732	-1.258	-0.179
750.014	232.781	-1.239	-0.172
750.214	234.814	-1.218	-0.148
750.414	236.789	-1.182	-0.165
750.614	238.808	-1.168	-0.169
750.814	240.826	-1.168	-0.199
751.014	242.947	-1.172	-0.185
751.214	245.019	-1.179	-0.180
751.414	247.024	-1.162	-0.169
751.614	248.999	-1.146	-0.173
751.814	251.081	-1.107	-0.171
752.014	253.075	-1.083	-0.177
752.214	255.053	-1.117	-0.201
752.414	257.150	-1.091	-0.192
752.614	259.290	-1.090	-0.181
752.814	261.152	-1.083	-0.178
752.914	262.259	-1.039	-0.137
753.114	264.264	-1.046	-0.199
753.314	266.285	-1.024	-0.179
753.514	268.271	-1.060	-0.220
753.714	270.487	-1.035	-0.191
753.914	272.475	-1.030	-0.187
754.114	274.386	-0.989	-0.166
754.314	276.494	-0.993	-0.178
754.514	278.445	-0.972	-0.201
754.614	279.594	-0.962	-0.207
754.814	281.509	-0.962	-0.210
755.014	283.645	-0.959	-0.191
755.214	285.607	-0.964	-0.219
755.414	287.596	-0.955	-0.192
755.614	289.624	-0.923	-0.191
755.814	291.669	-0.902	-0.191
756.014	293.730	-0.899	-0.232
756.214	295.731	-0.888	-0.194
756.414	297.950	-0.906	-0.226
756.614	299.932	-0.881	-0.187
756.814	301.899	-0.891	-0.200
757.014	304.002	-0.839	-0.174
757.214	306.003	-0.836	-0.212
757.414	307.969	-0.820	-0.205
757.614	310.078	-0.845	-0.237
757.814	312.090	-0.831	-0.196
758.014	314.064	-0.831	-0.210
758.214	316.132	-0.817	-0.190
758.413	318.138	-0.796	-0.201
758.614	320.335	-0.767	-0.191
758.814	322.317	-0.789	-0.230
759.014	324.295	-0.786	-0.213
759.214	326.371	-0.812	-0.236
759.414	328.294	-0.764	-0.184
759.514	329.450	-0.767	-0.203
759.714	331.413	-0.749	-0.212
759.914	333.397	-0.744	-0.212
760.114	335.424	-0.746	-0.239
760.314	337.447	-0.742	-0.219
760.514	339.595	-0.768	-0.225
760.714	341.508	-0.731	-0.196
760.914	343.583	-0.720	-0.196
761.114	345.675	-0.697	-0.212
761.314	347.794	-0.701	-0.239
761.514	349.649	-0.707	-0.234
761.614	350.840	-0.693	-0.212
761.814	352.775	-0.701	-0.214
762.014	354.788	-0.726	-0.237
762.214	356.787	-0.681	-0.197
762.414	358.883	-0.684	-0.213
762.614	360.883	-0.642	-0.203
762.814	362.869	-0.671	-0.250
763.014	364.972	-0.663	-0.226
763.214	366.967	-0.671	-0.232
763.414	369.151	-0.668	-0.220
763.614	371.048	-0.660	-0.226
763.814	373.039	-0.629	-0.199
763.914	374.206	-0.594	-0.193
764.114	376.102	-0.641	-0.257
764.314	378.239	-0.632	-0.237
764.514	380.197	-0.634	-0.226
764.614	381.306	-0.614	-0.221
764.814	383.263	-0.624	-0.244
765.014	385.351	-0.591	-0.210
765.214	387.334	-0.576	-0.225
765.414	389.461	-0.542	-0.221
765.614	390.793	-0.543	-0.248
765.814	391.464	-0.538	-0.242
766.014	391.507	-0.559	-0.231
1026.914	0.000	-4.799	0.528
1027.114	0.077	-4.810	0.513
1027.314	0.835	-4.814	0.516
1027.514	2.385	-4.812	0.514
1027.715	4.365	-4.829	0.530
1027.914	6.576	-4.811	0.550
1028.114	8.550	-4.816	0.536
1028.314	10.628	-4.791	0.552
1028.514	12.553	-4.811	0.537
1028.714	14.536	-4.780	0.563
1028.914	16.550	-4.797	0.524
1029.114	18.736	-4.782	0.529
1029.314	20.630	-4.806	0.525
1029.514	22.682	-4.804	0.517
1029.714	24.790	-4.808	0.522
1029.914	26.737	-4.820	0.535
1030.114	28.922	-4.814	0.526
1030.314	30.885	-4.813	0.544
1030.514	32.957	-4.814	0.533
1030.714	34.973	-4.811	0.533
1030.914	36.949	-3.325	0.300
1031.114	39.063	-2.318	0.111
1031.314	41.114	-2.321	0.059
1031.514	43.101	-2.308	0.094
1031.714	45.165	-2.316	0.030
1031.915	47.172	-2.303	0.040
1032.114	49.216	-2.305	0.021
1032.314	51.148	-2.264	0.022
1032.514	53.268	-2.232	-0.010
1032.714	55.297	-2.183	0.001
1032.914	57.331	-2.137	-0.011
1033.114	59.323	-2.113	-0.017
1033.314	61.348	-2.084	-0.051
1033.514	63.367	-2.063	-0.039
1033.714	65.498	-2.041	-0.080
1033.914	67.605	-2.035	-0.068
1034.114	69.447	-2.033	-0.109
1034.314	71.579	-2.000	-0.081
1034.514	73.607	-2.000	-0.133
1034.714	75.561	-1.974	-0.106
1034.814	76.715	-1.990	-0.133
1035.014	78.700	-1.975	-0.126
1035.214	80.656	-1.940	-0.117
1035.414	82.722	-1.949	-0.113
1035.614	84.768	-1.921	-0.085
1035.814	86.921	-1.915	-0.052
1036.014	88.903	-1.898	-0.072
1036.214	90.837	-1.919	-0.091
1036.414	92.913	-1.907	-0.076
1036.614	94.881	-1.905	-0.071
1036.714	96.027	-1.855	-0.054
1036.914	97.932	-1.906	-0.081
1037.014	99.057	-1.903	-0.060
1037.214	101.079	-1.860	-0.051
1037.414	103.147	-1.862	-0.062
1037.614	105.049	-1.842	-0.071
1037.814	107.279	-1.844	-0.063
1038.014	109.117	-1.812	-0.067
1038.214	111.283	-1.831	-0.086
1038.415	113.378	-1.796	-0.089
1038.614	115.230	-1.817	-0.102
1038.714	116.338	-1.808	-0.094
1038.914	118.414	-1.812	-0.103
1039.114	120.376	-1.798	-0.086
1039.314	122.350	-1.803	-0.089
1039.514	124.396	-1.766	-0.079
1039.714	126.495	-1.779	-0.078
1039.914	128.503	-1.746	-0.065
1040.114	130.519	-1.740	-0.075
1040.314	132.645	-1.715	-0.077
1040.514	134.721	-1.707	-0.077
1040.714	136.703	-1.679	-0.096
1040.914	138.670	-1.692	-0.093
1041.114	140.754	-1.685	-0.119
1041.314	142.685	-1.676	-0.116
1041.514	144.722	-1.694	-0.124
1041.614	145.838	-1.656	-0.124
1041.814	147.834	-1.673	-0.100
1042.014	149.843	-1.656	-0.114
1042.214	151.964	-1.656	-0.111
1042.414	154.010	-1.623	-0.110
1042.614	155.970	-1.624	-0.111
1042.814	157.997	-1.595	-0.102
1043.014	160.017	-1.590	-0.119
1043.214	162.099	-1.544	-0.109
1043.414	164.201	-1.570	-0.137
1043.614	166.206	-1.547	-0.127
1043.814	168.310	-1.572	-0.159
1044.014	170.273	-1.540	-0.136
1044.214	172.279	-1.561	-0.135
1044.414	174.312	-1.540	-0.137
1044.614	176.377	-1.535	-0.113
1044.814	178.389	-1.509	-0.127
1045.014	180.417	-1.494	-0.119
1045.214	182.453	-1.469	-0.126
1045.414	184.454	-1.462	-0.121
1045.614	186.437	-1.455	-0.138
1045.814	188.461	-1.449	-0.142
1045.914	189.569	-1.438	-0.104
1046.114	191.654	-1.410	-0.149
1046.314	193.644	-1.429	-0.164
1046.514	195.610	-1.424	-0.175
1046.714	197.698	-1.426	-0.156
1046.914	199.699	-1.409	-0.154
1047.114	201.683	-1.410	-0.152
1047.314	203.861	-1.376	-0.156
1047.514	205.803	-1.372	-0.136
1047.714	207.880	-1.346	-0.147
1047.914	209.867	-1.336	-0.136
1048.014	210.946	-1.321	-0.149
1048.214	212.958	-1.312	-0.161
1048.414	214.915	-1.290	-0.153
1048.514	216.070	-1.337	-0.195
1048.714	218.050	-1.294	-0.171
1048.914	220.086	-1.279	-0.178
1049.114	222.123	-1.282	-0.165
1049.314	224.138	-1.278	-0.177
1049.514	226.112	-1.293	-0.175
1049.714	228.285	-1.255	-0.172
1049.914	230.270	-1.263	-0.155
1050.114	232.248	-1.221	-0.164
1050.314	234.255	-1.219	-0.152
1050.414	235.417	-1.201	-0.181
1050.614	237.339	-1.175	-0.166
1050.815	239.362	-1.164	-0.152
1051.015	241.564	-1.151	-0.183
1051.214	243.447	-1.139	-0.172
1051.414	245.448	-1.135	-0.203
1051.514	246.601	-1.152	-0.191
1051.714	248.492	-1.136	-0.204
1051.814	249.601	-1.139	-0.218
1052.014	251.643	-1.118	-0.174
1052.214	253.666	-1.131	-0.194
1052.414	255.652	-1.123	-0.172
1052.614	257.675	-1.107	-0.175
1052.814	259.710	-1.082	-0.152
1053.014	261.835	-1.057	-0.174
1053.214	263.784	-1.055	-0.177
1053.414	265.902	-1.035	-0.192
1053.614	267.867	-1.012	-0.166
1053.814	269.892	-1.014	-0.205
1054.014	271.896	-0.998	-0.194
1054.214	273.920	-1.007	-0.213
1054.414	275.947	-0.994	-0.191
1054.614	278.030	-0.998	-0.222
1054.814	280.102	-0.989	-0.201
1055.014	282.091	-0.977	-0.213
1055.214	284.257	-0.955	-0.190
1055.414	286.147	-0.961	-0.190
1055.614	288.163	-0.932	-0.179
1055.714	289.331	-0.910	-0.175
1055.914	291.244	-0.906	-0.186
1056.114	293.256	-0.899	-0.199
1056.214	294.362	-0.863	-0.192
1056.414	296.414	-0.889	-0.193
1056.614	298.416	-0.877	-0.221
1056.814	300.563	-0.867	-0.205
1057.014	302.421	-0.882	-0.231
1057.214	304.439	-0.852	-0.213
1057.414	306.497	-0.865	-0.222
1057.614	308.536	-0.849	-0.209
1057.814	310.654	-0.854	-0.206
1058.014	312.763	-0.834	-0.205
1058.214	314.764	-0.834	-0.201
1058.414	316.725	-0.819	-0.206
1058.614	318.817	-0.799	-0.196
1058.814	320.829	-0.783	-0.191
1059.014	322.799	-0.768	-0.209
1059.214	324.894	-0.762	-0.208
1059.414	326.921	-0.752	-0.223
1059.614	328.901	-0.763	-0.222
1059.814	330.910	-0.772	-0.227
1060.014	333.032	-0.764	-0.226
1060.214	335.057	-0.767	-0.219
1060.414	336.984	-0.741	-0.214
1060.514	338.146	-0.745	-0.206
1060.714	340.155	-0.768	-0.237
1060.914	342.138	-0.714	-0.186
1061.114	344.129	-0.732	-0.207
1061.314	346.150	-0.698	-0.184
1061.514	348.292	-0.710	-0.220
1061.714	350.408	-0.678	-0.206
1061.914	352.369	-0.699	-0.242
1062.114	354.336	-0.675	-0.228
1062.314	356.402	-0.687	-0.239
1062.514	358.452	-0.682	-0.227
1062.714	360.417	-0.684	-0.242
1062.914	362.473	-0.669	-0.224
1063.114	364.495	-0.685	-0.235
1063.314	366.550	-0.648	-0.213
1063.514	368.623	-0.684	-0.229
1063.714	370.622	-0.654	-0.208
1063.914	372.624	-0.659	-0.219
1064.114	374.648	-0.607	-0.194
1064.314	376.652	-0.626	-0.212
1064.514	378.746	-0.599	-0.210
1064.714	380.775	-0.588	-0.207
1064.914	382.762	-0.591	-0.233
1065.114	384.983	-0.588	-0.242
1065.314	386.970	-0.588	-0.240
1065.514	388.919	-0.583	-0.246
1065.714	390.586	-0.562	-0.243
1065.914	391.384	-0.554	-0.240
1066.014	391.507	-0.527	-0.240
1327.014	0.000	-4.802	0.474
1327.215	0.046	-4.816	0.458
1327.414	0.748	-4.813	0.442
1327.615	2.273	-4.794	0.462
1327.815	4.248	-4.799	0.453
1328.015	6.275	-4.809	0.456
1328.215	8.446	-4.790	0.467
1328.415	10.347	-4.807	0.467
1328.615	12.415	-4.792	0.448
1328.814	14.422	-4.812	0.453
1329.014	16.487	-4.793	0.446
1329.214	18.532	-4.812	0.447
1329.414	20.493	-4.800	0.429
1329.614	22.601	-4.810	0.445
1329.814	24.657	-4.806	0.434
1330.014	26.653	-4.817	0.442
1330.214	28.671	-4.822	0.421
1330.414	30.731	-4.787	0.459
1330.614	32.717	-4.808	0.423
1330.816	34.840	-4.806	0.427
1331.014	36.863	-3.449	0.244
1331.214	38.847	-2.310	0.079
1331.414	41.001	-2.331	0.050
1331.614	42.986	-2.336	0.039
1331.814	44.940	-2.323	0.023
1332.014	47.012	-2.293	0.024
1332.215	48.996	-2.278	-0.006
1332.415	51.164	-2.252	0.001
1332.615	53.047	-2.213	-0.035
1332.815	55.175	-2.156	0.003
1333.015	57.205	-2.160	-0.042
1333.215	59.220	-2.112	-0.011
1333.415	61.203	-2.113	-0.065
1333.614	63.297	-2.048	-0.031
1333.814	65.249	-2.068	-0.085
1333.914	66.382	-2.030	-0.099
1334.114	68.337	-2.008	-0.076
1334.314	70.317	-2.026	-0.100
1334.514	72.334	-1.993	-0.095
1334.714	74.470	-1.987	-0.101
1334.914	76.554	-1.956	-0.110
1335.114	78.516	-1.948	-0.126
1335.314	80.501	-1.936	-0.124
1335.514	82.503	-1.934	-0.129
1335.715	84.700	-1.923	-0.075
1335.914	86.623	-1.940	-0.072
1336.114	88.739	-1.899	-0.074
1336.314	90.700	-1.912	-0.069
1336.515	92.677	-1.888	-0.080
1336.714	94.772	-1.905	-0.076
1336.914	96.809	-1.871	-0.081
1337.114	98.867	-1.883	-0.076
1337.314	100.926	-1.883	-0.095
1337.514	102.959	-1.870	-0.071
1337.714	105.016	-1.877	-0.104
1337.914	107.048	-1.863	-0.095
1338.114	109.047	-1.843	-0.098
1338.314	111.079	-1.836	-0.072
1338.514	113.095	-1.832	-0.091
1338.715	115.095	-1.824	-0.080
1338.914	117.133	-1.818	-0.087
1339.114	119.168	-1.808	-0.073
1339.314	121.180	-1.796	-0.073
1339.514	123.224	-1.789	-0.077
1339.714	125.415	-1.775	-0.068
1339.914	127.381	-1.758	-0.066
1340.114	129.337	-1.762	-0.077
1340.314	131.455	-1.729	-0.058
1340.514	133.519	-1.732	-0.068
1340.714	135.503	-1.708	-0.064
1340.914	137.449	-1.702	-0.083
1341.114	139.502	-1.691	-0.088
1341.314	141.618	-1.678	-0.072
1341.514	143.563	-1.675	-0.098
1341.714	145.692	-1.653	-0.084
1341.914	147.645	-1.635	-0.096
1342.114	149.747	-1.631	-0.097
1342.314	151.754	-1.620	-0.104
1342.514	153.719	-1.609	-0.121
1342.715	155.763	-1.601	-0.119
1342.914	157.841	-1.599	-0.132
1343.114	159.812	-1.591	-0.111
1343.314	161.884	-1.584	-0.124
1343.514	163.895	-1.567	-0.132
1343.714	165.972	-1.552	-0.134
1343.914	168.042	-1.553	-0.142
1344.114	170.040	-1.531	-0.129
1344.314	172.084	-1.547	-0.159
1344.514	174.105	-1.517	-0.149
1344.715	176.093	-1.541	-0.158
1344.914	178.312	-1.499	-0.152
1345.114	180.292	-1.517	-0.157
1345.314	182.279	-1.494	-0.161
1345.515	184.385	-1.487	-0.148
1345.714	186.367	-1.473	-0.145
1345.914	188.317	-1.481	-0.153
1346.114	190.341	-1.464	-0.168
1346.214	191.440	-1.460	-0.159
1346.414	193.497	-1.434	-0.145
1346.614	195.468	-1.444	-0.150
1346.814	197.611	-1.411	-0.146
1347.016	199.621	-1.418	-0.154
1347.214	201.592	-1.394	-0.153
1347.415	203.607	-1.396	-0.146
1347.615	205.628	-1.373	-0.152
1347.815	207.748	-1.359	-0.140
1348.015	209.777	-1.350	-0.141
1348.214	211.778	-1.335	-0.145
1348.415	213.825	-1.320	-0.127
1348.614	215.897	-1.310	-0.149
1348.814	217.910	-1.293	-0.141
1349.015	219.954	-1.288	-0.155
1349.214	221.861	-1.270	-0.145
1349.414	223.898	-1.266	-0.156
1349.515	225.075	-1.252	-0.129
1349.715	227.089	-1.231	-0.157
1349.914	229.078	-1.230	-0.153
1350.114	231.176	-1.218	-0.169
1350.315	233.155	-1.210	-0.155
1350.515	235.119	-1.196	-0.178
1350.714	237.227	-1.176	-0.143
1350.915	239.201	-1.172	-0.179
1351.114	241.386	-1.153	-0.165
1351.315	243.292	-1.136	-0.176
1351.515	245.296	-1.122	-0.169
1351.714	247.482	-1.131	-0.198
1351.915	249.384	-1.124	-0.193
1352.114	251.491	-1.107	-0.182
1352.314	253.456	-1.100	-0.187
1352.414	254.537	-1.074	-0.160
1352.615	256.473	-1.087	-0.198
1352.814	258.540	-1.078	-0.192
1353.015	260.655	-1.087	-0.204
1353.215	262.654	-1.055	-0.201
1353.415	264.677	-1.062	-0.216
1353.614	266.643	-1.042	-0.191
1353.815	268.852	-1.047	-0.215
1354.015	270.786	-1.019	-0.198
1354.215	272.726	-1.046	-0.237
1354.415	274.773	-0.999	-0.190
1354.615	276.858	-1.026	-0.218
1354.815	278.881	-0.989	-0.196
